ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u2	Madam President, ladies and gentlemen, in view of the European Commission's communication on the infringement of our country, particularly with regard to the independence of the Data Protection Authority – which is not a detail – which is not a matter of governmental competence, but a matter of parliamentary competence, we have introduced a point of order for Rule 54, which calls on our House to give a strong signal of our rapid seizure of this problem. The motion was distributed to all groups. I wanted to take the opportunity of the beginning of the meeting to indicate that a debate on it would take place after Question Time. I can only encourage everyone to vote in favour of this motion.
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u3	Thank you, Mr. Hedebouw. As you say, we will address this subject after the oral questions. Having said that, you are keeping the floor for a first speech addressed to both Mr. From Croo, Prime Minister, to Mr Dermagne, Deputy Prime Minister and Minister for the Economy, on the interprofessional agreement (AIP).
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u4	Madam President, ministers, a draft partial agreement is on the table. I am saying a draft partial agreement. It is partial, since, as you know, the great subject of the IPA is the wage standard. You have decided to withdraw it from the IPA and impose the wage freeze of 0.4%, whereas we have seen today, for example, that the turnover of the distribution has increased by 7%. On this side, in any case, there was money to give to the workers. Wages have been blocked. But here, I will discuss the draft agreement a little more in detail, because it is only a project. In fact, I am a little surprised at the very positive qualifiers on the content of the agreement. I will start with the question of the minimum wage. We are told to increase the minimum wage by 76 euros. Ladies and gentlemen, let us be very clear, this is not an increase of EUR 76! This is the comparison with the minimum wage at the age of 18. We have three minimum wages in Belgium. Compared to the minimum wage at 20 years, this is an increase of 14 euros per month. And when you see a little more in detail what the FEB says... you always have to go read what the boss says about an agreement. They're always direct, they're clear to their affiliates. They're not starting to On the minimum wage, they are motivated at the FEB! They say: "Don't worry, with the minimum wage increases so agreed, we also stay below most of the existing sectoral minima." They reassure all the bosses of the country to say not to worry, that almost no one is concerned about this minimum wage. And it's true! For example, women workers in service titles are not involved. You have to say it outside. You know why? In 2026, the minimum wage will be raised to 10.8 euros. Do you know what the minimum wage is in service titles? 11.35 euros. Therefore, the women workers in the service titles will receive nothing more. The workers must be told the truth when the agreements are signed. The second important aspect of the agreement concerns 280 overtime, with 240 of them not subject to recovery and no surcharge. In this way, the 44-hour week is actually introduced in Belgium. Thirdly, the bridge pension goes from 59 years to 60 years. Why do you call that a positive agreement?
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u5	Madam President, Prime Minister, Minister, ladies and gentlemen, there is no denying that we took another important step forward on Tuesday morning. After the pensions, after the extra money for care, after the higher social benefits, now also a social agreement with important agreements, especially for minimum wages. Let me make this clear: we all do this in crisis time, while pressure is being exerted on all sides to ignore ordinary workers. And no, that's not easy. The only way to do that is to build trust. That is why, Prime Minister, I find the discourse of some so dangerous. It undermines social dialogue. Your show here every week in the two country languages is beautiful, Mr. Hedebouw, but making a lot of promises and not doing anything is one thing. What I find even worse is that we are undermining an agreement that will make people working for minimum wage victims again. I'll pass for that. Let me be clear, for all the cries and all the objections: for 13 years minimum wages have stopped. There's gotta be another way. The right-wing opposition is angry, you're angry. I assume, Prime Minister, that this will be a balanced agreement. In this balanced agreement, as socialists within the government, we take up responsibility again and again. I therefore attach much more importance to parents such as Abdel yesterday on the Journal, who said what the higher minimum wage would mean for him in concrete terms, how we really make a difference to the decisions made over the past period. Prime Minister, let the agreement also have its effect on people. How will you implement the social agreement? How will you make the social agreement a success?
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u6	Madam President, Prime Minister, Deputy Prime Minister, ladies and gentlemen, I find that with this government, the social partners have been able to reconnect with social dialogue. Today, I want to highlight the huge victory for workers at the minimum wage. This minimum wage had fallen from the median wage for more than thirteen years. It was less than ten euros an hour. An indecent minimum wage for a society that wants to be fairer and fairer. Today we're talking about a 15% increase over the next five years, and that's not nothing. Fifty euros net at each stage are light bills for families, less difficult endings of months and better food. It's life that takes over survival. I would like to stress your unwavering support for social dialogue. You've been able to leave room for negotiation, and stimulate it. You plead today to faithfully implement this agreement. Not only will gross wages increase, but tax measures will further improve purchasing power, allowing the difference between gross and net. Employers will get their hands on it, but the government will also do its part. It is a strong commitment that affirms a priority of this government: to support the most fragile, to reduce insecurity. Minister, enriching the strongest does not benefit the weakest. It's a decoy. On the other hand, fighting poverty, raising the purchasing power of some workers can leverage and offer real opportunities to many more people. You mentioned a first step with 70,000 employees affected by the increase in the interprofessional minimum wage, as well as an effect on sectoral minimum wages. Can you give us concrete perspectives and reassure those who claim today that this increase will only affect a small proportion of workers?
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u7	Prime Minister, Minister, the representatives of employers and workers have reached agreement on a number of important issues. Let me begin by reminding you of the broader framework within which this agreement fits: the wage standard, as laid down in the 1996 law, is maintained. This means that wages in our country may increase to the extent that our competitiveness vis-à-vis neighbouring countries is maintained. This is important to enable economic revival after corona. Within this framework, the social partners have reached an agreement. That's very good news. We can spare social unrest and strikes, especially now that we are recovering from this unprecedented crisis. Whoever works will be rewarded, and will be left with more. At the same time, we protect our companies. We are pleased that we have not returned to what has been decided by the Swedish Government before the bridge pension. On the contrary, the minimum age for the SWT goes from 59 to 60 years. The runways for older workers with a heavy occupation, a long career or a firm in difficulty or restructuring will be possible from 55 years of age. Remember, many of them are now becoming disabled. We must try to keep these people active, the runways can help. Work will pay more. This helps the employees with a minimum wage who receive an additional wage increase. So employers' wage costs are not rising, and there will be jobs. I have the following questions to the Minister and the Prime Minister. What reforms will you undertake on the labour market to get more people working and to keep them working longer? I am thinking of the relaxation of night work, more flexibility, the activation of those who are long-term disabled. What's the timing? After the summer, you will organise an employment conference. What would you propose to do there to increase the level of activity of 80% in order to safeguard the financial basis of our social security?
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u8	Madam President, Prime Minister, Deputy Prime Minister, this week the social partners, regrettably envious, have shown that social dialogue in our country is alive and well. Whoever works against minimum wage is finally getting better. That is a huge victory for all workers working day and night, but at the end of the month it is difficult to make ends meet. The current government, together with the social partners, is doing what many governments have left behind for us for 13 years. Nearly 150 000 workers benefit directly from raising the minimum wage. I hear this week that there are Members here in the hemisphere who apparently do not like them. I can only observe that there are professional politicians here who are apparently unable to live with people who have to live with hunger wages. Colleagues, extra 150 euros a month means less concern about school bills for a single mother. That amount of 150 euros per month is 20% of the average rental price for an apartment. For young people starting up, that amount is a world of difference. That extra 150 euros per month is the difference between keeping the head above water or going down. The current government gives those people breathing space and rewards the people who work. Ladies and gentlemen, we continue to set the bar high. Raising the minimum wage has always been part of the deal for us. We remain on the barricades to ensure that every citizen in this country has a decent income. Prime Minister, Deputy Prime Minister, we hope that the social partners will approve the agreement. We ask the government to do everything in its power to implement the agreement as far as possible.
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u9	Prime Minister, our trade unions and our employers' organizations behave like drunk uncles, they go on a café, give a tour of the générale and let the waiter pay the bill. Who's in this waiter? That is the Vivaldi government, or, in other words, the taxpayer. There are 1,372,000 inactive people in this country aged between 25 and 65. You say that you want to increase the rate of effectiveness to 80 % while in Brussels it is currently only 61 %. But what do you do next? You're gonna get more people out of the labour market. Of course, you're not talking about the bridge pension because that's a sacred house. However, you will arrive with a surrogate, you will expand the runways. The cost of these landing jobs is already 200 million a year and we do not even know how high these costs are going to be. However, it will be more. We have 1,372,000 inactive people and yet we are going to remove people from the labour market. I don't know any company that doesn't look for people, none. People can't even be found in the catering industry to keep the terraces open. I'll get to the labour cost handicap. In terms of average wage costs, we are in third place in Europe. As far as the lowest minimum wages are concerned, we are the third best paid throughout Europe. The problem, as you know, is not the net wage, the problem lies with the greedy government which makes the employer pay 3 euros so that the employee would have 1 euro left. That's the problem. It's not new, by the way. Since 1993, the trade unions and employers' organizations have concluded social agreements and the costs continue to be borne by the taxpayer. Mr. Prime Minister, when is this party gonna end? I will explain to you in my reply what the solution is.
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u10	Prime Minister De Croo, if your government approves the current interprofessional agreement, you will turn the clock back hopelessly. This is particularly regrettable for the future of our labour market, our social security and the tax burden in this country. Older workers get the message that with all their knowledge and experience from the age of 55 they are no longer needed. I think that is a very harsh message. You may think that you are showing solidarity with young people who are short-lived in search of a job, because their minimum wage will increase. However, what you are not telling us is that fewer and fewer young people will find a job, just because gross wage costs do increase. The relaxation of the bridge pension, new wage subsidies and the easing of the runway are all measures that will increase benefits and reduce the number of people working, just when Flanders is struggling with an unbelievably tight labour market. We need everyone to secure the prosperity and well-being of ourselves and our children. Of course, more benefits and more subsidies always come with an invoice. I'm afraid your government's bill will end up with future generations. Of course, we give people a higher net wage, but the question is and of course remains how you want to do it. Will you save on your own government and bet heavily on activation, as we have done together with the Michael I government, or will you, as it now looks like, split new, additional taxes into the stomach of.... let us be honest.. the Flemish taxpayer?
ParlaMint-BE_2021-06-10-definitief-55-plenair-ip109x.u11	Prime Minister, social consultation is working in Belgium: low wages will rise. It is with great satisfaction that, on Tuesday, I read that an agreement had been reached; first of all, I want to show my respect for those who have borne the voice of workers and employers and who have reached this agreement. Of course, it does not yet involve the parties since it must be validated by the bodies, but social consultation works, despite the difficult context - the corona crisis, the 1996 law as amended in 2017. I note that it was also thanks to the elements put on the table by the government that this agreement was reached. Your government has taken its responsibilities to find a concerted balance, and that is what we asked of it. This is a break from previous governments, and our group appreciates the importance of it. I would stress one aspect of this agreement: the minimum wage will therefore rise. Thirteen years! Thirteen years that many social workers, in the Horeca - perhaps the person who sold you your sandwich at lunchtime, perhaps the temporary worker who sweeps the yard at the end of the street -, thirteen years that those who hold jobs often invisible to the eyes of some await an increase in wages. Since 2008, nothing had happened for minimum wages. There's 70,000 of them. Now, these 70,000 workers will receive higher wages. And this is only a first step, since salaries in the upper tranche will follow up to 150 euros in addition per month. Prime Minister, can you clarify how this agreement, which is essential for each of these families, will be implemented? This Government is therefore putting resources at the service of social justice by assuming its share of the costs of these measures. Prime Minister, you announced around October 1 that this government was the greenest and most social government in a long time. I welcome the fact that this government is giving itself the means of its social ambitions.
