ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u2	I note that there are 11 questions on the subject. If the subject is of some importance, I propose that each Minister be given five minutes' speaking time. We will try to stay within that limited time. May I ask you to take this into account, please?
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u3	Prime Minister, if I learned one thing last year, during that hellish year as Minister of Work, it is that great statements made in the outside world rarely lead to great results in rooms. However, I note that some of the chairmen of majority parties, as well as members of your government, have in recent days felt that they should make statements through social media and the press on matters that should actually be discussed with you around the table. We are very sorry about that. After all, agreements have been made with you at the table, with a view to consultation with the social partners. The first was the decoupling of the welfare envelope and an agreement was reached on 19 April. Secondly, there was a framework on the table: a wage margin of 0.4%, with room to agree a higher margin for sectors where things are going well, by 1 May. That was the deal at your table. There is no agreement yet, but it is not yet 1 May. However, some feel it is necessary to make statements about this, such as about Deborah, who, if her salary is increased by 0.4%, should not pay dividends in that company. But it is forgotten that the same Article 14 does not increase the amount of pension savings as Deborah does, just like the benefits and that rents are also linked to them. That is not our position. Let us not forget that we are experiencing a major economic crisis. Seventy percent of our economy is bleeding, thousands of jobs are under threat, the first restructurings have already been announced and yet people do not see that reality. For us, it is clear: we are going for the maintenance of jobs, first and foremost through strong social dialogue, and let us give that consultation every opportunity. The elements are on the table.
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u4	Madam President, Prime Minister, Minister of Work, people who held our country during the worst crisis since the Second World War deserve more than 10 euros gross per month. There's still three days left. We hope that the social dialogue will still succeed, and we offer you all our support in demining the situation. For us, 0.4% of storage is the minimum and in sectors that have been well-farmed, more storage needs to be given, because that can be done there. There is also a need to increase the level of income for people on very low wages. These include order pickers, who work day and night, and cashiers in the supermarkets. They have continued to work with danger to their own health. They barely have anything left of a storage capacity of 0.4%. Remove the increase in the minimum wage from the wage standard. There are instruments for this too. We have been at an impasse for more than six months, while there is still so much work to be done. Over the past three years, the number of burn-outs in our country has increased by 160 %. There is the end-of-life debate where we are looking at how to ensure that workers keep up until the end of their careers. On the eve of 1 May, we call for the debate to begin on a large group of workers in our labour market, namely the 30% of precarious workers who deserve better social protection. The corona crisis made it clear that too many people are still slipping through the loopholes of our social safety net, they are people who work but are not sufficiently protected. Mr Prime Minister, Minister, in the light of all the other substantive work on the table, I would like to ask you what solution you see in order to get out of the impasse.
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u5	Gentlemen, the negotiations on the Ipa are blocked. That is also logical, because the working class of our country cannot accept that, although the BEL20 companies have paid EUR 6 billion in dividends, they would only receive an increase of 0.4%. We can't do that in our country. Mr Prime Minister, you may have Mr Lachaert on the phone. Tell him because of me I don't agree with him. I don't agree anymore when he says that 0.4% is enough. That's not enough. Liberals are always talking about freedom, freedom, freedom, but when it comes to the negotiations on wages, freedom is no longer an issue. No, that is the law of 1996. That must change, Minister. Then yesterday I hear Conner Rousseau, the President of Vooruit on television, saying that no dividends should be paid and that Article 14 should be applied. Ladies and gentlemen, that is an excellent proposal. For the first time since the 25th anniversary of Article 14, the article is invoked not to pay dividends. I think that is a positive fact. What changed at 25 years? That is, of course, the social struggle and the rise of the PVDA in Flanders, Brussels and Wallonia. The left finally gets colour again, but that's not enough, because the Deborahs of the country, the cashiers of the country, want more than 0.4%. That is the decision to be taken. It is therefore necessary to amend the 1996 Law. That is why I put a proposal on the table with Marc Goblet, so that the wage standard is no longer mandatory, but becomes indicative. That is the solution to restore freedom to the negotiations. Accept that proposal in committee next week.
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u6	Madam President, Prime Minister, Deputy Prime Minister, the message I intend to send today is a message to a certain great employer. What a contempt! What an indecency! What contempt and indecency for millions of workers who have continuously devoted their labour force, whether they are workers, employees or managers, during this health crisis which has put the whole country to the test, but which has seen them continue with self-denial to turn our economy in spite of the difficulties. Even though, since 1996, the distribution of dividends and profits has steadily increased in the head of a number of large shareholders and bosses, today they are refusing any significant increase in wages, wanting to limit it to 0.4%. But what an indecency! The workers in Belgium deserve better. They deserve pay justice, they deserve justice! They deserve recognition, not such contempt. So, since some people are sending messages to us from the employer's side, telling us that we must apply the law and nothing but the law, so let us apply the law, and more specifically section 14 of that law, which provides that we can also moderate the distribution of dividends and bonuses. Don't you want to raise wages? So, you must also not have an increase in bonuses and dividends! That is our message to you, Prime Minister.
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u7	Madam President, Prime Minister, the past year has been a very difficult year for many people: for workers who have sometimes continued to work in very difficult conditions, for entrepreneurs who sometimes saw their life's work lost, but also for students who could count on less income because their weekend job or student job could not continue. This has led to a two-speed economy. The large group of people who have had a hard time is also faced with a number of companies that have done very well and have made bizarre profits. Think of supermarkets, the pharmaceutical industry and the parcel companies. Those are companies that have been good farmers for the past year, which we have all seen. They have been well served by the whole situation we are now in, but just as well by the many workers who have worked hard for it. Mr Minister, can you explain to me why the profits of all this risky work would only go to the shareholders and not to the people who have kept our country right over the past year? I am talking about the workers on whom we have all been very dependent over the past few years. I can't explain that to people. I can see that some have less difficulty with that. However, I do not get that explained in that way. Mr. Secretary, each part is not too much. With applause, of course, people don't buy anything. Justice is getting everyone to share in the profits. That's justness. Wage negotiations are on the fritz. You're making an ultimate attempt to do something about that. We must, of course, give the consultation every opportunity. However, that only works if all positions are clear and everyone puts their cards on the table. The position of us Socialists is clear. It is clear and cannot be ignored. However, I would like everyone to put their cards on the table so that things can move forward again in the interests of everyone. Minister, I have only one question for you. What will you do to get the consultation going again and to make sure that everyone sits at the table again?
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u8	Prime Minister, Minister, last week there was cautious optimism about social dialogue. At that time, the social partners had reached an agreement on the distribution of wealth. However, since the beginning of this week, the consultation has been in a complete mess. The unions left the negotiations on wages. It is the right of the organisations to do so, but it is also our job to remind them of the framework in which the wage negotiations are to take place, namely the government agreement and the 1996 law. The 1996 law is important to ensure that we do not lose ground with our neighbouring countries, that we can continue to compete vigorously and that our companies can continue to recruit people, even after the difficult corona crisis. Respecting the wage bill means keeping the jobs with us and avoiding redundancies in export-oriented sectors or companies that are having a very difficult time, such as the catering industry. The companies that have been blocking during the corona crisis can safely make additional efforts through a premium system, but there are also a lot of companies that absolutely cannot do that, and it would be irresponsible to allow a structural wage increase of more than 0.4%. Of course, we want people to have more net left. That is the position of our party, and it will remain so. Work must be rewarded. In sectors that did well, extras are absolutely possible. In the supermarkets, for example, during the first corona wave, employees received a one-off premium and additional leave days. In the autumn they also concluded an additional agreement on a premium of 500 euros for each employee. Prime Minister, Minister, we must take everything out of the box in order to seek an agreement. What will the government do to get the social partners back to the negotiating table and ensure that the law is respected?
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u9	Gentlemen ministers, not so long ago, several members of your government adorned their palms with 4 dots on the occasion of the Week Against Bullying. The alcohol gel we frequently use today apparently cleaned those hands very thoroughly. In the run-up to 1 May, Liberals and Socialists are getting each other's blood from under their fingernails. In his Don Corleone style, one president threatens the other president. Blackmail may help in The Godfather, but in real life it often doesn't lead to chords. The bickering cabinet is completely back with this. After the distribution of the welfare envelope for the increase of benefits, this dossier reveals the true contradictions within purple-green. A wage increase of 0.4% is, of course, not an increase, especially for the large group of workers who work for the lowest wages. That is a pubic patch, perhaps the proverbial 2 pints Cara Pils, whether or not with the logo of Vooruit. However, it must be about an extra shopping cart or about absorbing the rising energy bill, which is much heavier for the lowest wages. The net wage should be increased by reducing the burden and charges on workers or by increasing the tax-free component in the personal tax. This leads to higher net wages, which makes work pay again, even in the lowest pay grade. It also provides a less greasy state. Gentlemen, what is your response to the threat from your coalition? What will you do to restore the trust of domestic and foreign investors? Above all, I would like to know what you will do to ensure that the worker, the hardworking worker or servant, is left with more at the end of the month.
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u10	Madam President, Prime Minister, are we here in the Soviet Union? Your Minister tweets that no dividends will be paid if no wage agreement is reached. Are we here in communism, where the patronage is set against the proletariat, where the patronage is blackmailed? Perhaps you could tell your fellow Minister that before dividends are paid, the State has already raised 55%. Mr Hedebouw, that also gives you an economic lesson. Forty percent of the population owns shares and needs dividends to make ends meet. The pension funds live on dividends, the companies also. Mr Minister, if you want to drive the companies away, then you really shouldn't pay dividends anymore. Mr Hedebouw, dividends are not all paid out by companies like Colruyt. It is often people with a small company, an bvba'tje, who need dividends to make ends meet. Mr Prime Minister, I would also like to highlight the 1996 law. The title of this law is the law on employment promotion and preventive safeguarding of competitiveness. Well, today's competitiveness, you should know this better than I do about the pay handicap. In the private sector, our wage handicap is currently 11% compared to the Netherlands, France and Germany. According to labour economist Stijn Baert, wages, in particular hourly wages, increased by 7.9 % in 2020. Why don't you stop this hypocrisy here? It is not about 0.4%, but it is about 3.2%, because we are one of the only states in Europe that still apply the index, together with Malta, Cyprus and Luxembourg. Including the index, this is a raise of 3.20 %. Prime Minister, say yes: are you a liberal or are you a communist?
ParlaMint-BE_2021-04-29-definitief-55-plenair-ip100x.u11	Prime Minister, when you hear your government's partners, there is a need to make a point. This is a finding of deep divisions within your government. Arms passes in the press, on networks, in a terribly binary speech: one side against the other. No, it is not acceptable that workers who have kept Belgium standing, in companies that are going particularly well, should not be able to take advantage of the benefits earned. No, it is also not acceptable not to take into account many companies in difficulty by pushing them even further into the crisis. Of course, it is much easier to do political strength with statements that smell on May 1. It is easier to put oil on the fire than oil on the wheels to find a balanced path and to bring the views of the social partners together. The work of the government, and particularly of the Minister of Employment, is not to make these strong statements, even around 1 May. The government's job is to be a mediator, but not just. It is also to be an actor in solutions, to create them and to put them on the table. Should be part of a balanced negotiation package, taking into account workers and employers. With all the aspects on career management, pensions, difficult jobs. But also on a tax reform to raise low wages without increasing the cost of labour for employers. Prime Minister, is your government going to play this role of acting as a solution to find the way to an interprofessional agreement? Thank you.
