ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u2	In accordance with the opinion of the Conference of Presidents of 1 December 2021, you have received an amended agenda for this week's meeting. In accordance with the opinion of the Conference of Presidents of 1 December 2021, you have received an amended agenda for this week's meeting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u3	I have received an amendment to the bill containing the fifth adjustment to the general budget for the budget year 2021, No. 2315/1. I have received an amendment amending for the fifth time the General Expenditure Budget for the financial year 2021, No. 2315/1. In accordance with the opinion of the Conference of Presidents of 1 December 2021, I propose that this amendment be referred to the Committee on Finance and the Budget (Art. 93, No. 1 of the Regulation). In accordance with the opinion of the Conference of Presidents of 1 December 2021, I propose that this amendment be sent to the Committee on Finance and Budget (Art. 93, No. 1, of the Rules of Procedure). Discussion of the bill will continue in plenary, after consideration of the amendment in committee. The draft law will be discussed in plenary after discussion of this amendment in committee. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u4	At the request of the sponsors, I propose to postpone item 8 (Nos 1629/1 to 3) to the plenary meeting next week: - the proposal to revise Article 7bis of the Constitution (Mr. François De Smet and Mrs. Sophie Rohonyi) with a view to consecrating the secularism of the State, Nos. 1629/1 to 3. At the request of the authors, I propose that item 8 (Nos 1629/1 to 3) be postponed to next week's plenary session: - the proposal for the revision of Article 7a of the Constitution (Mr François De Smet and Ms Sophie Rohonyi) to confirm the sovereignty of the State, Nos 1629/1 to 3. I also propose that you include in the agenda of today's plenary session: - the proposal for a law (Ms Kathleen Verhelst, Mr Patrick Prévot, Ms Florence Reuter, Mr Albert Vicaire, Ms Len Dierick and Ms Melissa Depraetere and Mr Dieter Vanbesien) amending the Act of 21 November 2021 amending the Act of 15 July 2016 implementing Regulation (EU) No 98/2013 of the European Parliament and of the Council of 15 January 2013 on the marketing and use of explosives precursors and laying down provisions on loans granted to tour operators for the repayment of vouchers issued in accordance with the Ministerial Decree of 19 March 2020 on the reimbursement of cancelled package trips, Nos 2339/1 to 4. In addition, I propose that you enter on the agenda of today's plenary session: - the bill (Mrs Kathleen Verhelst, Mr Patrick Prévot, Ms Florence Reuter, Mr Albert Vicaire, Leen Dierick and Melissa Depraetere and Mr Dieter Vanbesien) amending the law of 21 November 2021 amending the law of 15 July 2016 implementing Regulation (EU) No. 98/2013 of the European Parliament and of the Council of 15 January 2013 on the placing on the market and use of explosives precursors and laying down provisions on loans granted to tour operators for the reimbursement of vouchers issued in accordance with the Ministerial Decision of 19 March 2020 on the reimbursement of cancelled package travel, Nos 2339/1 to 4. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u5	It was Minister Vandenbroucke, who once stated - and I quote - "With the Covid Safe Ticket we can organize our freedom in a safe way." You, Prime Minister, and also the Flemish Government chose the corona pass, as this would avoid other measures. This CST works so well that in the meantime they have already taken other strict measures, so well that Jambon and Frank Vandenbroucke now also want to close the scanable locations. You laughed it off when I warned you about a false sense of security with the CST. In the meantime, it is clear that the CST is not so safe at all. It's a mistake. Last week, virologist Emmanuel André also confirmed that the CST resulted in more infections. And then there are the controls. Today, it appears from a forwarding letter that it is not allowed for police officers to scan the CST. It is not a question of being forgotten in the rules, if we can believe the media. The government would have deliberately chosen that the police should not be allowed to control the covidpas in this country, but only to check that the citizens do control each other. The explanation for such a DDR company is that public health is not a core task of the police. Apparently that's what she is in this country for barbos and shopkeepers. While dozens of P.V.s are thrown into the garbage can, there is another order in summary from the Court of First Instance in Namur, which still condemns the Walloon Government by default for using the CST without legal basis. My question is very simple, Prime Minister. How many more reasons are needed to finally abolish the coronapas, which does not work and feeds only polarization?
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u6	Madam President, Prime Minister, the health care sector is under maximum pressure! All caregivers are concerned, in hospitals but also on the front line - general practitioners, nurses, pharmacists. The latest figures do not reassure both the number of hospitalizations, the congestion of intensive care and the speed of circulation of the virus, particularly among children and in schools. The consequences are also terribly serious because of the postponement of care for many other patients. The Codeco meetings follow one another and are similar with decisions that are too late, too light and this issue that has been punctuating for weeks and weeks: why are we still not using 100 per cent of the weapons at our disposal? This is the case with testing and tracing that are always overwhelmed by events. There was a crackdown after last week's Codeco. It took five days to define a strategy. Tracing is totally inoperative. This is the case with the absence of measured and effective ventilation, especially in schools. It is still not applicable and the circular of the French Community last Friday is of absolute light. The same applies to vaccination. Of course, you decided to speed up and expand the booster with the third dose, but in reality six weeks ago, the decision was delayed. Finally, Prime Minister, support for caregivers is still largely inadequate. We are at the heart of the storm, and what we need is a captain who flies, assumes with courage, decides and imposes if necessary. When will you finally assume this role by taking all levels of power into your wake and using 100% of all the weapons we have?
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u7	Madam President, we thought that we had seen everything in absurdity and chaos in the management of the covid crisis. However, we have clearly underestimated the government. Over the last few days, we learned that the contact trackers sell garden furniture in Flanders, while the citizens themselves have to fill out excel tables to give their high-risk contacts. What we do ourselves, we do better, don't we? Well, that's pretty bad. The Covid Safe Ticket was declared invalid in Namur by a court and the explanation at the press conference on the new testing strategy was not yet over or a next meeting of the Consultation Committee was called. Mr. Secretary, honestly, how did you lay down the test and quarantine rules? Did you sit with the ministers and throw a dice or play bingo? Unvaccinated people must be quarantined for ten days; vaccinees must be quarantined for five days, or not, let's keep it exciting. They must be quarantined between three and six days. Then there's a schedule coming up. We would almost be homesick about Mrs Wilmès' powerpoint presentation. During the last few days, however, the main bird goes to Mr. Jambon. That has to be said. What about the culture sector? Does he want that sector open or open? Which turns does he make, honestly. However, what remains silent about the past few days is what people need to be able to apply the quarantine rules, namely what will be the wages of those who have to be quarantined. An employee who has to be quarantined for a day, five days or ten days and cannot do telework, such as a bus driver, will receive only 70% of his salary. That is the real problem, which you have still not answered for two years. Tomorrow, the Consultative Committee will meet again, on which you will make certain decisions. Will you ensure that those who have to stay home to protect others are not punished and can keep their wages?
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u8	Prime Minister, Minister, at the moment we are dealing with 20,000 infections a day. Some people get seriously ill and end up in the hospital. In the meantime, this has been weighing on the care staff for a year and a half. That's under a lot of pressure. That staff is in the line of fire every day. The services Intensive Care are full. It is currently under consideration to postpone regular care. This may have serious consequences for some sick people. Think who needs cancer treatment and can't be helped. Doctors today fear that they will soon have to make choices about which patients they will and which they will not treat. The influx of corona patients should be stopped. This is the cry they have made several times over the last few days. Several measures have already been taken at the Consultation Committee last week, but more and more experts are calling for more action. There may still be a great deal of room for different and better implementation of the previous measures of the Consultative Committee. We need to be alert, too. People need clarity about the measures. They also ask why certain measures are being taken. People expect and should receive clear answers from politics. Professor Vlieghe called for a sustainable policy and she again put on the table the idea of a coronabarometer, a barometer linking measures to the epidemiological situation and to objective parameters to make policy predictable. What will you do about the worrying situation in hospitals? What new measures could possibly be taken? What is the government's position on the Coronabarometer's proposal? What measures are being taken to combat the spread of the virus? What financial consequences could they have? Are you considering support measures?
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u9	Prime Minister, Minister, the third Codeco that has just been announced for tomorrow is the admission of a terrible failure. After almost two years of crisis management, we are still in a series of measures that are done week by week and that are different from one Region to another. There is a yo-yo effect that ultimately follows the wishes of the president of the N-VA, dictated by the figures of his only Region. Prime Minister, this health nationalism is enough! We're all in the same boat. The situation is grave in all hospitals in the country. Today, despite all our tools, the nightmare of the first waves is repeated so much for the caregivers – who are exhausted! – only for sectors that are again in lockdown. Prime Minister, you could have avoided this situation. How do you explain today to patients who have their operation postponed that it is not because of a lack of beds but because of a lack of staff? Minister, what are you doing in practice to recruit these caregivers and prevent them from escaping? They are still waiting for recognition of the penitibility of their profession but also for an adjustment of their end of career. How do you explain their new lockdown to the night, horeca, culture or event sectors despite their ongoing investments in testing, tracing, ventilation or control of the CST? At the same time, we can see that private parties take on more beautiful without any barrier gestures. I heard Mr Mahdi announce that the economic support measures you promised, Prime Minister, would in fact be more targeted than in the first waves of the epidemic. What does this mean in practice for all these workers?
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u10	Prime Minister, do you know what Chinese torture is? Mr Vandenbroucke is sure of that and so is Mr Hedebouw. A Chinese torture means that one constantly drops a drop on the head, making one murky and docile. I think this is the purpose of the policy, of your yo-yo policy. You promise the realm of freedom, but we'll get a new prison. You hold a Consultation Committee on 17 November and were due to meet again in January, but a week later this is already being brought forward. The cock now crows for the third time at fourteen days: tomorrow there will be another Consultation Committee. What you say at night is out of date in the morning. The provision of measures between the ministers of your government and those of the sub-governments, of the regions, is more profiling fever than common sense. Schoolchildren are constantly being held hostage by the Federal Minister, the Minister of Education and the Prime Minister. They are conflicts with profiling urge between you, the ministers, instead of sound policies. The Health Minister argued with the general practitioners this week. They feel more 'testologists' than doctors, Mr Vandenbroucke. First, you were against the booster shot, now it can't be put fast enough, that's the new policy. Mr Minister, we have all been guided by inoculations, even me. What do we see? The places where there are most inoculations count most of the infections. I would like an explanation from the Minister of Health. When does bullying stop in relation to the catering industry and the event sector? Tomorrow they start organizing. What will you do? People are waiting for an answer. It has already been said here: a dishwasher can control a coronapas, not a policeman. Mr. Secretary, when will the chaos stop?
ParlaMint-BE_2021-12-02-voorlopig-55-plenair-ip144x.u11	Prime Minister, tomorrow we will have to organise a Consultation Committee for the third time in two weeks. More importantly, a Prime Minister said one day that we needed to relax and the next day that we needed to tighten up. It goes without saying that people do not understand such a thing, and that it risks giving up support for measures. However, these people have a lot of common sense. They're more careful when the numbers rise. However, they deserve clarity and perseverance. The virus will not be tamed and will lead us to the facts. The pressure on care is unacceptable. Therefore, if more stringent measures are needed, you will receive support from the CD&V Group. But then we also call for clarity for the whole of the end of the year, for the families, for the entrepreneurs, for the associations. That's how they know what they're up to. The vast majority in our country will also respect those rules. A few weeks ago, you agreed within the womb of the Consultation Committee and the government to have the Corona Commissioner compile a report on the vaccination obligation. What is the state of this report, now more and more countries considering vaccination requirements? It is an illusion to think that in 2022 we will be rid of this virus. The people need structure and framework. Minister, you mentioned the corona barometer in your policy paper last year. The GEES and motivational psychologists also spoke of this. People deserve that predictable framework. Can this government, together with the other governments, draw up a plan for 2022 with automatic pre-planned simple measures that will enter into force when the figures go up and down, so that everyone knows where they stand?
