ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u2	We resume the discussion of the government's statement. We shall resume the discussion of the Government's statement. Ladies and gentlemen, I invite you to join your place, so that we can continue the debate. Minister Vandenbroucke is in the room and we are ready to listen to Mr. Hedebouw.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u3	Madam President, the long-awaited moment has come! I thank those who are present. I'm waiting for everyone to sit down. Madam President, I expected a little more people for this speech. Mr Vandenbroucke is here. That's okay. Where's the Prime Minister? This is a speech for him, isn't it? Ladies and gentlemen, I will begin with the PVDA speech. It's a shame the Prime Minister isn't here. My speech was actually addressed directly to him, to give him the opinion of the PVDA on the policy statement we heard yesterday. The least we can say is that we are not happy with the measures now on the table. We are not happy because for us the vivaldi government, although it had four seasons already, has stuck in winter. Winter will be hard, for the working population, because of energy prices, of course, and for the long-term sick. In my view, these are the two major problems of the policy proposed yesterday by the Prime Minister. I have heard Minister Van Quickenborne say that the taboos that have existed for decades will be tackled. I have a feeling that the big taboos will not be dealt with. At Engie-Electrabel the millions come in. No one's talked about the big fortunes. When it comes to taboos, it is mainly about social taboos. That is the problem of what was presented to us yesterday. My first point, Prime Minister, is, of course, about the antisocial policy that you want to pursue with regard to long-term sick people. Prime Minister, in your statement yesterday, you told us: "We are holding back the growth of certain expenditures, such as those related to incapacity for work, by trying to look at what everyone is capable of doing and not at the tasks that they are no longer able or unable to carry out; by carrying out a wide-ranging reform that requires commitments from all parties involved - employers, workers, mutualities and prescribers. For the first time, everyone is responsible." Pressure's on. I immediately received a few testimonies. I would like to read one of them: 'I would very much like one of the ministers to take over my disease, chronic pancreatic inflammation, so that I can go back to work, rather today than tomorrow. Since I can't do this, I hope I won't be punished any more for being sick. Because I've been punished enough already. I have less income, towering pharmacist bills of an average of 250 euros a month. If the gentlemen want 2.5 % of my benefits, be my guest. Much worse than it already is, you can't make it. Then call me a profiteer." A second message also came in: "I don't understand what planet they live on. Probably planet VoKa. I haven't been sick myself until I've gotten a burnout. Six months at home. Two more relapses after that. A first four months and then three months. They clearly don't know what it's like to sit at home with a high guilt for a long time - want to but not be able to." Those are important stories. This is really about the symbolic discussion we had earlier. What kind of a signal is being sent to all these long-term sick people by saying that they may be subject to sanctions? That is what this is all about. You want to scare people and tell them that if they don't participate, there will be a penalty. It's a punishment for people who are already having a hard time. How many people have long-term ill now? 985 euros for someone who worked part-time? A maximum of 1,200 euros? These people are already losing out and are already losing a lot of purchasing power. And then you come up with a signal that says you're risking sanctions if you don't fill out the form. I don't understand that signal. It's not a symbol discussion either. It's about really important signals.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u4	Mr Hedebouw, you have a very bad habit of using some kind of anecdotics and telling me: 'Look what you are doing'. You're asking me what signal I'm sending. Well, let me be very clear. The signal we're sending is we're not gonna leave anyone out of the way. As Mr Vandenbroucke said, the word 'disabled' is actually the worst word that can be found for this. In fact, they say, "You, sir, you, madam, are not suitable." We say exactly the opposite. We speak to those people who no longer believe in themselves because of their history. You actually confirm the story of the people who say, "I can't do anything anymore. The only thing that could please me is that I am left alone." We will break that by saying to everyone that we are indeed interested in them and asking them to fill out a questionnaire in order to better understand how we can look at what we can do in a conversation afterwards. What you want, Mr Hedebouw, is simply the status quo, with hundreds of thousands of people forgotten by the system. You want to forget about it, while we want the opposite. We want to show that we are interested, including in people who have been completely forgotten by the system. That's the difference. You want to leave it the way it is, and we want to help those people. [[Applause]] )
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u5	Well, I mean exactly the opposite. I want people to be able to get back to work. That's what I want. But first, I want to discuss how they got sick. You take the word system in your mouth. You're right. If there are 500,000 long-term sick people, it is a system issue. Have you not had a discussion in the government about the reasons why all these people fall ill? I'll tell you. This is because of the workload, flexibility, company relations and, of course, the termination of the bridge pension and early retirement. I have here a graph of the number of employees who have not been allowed to take a bridge pension in the last five years. It's about 50,000 employees. The number of people who have become ill for a long time is over 60,000. So there is a relationship, ministers, that is clearly shown in the graph. [[Objection]] It's enough to listen to the people. They complain they're tired. You do not see that there is clearly a link between the abolition of runways and the fact that it is becoming more difficult and difficult on the work floor on the one hand and the long-term illness of workers on the other? That link is clear, isn't it? You would be much better at discussing working conditions than bullying people. Moreover, many employees testify to us that, if they want to get back to work, they will be told by the employer that they do not have a suitable job for them. "I have a pain in my pollen; I have continued working on the band, but can no longer work on the band because of osteoarthritis. If you have another job for me," an employee asks his employer and the answer is: "I have nothing for you" That happens many times in Belgium in thousands of companies. Why do you point out the long-term sick as a problem? Don't tell me there's no budgetary dimension. Yesterday we had a debate in Villa Politica. There would be no budgetary targets, but do I not read in your tables that the budget for long-term sick people reduces by EUR 124 million a year? Politically speaking, you have a problem. You're doing victim blaming for the long-term sick. It is also about a symbol, otherwise you would not have submitted that measure. 2.5% weighs heavily for long-term sick people if they have an income of about 1,200 euros per month. That's culpabilising. What the psychiatrists say is interesting, too.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u6	Mr Hedebouw, first of all I would like to support what the Prime Minister has summed up excellently about the spirit of the project. You're making a lot of noise about the sanctions. The people you read the letters to will not be sanctioned. What kind of bullshit is that? The proposal is for workers to be called upon after a number of weeks of incapacity for work, because they want more information. Those people get asked to fill out a form. Among other things, they ask what goes wrong at work and how they feel. If they don't fill out that form, they'll be contacted. The return-to-work coordinator will propose to help them fill out the form. It's just people whose medical records have shown that it's relevant to ask that question, not people who are deadly sick or people who know they're coming back in three weeks. The first offer will be to help fill out the form. People will not be punished immediately because they do not return their form. They will also be invited. After all, we want to talk to these people. If people have good reasons not to fill out their forms, they can give them. However, if people persist in refusing to have that basic conversation, despite the fact that help has been offered, that questions have been asked and that they have been urged, then there is a problem. I'll repeat it again. Article 134 (2) of the health insurance legislation provides that the medical adviser may suspend a person completely if he does not comply with any element of the obligation of inspection, such as not returning a form or not responding to an invitation. So that's already in the law. What the hell are you talking about? Then why have you never organised demonstrations against it before? It's already in the law. Come on, now! I think, in all honesty, that you might not know what it's about. Everyone knows people who are having a hard time, I know them too, but I don't feel like you've given a lot of thought to what health insurance is all about. Suspension already exists in the law. We provide for something new, and this includes a slight administrative intervention that will affect persistent refusals, despite calls and offered help. I think that's okay and there's nothing wrong with that. As far as the amounts in the budget are concerned, it would be odd to ask for additional resources during a budget conclave, inter alia to divide them equally among the Regions, to help them to launch more pathways, to achieve support for that process and to finance back-to-work coordinators, and not to say what those specific actions would bring. We have made a very careful estimate based on how many routes we think we can organise from the health insurance to the VDAB, Actiris and the Forem. How many percent of that can, we think, be successful. Yes, of course, that's money. It would still be wrong that it should not be said. Of course, we have talked to our colleagues about this: we are spending, something has to come in. But that is not the main objective, as I said earlier, to the surprise of some people. It's not why we do it, that Hilde Crevits does it, that Christie Morreale does it or our Brussels colleagues. They'll do it for the good of the people. That's what this is about. And perhaps if I may ask you to concentrate on that.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u7	Firstly, the budgetary targets: EUR 481 million are not nothing. This morning we debated a lot about EUR 30 million, so EUR 481 million is still a lot of money. Secondly, you need to listen more to the people on the ground. Frieda Matthys, Head of Department of Psychiatry UZ Brussels works with the people on the premises. Of the 500,000 long-term sick, 160,000 are in burn-out, affected by a psychological condition. And then you finish by filling out a form. Filling that out, starting a trajectory, has a culpabilising effect, which is obvious. The people who don't answer don't do that for fun. I quote Mrs Mathys: "All patients who cannot work, feel frustrated and ashamed because of burn-out, depression or anxiety disorder. The medical advisors' checks are stressful and often humiliating to them, but a necessary evil. If this also has to happen in an atmosphere of suspicion, the system will make them sicker instead of being supportive." If that is not enough, I quote Caroline Copers from the ABVV. The ABBV, Minister, should still mean something to you. "To guide a long-term sick person to a customized job is good. Threatening sanctions immediately is a false signal. It puts long-term sick away as profiteers. What about companies that do not make serious efforts to integrate?" I still want to read the reaction of François Perl de Solidaris, a socialist mutuality. As a minister, as a socialist, it must touch you a minimum. I quote: "Favouring the return of the sick to work when possible and when their medical situation permits, it is certainly a very good thing. On the other hand, sanctions are quite counterproductive, it doesn't work and it comes in addition to social problems, to the stress of the disease." The Christian Mutuality is opposed to sanctions for long-term sick. Stigmatisation does not contribute to better health. The NAR doesn't say anything else. The NAR's opinion states 14 times that the routes must remain voluntary. (...):(...)
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u8	But no. As soon as there's a sanction, there won't be any volunteering, will there? Why is a sanction imposed? Can you now decide not to introduce the 2.5 % penalty?
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u9	President, it will of course take a long time if we have to correct all the wrong information from Mr Hedebouw. It is not proposed here that anyone who refuses a trajectory should be sanctioned. So we are not going against the advice of the NAR on that point. It is proposed that a person who, despite the assistance offered, persistently refuses to fill out a form can be sanctioned. It's about people who stubbornly refuse to go into an invitation for a first conversation. That is quite clear, please also pass it on to those very many people you so-called constantly meet. Please inform them that if they say during that conversation that they don't like going back to work at the time, there will be no sanction at all. Nothing. This is going to be based on volunteering. That is clear, that is what the government has agreed, it will be no different. Will you stop it, Mr. Hedebouw? That you're wasting my time isn't so bad, but you're wasting the time of many others by telling things that are just not right. I'm gonna say something else, then I don't have to answer that either. I suppose you can do a little math. You should share that amount you mentioned in relation to budgetary savings by, for example, 15,000 people. Then you will see that the outcome indeed corresponds to saved benefits and income from contributions and taxes from people at work. Even if we only manage to get 15,000 people to work by the end of the legislature, we already have that savings. That's not that big a deal, is it? It is a very realistic assessment of what one should at least be able to achieve with the resources I have asked the government to do. I hope, of course, to achieve much more. However, you act as if EUR 400 million is a great deal. Well, take your calculator and divide it by 15,000, then you'll see.
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u10	Then let's talk about sanctioning and responding to employers. All small businesses are already losing weight. However, that is the vast majority of companies here in Belgium. You're saying we're not gonna reactivate these employers, are we, Mr. Secretary?
ParlaMint-BE_2021-10-13-voorlopig-55-plenair-ip131x.u11	That's not right again. Your franc sometimes falls rather slowly. Even in a small company, the Inspector of Welfare Supervision can enter the Work and indicate to the employer that he is not making the necessary effort to help someone in the work. For this, he can put his finger on him and make it clear that he can be punished for that. That is already the case. We must not introduce this measure; we must implement it. This is often the case in politics. We just have to do it.
