ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u2	The President [[in front of the assembly standing]]
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u3	Ladies and gentlemen, ladies and gentlemen, on 12 May, Halle Louis De Grève, honorary member of the Chamber, died. He was 91 years old. After obtaining his doctorate in law, Louis De Grève joined the Chamber of Commerce in Brussels. When he was concerned about the social status of the self-employed, he then worked on the creation of the Solidarity and Guarantee Fund for the Self-employed Pensions, of which he became Inspector General after some time. From an early age, Louis De Grève joined the Liberal party of the time. In 1958 he became a municipal councillor in his hometown of Hal, a position he held continuously until 1984. From 1965 to 1970 he served as mayor of Hal, and from 1977 to 1982 as alderman. Louis De Grève has also been a member of the Brabant Provincial Council since 1971. With his election as a PVV senator for the Brussels arrondissement, Louis De Grève took the step towards national politics in March 1974. He was elected MP in the parliamentary elections of April 1977. In our assembly, he was a member of the Committee on Home Affairs, the Committee on the Revision of the Constitution and the Committee on Health, of which he was also President. In September 1984, Louis De Grève left politics to become a judge at the Arbitration Court, the predecessor of the Constitutional Court. As an eminent lawyer, he had a brilliant career there, which reached its peak in 1993, when he was appointed chairman of the Dutch language group of the Arbitration Court. After his retirement in October 1999, Louis De Grève remained for many years an attentive observer and an actor in public life. He was also very active in associative life, notably in his beloved Koninklijke Harmonie Sinte-Cecilia in Hal, of which he was a musician and board member for more than seven hundred years. Ladies and gentlemen, ladies and gentlemen, with Louis De Grève, we are losing a prominent figure, who has always held high office with knowledge and great dedication. But also a passionate man, who worked tirelessly for his family and his fellow citizens. On behalf of the Chamber, I have expressed our sincere condolences to his family.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u4	Madam President, the government agrees with the expressions of condolences to Louis De Grève's family. Louis is someone who has lived a full life. Reserve officer and musician. Besides his position in the Harmonie Sinte-Cecilia in Halle, he founded his own music ensemble on that wedding party, as it used to be so beautiful, but Louis was mainly an old-fashioned politician in the best sense of the word. Someone who went into politics because he liked to see man. So it should not be surprised that he was close to his constituents and concerned with the people. You rightly underlined, among other things, his important contribution to improving the social status of self-employed workers and his role in improving pensions. With Louis' death, Halle and Flemish Brabant lose a prominent politician. Not only a former member of this Chamber, but also a former mayor, a county council member and senator. Louis is also the last judge at rest who died, who was a member of the very first Arbitration Court that came together on 1 October 1984. His Presidency of the Court was therefore a justified crowning achievement of his years of unbridled commitment to our country. I wish his family all the strength in these difficult times.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u5	Madam President, Prime Minister, all the lights are now in the green to begin the continuation of our defunction on June 9, as planned. This is a huge relief for all the sectors concerned, but if it is not to turn into a poisoned gift, it must be prepared today. However, you have decided to postpone the Codeco originally scheduled this Friday to next Friday, that is to say just five days before this long-awaited resumption. You justified this postponement by the discussions currently under way on the European Health Certificate, as if the next Codeco were to decide only on the issue of travel, as if the sectors concerned were not now in the dark. Because today, offices, cinemas, theatres, gyms and restaurants still do not know what ventilation devices they will be able to use. Some have already bought them without knowing whether they will be reimbursed and others have already invested in recognized devices for months but which, in the last ministerial decree, are purely and simply prohibited. In addition to this blurring to be clarified, we also expected this Codeco to be consistent for horeca. Not only is the record of these three weeks of opening the terraces under an excruciating weather purely catastrophic, but it will also be necessary to manage the closure of the interior spaces at 10 p.m. and the terraces at 11:30 p.m., which will make it difficult for both operators and the local police. Prime Minister, when do you intend to consult with the sectors and communicate to them the long-awaited recovery protocols? Do you intend to support companies that have invested in good faith in ventilation devices that are now considered non-compliant? Why do you insist on refusing a "covid safe" label despite the call made by the experts? Do you plan to align the closing hours at 11:30 p.m. for the entire Horeca?
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u6	Prime Minister, 15 days ago in this same forum, I was delighted by the wind of freedom that had blowed at the end of the last Codeco, namely, clear perspectives for many sectors, which we expected, but also a return to a freer social life. My question was quickly about the specific protocols that should be implemented in restaurants, cafes, theatres, cinemas, fitness rooms, and I'm going through with them. Today, however, I am worried and I hear the anxiety and anger – it is his words – of the horeca sector which denounces the decision to postpone a Codeco originally scheduled for tomorrow until 4 June. Prime Minister, if we are to allow him to organize himself in a calm manner with a view to the reopening of 9 June, the rules that must apply must be known as soon as possible. This is true for the Horeca, but it is also true for events, cinemas, fairs, brocades, fitness rooms, etc. Five days for these sectors to organize is far too little. Prime Minister, can the health protocols applicable on 9 June be known as soon as possible, that is, without waiting for the next Codeco postponed to 4 June? To conclude on a slightly more pleasant note, you are aware that the football Euro will start on 11 June. It will certainly be an important event for our Red Devils, for our citizens, but also for many sectors such as horeca and events, among others. Here too, many questions remain and the mayors would like to know the protocols that will apply, particularly with regard to giant screens and the organisation of public space. I would like us to reassure them so that they can organize themselves and that this event is a great celebration for everyone.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u7	Prime Minister, postponing the Codeco from tomorrow to next week may seem completely trivial. I can assure you that this is not the case at all, for very many people in many sectors that have been hard hit for a year and which legitimately expect urgent clarifications in order to be able to organise themselves in the best possible conditions. They want to know what conditions are going to be imposed on them. That's the case with the Horeca. It has now been known for a year that the issue of ventilation is of paramount importance. The horeca establishments have equipped themselves: purchase of equipment and installation of sometimes expensive devices. It is only a few days from the reopening that your government takes a ministerial order that prohibits a series of these devices. You'll either have to see them again, reinvest them, or give up opening – it's a risk. In addition, there are many questions and questions: the number of people at the table, the organisation of buffets, the authorisation of plexiglas, the distance between tables, the opening hours. So many questions are still unanswered. This is also the case in schools. The Minister of Education refers to the Codeco of tomorrow, which will not be held. Decisions are urgently needed for activities planned in June, such as sea classes or day trips via public transport. This is still the case with culture, festivals, events and sport. These sectors are also waiting for urgent clarification to organize themselves, and not to have to deal with problems the day before or before. For them all, the postponement to next week of the Codeco scheduled for tomorrow is anything but trivial. Moreover, this is in no way justified in the light of the evolution of the pandemic. I would therefore like to relay and support to you their urgent request. Lighten up the shadow zones as a matter of urgency. Let them really get out of the fog, not next week, but tomorrow. Thank you.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u8	Madam President, ladies and gentlemen, thank you for your questions. I want to reassure you. The agenda of the Consultation Committee that was planned for tomorrow was not at all about the organisation of the Horeca. The agenda of this Consultation Committee dealt with international travel. Given that a European Council on international travel was held this week and that further clarification is still needed, it was not appropriate to have a concertation committee on this subject, even though the European directives are not yet clear. As far as horeca is concerned, what is the method? This was decided at the previous consultation committee. It was then established in a ministerial order which was finalized by Minister Verlinden on Tuesday, May 25, 2021; it was sent to the Council of State. This Ministerial Order contains information that provides many clarifications. For example, it takes a minimum of one and a half metres between the seats of different tables and a maximum of four persons per table, unless the persons are part of the same household. It is only about seating positions. Everyone must stay at their table and wearing the mask is mandatory for staff or when people move between tables. There's no service at the bar. Hours of operation are specified, i.e. between 8 a.m. and 10 p.m. This ministerial order, i.e. the provisional phase sent to the Council of State, was also sent to the Horeca sector. The latter is finalizing the protocols. We are waiting for the industry federations to send us their proposal for a protocol tonight. Once we have it, Ministers Verlinden and Dermagne will use the industry input to finalize the protocols. They have no connection with the Consultation Committee scheduled for next Friday. I would therefore like to reassure you; everyone will have the information well in time, before 9 June 2021, the opening date of the Horeca inside. However, I understand that the sectors would like clarification as soon as possible. Indeed, for the horeca outside, the information had been provided too soon before the date of reopening. With regard to the Red Devil matches, which began on 12 June, the Consultation Committee wanted to give the opportunity to watch the matches outside. This is the reason why events of up to 400 people outside, in accordance with the safety rules (wearing the mask, distance between people), are planned. It is better for people to watch the Red Devil matches outside than to do it inside with too many people and under circumstances that would not be optimal. Here too, details will be provided to the mayors, who will have to ensure that the organisation is as secure as possible. The agenda of the Consultation Committee scheduled for June 4 is for travel and other activities during the months of July and August. We can travel in July and August. Immunization is progressing well in our country. The question is how this vaccination and test certificate will be used to ensure that travel takes place in the most smooth and uniform way possible and in accordance with the safety conditions in all European countries. There are many subjects. There are travels, but there are also borderers for whom a whole series of measures exist and work well. We need to take the time to make this clear so that people who want to plan their journey can have fully reliable information. It is therefore justified, in my view, to move the Consultation Committee by one week. This postponement has no influence on how the horeca sector should be organized or on the organization of the Red Devils match attendance.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u9	Prime Minister, I thank you for your answers, although I must say that they are extremely disappointing. Indeed, you persist in a logic of sectoral decoupling, while each space is different. In addition, you continue to place the sectors in front of the fait accompli a few days or even a few hours before their recovery. You're telling us that the protocols with Horeca have been successful. Still, some federations have never been consulted. And then, why today? We know that, for months, Horeca and other activities have been developing these protocols to now propose the "Clean Air Safe" label, which you absolutely do not use. In doing so, you are forcing women and men, who now have the rope on their necks, to finance devices that may never be reimbursed. Moreover, you did not respond to this concern. Mr Prime Minister, forgive me, but that is really not the way these sectors will ensure the calm and profitable recovery that they and all our fellow citizens deserve after months of sacrifice!
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u10	Prime Minister, I thank you for having clarified the situation with this postponement of the Codeco, the holding of which raised somewhat doubt and trouble in the sectors – in particular that of the Horeca, which spoke this morning and to which a ministerial order was sent. In this way, it may be kept informed early enough. It will be a matter of keeping a close eye on it. Of course, we have argued in favour of this progressive exit plan. Of course, it's very positive. However, we must ensure that we systematically inform the sectors as quickly as possible. Indeed, they have made investments, which sometimes require adjustments. Unfortunately, we have seen that since the beginning of the terrace plan, the professionals of the Horeca have not been spoiled by the weather. Of course, the government can't help it. Finally, with regard to the Red Devils, I hear that the mayors will be informed early enough. It is essential to make this event a big celebration. To this end, public spaces must be managed optimally. In this way, we can continue to contain the pandemic and fully enjoy the matches of our Devils.
ParlaMint-BE_2021-05-27-definitief-55-plenair-ip106x.u11	Prime Minister, next week's Codeco would focus only on international travel. Surprisingly, when I hear the Minister-President of the Flemish Government announce on the radio today that he will defend at the Codeco next week a completely different schedule than what you have just announced. The least we can say is that fog persists. There was no comment on your part on the ministerial decree on ventilations, while it is clearly a problem at the level of the horeca sector. There wasn't a word from you about culture and events. Not a word for the organisation of sea classes for schools while the Minister of Education refers to the Codeco scheduled next week. Again, you've been late. Fog persists. You leave many of these areas in the blur. That is not correct on your part or on the part of regional governments. It is not responsible and it is not respectful of these sectors that have been cut off by the crisis of the covid.
