ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u2	I propose that you devote one discussion to these bills. I propose that a single discussion be devoted to these draft laws. Pursuant to rule 116, bills are subject to limited general discussion. A limited general discussion was held in accordance with Rule 116 of the Rules of Procedure.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u3	The limited general discussion is open. The limited general discussion is open.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u4	Madam President, I refer to the written report: there are few of us and I do not want to bother those who are here.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u5	Madam President, thank you for giving me the floor briefly. I heard there was some displeasure in the Chamber yesterday. Mrs De Wit asked why the minister was not available. She insinuated that I was watching television while I was following an action against human trafficking and trafficking in human beings in my province. Madam President, I am here to discuss the budget, but I see that Mrs De Wit is not here. Perhaps you could call Mrs. De Wit to be here? In any case, I am at the disposal of the Chamber to conduct the discussion.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u6	It is, of course, a bit far-fetched that the Minister who was present at the discussion of his draft law, as announced to the government, does not now blame her for not being here. I suspect that it is registered and will also be present in due course. It is a novelty in the context of the new political culture, Minister, that you are absent from a discussion of a draft law, although you do have time to inform the press in detail but cannot answer the questions that are being asked here. I think that's pretty impertinent.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u7	Madam President, all the questions asked yesterday were answered. That's what I've been confirmed. Mrs De Wit said yesterday that she was going to ask the Minister in Parliament to discuss the budget. She literally said that yesterday, Mr De Roover. I'm here. I don't need to be advanced. I'm in full anticipation of answering her. I'll see if she's coming and I'll be at the disposal of the Chamber, Madam President.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u8	We hope that you will be at the disposal of the Chamber, Minister. I shall then give the floor to the first speaker in this debate. That's Mr. Loones.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u9	Madam President, two people are on the list of speakers for the N-VA: Mrs De Wit and myself. As all colleagues and the Minister know, there will first be a general round and then a number of topics will be discussed in detail. Mrs De Wit will certainly be present to ask her question, because there are some questions to ask your department, Mr Van Quickenborne. When I look at it, I see word people and grade people in the world. Word people go for speeches and slogans. If they are policy makers, they ideally do so here in Parliament. There are also some other examples, people who prefer to do it in the press and the media before explaining it to Parliament. Those are the word people. I have to admit, I'm also a word person. I love words and language and I like to see how people can be lusty with language and messages. I also find it intriguing to see how sure this government can fool people with language. I'll talk about that later. Those are the word people. I think, Minister of Justice, that you belong in that category. In addition, there are the numbers. I must honestly say that I like words as a lawyer, but as a politician I quickly came to the conclusion that it is really about doing the figures. It is in the budget that a politician is weighed. It is in the figures that it is shown who really has power and influence. It is in the figures that it is shown who will be able to achieve what exactly, not in announcing a number of figures, but in the precise tables, in what is on the lines, in what has been awarded. We have had a lot of interesting discussions on this, including with Mrs De Bleeker, who, in my opinion, is mainly a figure person. You may contradict me later, Mrs De Bleeker, but that is how I met you in committee over the last few months. When you start working on the budget over the last few months, you try to do so conscientiously in terms of the figures. This was a very brief introduction. Mr Piedboeuf has just referred to the written report, but for those Members who have not read the report, I would like to outline in broad terms what my group has done in committee. In this budgetary control, the N-VA stressed in particular that we should use our time usefully so that the figures in the tables are as precise as possible. We have also had an opportunity to do so, because for the first time the budget has been discussed not only in the Committee on Finance and the Budget, but also in all the other committees of Parliament. This was done at the request of our group and the CdH Group. That was a very good exercise. It has ensured that every group is very well aware that we are not just word people, but also figures people and that what happens in all committees must also be financed. Some Members are a little more sensitive to this than others, but this exercise has increased the sense of and importance of the budget. As a result, we have had extra time to work in the Committee on Finance and Budget itself and to ensure that the figures are as up-to-date as possible. In the end, this has been a major success. Amendments have been tabled, including from the government, to ensure that government decisions are reflected in the tables. In this way, we can give citizens a little more transparency about their taxpayers' money. We have also done politics in committee, as it should be in Parliament. Very specific means that N-VA thinks that you are making some wrong policy choices. We would do a number of things differently. We want a tighter migration policy and the budget to reflect it. We want more investment in security and therefore not to be saved in the defence sector, which is what is in the tables. We do not want it, we want it to be invested in security. We also want an activation policy to be implemented, and if this does not happen, we do not think that any figure that is totally unsubstantiated can be put into the budget. We do not want figures to be magical; we have substantive objections to this, which we have also expressed in committee. We have therefore tabled a whole series of amendments, which have unfortunately all been voted down. That will not, of course, prevent us from submitting them again. We can only hope that colleagues will come to their senses and see that certain changes are necessary. I have outlined what we have done in committee, but I would like to do something different here in plenary today, if only to please Mr Vanbesien. After all, I would not want him to have to listen to the same speech over and over again. I think it is a special moment, because today we are celebrating the birth of the first De Bleeker budget. Your government has taken a somewhat false start very quickly, with a budget table on half a page of A4 format. We had serious discussions about this in the building of the European Parliament. Apparently, we had read your table better than the Prime Minister at the time, because it fell slightly off his chair at that time. I will not dwell on that. Unfortunately, he hasn't completely fallen yet, which may come. It was certainly a false start, and if you're honest, you'll confirm it. You did this implicitly in committee, admitting that the budget was being worked in a somewhat improper way. For example, commissions are used as a means of patching up political agreements here and there. That is actually not quite correct, but they are doing it anyway. Some figures are not fully substantiated, rather they reflect political ambitions. However, you have announced that you would take the budget seriously from the first day of the government, so as to make it a bit smooth. Gradually, a sound budgetary policy would be ensured. You are effectively working on this, because we have approved some of your draft laws last week that will ensure greater transparency, which is a good thing. We also saw during the committee discussion that you have tabled a number of amendments, including our question, to make the budget better and more correct. You straighten the budget a little bit by bit. You have also said at the beginning that you are focusing on the first real budgetary control. From that moment on, you would ensure that, for example, a number of promises to Mr Van Quickenborne would not remain below the commissions, but would be entered in the correct budget line. At the outset, moreover, you immediately indicated that this would be done on condition that the ministers, of course, do their work, prove that they are worth the money, come to the government with a well-founded dossier and that their plans can indeed be entered on the correct budget line. Madam Secretary of State, you yourself have set your sights on the first budgetary control. Today, in the light of your ambition, we can rightly speak of the birth of the De Bleeker budget. I'm deliberately making it very personal. I hope, therefore, that I will continue to encourage the sense of responsibility among all your colleagues and also in part within yourself. The budget is very close to my heart. What are we celebrating today at the birth of the De Bleeker budget? I have two parts in my speech. First of all, what have I noticed in the last few months? Secondly, I make some suggestions for the future. It's four points each time, so you can count down and know about when my speech will be done. First of all, what have I noticed in the last few months? That is Mrs De Bleeker's pregnancy budget, leading to your budget. Madam Secretary of State, I note that you are of good will. You take the compliments as you please. I can only speak honestly. It is my sincere conviction that you are very clear of good will and that you are also actively working on the budget. However, I notice whether it is my impression that you are using the hand brake. That's too bad. I personally notice that in the following. Firstly, you say that you will provide all the information that Parliament wants, and you often do, but that information does not always come as quickly as possible. Let me give you a concrete example. Last week we agreed in committee that we would get a table on the state of play with the corona commission and the interdepartmental commission. You promised me that information. Maybe you have delivered them to Parliament and stuck them with the services, but as far as I know, that has not happened. As far as I know, the responsibility lies not with the services, but with your cabinet. We asked for that information. You promised me that information. You have shown that you are of good will and that you want to share it, but she is not coming. That's not the only example. Those who do not rewrite history must honestly admit that the amendments to budgetary control have come because all the opposition parties have asked for them. In committee, I quoted you that the government would not come forward with amendments. In the end, you did. I am pleased with the result. Let's get that straight. You show that you are working on it, but it is a bit with the hand brake on and I am sorry about that. Let me give you another example. From the opposition, we raise a lot of questions in Parliament. I do not think I am the kind of Member who raises questions just to ask questions. I am trying to take my job very seriously and do so in substance and correctly. Our questions have not been answered proactively by you in the last few months, Madam Secretary of State. They are all brought together at the time of budgetary control, which means that we are actually only having a budget debate at the big moments. I'm sorry about that, actually. You say you're at your disposal to share information. Well, I would like to call for a change in the procedure. Let the budget become a living document in Parliament and let us not just have a budget debate here, but let us do it every week. By the way, for your information, Madam Secretary of State, I would have liked to give you the spotlight. It was our proposal at the Conference of Presidents that we should be able to deal with the budget more widely and actually do so this afternoon, because I assumed at that time that we would have completed yesterday's agenda so that we could deal with the budget perfectly this afternoon after Question Time. We could have organised enough media attention for you, but unfortunately the majority did not go into that. However, the budget deserves that light. So you do drive, but for a piece with the hand brake on. Secondly, I have also noticed that this is my personal analysis of the last few months, which you actually know better, but that you are keeping up appearances, the Vivaldi shine. I regret that, too, because it represents a kind of word role which does not do justice to the role of figures. Let me give you a few more examples. The High Council of Finance recommends putting the budget in order and puts a whole path on the table. He works with two scenarios, the second of which is a laxer scenario. Your budget and, above all, the multiannual budget are actually even more lax than the lax scenario of the Supreme Court of Finance. That's not what I'm saying. That's what the Court of Auditors says. We literally put that question to the Court of Auditors in committee, which literally replied that you are even more cautious than the most cautious scenario of the Supreme Court of Finance. That analysis of the Court of Auditors has been confirmed in the meantime, when we look at the recent statements of the Planning Bureau. What is in your tables in the budget, which is part of the multiannual budget? You say that this is a first step towards restoring the budget after the corona era and that you want to close the legislature, in 2024, with a budget deficit of 3,66 %. Last weekend, your chairman, Egbert Lachaert, confirmed in an interview in L'Echo that the government is planning to move towards 3,66 %. What is now apparent from figures from the National Bank, and not the Planning Bureau, as I said before? Budget experts from the National Bank come up with figures and say that, according to them, the budget for 2023 will fall short of a deficit of 4.5 %. This intrigues me: at the end of 2023 we will have a deficit of 4.5 %, but your government says that 4.5 % a year later will have become 3.66 %. That is a budgetary effort of about EUR 4 billion in one year, in 2024, an election year. Ladies and gentlemen, I would like to ask the question very openly and to everyone: is there anyone who believes that in one year's time, in an election year, this government will make a budgetary effort of EUR 4 billion? If we are honest, everyone will confirm that this is actually not credible. You know that as well as I do, Madam Secretary of State, but you still keep up that appearance. Hopefully you won't do that in your replies and communicate transparently your honest analysis of those figures. Let me quote a second example of how this appearance is kept up. There were big press conferences yesterday. Europe owes us EUR 5.9 billion. Like we're gonna get it. We'll pay for it. We pay even more to the European Union than we get back. That EUR 5.9 billion is simply not our rightful share. I've done the analysis here before. The Planning Office went to see which Member States would all receive money from the European Union and how much, what their economic situation is and their GDP. All countries receive on average around 2.3 % of their GDP in EU corona support. Belgium will receive 1.2 %. We get half of what the rest gets. Yesterday and today all the newspapers said "EUR 5.9 billion, thank you Europe, wonderful work by the Vivaldiploeg," when we should have had twice as much. We should have had 12 billion. Only then would we have been fairly distributed from that European corona fund. Everyone knows that. You know that too, Madam Secretary of State, but this is not spoken transparently by the majority. We haven't heard from Prime Minister De Croo about that. Together with Mrs Van Bossuyt, we have repeatedly interviewed him on this issue, including in the European Affairs Advisory Committee. We must be satisfied with 5.9 billion, whereas 12 should have been. We would have been relieved of Mr Van Hees' tax train. We just found $6 billion. However, that analysis is not being made, even though you know it is correct, Madam Secretary of State. You keep the impression that Prime Minister De Croo has negotiated well in Europe, when he has just gone down his knees far too fast and others have gone with our pennies. My fourth point, the last one in this section, is once again my analysis, which you do not have to agree with, but I am curious about your response, Madam Secretary of State. We see you changing from a more technical profile to a politician. That is a well-known path that we have all walked. Someone decides in his first year in Parliament what kind of politician one wants to be, rather a communicative politician or a file eater. Each determines its own style, approach and profiling. It's kind of nice to be able to follow that from the front row. I think I can see an evolution in you, too. You're becoming more and more politicians. I'm afraid it's not a good evolution, Madam Secretary of State. For your consideration, I would like to suggest that you choose a different path. Let me give you an example from the committee. Some corona expenditures have been made that are not in the budget. I'll give you another example, from the Defense Department. Mr Francken is also here in plenary. In committee, I have submitted to you that Minister Dedonder has repeatedly stated that more money will go to the defence sector. It has also already communicated that it has an agreement with the trade unions and that the status of the military will be strengthened. That is media communication before these matters are communicated to Parliament, which may sound familiar to you, Minister Van Quickenborne. Madam Secretary of State, at the budget meeting in committee, I ask you, since Minister Dedonder communicates about important budgets, why they are not in your budget. You replied that you have not yet been able to include it in the budget because there is no specific dossier yet. So Mrs Dedonder has communicated in the press, but there is no concrete dossier in the government, certainly not in the Budget, so you cannot include it in the budget. I notice something else in the budget, the payback effects on activation policy. What's interesting about these payback effects on activation policy, for those colleagues who are not fully involved? What's Vivaldi's promise? We're going to an employment rate of eighty percent. It's gonna be okay. We don't even have to take measures for that. It'll be all right. We are so confident that this will be done that we are already registering the payback effects in the budget. This year's figure is EUR 50 million. That's not very small. What do all labour market experts say? We do not know at all what that is based on. There is EUR 50 million in the budget, but we do not know at all on the basis of what measure the government thinks it will achieve. What is more, a social agreement is being concluded, although it is not entirely clear whether that agreement has been concluded. Apparently, there's been an error at the Walloon union. That was a very interesting vote, by the way. That will be of interest to the Liberal colleagues, because 80% of the Walloon wing of the socialist trade union, the FGTB, voted against, while the Flemish trade union pushed it through. That's kind of interesting. The trade union has a very clear Community break, because 80% of the Walloon trade union voted against it. It is the Flemings who say: it is not good enough, but we will continue. The payback effects are thus entered in the budget. The labour market experts say they don't see what that's based on. On the contrary, they note that there is a social agreement that encourages inactivity rather than activity. It is going in the wrong direction, but it still has that recouping effect in your budget. Madam Secretary of State, you have said that you do not register items in your budget if you do not have a file that proves that those figures can be included. Those are your words. You said you couldn't register those figures from the Defense Department, because you don't have a file that supports those figures. So it doesn't belong in the budget. Doesn't it make sense for you to delete the amount for the payback effects? Because there's no record behind it at all. There's nothing serious about it. Then the politicians will emerge in you, because you will say: we are going to record it, because it makes it clear that we have an ambition to ensure a high employment rate. Madam Secretary of State, it's from two cases one. You can be the Secretary of State for the Budget who goes for a budgetary seriousness, which includes in its budget matters which are substantiated or for which there is a reasonable prospect that will be realised. I agree that a budget offers a view of the future, but that cannot be an infinite view. If you include things in the budget of a given year, you must also have reasonable indications that these things will be realised effectively. You can be the politician who only includes things in the budget when they are well-founded, or you can be the other politician who goes with the purple-green belt, pie in the sky, with which we have to do it. End of this first part. You seem to me to be of very good will, but you drive with the hand brake. I wonder why. You have a technical profile and could afford the freedom to tackle the budget more technically. In fact, I believe that this would strengthen your freedom and your position in the government, in order to be able to organise the assessment of a number of budgetary dossiers more effectively. I hope, Madam Secretary of State, that your hand brake did not appear after that famous budget debate that lasted all night and where the vaccine prices ended up on Twitter, which you undoubtedly got to your feet in the government. Perhaps that explains why you have become more cautious and less transparent. I hope that is not the reason, because we need just the opposite. We need the Eva De Bleeker from the beginning, who had a more technical profile and wanted to share the figures transparently with Parliament, as announced in the policy paper. That's the analysis I'm doing. You don't have to agree with that, but I think it's interesting that you know how I look at reality. The other part: what are we going to do with that now? What do we think about the budget that is on the table here? What can we do to make it better? Can we give some questions or suggestions for the future? After all, we will be discussing some budgets in this House. Another four dots. Firstly, I call on you, Madam Secretary of State, to unlock the hand brake, to work actively with the budget. Don't wait for the opposition to ask questions about it, but just do it proactively, on its own initiative. Not stroll, but hop with the legs. A number of very concrete things can happen. I refer to one of our amendments on exceeding the central index, given the inflation rate that is currently rising. The discussion as to whether this increase will be permanent or not does not even matter. What matters is that it looks like the pivot index will be exceeded. The experts confirm that, and so we know that there is a budgetary expenditure coming. For this year it would be 267 million euros extra. So I suggest not to wait until the budget is overtaken by the facts, but start working proactively with the budget and integrate that figure into the budget already. The experts and the Court of Auditors, by the way, say that you would do better. Don't let us stroll, let go of the hand brake and forward with the goat. I have a second suggestion with which we are already getting a little closer to the Justice Department. It is a pity that you are leaving the Chamber just now when it comes to justice, Minister. I would like to call on you, Madam Secretary of State, to call your colleagues to order when they communicate without budgetary cover. There are some ministers who like to honk and tattle in the media without budgetary coverage. DOD's just been mentioned. There was a great deal of communication about this and everything seems to be inside with the unions, when you say that there is still no file to confirm that. Why don't you tell Minister Dedonder that she can't do that, that you'll have to talk about it as adult politicians first and make sure there's a decent file on the table? For example, citizens know that they are not only promises, but that the invoices will also be paid. I could say a lot about the Department of Justice, but Mr De Wit will discuss this in detail later. I would like to say that we have seen the same thing there as Minister Dedonder: great press communications, but when we look at the specific budget lines for justice, something seems to be wrong. In any case, the money is not on the right lines, which in your words, Madam Secretary of State, means that the Minister has not yet come up with a well-founded dossier, because otherwise the amounts would be on the right budget lines, you would have announced. Let me give you another example. Quite a few of your Liberal colleagues are right to say that public debt is rising and their response to this is privatisation, which is also contained in the government agreement. I asked you questions about this in committee and you replied that these privatisations are in the government agreement but that this wording is purely indicative. I still like the wording of that. It is mentioned in indicative terms in the coalition agreement, which is actually legal strategists for nougatbollen, it says so, but it is not really going to do anything about it. Madam Secretary of State, if you once again hear one of your colleagues shouting that public debt is to be brought under control with privatisations, please call it to order. Ask them not to announce it because it is not in the budget. Ask your government to radiate some seriously and only communicate what is truly substantiated. That is a second suggestion, call your colleagues to order if they prefer to be words people rather than numbers people. I come to a third point, look ahead. That is just about the summary of this budget, Belgium above and on the left forward. This is increasingly apparent from the tables. With regard to looking forward, I would like to make a suggestion. Madam Secretary of State, I have already mentioned reform policy. I will not repeat everything here, but you know that there will be no payback. So look forward and make sure that your budget is properly incorporated. I would like to give a second example, in particular on the security of a number of sites where the threat level is still high. Mr Freilich is working very thoroughly and expertly on that dossier in the Committee on Defence. We know that a number of special sites are protected by our military and that the police can take over that task perfectly, provided that we are sure that security is guaranteed, that there are men and equipment available and that there are pennies registered to fund that security. We all know there's a problem there about Operation Vigilant Guardian. At the initiative of the majority, work is being carried out on the termination of that mission. That means the police will have to take over a number of tasks, but she doesn't have the money for that. Mrs Verlinden does not have the budget for that. That is the simple reality, and that is also evident from your budget. We know this will have to be financed. Madam Secretary of State, look ahead. We know this is coming. Take that into account in your budget. You shouldn't be looking far. There is an N-VA amendment on the table that can be approved. Then it will be integrated into the budget and we will give certainty to all communities and the buildings concerned that their security will remain guaranteed. A first amendment is on the table. It amounts to about EUR 3 million. In a slightly wider context, with regard to the security of major cities in particular, especially Brussels and Antwerp, that is the file that absolutely needs to be put on the table. I really call on everyone to integrate this into the budget and to look forward. I come to my fourth and final point. There are illegal cases in this budget. In this country there is a division of labour. The federal government has jurisdiction in matters other than the Länder. This is enshrined in the Constitution and in special laws, but also in a whole series of legislation. That division of labour is clear. If someone is authorized to do something, someone else is not authorized to do it. That's what they're supposed to stick to. However, we note that the federal budget finances matters that are not its task, such as foreign trade. This is clearly a state power in which the federal government has nothing more to say under the law. If the federal government intervenes, it's actually illegal. The budgets entered in the budget are actually illegal. That makes your budget, in part, illegal. Madam Secretary of State, you really need to limit that for two reasons. First of all, it's just not right. A government is supposed to respect the law. A government as an executive should not play legislator itself. That is a first fundamental reason. There is also a second reason. It's not that your problems aren't big enough. Your budget will end up with a deficit of around EUR 31 billion in 2021, after all the amendments have been approved, but you will still be funding the costs of another government. It's like you're saying you don't have enough debts yet and you can add a few more deficits. You're putting money on the table for something you don't have to pay yourself. Madam Secretary of State, for reasons of budgetary self-interest, it is best to stop doing so and to remind the Länder of their legal tasks. In any case, Flanders is ready and is already doing so, in order to fully assume that responsibility. You must make it clear to the Länder that the federal level will no longer do so because the law forbids you from doing so and because the budgets can be used usefully for other matters, especially those for which the federal level is competent. So let that be the fourth recommendation. Stop funding illegal cases and help your budget in that way. Colleagues, I'm finishing up. We are discussing the budgetary control we are discussing today. We will also often discuss the multiannual budget and where it goes. I have given myself some thought to the question of what is a good measure for me to measure the budget against. On the economic front, a good measure is that there are more people at work. When I look at the budget figures and wonder what good measure could apply to them, I come to the transfers between the Länder. After all, they give the image and the final result of everything. If you pursue good labour market policies and sound fiscal policies and address ageing in an appropriate way, this will have an impact on transfers between the Länder. In this respect, the real impact of the totality of the policy is noticeable. The coincidence is that there is just last week a new study on transfers, which actually confirms what we all know: Flanders pays about EUR 7 billion and the money goes mainly to Wallonia, EUR 6.2 billion, and to Brussels, EUR 895 million. These are not my figures, they are the figures of a French-speaking professor, who, by the way, are in line with those of all the other studies that have already been carried out in the past by various institutions, by Professor Decoster among others. They're all talking about amounts in the same order of magnitude. We all know, by the way, that transfers are actually even bigger if, for example, historical interest charges are included. However, for the discussion we are taking EUR 7 billion. How did that happen in the previous legislature? In the previous legislature, we were in the government for at least a number of years. Then the transfers were actually fairly stabilized. How did that happen? Actually, it looked like the transfers would take off, thanks to us, because we had a strong activation policy. If we succeed in getting the French speakers to work, this means that there must be fewer benefits, that they themselves earn their own wages, that they pay taxes and that fewer interpersonal transfers are needed between Flanders and Wallonia. To make it concrete, if we want to go to an employment rate of 80%, it means that in this country about 700 000 people have to work extra. I would actually be more satisfied if you were to ensure that the employment rate in Wallonia and Brussels is as high as in Flanders today. Even if the employment rate is not 80%, but is as high as it is now in Flanders, that would mean that 340,000 French speakers are working more, 340,000 people who no longer have to live on a benefit, who no longer have to count on transfers from Flanders, but who themselves have a job, who can provide for their own future. In any case, we have managed, with the previous government, to increase the level of activity. More than 200,000 new jobs were created, especially in the private sector. That was evident in the transfers, but what we saw then is that Flanders is ageing faster than Wallonia. The average age in Flanders is higher than in French-speaking Belgium. As a result, expenditure on pensions was higher in Flanders than in Wallonia. One was a bit flattened and that is why the figures were fairly stabilised in the previous legislature. The question is what the outcome will be after this legislature. Madam Secretary of State, it does not look good in that respect. There is still an ageing bill and it will be presented for years to come. Meanwhile, we are also seeing an ageing population in Wallonia. In French-speaking Belgium, the ageing population will increase just as much. Although there was a slowing effect, the cost of ageing in Wallonia has been rising for two years. No one is talking about the ageing bill anymore, but it will have a huge flame in your budget and that will have a huge impact on the transfers as well. The activation policy, with which these costs could be flattened or ideally reduced, does not look good either. On the measures we have seen from the government so far, experts argue that they encourage inactivity rather than encourage people to work more. Madam Secretary of State, for that reason, I would like to take that as a parameter, along with my party. That's what I'd like to announce to you. Your government will be successful if it succeeds in reducing transfers between Flanders, Wallonia and Brussels. That will satisfy me, but if you succeed, it will satisfy you and all your partners. A reduction means that there will be more people at work and that you will have put your budget under control. You will no longer have built air castles or blew purple-green bubbles, but have done solid budgetary work.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u10	Madam President, ladies and gentlemen, I would like to begin today by congratulating Mr Loones. That's not cynical, it's mean. Mr Loones is a man of words. If he starts to say in committee that he will keep it short, he will be able to install himself quite comfortably, because people know that it will take some time. Mr Loones, the compliment is for your determination to insist and ultimately to get the budgetary change discussed in the committees responsible for the areas that have been affected. That has indeed made the debate richer and has enabled the Members concerned to debate each in their own area. That was not originally planned, but thanks to your determination that has happened, so this is a heartfelt compliment to you, Mr Loones. Ladies and gentlemen, during all the discussions that have taken place over the last few weeks, it has often been a question of how far one should go to include the latest developments in revenue and expenditure in a budget or a budget change. A budget is an estimate, an estimate of the resources that will come in and of the expenditure we will do. That estimate is overtaken every day by reality and constantly changing. So the question is how far one should go to take these changes. That is not a wrong question, but the answer is not unambiguous. In that sense, I have confidence in the Secretary of State and her team, who are doing their best to take adjustments with them until the last possible moment. The last moment is not the same as the last moment. The final moment is changes until last night or until this morning just before the discussion. We have made the comparison before, including in committee. A budget is, as it were, a picture of the financial situation at a certain point in time. That photograph is determined by reports and studies and by decisions taken by the government or Parliament. After taking the picture, there will be a whole process, a process of analysis, with the opinion of the Court of Auditors, with discussions and votes in different committees and finally with a vote in plenary. Any adjustment made after taking that photo is also subject to those procedures. It is therefore not obvious to make any changes between the photo and the vote. The changes that happen then are normally forwarded to the next picture, the next budget discussion. Nevertheless, the Secretary of State and her team have made some adjustments to the photo. These are adjustments relating to measures decided and calculated after the photograph. There are colleagues who would like to include further changes to that photograph, and I understand that question, because the more it is recorded, the more accurate it will be, even though it will be obsolete again within a few days or weeks. These often involve changes due to decisions being prepared but not yet taken definitively, or changes for which the calculations have not yet been fully knocked out, or changes for which there is no longer time to allow them to go through the procedure to be included in this photograph. So there's got to be a line drawn somewhere. Of course, it also works in two directions. Recently, the National Bank stated that our economy is falling back faster than expected, with undoubtedly positive effects on employment, employment rates and government revenue. These effects have not yet been included in this document. That will undoubtedly be covered in the next picture. I would therefore like to express my confidence in the Secretary of State and her team. I think the picture is as complete as possible. Changes will be made to the tables by means of covid support measures this year. There will be changes due to a rapidly recovering economy. I am confident that the Secretary of State will inform us as soon as there is any certainty. For this reason, Madam President, I would like to say that our group will support this budget change.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip113x.u11	Mr Vanbesien, I would like to thank you for your compliments. It is indeed good cooperation in the Committee on Finance and the Budget. There is a lot of listening to each other and there is also a real debate, so I would like to thank you for the compliment. However, I thought you would thank me for something else, particularly for your second point. The fact that amendments have been tabled and that the budgetary tables have been updated is due to the opposition's question. It also turns out that that was not an unreasonable question, because it worked. We have insisted on this and it has been realised. This proves once again that we may be able to jump a little further when we work together in Parliament.
