ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u2	The general discussion was resumed. The general discussion has resumed.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u3	Madam President, Minister, ladies and gentlemen, the pensions budget line is the first item on the agenda. Pensioners may also be the first to be dealt with. I have for a long time doubted whether I would take the floor in the thematic debate, because I have been looking for your competence in the budget and programme law and it is not very much addressed. Haven't you been forgotten? Or haven't you done your best for pensioners? Or will you not have a policy next year? When I asked you that question earlier, you replied that this is a hors du budget. So you are acting outside the budget. That is a bizarre reaction, especially when we go back to history, which is short, because you have not been Minister of Pensions for very long. When the Vivaldi government took office at the end of 2020, that is to say not so long ago, a major pension reform was announced, which is absolutely necessary. That would happen, I have to remind you - by September 2021, so about a year later. According to the coalition agreement, the aim of the proposal was to control and reduce the cost of ageing, which you may agree to, as we have done in the Michael administration. This became one of the main tasks of the government, there was a lot of poeha around. I have questioned you on several occasions and you will admit that I have been very patient. I was always polite in my questioning. You have also always said very politely that you were studying, that you were having discussions and so on. With all our group, we were eagerly looking forward to September 2021. I had prepared myself for that. One morning, I remember, because I brought my daughter, who had missed the train, to class. I heard you suddenly announce on the radio program De Morning the so-called major reform plans, which you would discuss further in the government, but what turned out to be? Those weren't reform plans at all. You only left a few red balloons on, as you had done before, and I pointed out to you in plenary - with supplementary pensions, a system that you thought was right and which you had lost your eye on, because there might have been something to pick up on in order to maintain the first pillar of pensions. The balloons you sent to the world in September mean that people can retire more easily, after 42 instead of 44 years worked, and that a minimum pension can be granted from 10 years worked. That's what guaranteed you. When I heard that, although in a figuratively sense, I fell off my chair. That didn't just happen to me, because apparently you hadn't talked those red balloons through with your colleagues in the Vivaldi government. Those balloons were quickly punctured, because your colleagues fell completely out of the sky. You also announced that these balloons would be budget-neutral, but Parliament was not further informed. Eventually, the Prime Minister himself had to intervene and your coalition partner Open Vld reacted rather sharply. I also heard the Minister of Finance react rather sharply that morning. In order to keep the sweet peace, the Minister has promised you a second sitting in late autumn. I have kept that in mind and asked you questions about it in the context of the discussion of your policy paper. Today I'm doing it again here. In the meantime we are almost ready for the solstice, so it is no longer late autumn but winter. I am disappointed again here because I had some expectations of the ambitious plans in the initial coalition agreement. Madam Minister, I must say today that you are putting my patience to the test. My disappointment stems from the fact that your pension reform can no longer be taken seriously. In your proposal of September, there was no mention of the alignment of the various pension systems, the harmonisation provided for in the government agreement. Nor was there any need to strengthen solidarity between the highest and the lowest pensions, nor to rationalise the periods treated. In other words, you have not used the two months you had to prepare for your second seat to succeed, to work out the promised and absolutely necessary structural pension reform. You could at least have consulted constructively with all the partners in the field, the social partners, the experts, the institutions, the universities and so on. Your first exchange of views did not take place until early December, particularly with employers. Apparently they weren't really convinced of your plans, so we could read in the press. They have actually completely denounced your proposals. In the 17 pages of your policy paper, you announced that you would continue the pension reform in three stages. The first stage has been completed: that is the increase in minimum pensions, the wage ceilings, a correction coefficient for the self-employed. All well and good, we have even supported those measures. But you're putting the horse behind the cart, Madam Secretary. Indeed, there is no funding at all, despite the fact that the specific costs of ageing account for 3.2 % of GDP or nearly 9 billion euros. In other words, your project plan belongs in the reverse world. We have not yet seen anything of the reforms in pensions and therefore of the labour market, except that you have encouraged and rewarded the 'passives'. The minimum pensions are going up, and there is also a sharp increase in benefits for those who have difficulties. We all have no problem with that, but that will not reduce the cost of ageing. On the contrary. Because of the first phase you have realized and with which you have probably satisfied your constituents, you have exploded the cost of ageing. The question is, of course, how will we pay for all this? I can imagine what socialist logic is in that respect. This morning I heard Mr Laaouej say that we should borrow money, that the problem will be solved or better yet that there is no problem. So you can fit a sleeve on it, but that actually pulls the sleeve of those who work and pay taxes. You don't solve the problem; you just shift it. For the sake of convenience, screen with the miracle solution, an efficacy level of 80 %. That's what the coalition agreement says. However, I have not yet seen anything of this in the government either. Perhaps you should also ask your fellow Minister for Work about this. My time's almost up, I see. I have one more question, the only question that matters to us, to our children and grandchildren: why haven't measures been taken to strengthen the financial viability of the pension system in the longer term? Can we expect that next year? In other words, Madam Secretary, will you take care of the money from our pension? I look forward to your answer.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u4	Madam President, Madam Minister, the first sentence of your note is one that can count. You are talking about the further implementation of the pension reform. What pension reform? We have not yet seen anything of the promised major pension reform for autumn 2021. You repeat the principles previously laid down in the coalition agreement. There's nothing new under the sun. But also with regard to financial and social sustainability, the government is looking at what it can do. With three former ministers of pensions in the government and you as the minister of pensions, there must be a huge knowledge on board the Vivaldi ship. For phase 1, the increase in pensions, the money has been spent. Phases 2 and 3 are a major reform that you can take off in some rules. That makes us think the worst. So there is no plan, and that is particularly poignant. As far as supplementary pensions are concerned, we now know, on the basis of a critical report by the Court of Auditors, that this is largely beyond the intended objective, because it is mainly accessible to those who deserve more. It is therefore not a solution for low pensions. You're transferring this case to the social partners. Madam Minister, it is of course a good thing that you want to tackle equality between men and women. As far as pensions are concerned, you can do so by properly honoring certain periods which are typically women. Indeed, the current pension system is still based on the old household model. You will not be surprised that we encourage positive initiatives in this respect as a traditional family party. Madam Secretary, last year our party also set up a witch hunt for the IGO beneficiaries. There is certainly a need to tackle tax fraud, but it cannot be immediately sought from those over 80 who often find it difficult to make ends meet. The procedure for monitoring compliance with the conditions of residence of people with IGO is still inhumanely strict. A retired person should be able to enjoy his old age in peace. Today we are even much more flexible for the unemployed and wage-earners than for our own old people. I miss a number of things in your policy paper. Strong shoulders carry the biggest burdens. This should also be done in a society, including the highest civil servants' pensions. It is not even envisaged to touch civil servants' pensions. In the past this was also mentioned by the Pension Office. There is no or insufficient attention to the issue of pension calculation in the event of divorce. Many of the questions we receive show that the financial situation of women who divorce at a later age is problematic. Especially if these women have had a very long career as co-workers, the financial situation is problematic. The list of heavy-duty professions is also something that our party attaches great importance to. This year, too, there is no trace of this in your policy paper. However, you said in the press last year that this would be on the negotiating table sooner or later. What are you waiting for, Madam Secretary? You know our position in the meantime. It is impossible to pursue a heavy occupation until the age of 67. Madam Minister, the pension dossier is an excellent example of the Belgian disease. A lack of political courage and vision have led to an ageing population reaching these and future generations as a budgetary crumb. Those who have worked for years and contributed to our prosperity should be able to enjoy old age without thought, but we note that, unfortunately, this is often not the case. Madam Secretary, as far as your pension reform is concerned, we are waiting for Godot. Your ambition last year was very great. Did you underestimate the file? Don't you find partners in the government? Or does it continue to study, discuss, evaluate again? Madam Minister, the studies exist, so do the solutions, but you keep messing around a bit and you leave behind to keep earlier promises. That is deeply regrettable. Madam Minister, despite the fact that your federal poverty plan sounds very ambitious, I cannot get rid of the impression that this government is fighting symptom rather than addressing the fundamental causes of poverty. Convince your federal colleagues. For example, extract the VAT from the energy bill or bring it to 6 %. Get all kinds of extra costs and taxes from this invoice. Such measures could be of financial interest to the most vulnerable of us. For tackling the fight against poverty and inequality, please refer to your fourth federal plan. You say that measures must be taken, but what measures are they? You mention the points of pain, but you do not put any concrete measures in place. Working with poverty organisations is more like shifting responsibility, but more structural measures, measures for child poverty and single parent families need to be taken. What I miss most are measures for our poor elderly. Madam Minister, many resources disappear in the operation of dozens of non-profit organisations that you subsidise, and which are often unclear as to the effective impact of their work on combating structural poverty. We would like to see the impact of all subsidies reviewed. You are also aware of our concern about subsidies for social projects in the fight against poverty. It is striking that Flanders often falls off the boat, it seems as if there would be no poverty in Flanders. Crisis measures such as homeless care and food banks are obviously needed. It is also hallucinating that the demand for food aid reached its peak in March 2021, when we were already in relance. It remains unworthy of our society to count so many vulnerable. Unfortunately, this demonstrates the inefficiency of current poverty policies. As regards people with disabilities, you say that your policy will be governed by the 145 points of the Federal Disability Action Plan that you have drawn up and which has been unanimously approved. I insist that it is a pity that this report was not discussed separately in committee, because it cannot be summarized in two words. Many of the problems included are quite right, but their impact and, above all, their follow-up are a different pair of sleeves. Many cases are referred to other ministers or secretaries of state. In many cases, therefore, there are different policy actors involved, but no coordination of the follow-up is foreseen. In the end, everyone and therefore no one is the ultimate responsibility. Moreover, you do not have the means to call your colleagues to order in the implementation of the measures. The Minister of Civil Service will ensure inclusion. That won't be difficult, but should I remind you how many people with disabilities work in your own cabinet? None, no one. You want to let your plan live on the inter-federal level, you're going to develop strategies and make plans. That's all fantastic, but there's barely anything moving. The result of your policy is fair enough to say that the same applies to your predecessor's policy too: only 1.22% of employees in the federal government are people with disabilities. Five people with disabilities work in all ministerial cabinets, five out of 648 employed. That's less than 1%. The main drivers of the government's social inclusion policy have a total of zero people with disabilities. You are committed, for example, to the accessibility of buildings, rail, public services and digital access, which is not easy for everyone. Money is mainly provided for project calls and so the subsidy mill is running full, but engagements alone are not enough. Good intentions alone are not enough. Good intentions alone don't work. The problem is that you need to call on all your colleagues to achieve the implementation of your commitments. You know, like us, that this is difficult and that it will be the bottleneck for the success or failure of your plans. My party will continue to stalk you to see your commitments accomplished. There are many people with disabilities and they deserve all the special attention and support.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u5	Madam President, ladies and gentlemen, I would like to thank you for your interventions. As far as pensions are concerned, to claim that nothing is provided for in the budget for pensions is to have read it incorrectly. As you said, Mr Van der Donckt, the first phase of pension reform has been completed. This was one of the most important. [[(...): (...)]]
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u6	Maybe you don't like it. But ensuring that our pensioners can live in dignity is important to the government. It was therefore important that this government should release €1.2 billion – the Budget Minister is sitting next to me – which still represents a huge amount of money, so that the minimum pension in this country will finally reach €1,500 net per month. It was fundamental! If you feel that a senior who has worked his whole life does not deserve to live with dignity, to be able to continue to have leisure, to be able to continue to care properly, it is your political choice!
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u7	(...)
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u8	Madam President, I have always worked with respect. Some who are not members of the Social Affairs Committee are used to working with less respect. I have not interrupted the Members, as I never do in committee.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u9	(...)
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u10	I'm not going to interrupt my speech, Mr. Franken. Like you, I have the right to speak and I will continue to do so, just as I will continue to say, do not displease you, what this government is doing for pensioners.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip151x.u11	Madam President, I think it is important to repeat what the Minister is trying to insinuate here. An intention process has already been carried out here by Mr Vanden Burre and Mr Laaouej. It is the same thing here all the time, where we, as a group, want to blame ourselves for things like we want to set up the employers, the Flemings against Walen, that we enjoy throwing people into poverty. Madam Secretary, you're recreating an intention process of our party's pension plans. You say that you are raising pensions and making sure that people who have worked their whole lives receive a pension in a fair way. We, the N-VA, wouldn't want that. Where do you get that, Madam Secretary? On the basis of what information do you think we are a party that does not want to guarantee a decent pension for people who have worked their whole lives? Why don't you stop doing these intent trials? It's the same thing over and over again. You are champions over and over again insinuating things that we have not said at all. I have heard my colleague very clearly here. Has he insinuated that we don't want to give decent pensions to people who have worked their whole lives? That our party, the largest party in this country Flemings, Walen, Brusselsers, peu imports, who have worked their whole lives do not want to give a decent and fair pension? Where do you get that? Where do you get that information? What gives you the right, Mrs Lalieux, who has not yet performed anything as Minister of Pensions, to constantly raise that moral finger at us? Where do you get that right?
