ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u2	Prime Minister, my municipality has 20,000 inhabitants. Your government's slug policy means that none of those residents, apart from the rest home residents and the care staff, have been vaccinated yet. Every weekend, that population doubles from 20,000 to 40,000. Now the Easter holiday arrives and 60,000 to 80,000 people are expected in the municipality of Middelkerke alone. I speak not only on behalf of the municipality of Middelkerke, I speak here today for the municipalities of De Panne to Knokke. You have decided, probably under pressure from the PS, to open the restaurant on May 1st, Fête du Travail. That is a huge problem off our coast. It is not just a huge problem for the catering industry, in which the salt water is already on the lips, it is mainly a health problem. Hundreds of thousands of people are brought in every week. They come by train, like sardines in a can, they can sit next to each other. They're spreading over the tram. They're coming in the car. They're coming to the healthiest air. There's room by the sea, that's no problem. On the train they can sit side by side, but on a chair on the terrace on the dike, that is impossible. I just have one question and it's an invitation. I invite you to come to the coast. I do so not only in my name but also in the name of other mayors, I call De Panne and I call Knokke, so that you can ascertain the absurdity of the current situation. Without opening the catering industry, we can't handle it. People need to go to the bathroom. People have to eat. People need to be served. That's why I'm asking you to do something for the catering industry to do something so that people can sit on the terraces. In the Netherlands there are 5,000 infections a day and next month they open the terraces.
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u3	Prime Minister, the timetable for relaxation that was announced last Friday is indicative, as you said. It depends mainly on the vaccination of the most vulnerable but also on the rapid tests, the indicators on which you absolutely must weigh to ensure that the prospects that have been announced are no longer uncertain but guaranteed. Today, only 6.7 per cent of the population over the age of 65 are vaccinated and have received both doses. For those under the age of 65 with co-morbidities, only the most serious cases can be vaccinated today. All the others will have to wait until 3 April because your government persists in this cooperation agreement which aims to cross-check medical data with those of mutualities, a task which, as we all know, is the responsibility of the Smals company which is also at the origin of this sinister Putting data at the center project. As far as rapid testing is concerned, we are nowhere, while pilot projects have been demonstrating their effectiveness for months. Prime Minister, are you able to ensure that the quick tests will be available during the Easter holidays? Will pharmacists be able to sell these tests? Will their price be reduced? Will self-tests be allowed? Will salivary tests be generalized? Will the recovery protocols contain rapid tests? If so, is the government committed to paying them back? Will vulnerable people be properly vaccinated by May 1? I am thinking not only of the elderly, but also of people with comorbidities. Will you finally allow general practitioners to vaccinate them and pharmacists to intervene to ensure that these vaccines are stored for them? Do you not believe that this solution deserves to be retained in the light of their experience, but also in view of the very clear danger that Smals represents today to our privacy? Thank you.
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u4	Big brother is watching you!, said George Orwell in 1948. Fundamental rights, freedoms and the right to privacy apply not only in times of peace, but also and especially in times of crisis. Then the citizen needs the government to protect him. Your path to freedom with your government runs over a very bumpy and, above all, unconstitutional trail. Yesterday, there was a devastating opinion from constitutional specialists on the preliminary draft of your pandemic law. Your government has really lost the pedals when it comes to the balance between fundamental rights, the right to social protection, the right to health and the right to privacy. Is there any privacy left in this country? Today, Le Soir reported on a kind of electronic crossroads bank where tax, medical, social and even criminal data can be combined. Big Frank is watching you! You as Prime Minister, but also Minister Vandenbroucke, remain too much on the plain. That's what worries us. May we expect a Liberal Prime Minister to climb the barricades when it comes to rights, freedoms, privacy and personal data of all citizens of this country, without exception. We ask you to take a stand now! If there's anyone who might know, it's you, Prime Minister. Otherwise, we'll have another big problem. How will you get out of that terrible Bermuda triangle your government is in, between Constitution, ECHR and GDPR legislation? Are you prepared to organise a hearing in the Committee on the Constitution, in the Committee on Home Affairs or in the Committee on Justice, in order to address that problem? A very simple question, did you know about the data project I just mentioned?
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u5	Madam President, Prime Minister, we called it our best wishes, and last week you finally announced a timetable and prospects for all sectors that are still at a standstill. Among them is the Horeca. The Horeca is dying, you know that. The Horeca hoped to be able to reopen at Easter but a date was advanced, always conditional and indicative: May 1st. For the horeca sector, this May 1st is vital. They still have two months to survive. It won't be possible for everyone. It is really important, now, to think about them and make sure to support them. If there's still two months to go, you have to help them. More action is needed. Prime Minister, I have several questions about that. There's a Codeco on March 26th. Is it still possible for the horeca sector to be able to reopen before 1 May, and possibly at Easter, as they still hope? If so, under what conditions will the Horeca be reopened? It's really fundamental. We have no indication yet. Under what conditions? What will be the protocol? Will it be strict? Will they be able to reopen? Financially, will this be sustainable? The Walloon government will normally announce additional aid today. Will the federal follow? Will there be cash flow measures? Will there be aid in proportion to turnover? Will there be aid for the payment of premiums? This was the case in 2020: the government had intervened for the end-of-year premiums. Could the federal government still intervene for all future bonuses? I'm thinking of the holiday money. [[...]] [[mic cut]]
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u6	Prime Minister, there has just been talk of privacy. As a liberal, this will be very close to your heart, just like fundamental rights, I hope. Today, Professor Devos spoke about the trivialisation of fundamental rights. That must be of great concern to us. In this context, may I urge you to distinguish between the acute phase at the start of a pandemic, in which far-reaching measures are taken that actually have an impact, and a phase in which we may allow such measures to go through a little too easily automatically. I'm thinking about the next Easter vacation. When the weather gets nice, people come out. It's not supposed to drive them back in robberies. The question is whether we can let that moment run out of order, for example on terraces. This gives more opportunities to enjoy good weather in an orderly manner than in the public domain. I'm thinking of opening the borders. Someone who moves on the Flemish coast or someone who moves on the Zeeland coast, does that involve more epidemiological risks or not? We want an answer to that, because people ask those questions too. Of course, I also mention the theme of the night clock. You are a liberal and the chairman of your party has asked for a parliamentary debate on that night clock. We are giving colleagues today the opportunity to hold this parliamentary debate. I would like to hear from you that you support Parliament's expressing its views on such fundamental rights.
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u7	Prime Minister, I am concerned about our democratic rights, which are increasingly being abrogated in the name of the fight against coronavirus in our country. This concern has been expressed by the PTB for at least one year. This is, moreover, one of the reasons why we did not want to grant special powers to the government, even at the beginning of the pandemic. Indeed, even in such a period, there is no justification for restricting democratic rights; there is no justification for granting such power only to the government. And it's not fiction! Prime Minister, I want to question you about such serious intrusions as the curfew issue. How can we continue to accept a government's own decision to prohibit any form of mobility between 10:00 p.m. (or midnight) and 6:00 p.m.? I have just said, "a government", but that is not true: it is a government minister who decides. A ministerial order can therefore impose curfew on an entire country. Such a measure is only taken in times of war! And today we are allowing it to be taken, without any democratic debate, including in Parliament! There is no debate on such an important issue! Moreover, the effectiveness of curfews is not even proven. How? In Brussels, it starts at 10 p.m., while in the rest of the country it starts only at midnight! And the figures don't even differ from Region to Region! What, then, is this for reasoning? Prime Minister, my mailbox explodes with mail sent by citizens concerned about the pandemic law. Indeed, the experts clearly explain that this is unconstitutional. In the name of the lack of management of this crisis, you will further restrict our democratic rights. My question will be very clear, Prime Minister: will you ask for the curfew to be lifted and return to the pandemic plan?
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u8	Madam President, ladies and gentlemen, last Friday's Consultative Committee made it very clear what we are at. We see that the epidemiological figures and the sanitary situation in our country have actually remained stable over the last four months thanks to clear rules that people could understand and which were also respected. The vast majority of people have complied with these measures. That is the only reason why we have managed to avoid a third wave in our country so far. Many of you in this hemisphere have rightly asked for perspective, for a roadmap, for an approach. Last Friday, after that Consultative Committee with all the governments of our country, we were able to present that roadmap together and explained the path we need to follow in order to re-establish the thread of our former lives. In the beginning, the emphasis is placed on activities outside. That's important. Outside the risk is not zero, but it is a lot lower than in activities inside. In May there is a possibility to do more business, for example by using ventilation, protocols and quick and self-tests. The priorities are very clear. They lie in mental well-being, among young people and in education. We know that a lot of young people are having a hard time. We know, for example, that ensuring that holiday camps can continue is a very useful and important measure. It's a balancing exercise. I think everyone understands that it can go in the right direction as well as in the wrong direction. That is why we are emphasising the fact that we need to do this step by step and be careful. The biggest mistake we could make is acting hastily, thinking we're out of the danger zone, not following the roadmap and suddenly doing everything at once. There is a reason for that roadmap, there is a reason why we have to say that we still have to be careful during the month of April and see how we get through that month of April before we can take a next step. Mr Dedecker, I have had a great deal of contact with individual catering operators and with the sector federations of the catering industry. Of course, it's a very diffuse image. The catering sector is a very varied sector. The main message I received was "open as it can be opened, both inside and outside." The choice to only open outside would be in favour of some but very heavy at the disadvantage of others. When it is opened, it must be ensured that everything is in order and that it can be perfectly organized. The preference of the federations was rather to do it all together. It seems logical to me to do so at the beginning of May. Mrs Reuter, we will make an assessment on 26 March, but we must take into account that it can go both ways. On the subject of curfew, as chairman of the Consultation Committee, I can only conclude that, last Friday 5 March 2021, no government put the abolition of curfew on the table. No government has put that item on the table. It is a measure which is part of a larger whole. I've always been very clear. Very intrusive measures such as curfew, but just as much as the measure that determines how many people are allowed to enter your home are measures that we will not last a day too long. As soon as the measure is no longer necessary, we will lift it. As far as vaccination is concerned, Mrs Rohonyi, as you know, the vaccination campaign is a collective effort, with the different governments that each play their part and do their best to move vaccination forward as quickly as possible, knowing that the logistics that is being set up are complex. At the meetings of the Inter-Ministerial Conference, several problems were identified, particularly with regard to the roles of each. Week after week, you're asking questions about vaccination here, and that's very good. I am always willing to answer that question. But it is not only in this place that questions about this need to be asked. The responsibilities are diverse and collective, and the goal of accelerating the pace of vaccination is clearly collective. With regard to the Horeca, we have taken steps, in particular, to extend the double bridge right.
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u9	Prime Minister, your speaking time is over. Can you finish?
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u10	I would like to, Madam President, but I would like to add questions for which no time is added. I want to try to answer five minutes, but that's very difficult.
ParlaMint-BE_2021-03-11-definitief-55-plenair-ip091x.u11	Members asked for the government's speaking time to be limited.
