ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u2	The general discussion is open. The general discussion is open. The rapporteurs are Messrs. Leysen and Bayet, who refer to their written report.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u3	Madam President, thank you for a well-stocked morning meeting. Madam President, Minister, ladies and gentlemen, this draft law amends the Code of Friendly and Forced Recovery of Tax and Non-fiscal Claims. Article 77 of that law lays down the obligation for public institutions to share data with the general administration officials of collection and recovery, the tax authorities. This means that, in the context of its powers of recovery, the tax authority may request information on the taxpayers from other public authorities. [[Rumur on the benches]] Madam Chair, I understand that this is not the most exciting subject.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u4	Colleagues, I ask for silence. Mr Donné has the floor.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u5	Mr Minister, I would particularly like to refer to Article 10 of the draft law, which supplements Article 77 of the law with a third paragraph which provides that the exchange of information may also be carried out in bulk by electronic means, in order to determine the size of the assets and income that must be known to ensure the recovery of tax and non-fiscal claims. In other words, from now on, the tax authorities will no longer have to request specific information on a taxable person per file, but will be able to do so in bulk by electronic means. I have serious criticism of this and I am not alone with that. The Council of State and the Data Protection Authority were also very critical. It's three cases. The first concerns the nature of the data which the tax authority can obtain from all other public institutions. According to the explanatory statement, it should be understood very widely. These are not only financial data from taxpayers, but also data indicating the source of the funds, such as data relating to the link with the employer. Moreover, it is also a question of financial data of persons other than the person liable for tax. In short, the legal text itself is very little precise, so that the tax authority, on the basis of that provision, can obtain very much personal information from the taxpayer and from persons who have a link with the taxpayer. This is also very problematic for the Council of State and the Data Protection Authority. The GBA states on this point that a general and broad formulation of the information to be requested may give rise to a sufficient provision of the data subject. It also urges that the categories of personal data that can be requested be clearly defined in the law. This has not been done and is a definite violation of the principle of legality, which the Council of State is also committed to. Moreover, according to the GBA, there is no guarantee that the competent official will effectively confine himself to obtaining information which is sufficient, relevant and not excessive for the recovery of the debt. The first conclusion is that there is no clearly defined brake on the information that the tax authorities can obtain. The second problem is the bulk exchange of data. This is not just about a lot of information about a taxpayer, it is also about information about many taxpayers. What exactly does that mean? According to the explanatory memorandum, data exchange is carried out in bulk by electronic means, for example between two servers, where the data are supplied to the general administration of collection and recovery, which in turn make the data available to the official of recovery concerned. Since the data of a mass of taxable persons are transmitted at the same time, it becomes even more difficult to verify whether that information is actually needed for recovery. The law is also not clear from when data can be retrieved. Citizens and businesses who pay their taxes correctly could therefore also be covered by the scheme. The explanatory statement is an outstanding debt to be recovered by the tax administration. It is therefore not necessarily a question of lapsed tax and non-fiscal debts, but also of debts that are open. In this way, the tax authorities will be able to collect and process a huge amount of information. This brings me to the third and final problem, which arises by reading the legal text together with the law on the processing of data by the FPS Finance. That Law of 3 August 2012 provides that the FPS Finances may later process any legally collected personal data in the context of the performance of one of its assignments in the context of another assignment. For example, the FPS Finance can also merge the collected data into a data warehouse. You announce in your policy paper that the Data Processing Act will be updated. We do not know what that will mean, but in the meantime we are giving a blank cheque to the tax authorities regarding the personal data of potentially all citizens. Such a measure is therefore completely disproportionate. There is no reason to store the private data of citizens and companies who pay their taxes correctly and in time in bulk with the tax authorities. You yourself motivate this by stating that the measure is done out of customer friendliness and administrative simplification for the citizen. This simplification is clearly only available to the public authorities and the tax authorities themselves, which make it easier to obtain a mass of data. The citizen himself has absolutely nothing to do with this and, through the draft law, returns a piece of financial privacy. Minister, the protection of the fundamental rights of our citizens, particularly privacy, is very important to us. Containments of these can only be exceptional and when necessary and clearly defined in the law. The government has a very bad track record in terms of protecting our fundamental rights. With this legal text, you will continue with that momentum. You give the taxis carte blanche to request and store information about citizens in bulk without adequate checks and balances. Your words in committee that things are not going to be this fast are far from reassuring. We shall vote against the draft law with great conviction.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u6	Madam President, Mr Donné, thank you for your comments, on which, as you know, we have already had a wide-ranging discussion in committee. You are completely wrong to suggest that carte blanche be given. It's not because data is in the FPS Treasury database, that anyone can just pull them out. You know that, but you do not make that clear in your explanatory statement. That is a great pity, because what you are saying is not correct. Retrieval may be carried out within the recovery procedure. That means that this is the end of a chain. There's already been an inning. There is a debt that one would like to collect. It didn't work out through the usual inning channels. The data shall be used at the end of the chain and at the time of recovery. Within the existing legal framework, therefore, it is very clear that this is a very limited efficiency, which continues to apply here. It is still a matter of on-demand information processing, linked to files, but of course more than one file in future, which means administrative simplification and no longer requires the duplication of enquiries with citizens. So the performance you make of what is in front of you is not correct. I'd like to make that right on this one.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u7	Minister, we have indeed had the discussion twice in committee. We're not on the same page. Your intention may be good at the moment, but I have more faith in what is written on paper in a legal text. At that time, I tabled an amendment to lay down what you are now saying, that clarification, by law. You haven't been willing to do that. If you are interested in your intention, you should have accepted my amendment. A second point of criticism concerns the Council of State and the GBA, which clearly stipulate that a classification of personal data should be included in the law. That is the principle of legality. That is also the case in the Constitution. That is a double criticism that you have not taken into account. You didn't go into that. My criticism is that the information that can be requested by the tax authorities is far too broad. For my second point of criticism, namely what the tax authorities will later be able to do with that information, I also received no legal guarantee. So my double criticism remains. I am also very curious to see exactly what will be in the Data Protection Act that you will be submitting in the course of 2022.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u8	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u9	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2184/8) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2184/8) The bill has 30 articles. The draft law has 30 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u10	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u11	The general discussion is open. The general discussion is open.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u12	Madam Chair, I refer to the written report.
ParlaMint-BE_2021-12-16-voorlopig-55-plenair-ip147x.u13	Madam President, we have already discussed this extensively in committee, but I would like to raise a number of points. We have a piece before us that ultimately grants a waiver to the country of Somalia through the IMF. The IMF is actually operating here as a kind of global financial redistribution and transfer mechanism, with a number of richer Member States paying for the late payments of poorer Member States. That is exactly what the general explanatory statement says, and I quote: 'In addition, additional bilateral contributions were expected from the countries with the strongest economies, in order to ensure fair burden-sharing and to avoid a lack of financing'. All well and good, that is well formulated, but one can hardly regard Somalia as a normal state. Actually, that's some kind of failed state. There is disruptive violence in that country due to a civil war between different clans and subclans. In addition, the Islamic group Al-Shabaab was given a foothold in Somalia. In the meantime, therefore, the country has entered a vicious circle of destabilising violence. As a result, guaranteeing both physical and financial security in Somalia is a utopia. Those are not our words, but the words of war journalist Rudi Vranckx less than a year ago. The country is at the very last place on the corruption index of Transparency International. By the absent government, public funds are used for private purposes by these clans, who actually run the country. They're asking for bribes for basic services. Political self-service for the clans is the rule. Mafia gangs demand protection money from civilians through continued violence. Because of all this corruption, it is, of course, more difficult for a government to organise efficient governance. In short, it actually shows an unhealthy portion of naivety and willful blindness to see some perspective of stabilisation in Somalia. The historic opportunity for Somalia of economic stability, inclusive growth and poverty reduction seems far from being seen, despite the expectations of the present draft law. The many regimes that the country is rich are corrupt and do not do what can be expected of them. Forsaken debts would therefore be a false signal that the Somali authorities would not encourage drastic reforms of their policies. This gives the message that borrowing money for Somalia is ultimately free, especially at the expense of the Western IMF members. Therefore, the country will not be given incentives not to waste its resources on self-service but instead to make sustainable investments, for example in social security, education, infrastructure and so on. For these reasons, our group will not approve what is before us.
