ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u2	Madam President, Prime Minister, what a farce, what an empty box! I have seen a great deal in this House over the past two years, but this defies all imagination. Last year, with your government statement, you assured us that there would be a decision on the extension of lifespan in November. A few weeks ago Tinne Van der Straeten shamelessly denied that. November suddenly became 'this year' and today we have to establish that you are further bogged down in indecision. We still don't know anything, because the FANC has yet to begin its report and you will not make a final decision until March. On verra, we'll see later, but first let's have a nice Christmas. The security of supply and affordability of our energy are apparently concerns for later, you are already on the Christmas menu with your thoughts. A few weeks ago, you indicated that a lifetime extension would no longer be possible, while yesterday, during the works council of Engie Electrabel, it came to light that this could be done if five important conditions were met, such as the amendment of the law on the core exit and the KB on safety. Prime Minister, what are you waiting for? By postponing the decision for another three months, you are making it more difficult for yourself and, above all, for the people. After all, you handed Tinne Van der Straeten, who, because of her own involvement, cannot objectively look at the file, the umpteenth trophy last night. The chances of anything else becoming possible are getting smaller every day. In return, you sent the MR home with a consolation price: some research around the SMRs without any guarantee. This is not an agreement, ladies and gentlemen, but a fake agreement. Anything for appearances. You wanted the file settled in 2021, so why is it being postponed again?
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u3	Madam President, Prime Minister, I do not know if it is already an excess of log or Christmas turkey, but it is a fact: the decision that seems to have fallen this night is rather indigestible and not understandable. If we understand correctly, it is Scenario A that wins, unless the CRM that is being revived does not produce the expected result or the AFCN, which could suddenly release a report from its hat, tells us that it is possible to extend the nuclear power plants. This is again the most complete confusion! We were waiting for a clear decision by November. We were waiting for a clear decision by December. Now, it seems that the MR is getting - through his sixteenth minister in the government, Mr.Bouchez - the postponement of this decision in March. But of course it is quite improbable because we have been told for months that this decision will be too late. Then light up our lantern! For our part, at the CDH, we have always been clear: the two nuclear reactors must be extended. They must be extended for 20 years; it is indeed an important investment, but it is much better than having that insecurity that we have today. This is much better than having these millions of tons of carbon released into the atmosphere by aggravating the climate crisis, Minister of Energy. This is much better than the current uncertainty and the increasing risk of blackout in electricity. So, I hope you'll reassure us, but I have to tell you that, in the face of the tweeted interventions, and the Minister of Energy and the President of the MR, we are in full confusion. Instead, we feel like small political games. We have the impression that our security of supply has been largely forgotten in recent weeks and months.
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u4	Prime Minister, Madam Secretary, you have gone into the night with much confusion and uncertainty. Some felt that the nuclear power stations should remain open and it seemed a bit like it could go in all directions. The government made a decision last night. Plan A, the end of the seven nuclear power plants in our country, is confirmed and strengthened. The Vivaldi government's compass is sharp, chooses the future and goes for 100 % renewable energy in this country. It has not been decided to extend the life of nuclear power plants. The law on the core exit is not amended. The auction for the replacement capacity shall not be re-organised. Plan A, the core exit, is confirmed. At the same time, there is currently no clarity on security of supply. You can't. It depends on the approval of the replacement capacity by governments other than the federal ones. It's gonna take time. That is why security of supply is monitored in a tight timetable. We want 100 % guarantee, no risk at all. Of course, that's good governance. The opposite would surprise you. But there too, the chronology is clear. If the power plant in Vilvoorde, one of the most advanced projects in Europe, is not licensed by the Flemish Government, the government will opt for the following alternative projects of the auction. I can confirm that this is the consequence of last night's decision. I would like to conclude with something that is not sufficiently addressed in this debate: innovation. Innovation and the energy transition go hand in hand. The economic potential is enormous. Already, our country is a precursor to renewable energy and offshore. Colleagues, the dogmatic attitude....
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u5	Prime Minister, Minister, a decision was taken and an agreement on the further path to be followed is under the Christmas tree. It's not a nuclear trip. It's the road to a nuclear transition. During the press conference, you both rightly confirmed the role and technology of the SCK in small modular reactors. After all, climate neutrality will not be achieved on the basis of renewable energy alone. That was never said during the COP. Nuclear energy will also be part of our energy mix in the future, if only through imports from our neighbouring countries. Nuclear power plants have an end to life. At present, this may be 2025, as planned. As Minister for Energy, you are right to have the task of properly examining Plan B, the extension of the lifetime of two nuclear power plants as a back-up. Finally. One should never exclude options based on ideological preference. Keeping all options open makes you stronger in the negotiations anyway. Shouldn't we have studied and worked out all the options? Definitely. Would we have had more freedom of negotiation? Probably. I note that some in this hemisphere have suddenly lost their memory of trying to regain the political virginity in this dossier. The predictions for 2025 are important. What are the next steps in preparing a long-term strategy with a differentiated energy mix? Will you put the CREG in its role as...
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u6	Prime Minister, Minister, Plan A or Plan B, that is not the problem. The main problem in the dossier is that too long too much attention has been drawn from what it really is about, and that is the affordability of our energy prices. In the meantime, everyone knows that renewable energy is the energy form of the future affordable, reliable and clean. I understand that last night's agreement was necessary to move forward. It has become a very complex dossier, partly because of the sabotage of some people and because the previous government has not taken any decisions. The parties that have the core step in the previous government are now saying a lot about the two nuclear power plants as if they were going to solve all the problems. I don't understand. Do not tell me that these two nuclear power stations will save us from high prices. The power stations aren't doing that today either. Look at what's happening in France. That country is committed to nuclear energy and has the highest prices in Europe today. People don't need big statements about plan A or plan B. People need a plan that guarantees the affordability of the energy bill. That is what this must be about for Vooruit in the coming months. We're doing good things today. We protect 1 million families in our country at the social rate. That is a good thing, these are good measures. However, I can see that more and more families are concerned today about the level of energy prices. We have to do something about that, because we'll all feel that impact later. That's what I've been worried about for months. What I remember from this morning's press conference is the statement by the Minister of Energy to move forward on these decisions. Prime Minister, Minister, do you agree with me that the real commitment of the debate is the energy bill of our families?
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u7	Madam President, Prime Minister, Minister of Energy, the government met again yesterday in Kern to discuss the nuclear issue. In Plan 1, given the great uncertainty about the Vilvorde gas plant construction project, a new procedure will be initiated to identify, where appropriate, additional security of supply capabilities during the winter of 25-26 and subsequent years. "Nuclears are not closed and will have to act as a safety net." These are the terms used. The nuclear extension track for two gigas will be activated if the reopening of the auction fails to find a necessary capacity. In this context, an AFCN report is expected on January 17. There is a new appointment clause set for March 18th. The Council of Ministers has also decided that our country must invest in future nuclear energy research. Twenty-five million euros per year are earmarked for research and this is good news. Prime Minister, Minister of Energy, what production capacity are you going to put in place to ensure security of supply for the years 25-26 and beyond? How can we guarantee an affordable price for businesses and households? What legislative changes are you planning to launch a new auction? What are the guarantees for the maintenance of the human resources of Belgian expertise in nuclear matters and to support the new nuclear power plant?
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u8	Madam President, Prime Minister, Minister, people and businesses are concerned. Their two main concerns for CD&V are also the main challenges in the energy debate. First, the lamp must remain on, both now and in 2025 and beyond. There can be no doubt about that. Shutdown plans or a blackout would be a disgrace to a country like Belgium. Secondly, the energy bill must be affordable for everyone. Unfortunately, we are facing very high prices today. Even though all the nuclear power plants are running in our country, our energy bill is swinging out of control. Ensuring security of supply and affordability is crucial for CD&V. However, there are still major challenges in the energy debate. Our country is one of the top in the field of nuclear expertise. We can and must all be proud of that. We must preserve and even encourage this knowledge, even after the core exit. Colleagues, nuclear technology is not standing still. We cannot have blinders and must be open to new developments. Small nuclear reactors which produce less waste can be a solution and we must not exclude it. We must prepare for this together with the SCK, so that Belgium does not miss opportunities. Colleagues, let us be clear. Nuclear technology still has an important future, even in our country, if it depends on CD&V. Ladies and gentlemen, we are therefore facing a great many challenges. However, the way in which some have handled the energy file over the past few months, weeks and even hours is at least worrying. It's not a game to be punished. For us, the energy debate is not a game. We are all facing enormous challenges. The clock is ticking towards 2025. [[...]]
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u9	Madam President, Prime Minister, Minister, getting out of nuclear power is a choice of society and it is a choice that was made 20 years ago in the name of our safety and that of future generations. Get out of nuclear power, yes, but not at any price or any way. We Socialists have always been very clear: to move forward we need guarantees of security of supply, electricity prices and employment. We take note of the agreement reached in your Government and the new deadlines set. It is essential for us to obtain these guarantees. It is up to you to demonstrate that the government's choice is not dogmatic, but based on facts. Be aware that political quarrels, small victories or big defeats on Twitter do not interest people, they don't care! People what they want is to have electricity at home at a reasonable price. That's what counts above all else. It is up to you to put forward the facts that reassure you. As far as workers are concerned, what they want is to know what they are going to become. In this respect, you will have to live up to both the direct jobs for which there are solutions and the indirect jobs for which we will have to bring about clear solutions. In this regard, it is also not reasonable that the consequences of a choice made at the federal level are based exclusively on the shoulders of the Regions. Dialogue and support will therefore be required. Security of supply, prices, employment, Prime Minister, Minister, what are your answers to our fellow citizens?
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u10	Prime Minister, you concluded a fake agreement last night. You have begun to open up two nuclear power stations, and you have ended by perhaps keeping two nuclear power stations open. All you do is postpone everything for three months. But let us be honest, in three months' time that will still be as reckless in terms of security of supply as it is today and last year. In the meantime, your government partners are talking about what exactly has been decided. Some have even just asked you what has been decided.Are these nuclear power plants closed now, Green asks. Maybe they'll stay open, ask MR. Or has anything else been decided? Who else chooses to defend our families and our companies who will pay the price at the end of the journey? Prime Minister, when gas and CO2 prices are sky high, you say: we want more gas; we want more CO2. But who's gonna pay for that? With Open Vld in the lead, you say to our families and companies: you pay for it; we choose the most expensive solution, and you will pay for it. Mr Prime Minister, how can you defend this delay that you said to us was absolutely reprehensible? Why are you showing it yourself? Who's right about this story? Is it the greens: nuclear trip? Is it the blues: nuclear transition? Are those all the others: if necessary, keep them open and perhaps core entry? Are you going for 100 % renewable energy, what Green says? Or are you going to use those small modular power plants you want to build to produce electricity effectively? Prime Minister, what is it really?
ParlaMint-BE_2021-12-23-voorlopig-55-plenair-ip155x.u11	Mr Prime Minister, Mrs Van der Straeten, a whole night of negotiations has been held to decide nothing at the end of the day. At 8:12 p.m., you say that there is an agreement, Mrs Van der Straeten, and that the standstill ends. Nine minutes later, Mr Bouchez of the MR stated that there was no agreement at all and that nothing was decided at all. What exactly did you decide? At the press conference, you claim that there is an agreement, namely that you will close all nuclear power stations, unless you cannot close them all. That's the deal. Whose feet are you actually playing with? You are raving with the feet of all the Belgians, who still do not know what the energy future of our country is, but also with the feet of the 7,000 employees of the nuclear power stations and their subcontractors. What a circus that is! Those who play with our feet above all are ENGIE Electrabel. That company decides what can and cannot be done. That's pretty much punishment, isn't it? Two weeks ago, Mr De Croo, you were going to ask Electrabel exactly what it wants. Now we want EUR 900 million in subsidies, ping, in the pocket for new gas plants. Then Electrabel says it can't keep the nuclear power stations open. But now it appears that the plant in Vilvoorde is problematic, Electrabel fears that it might miss out on the subsidies. Pingping in the pocket, the nuclear power stations may still be open. That's real punishment. It does set conditions. For example, an economic framework must be created. What does that mean? Pingping, money in the pocket. After all, this means that we will have to come up with money again. This is the problem with energy policy in our country: it is always the multinationals that decide. They have more power than our four Energy Ministers put together. So, my question is: when will you finally (...)?
