ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u2	Voters 124 Stemmen White or invalid 12 Blank or invalid Valid 112 Geldig Absolute majority 57 Perfect majority Mr. Jean-François Cannoot obtained 1 vote. Mr Jean-François Cannoot received one vote. Mr. Christophe D-Aloisio obtained 12 votes. Mr Christophe Dи Aloisio received 12 votes. Mr. Luc Donnay obtained 3 votes. Mr Luc Donnay received 3 votes. Mr. Arnaud Huberty obtained 0 votes. Mr Arnaud Huberty received 0 votes. Mr. Jean-Marie Huet obtained 2 votes. Mr Jean-Marie Huet received two votes. Mr. Yassine Kadi obtained 11 votes. Mr Yassine Kadi received 11 votes. Mr. Khalid Seghiar obtained 0 votes. Mr Khalid Seghiar received 0 votes. Mr. Daniel Sudant obtained 3 votes. Mr Daniel Soudant received 3 votes. Mr. Vincent Yzerbyt obtained 75 votes. Mr Vincent Yzerbyt received 75 votes. Mr. Vincent Yzerbyt, having obtained an absolute majority, was declared an alternate for Mr. Didier Dochain on the Boards of Directors of Unia/Myria. Mr Vincent Yzerbyt, who has received the absolute majority, has been appointed alternate to Mr Didier Dohain on the boards of Unia/Myria.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u3	Voters 118 Stemmen White or invalid 16 Blank or invalid Valid 102 Geldig Absolute majority 52 Perfect majority Ms. Tine Claus obtained 80 votes. Mrs Tine Claus received 80 votes. Mme Charlotte De Mondt a obtenu 22 voix. Mrs Charlotte De Mondt received 22 votes. Ms. Tine Claus, having obtained an absolute majority, was declared an alternate of Ms. Shaireen Aftab on the Boards of Directors of Unia/Myria. Mrs Tine Claus, who has received the absolute majority, has been appointed deputy to Ms Sharieen Aftab on the boards of Unia/Myria.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u4	Voters 117 Stemmen White or invalid 17 Blank or invalid Valid 100 Geldig Two-thirds majority 67 Two-thirds majority The following preference votes were recorded: The following preferred votes were counted: For the Commission de nomination de langue française: 1. As a professor/law lecturer: Mr. Damien Jans obtained 95 votes. 2. As an external member: Catherine Halluent obtained two votes. Mr. Axel Kittel obtained 79 votes. Ms. Stephanie Mees obtained 13 votes. For the Netherlands Language Appointment Commission: 1. As a professor/law lecturer: Mr. Tim Wuyts obtained 98 votes. 2. As an external member: Mr Bernard Dervaux obtained 5 votes. Mr. Filip Hellemans obtained 90 votes. For the French-speaking Appointments Committee: 1. As a professor/teacher in law: Mr Damien Jans received 95 votes. 2. As an external member: Mrs Catherine Halluent received two votes. Mr Axel Kittel received 79 votes. Mrs Stéphanie Mees received 13 votes. For the Dutch Appointments Committee: 1. As a professor/teacher in law: Mr Tim Wuyts received 98 votes. 2. As an external member: Mr Bernard Dervaux received five votes. Mr Filip Hellemans received 90 votes. Accordingly, the following are hereby declared elected as effective members of the Commissions of Appointment for the Notariat: For the Commission de nomination de langue française: 1. As a professor/law lecturer: Mr. Damien Jans. 2. As an external member: Mr. Axel Kittel. For the Netherlands Language Appointment Commission: 1. As a professor/law lecturer: Mr. Tim Wuyts. 2. As an external member: Mr. Filip Hellemans. Therefore, as effective members of the Notarial Appointment Committees, the following are declared to be elected: For the French-speaking Appointments Committee: 1. As a professor/teacher in law: Mr Damien Jans. 2. As an external member: Mr Axel Kittel. For the Dutch Appointments Committee: 1. As a professor/teacher in law: Mr. Tim Wuyts. 2. As an external member: Mr. Filip Hellemans.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u5	Voters 91 Stemmen White or invalid 9 Blank or invalid Valid 82 Geldig Absolute majority 42 Perfect majority Mr. Hugues Bayet obtained 65 votes. Mr Hugues Bayet has received 65 votes. Ms. Ellen Samyn obtained 15 votes. Mrs Ellen Samyn has received 15 votes. Ms. Anneleen Van Bossuyt obtained 3 votes. Ms Anneleen Van Bossuyt received 3 votes. Ms. Els Van Hoof obtained 64 votes. Mrs. Els Van Hoof received 64 votes. (1) Mr Hugues Bayet, having obtained an absolute majority, is appointed as a member of the delegation for the Conference on the Future of Europe. Mr Hugues Bayet, who has received the absolute majority, has been appointed a member of the Delegation for the Conference on the Future of Europe. (2) Ms. Els Van Hoof, having obtained an absolute majority, was nominated as a member of the delegation for the Conference on the Future of Europe. Mrs Els Van Hoof, who has been given the absolute majority, has been appointed as a member of the delegation for the Conference on the Future of Europe.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u6	Proposals submitted by: Proposals tabled by: - 643: Nahima Lanjri, Nawal Farih, Nathalie Muylle, Catherine Fonck - 86: Anja Vanrobaeys - 538: Catherine Fonck, Nahima Lanjri - 990: Marie-Colline Leroy, Evita Willaert - 1078: Sophie Thémont, Leslie Leoni, Jean-Marc Delizée - 1733: Ellen Samyn, Dominiek Sneppe, Hans Verreyt, Ortwin Depoostere, Frank Toventors, Barbara Pas.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u7	The general discussion is open. The general discussion is open.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u8	Madam President, we refer to the written report. I also speak on behalf of Mr Bombled, co-rapporteur.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u9	The assembly would like to thank you for that.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u10	I will speak later on the subject.
ParlaMint-BE_2021-06-17-definitief-55-plenair-ip111x.u11	Madam President, ladies and gentlemen, I believe that the discussion will still have an extra cachet if Mr Bombled gives an oral report. Too bad this isn't happening today. But all madness on a stick, the subject we are talking about here, is a deeply human subject that affects all of us. In the first days after the death of a neighbor, one needs time to arrange a lot of practical matters anyway. But mourning, of course, is much more than that. There are so many ways to grieve when there are people. Everyone does that in a different way. Some want to remain as active as possible in the first instance. Often comes the proverbial knock of the hammer or a few weeks or months later. Then it's gonna take time. But today is still not foreseen at that time. Others grieve again by talking much more and faster about their feelings. That also takes time. But even at that time today is not foreseen. The time at which time to mourn is also different for everyone. Until today, for most workers, there is barely three days' mourning leave. They usually deal with the funeral arrangements and other practical matters. The time needed to grieve on top of those three days will soon become a matter of sick leave, while recognizing the suffering of the relatives concerned in the form of, among other things, an extended mourning leave can make a great difference for many. That is why this bill extends mourning leave not only to ten days, but also provides for this mourning leave to be taken up to one year after the death of the next. That is a good thing. The proposal that is now being adopted has come a long way. Even before this purple-green government was even in the scaffolding, we reached a compromise on this in a working group in committee. What the authors of the final proposal overlooked or overlooked for a moment was that the statutes of the employees and of the officials would be further separated by this proposal, which cannot be the intention, of course. In order to avoid this, I tabled an amendment in committee, which was finally adopted. Ladies and gentlemen, this proposal recognises the suffering of relatives who have lost a close friend. That is why it is a good thing that we have worked on this together and that enlargement is finally coming.
