Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u1	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u2	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u3	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u4	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u5	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u6	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u7	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u8	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u9	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u10	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	JonIñarrituGarcía	Iñarritu García, Jon	M	1979	
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u11	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u12	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	JonIñarrituGarcía	Iñarritu García, Jon	M	1979	
ParlaMint-ES-en_2022-02-15-CD220215	ParlaMint-ES_2022-02-15-CD220215.u13	Plenary session 150 (2022-02-15)	2022-02-15	Lower house	Legislatura XIV	Sesión plenaria núm. 150	-	2022-02-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
