Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u1	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u2	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u3	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u4	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u5	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u6	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SjoerdPotters	Potters, Sjoerd	M	1974	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u7	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u8	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u9	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u10	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	HankeBruinsSlot	Bruins Slot, Hanke	F	1977	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u11	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MartinvanRijn	van Rijn, Martin	M	1956	
ParlaMint-NL-en_2016-03-10-tweedekamer-4	ParlaMint-NL_2016-03-10-tweedekamer-4.u12	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2016-03-10)	2016-03-10	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 63	Sitting 2016-03-10	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
