Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u1	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u2	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u3	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u4	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u5	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u6	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u7	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MartinvanRijn	van Rijn, Martin	M	1956	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u8	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u9	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u10	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MartinvanRijn	van Rijn, Martin	M	1956	
ParlaMint-NL-en_2016-07-07-tweedekamer-55	ParlaMint-NL_2016-07-07-tweedekamer-55.u11	Report of the meeting of the Dutch Lower House, Meeting 106, Session 55 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 55	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
