Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u1	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u2	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AukjedeVries	de Vries, Aukje	F	1964	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u3	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	MP	notMinister	Van Vliet	Fractie Van Vliet	-	-	RolandvanVliet	van Vliet, Roland	M	1969	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u4	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	ArnoldMerkies	Merkies, Arnold	M	1968	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u5	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u6	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	ArnoldMerkies	Merkies, Arnold	M	1968	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u7	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u8	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	ArnoldMerkies	Merkies, Arnold	M	1968	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u9	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u10	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u11	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u12	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u13	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	MP	notMinister	Van Vliet	Fractie Van Vliet	-	-	RolandvanVliet	van Vliet, Roland	M	1969	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u14	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2016-04-12-tweedekamer-29	ParlaMint-NL_2016-04-12-tweedekamer-29.u15	Report of the meeting of the Dutch Lower House, Meeting 75, Session 29 (2016-04-12)	2016-04-12	Lower house	Meeting of the 28th Tweede Kamer	Session 29	Meeting 75	Sitting 2016-04-12	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
