Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u1	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u2	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u3	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	KeesVerhoeven	Verhoeven, Kees	M	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u4	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u5	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u6	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u7	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u8	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u9	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u10	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u11	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u12	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u13	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u14	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-07-07-tweedekamer-53	ParlaMint-NL_2016-07-07-tweedekamer-53.u15	Report of the meeting of the Dutch Lower House, Meeting 106, Session 53 (2016-07-07)	2016-07-07	Lower house	Meeting of the 28th Tweede Kamer	Session 53	Meeting 106	Sitting 2016-07-07	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
