Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u1	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u2	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u3	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LindaVoortman	Voortman, Linda	F	1979	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u4	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	DENK;GKÖ	DENK;Groep Kuzu/Öztürk	Opposition	Centre-left	TunahanKuzu	Kuzu, Tunahan	M	1981	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u5	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u6	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AhmedMarcouch	Marcouch, Ahmed	M	1969	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u7	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	MalikAzmani	Azmani, Malik	M	1976	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u8	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	FatmaKoşerKaya	Koşer Kaya, Fatma	F	1968	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u9	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	AgnesMulder	Mulder, Agnes	F	1973	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u10	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	MachieldeGraaf	de Graaf, Machiel	M	1969	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u11	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u12	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	AgnesMulder	Mulder, Agnes	F	1973	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u13	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u14	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AndréBosman	Bosman, André	M	1965	
ParlaMint-NL-en_2016-11-23-tweedekamer-5	ParlaMint-NL_2016-11-23-tweedekamer-5.u15	Report of the meeting of the Dutch Lower House, Meeting 26, Session 5 (2016-11-23)	2016-11-23	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 26	Sitting 2016-11-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
