Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u1	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u2	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	PieterOmtzigt	Omtzigt, Pieter	M	1974	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u3	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u4	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	ArnoldMerkies	Merkies, Arnold	M	1968	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u5	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u6	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	ArnoldMerkies	Merkies, Arnold	M	1968	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u7	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u8	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	notMP	notMinister	Klein	Fractie Klein	Opposition	-	GerKlein	Klein, Ger	M	-	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u9	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u10	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	RikGrashoff	Grashoff, Rik	M	1961	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u11	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u12	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	DENK;GKÖ	DENK;Groep Kuzu/Öztürk	Opposition	Centre-left	SelçukÖztürk	Öztürk, Selçuk	M	1972	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u13	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u14	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	DENK;GKÖ	DENK;Groep Kuzu/Öztürk	Opposition	Centre-left	SelçukÖztürk	Öztürk, Selçuk	M	1972	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u15	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u16	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	-	-	-	-	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u17	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u18	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	MP	notMinister	-	-	-	-	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u19	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u20	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Regular	notMP	notMinister	Klein	Fractie Klein	Opposition	-	GerKlein	Klein, Ger	M	-	
ParlaMint-NL-en_2016-03-22-tweedekamer-7	ParlaMint-NL_2016-03-22-tweedekamer-7.u21	Report of the meeting of the Dutch Lower House, Meeting 67, Session 7 (2016-03-22)	2016-03-22	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 67	Sitting 2016-03-22	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
