Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u1	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u2	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u3	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	HarmBeertema	Beertema, Harm	M	1952	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u4	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u5	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u6	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u7	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u8	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u9	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u10	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u11	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u12	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2016-06-01-tweedekamer-6	ParlaMint-NL_2016-06-01-tweedekamer-6.u13	Report of the meeting of the Dutch Lower House, Meeting 90, Session 6 (2016-06-01)	2016-06-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 90	Sitting 2016-06-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
