Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-0	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q70886056	Aranda, Clara	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-9	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q18245556	Rågsjö, Karin	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-16	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q4936116	Johansson, Acko Ankarberg	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-28	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q5937190	Larsson, Dag	M	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-39	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q5816436	Hultberg, Johan	M	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-46	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q4859755	Westerholm, Barbro	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-54	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q71133291	Utterstedt, Ann-Christine From	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-74	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q4958119	Nilsson, Kristina	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-91	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q30000205	Heindorff, Ulrika	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-103	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q18245556	Rågsjö, Karin	F	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-116	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q5556973	Anefur, Michael	M	-	
ParlaMint-SE-en_2018-11-22-prot-201819--20	i-71e745b581016022-126	Swedish parliamentary corpus ParlaMint-SE-en, 2018/19 nr. 20	2018-11-22	Unicameralism	2018/19	-	-	2018/19--20	-	Reference	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q4859755	Westerholm, Barbro	F	-	
