ParlaMint-BE_2020-10-29-55-plenair-ip067x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u2	Proposal submitted by: Proposal tabled by: Gilles Vanden Burre, Jean-Marc Delizée, Catherine Fonck, Evita Willaert, Marie-Colline Leroy, Benoît Piedboeuf, Christophe Bombled, Florence Reuter.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u3	The general discussion is open. The general discussion is open. The rapporteur is Sophie Thémont, who refers to her written report.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u4	Madam President, in principle there was an oral report for the last part, which has just been approved by the Committee on Social Affairs. I assume it is included in Mrs Thémont's report. Ladies and gentlemen, first of all, I would like to say that the first part of this text concerns the self-employed and provides greater security for the self-employed who are ill. It is the correction of a device that was voted in the law last year. We had to find a solution. I would really like to thank the colleagues who have contributed to this solution. We know that in the social system of self-employed workers there is a provision that the period of incapacity for work begins at the earliest on the date of signature of the medical certificate. This is what was problematic, especially now, in times of pandemic. Indeed, doctors are so busy and have so many difficulties meeting all their patients that it is not always possible to have an appointment on the first day of the disease. The National Intermutualist College, UCM and other organizations have drawn Parliament's attention to the need for a corrective action. The current system posed enormous problems in the implementation of payments. We found, with this law, at least a temporary solution, from 1 October to 31 December. An independent person will no longer be able to lose allowances per day of incapacity, regardless of the date of the certificate. This has been discussed at length, but it is also planned that the INAMI Management Committee will assess the impact of this provision according to which the self-employed person's period of incapacity for work begins at the earliest on the date of signature of the medical certificate. Of course, we know that after 31 December, a lasting and structural solution will have to be found which will have to enter into force on 1 January 2021. I have no doubt about our collective will to do so. In any case, today we are taking a step in the right direction. Madam President, we have extended the purpose of this text to various provisions which do not have a direct connection with the day on which the self-employed are in need. For this reason, I have tabled an amendment - which has been adopted - amending the title of the text. Now it is a bill on various social measures related to the VOCID-19 pandemic. We have adopted a system for social elections. We know that last spring they were postponed because of the first confinement, so that the calendar narrowed. It is scheduled to open on 6 November with the invitations of the workers. Then, the social elections are to start on 16 November. Once again, the pandemic upsets the organization, while it is fundamental to economic and social democracy within companies. This is one of the peculiarities of our country. We must be proud of this and do everything possible to ensure that it is carried out in the best possible conditions. In this respect, the social partners concluded an agreement no later than yesterday, to encourage consultation within companies and to allow either electronic voting or mail-order voting. As much as the democratic nature of social elections is essential, the health security of workers must be guaranteed. This is the content of this agreement between the social partners, which is reflected in the amendments which are now included in the text submitted for our approval this evening. Of course, the conditions may not be optimal for the organisation of these social elections, but in the end, it is a challenge. Nothing is ideal today in many sectors. Everyone adapts to this situation. I think that this is a challenge that workers will certainly be able to meet in order to organise these elections in the best possible conditions. We also added a section on student work to facilitate and expand the working capacities of students in the health care and education sector. Specifically, hours of work that would be performed by students in a health care institution such as a hospital, a nursing home or in the education sector will not be included in the annual quota of 475 hours per year. We are really trying to give additional opportunities for these students to come to strengthen the teams in the field. We know that we are currently dealing with a second wave of coronavirus, that the situation is alarming, that it is getting worse every day. So we wanted to encourage reinforcement by these students whose work will be really, I think, appreciated. Madam President, of course our group will adopt this text. I would add that there are also provisions that are more relevant to public health, but I will not comment on all the points here. In any case, it is with conviction that we support this text as it has been expanded and renamed. Thank you.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u5	Madam President, I wanted to go back to the basic subject matter of the text rather briefly, even if it has been expanded. Of course, we fully support all the amendments that have been tabled and voted on in the parliamentary committee. On the basis of this text, it also referred to an important provision in relation to workers confronted with the disease, in particular the self-employed, since this is what this is all about, specifically the system of periods of deficiency. It did indeed seem important to us to be able to move forward on a system that was changed in the last legislature. We actually shortened the waiting period from 14 days previously and reduced it to 7 days on certain terms. The return of the land has shown us, since then, that there is a difficulty. Indeed, as we know, self-employed and self-employed people often do not go to the doctor directly, to the first symptoms of the disease, because they have a business, a store, a professional activity to run. Therefore, they often go to the doctor later and, when the diagnosis falls, there is a gap between the first day of official sick leave and the visit to the doctor. With this text, we want to put in place a retroactivity between the moment of the visit and the first effective day of illness so that the self-employed or self-employed can have access to support while he or she is ill, via his or her mutual, via the mutual "independent". This text actually extends the system introduced during the first VOCID containment and stopped at the end of September. Here we extend the system until the end of the year. And in parallel, we are working on a structural solution. This is important because today, according to a study sent by the National Intermutualist College, there is an average 10 days difference, exactly 13 between the moment when the self-employed or self-employed person goes to the doctor and the moment when his or her health problems started. A broader study of the period before the VOCID and during the VOCID was therefore requested from the same College and from the same bodies which normally have to report to the Parliamentary Committee by 15 November 2020. On this objectified basis, the objective is to come, by the end of the year, with a structural system allowing the independent or independent to have the maximum safety in case of illness. This is obviously important for us, certainly in this period but also in a structural way.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u6	Colleagues, potpourri may smell good when you open the pot in the living room, but today the pot stinks a bit, not because of the contents of the jar, but because of the way this jar was thrown on the table. During months the Social Affairs Committee has been working on solving a problem around the career days for self-employed people. The problem was caused by the previous legislative amendment in May 2019. In terms of content, different parties worked on different slopes, but a temporary suspension in the corona period of some articles of the law in question brought a temporary solution, which was also extended until the end of this year. The adaptation of the KB was unanimously supported by the Committee on Social Affairs, a progress for our self-employed. The unanimous adoption of Bill No. Using 1365 now, no: abuse, to approve many other things, I really don't understand, let alone approve this way of working. The original proposal on self-employed care days has now been supplemented by the electronic vote and vote by post in social elections, the use of students in hospitals and schools, the distribution plan of patients over hospitals, sampling by unskilled staff and perhaps some other things. The majority of this loser coalition may have something else urgently on the table. Bring it quickly to the Committee on Social Affairs, they will add it to the proposal before us today by means of an amendment. Correct parliamentary work, legally binding legislation? Not important, as long as we can rush it through there. "Run, jump, fly, dive, fall, get up and move on, we can't stay, we can't stand now. Move, move, move, move, move, move, move, we're in an incredible hurry." Besides a nice song by Herman Van Veen, this is mainly the summary of the government work of the last few months. Speaking of controlling the corona crisis, Mrs De Block, seven months after the previous lockdown, we suddenly discovered that the students might also be able to assist in expanding the test capacity. On the record day of the number of corona infections and COVID patients in our hospitals, we must quickly, quickly, arrange a better distribution plan for these patients. The Belgian Government and Parliament are always behind the facts. If our country once again has high levels of infection and hospital occupation with COVID-19 patients internationally, this has largely to do with this chaotic and amateur approach to the pandemic. This country is rotten, and over and over again, we're doing our best to prove this. We can support the amendments in substance, but we absolutely do not support this way of working. The lack of real debate and legal control is reprehensible, and we wanted to be able to say that in dealing with this point.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u7	Madam President, ladies and gentlemen, given the circumstances we are experiencing, it is, of course, important to take urgent and multiple measures. Thus, the original title of the bill has been adapted and now has the following title: Bill on Emergency Measures to Combat the VOCID-19 Pandemic. As has already been pointed out, this proposal includes several chapters. First, there is the chapter on temporary suspension following the VOCID-19 pandemic of application of the condition that the period of incapacity for work in the insurance benefit for self-employed and assisting spouses may begin, at the earliest on the date of signature of the certificate of incapacity for work. Indeed, the system of waiting days for self-employed persons has undergone some reforms in recent years, with the aim of improving the status of self-employed persons by gradually harmonizing the system with that of employees. The last reform in 2019 dealt with the right of an independent person to be fully compensated when the incapacity to work lasts more than seven days. But on the ground, some problems began to arise when the self-employed did not take the necessary steps from the first day of incapacity. Prior to the 2019 reform, it was possible to regularize a post facto situation. Today, this is no longer the case, which results in a loss of rights both in financial terms and in the absence of assimilation of periods of incapacity. The Union of Middle Classes and the Intermutualist College were the first to report these abuses. Other agencies followed later. Some of my colleagues have tried to find a concrete solution to this issue, but the VOCID-19 pandemic has taken over. At the beginning of the health crisis, the Minister of the Independents, my colleague Denis Ducrame, assumed his responsibilities and temporarily suspended the articles of the Royal Decree of 20 July 1971 which prevent the regularization of the situation a posteriori. In the meantime, Parliament has not been able to find the most fair and efficient way to overcome this reality on the ground. However, the exceptional measure expired at the end of September. It was therefore our duty to find a solution for these sick independents, deprived of their right. We then decided to amend the original bill in full in order to respond quickly to the urgency by extending the suspension of sections 53 and 58 of the Royal Decree from 20 July 1971 until the end of this year. The Committee on Social Affairs has also asked INAMI to objectively assess the situation over a period of one year, a period that goes hand in hand with the situation before and after the pandemic. Colleagues, this assessment, which should be communicated to us in mid-November, will enable us to quickly define a structural measure that will have to be implemented as early as January 2021. This is the option that was chosen and adopted unanimously by the Committee on Social Affairs. The bill referred to also contains urgent provisions for the management of the care of patients with VOCID-19 in hospitals. First of all, in terms of hospital capacity, this bill will allow a better distribution of patients VOCID-19 and a more efficient use of available hospital capacity in order to avoid oversaturation of hospitals. Indeed, given the circumstances, the rule of bringing the patient to the nearest hospital is no longer the best. There is no need to bring the patient to the nearest hospital if the hospital cannot accommodate him, for lack of space. On the contrary, it has become more rational to drive the patient to a hospital in which one is able to treat him. With regard to the aspect dealing with the performance of medical acts by persons who are not legally qualified to exercise the art of curing in order to carry out the tests relating to the virus in the context of the VOCID-19 coronavirus epidemic, its origin stems from the fact that, in the context of the health crisis of VOCID-19, it is important to have sufficient testing capacity to support both the containment strategy and the exit strategy after quarantine measures, but also in order to contain the new resurgences of contamination by the virus and thus avoid overmortality. Over the past several months, measures have been taken to increase testing capacity. It is essential to be able to maintain a high level of testing, the time still needed to manage this health crisis. As the legislation currently stands, the only health care professionals authorized to perform the medical procedures for carrying out the virus tests are doctors, nurses and midwives who graduated before 1 October 2018, who are authorized to practise nursing, as well as medical laboratory technologists and students in training during their internship to become a medical doctor, nurse or technologist. In view of the changing situation, the above-mentioned staff have been and are still being widely mobilised in all the services involved in the management of this crisis. As a result, there are no longer enough legally qualified people to perform these tests as part of the VOCID-19 coronavirus epidemic in a sufficient and timely manner that is still relevant to the situation. The purpose of this chapter of the proposed law is therefore also, exceptionally and temporarily, the time needed to manage the current health crisis, and subject to certain conditions, to allow other healthcare professionals than those mentioned above to come to help them in this task which is essential to the management of the current crisis. With regard to another chapter of the draft law which provides for the expansion of the working capacity of students in the education and care sector by neutralising the hours provided for the fourth quarter of 2020 and the first quarter of 2021, this measure aims to facilitate and expand the working capacity of students in the care and education sector. In practice, student working hours in a health care institution or in the education sector will not be counted for the quota of 470 hours per year. We know that the situation of health care institutions in the face of the second wave is alarming and worsening every day. The need for reinforcements to help the health care staff is acute. This chapter of the proposed law therefore contributes to this objective by enabling students to lend a hand. It also makes it possible to take account of the education sector, which is also experiencing great difficulties in the provision of education and childcare. Finally, with regard to the chapter on the extension of the deadline for concluding an agreement on electronic voting or voting by letter in social elections, and for regulating the procedure for voting by letter following the VOCID-19 pandemic, we believe that the adoption of this provision is also very important, since it will not compromise the proper conduct of social elections in companies. It is important for workers to be able to choose the people who will represent them for the next four years on company councils. In conclusion, as you will have understood, the MR Group will of course support this bill.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u8	I will not repeat the explanation given by my colleague on the original bill. I would just like to add that when we discussed this bill, we still had a government in day-to-day business. There was a large majority to respond structurally to this reality, which places the self-employed in a situation of discrimination in relation to the disease. Then there was a turnaround, once we had a government, the structural issue was rather restricted and reduced to three months during the period VOCID-19. However, we see that the period of VOCID-19 will continue. Of course, we have not supported this restriction. We wonder what the party in the Vivaldi, which has punched on the table so that we can reverse as far as these independents are concerned. This was also reflected in the Vivaldi government's statement: it was going to put things in place to regulate the status of the independents so that they would be more stable. However, since it was still a proposal in the direction of a plus, we were going to support it anyway. But we regret this step backwards. Secondly, today's situation has changed. Amendments have been made. A Social Affairs Committee was convened at 4 p.m. Spontaneously, I was upset by this way of doing things. Since I'm new, I thought there were things I didn't know yet about the procedures to follow. Indeed, this was the first time that we had been confronted with amendments unrelated to a bill. That is even why an amendment was tabled in order to change the title altogether. The Social Affairs Committee had to be suspended because one of the amendments concerned the development of a legal basis for the transfer of patients. We no longer knew whether this should also concern the Committee on Public Health. In short, it was a little chaotic. At the same time, we must nuance the point, because we have carried out a substantive analysis of the proposed amendments, which we have finally supported. Firstly, the social partners had called for social elections to be organised. As I said in committee, this moment is essential for democracy in companies, since workers can thus elect their representatives who perform – and even more during this period of pandemic – a very difficult job that I welcome, since they must answer the health question while defending workers' rights. That is why we could no longer afford to postpone these elections. In this sense, we will support the amendment as it has been explained to us that in order to formalize this formula, no formula other than passing through a bill was possible for the government. Secondly, the second amendment dealt with strengthening health care and education, with the possibility of bringing together all the forces capable of helping in this difficult time. I think, among other things, of the students. Because of the health crisis, we will be pragmatic and support the measures. However, as a left-wing opposition party, we cannot afford to support such proposals without wondering how we got there. It is also a question for us to question the political parties that have put health care into such difficulties. Nevertheless, we will support that amendment. We were a little more mixed on the question of education because we are not convinced. For example, as far as childcare is concerned, we believe that there are workers looking for a job and we would not like to put students in competition with job seekers. But in exceptional circumstances, exceptional measures! We will therefore also support this amendment. The third amendment dealt with transfers between hospitals. We can really support him. Yesterday I received the testimony of one of my former colleagues whose husband was hospitalized at the CHU in Liège, directly in intensive care. After 12 hours, he must have been immersed in a coma. In view of the saturation in hospital, he was transferred to Leuven in order to give way to VOCID-19 patients in a more serious condition than his. If he was in a coma, I dare not imagine a more serious state! His wife is still relatively respectful of this mutual assistance between hospitals. She herself is a trade union delegate and she finds that politics really bears a responsibility for what happens. She would obviously have preferred to keep her husband in Liège, even if she did not have access due to the VOCID-19. She was very well received by the KUL team in Leuven. She said that her husband had been welcomed as a VIP. We want to support and thank this solidarity between the various hospitals. We were told that here, a legislative chapeau was needed for all this to happen in the eyes of the law. We will therefore support all three aspects. I have one last comment. It was possible to introduce urgent amendments to this bill. We regret somewhat, in the light of the discussions today, that the Minister for Employment has not made an urgent proposal to increase the number of social inspectors to enable companies to be more controlled. This was also part of the new title of this proposal "VOCID-19 measures". We deplore him. Thank you.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u9	Madam President, ladies and gentlemen, exceptional times require exceptional decisions. Taking into account the situation we are in today, we can only welcome the way we are today. As regards the disability scheme for the selfemployed and assisting spouses, we all know that the pressure on hospitals and also on our general practitioners has reduced non-urgent medical care and has even been put on hold in some hospitals. This means that the extension of this disability scheme is more than justified. However, we stress that we expect an evaluation before we develop definitive structural solutions in this area. In view of the current situation, we can only, of course, support the management of the admission of covid patients to hospitals. The whole first wave of corona contamination was very well received by the hospitals. Nowhere in our country had patients to be reported due to lack of capacity. Everyone remembers the images and the situation in northern Italy; we did not. Let us hope, please, that it will not prove necessary to remind hospitals of the legal obligations to retain capacity for covid patients or to receive patients when they still have capacity, because, as has been said, this means that they have to operate properly. So we also fully agree with that part of the legislative proposal. The social partners have reached agreement on the social elections. In view of the covid pandemic and the need not to make non-essential movements, this is also a logical measure for us. With regard to the deviation from the limit hours for job students, we also fully agree with the objective. If helping hands are needed due to staff failure, we must facilitate so that students can also lend a hand without any disadvantages. After all, they are indispensable and extremely important support for hospital staff and healthcare institutions. I can only be grateful today for the initiatives that have been taken. I would therefore like to thank my fellow Members for their unanimous approval.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u10	Madam President, I would like to make a few very brief points, although colleagues have already summarised them well. Firstly, we naturally agree with the balanced solution that has been found for the disability benefit for self-employed persons, an extension of a measure that has already been taken, with the emphasis on an evaluation to establish a definitive scheme in the near future. We will continue to contribute constructively to this, so that the social status of the self-employed can also be improved as far as possible. Secondly, the enlargements made to the original legislative proposals on the social elections at the request of the social partners will also be fully supported, as will the structural expansion of the number of hours that students can work, because those hours are needed to provide assistance where necessary during this difficult covid period. Thirdly and finally, ladies and gentlemen, as I said in committee, the exceptional situation with regard to the fight against COOVID-19 requires exceptional measures. We have applied an exceptional procedure for this. We're admitting that to the equestrian. Those exceptional measures are there to ensure that patients can, if necessary, be spread across the different hospitals in our country in order to avoid the saturation of hospitals or departments of hospitals, with a system that takes into account a quality service for covid patients and other patients in need of urgent care. There will also be a guarantee system whereby information is exchanged between the chief physician, the medical corps of the hospital and the health inspector. A committee is hereby established in Brussels. This will be done with the best possible respect for patients' rights, in the sense that the closest one is a criterion that is included, but that unfortunately cannot always be guaranteed. A second point, which also calls for urgency, concerns the increase in test capacity. It's absolutely necessary. So we also need more people who can take the tests. Subject to specific training and a number of quality guarantees, access may be granted to a number of healthcare professions in order to reduce the necessary corona tests. I would like to thank my fellow Members for their constructive cooperation and for the unanimous approval of the amendment and of the whole of the legislative proposal, despite the exceptional procedure.
ParlaMint-BE_2020-10-29-55-plenair-ip067x.u11	Madam President, ladies and gentlemen, I should like, if I may, to make a few comments. Firstly, the basic text, which was a positive text, was unfortunately revised downwards in a significant way. Finally, it made it possible to resolve a particularly important injustice for independent patients with heavy pathologies. It is the setback resulting from the decision taken by the parties of La Vivaldi to table an amendment to change the scope of the original bill that calls upon me. In fact, in essence, what we are doing here is just giving a rawette by adding three months in relation to the current situation for the self-employed. But the essential thing would have been to remedy, following – let us recall – a strong demand both from the Intermutualist College and representatives of the independents, to an anti-abuse rule that had been designed in 2019 to empower the independents, especially during small problems and small stops for minor pathologies, to finally penalise and arrive – one can, it seems to me, use the words – to a social regression in very serious situations – that is what mutualities highlight – with pathologies like cancers or other severe chronic diseases. Long before 2019, the late self-employed person could restore his entitlement to compensation for a stoppage that had lasted for several months, obviously with the intervention of his doctor, but also under the supervision of the medical consultant. Today, these socially serious cases are once again no longer settled, except until 1 January, when the text made it possible to do so definitively. On the other hand, this is an inequality of treatment, although some in committee have highlighted the abuses that would be orchestrated by the independents and which would justify an umpteenth evaluation when an evaluation was made – it seems to me – by the Intermutualist College. Both of them have repeated these figures. When we put these abuses forward, I still do not understand – and none of you have been able to explain it – how we find ourselves in a situation where the employees, supposedly, would not behave abusively, but that the independents, on the other hand, would be responsible for abuses that would lead to a problematic situation. In short, we do not follow the Vivaldi parties who have invoked this insistently. This assessment is scheduled for 15 November 2020. We are almost 1 November 2020 and I feel that, as by chance, there will still be a delay. The small extension you are proposing is really a step backwards from the basic bill. We have therefore reintroduced an amendment which I have already tabled to you in committee, Madam President. I don't represent him here. I always hope you can think of the seriously ill independents, some being affected by a long VOCID or other pathologies. The second part concerns the various amendments that have been introduced today. We are happy to support the social elections. No problem. We also support the ceiling of 475 hours for students in the health and education sectors. I had already pleaded for some time with the Minister for Employment. You've planned it until the first quarter of 2021. I think it's a little short. We can extend it, but we'll have to think about it very quickly in January. Remember, during the first wave, the device had been put in place and had been lifted far too quickly. It would have been all the more important to plan it for a longer period of time as caregivers have accumulated overtime. They have given up leave to continue to invest in the field and, for rest homes in particular, the most important wave is coming only now. The living forces will therefore remain present in the care institutions. Therefore, as far as students are concerned, provision will have to be made for the possibility, at least up to and including July-August 2021, of allowing this scheme with a ceiling high at least for health, and it will have to be examined for teaching purposes. Finally, perhaps a small comment on transfers between hospitals, just to say that the law does not regulate everything. Attention should be paid to how this will be implemented in the coming weeks. On the other hand, I must admit that I do not understand very well why we are still setting up an additional committee, with an ad hoc ad hoc committee, whose law also specifies the composition only in an extremely vague way, in any case at the level of its various components. You specify who will be there, but in a vague and fuzzy way. At this point, I would like to draw, even if it is not there, the attention and vigilance of the Minister of Health, so that we do not end up with perverse effects for patients, and especially for chronic patients who, as you know, can always make an acute problem, and patients with rare and by definition serious diseases, who can at some point get complicated. We will vote on the text, even if it is clearly with a regret for the independents, again with a finding. Everyone says "yes, yes, yes." Everyone says: "Yes, yes, we have to settle this, we have to do it" during the election campaign, during the following months, etc.And then in the end, when one can clearly vote, nothing happens. I find this particularly unfair on how to do it and not correct in relation to the seriously ill self-employed. I'm sorry. As far as I am concerned, I will continue to defend them vigorously.
