ParlaMint-BE_2020-02-06-55-plenair-ip023x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u2	Ladies and gentlemen, you know that a number of ministers are absent, including the Prime Minister in Congo. I informed the Conference of Presidents yesterday. The questions addressed to the Prime Minister and other absent members of the government will be answered by other members of the government. Minister Muylle will, on behalf of the Prime Minister, answer questions about the dismissals at GSK. She also asked me to be the first to pass, in consultation with her colleagues, because she has to be in Namur at 4 p.m. I take it the Chamber can agree to that?
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u3	Mr President, Madam Minister, ladies and gentlemen, yesterday a real social earthquake struck Belgium, Wallonia, with the announcement of the company GSK to dismiss 720 people and put an end to 225 temporary contracts. This is, of course, a social tragedy. Our first thoughts go to the thousands of families that are directly affected, but also to the families of the subcontractors, of all the companies that are directly impacted by this GSK announcement. This is all the more dramatic as this announcement comes from a company that makes comfortable profits in Belgium and abroad, and has benefited from broad public financial support in recent years. Prioritizing short-term profit while dismissing workers and benefiting from broad public subsidies is an economic model that works on its head. It is an economic model that we, as environmentalists, strongly condemn. After this terrible fact, Madam Minister, we must take action. In the short term, in the framework of the Renault procedure which has just opened, together with your counterparts in the Walloon government, it will be necessary to meet with management and trade unions, and above all to do everything possible to limit to the maximum the number of people dismissed and to favour conversions where possible. Minister, what is your action plan on this matter? What's your timing? What's your calendar? What specific actions will you take in the coming hours and days? In the medium or longer term, important, ambitious legislative initiatives will have to be taken to further protect workers in this shocking situation. As far as we are concerned, we have tabled a text today on the extension of the Renault law to include subcontractors, which will be taken into consideration earlier and on which we would like your opinion. In any event, we believe that it is important to make progress on these theories that are dear to us. I look forward to your answers, minister.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u4	Mr President, Madam Minister, today 9,000 workers have risen with the belly ball; 9,000 families are anxiously wondering who will be among the 720 victims of GSK's restructuring plan. They have fear in their stomachs for them, but also for their colleagues. On behalf of the PS Group, I would like here to reiterate our solidarity and support for all workers. GSK, the flagship of the pharmaceutical industry, which today generates 3.6 billion profits, announced yesterday, brutally, that it would separate 720 workers. The shock of these dismissals is incomprehensible in the face of huge profits. It is scandalous that this company, which has received €85 million in public aid, has announced that it will separate 720 workers, not to mention the 215 temporary contracts that will not be renewed. No, it's no exaggeration to talk about earthquakes, or social drama, when 1,000 workers are put on the saddle. No, it is not irresponsible today to talk about profits, dividends or public aid. Nor is it exaggerated to denounce the brutality of this social policy. How could this company have come to this? How has a company that succeeds in defeating deadly bacteria not seen the first symptoms of its own disease? Minister, you cannot remain insensitive and unresponsive to this tragedy. My questions will be direct. Would you agree to relax and review the pre-pension system? Are you going to help us review the Renault law, to ban stock market redundancies?
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u5	Madam Secretary, yesterday a thousand people received bad news when entering GSK. After years of hard work, they have to leave their trusted workplace. Of course, on behalf of the sp.a Group, I would like to express my support for and solidarity with the affected workers and their families. Anyone who loses his job not only loses his income, but also loses friendship, structure and pride. Has this company had a major financial setback that it should take such measures? Not at all. In 2018 it made another half a billion euros profit. Madam Secretary, pharmaceutical companies are supported by the government. They have an important social value, they make vaccines, among other things. With the coronavirus in mind, we are therefore well aware of the importance of these pharmaceutical companies. However, we do expect pharmaceutical companies to accept their social responsibility. After all, it is striking that a thousand jobs are at risk on the one hand and 500 vacancies on the other. Instead of serving the shareholders, part of the profits could have been used to give loyal employees a new opportunity within the company. Madam Secretary, you immediately announced that you would apply the Renault Act. What initiatives will you take in this context to minimise the drama and to ensure that investments are made in workers who will then be able to stay in business or at least seek other, good solutions so that they can be taken into account.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u6	Minister, 935 jobs will be sacrificed in the GSK Group. It is 935 workers who have worked hours and hours, not counting their overtime, to advance science, to advance research, to advance the means to fight the disease; who have given everything for this enterprise, flexibility; and who today, if it depends on GSK, are put in the trash like a vulgar Kleenex. While this company makes profit: 516 million euros profit! It is not even a company that has cash flow problems, which has financial problems. But above all, how many taxes did this company pay on these 516 million? Many parties here have voted for tailor-made tax reductions for this company. This allowed GSK to pay out of 516 million euros of profit, 0.1% tax. GSK workers pay 30-40%, and GSK 0.1%. This famous patent income deduction law was passed by the MR, the Open Vld, the PS, the sp.a. A gift law, tailor-made, imposed by Reynders. A law that was written by the law firm Linklaters. This law was written for what and paid by whom? By GSK, colleagues. It was GSK who paid the attorneys' office who wrote a custom-made law for her. In Belgium, multinationals write their own laws. Madam Minister, we can no longer allow this social banditry to happen. I'm going to ask a question: do you not think that companies that make profits such as GSK should be prohibited from sacrificing employment in the name of money, money and money?
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u7	Minister, we can come here, I just heard it right now, yelling at a lot of things. I want to scream too. I want to scream because it is first and foremost a social drama and a human drama for all the families involved. Let us not forget, moreover, the concern of all families, that is, the 9,000 people who work there, since none of them know whether they will be affected or not. Nor should we forget the interim workers, nor the subcontractors, who are also in an extremely difficult situation. But as politicians, we're not being asked to come here and scream anything. That's not what's going to change things. We must first try to limit the damage; try to save the job; then, to accompany these people to the best of value and value their skills in order to be able to find another job. The economic world is changing. Companies need to take turns to ensure their long-term future, but what is happening here raises a number of questions. Do you think, minister, there will be space to save some jobs? Can you assure us that a social plan will be put in place? In this context, would it not be useful to send a social conciliator not only for all GSK workers but also for temporary workers and subcontractors who, as you know, find themselves in a much more difficult situation in this type of negotiation? Tax fairness issues also arise. We hear a lot of numbers. At the same time, the real question is also what GSK's presence is about in terms of jobs, but also in terms of direct and indirect revenue in relation to the tax advantages it receives. Finally, the reform of the Renault law was announced by Minister Peeters. It was sent to the G10. What is the status of the discussions on the various proposals?
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u8	Madam Minister, ladies and gentlemen, I would like to add to the statement of facts with certain nuances, but it is clear that yesterday we were all in shock. The Walloon Brabant is an economic province. The sector concerned, namely the pharmaceutical sector, is doing rather well. You can therefore imagine hearing such an announcement mainly from a company with around 100,000 jobs worldwide, of which 10% in Belgium and whose exports alone account for more than 25% of Walloon exports characterised by GSK's sector of activity. So it was a real earthquake, as has been said. In the face of this announced restructuring, on behalf of the MR Group, I would like to give my support and solidarity to the families who will be directly or indirectly affected. We do not yet know exactly the number or the workers concerned, but it is a whole society that is under psychological shock. This competence is first of all regional. I know that Minister Borsus, who has all our confidence, is now working on the task. Meetings are under way or will be held in the near future. Madam Minister, will you make a significant contribution alongside the Region, for example by setting up a task force, as has already been done in other experiments? Are you considering coordination? Finally, from a legal point of view, what do you intend to do?
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u9	Mr President, ladies and gentlemen, yesterday the GSK pharmaceutical group informed us of its intention to redundancies of 125 employees and 595 executives. In the course of this year and next year, a further 215 employees with a fixed-term contract would have to leave the organisation. This restructuring is part of a larger restructuring in several sites that would affect several countries. GSK gave several reasons for this restructuring. If the group wants to simplify its organisation and make it more efficient, automation also plays a role. The unions are both surprised and disappointed by the magnitude of the announcement and the fact that the production unit is also affected. We, too, understand the reaction and our thoughts go out to the workers, the families affected and the affected region. As stipulated in the Renault law, we expect intensive consultation of the trade union organisations during the various phases. My services will ensure that this law is strictly enforced in all its aspects. Colleagues, the consultation should lead first of all to a maximum reduction in the planned number of redundancies in CSF. A good social plan must be put in place for those workers who will ultimately face collective redundancies. The social plan will also have to give maximum attention to the reemployment of the workers concerned. We must now let the social dialogue do its job, with a view to maintaining employment initially and re-employing the affected workers in a second phase. My administration is, of course, available to support this process, with the help of the social mediator. That's already happened. Yesterday, the social mediator made the necessary contacts with both parties. After answering your questions, I will immediately go to Namur to talk to the GSK management, in the presence of my competent regional colleagues. On this occasion, I will express my concerns and ask GSK management to strictly apply the Renault law in order to minimize the impact of this restructuring on employment. Of course, we are following this file very closely. We will be very careful to ensure that social dialogue is properly conducted here.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u10	Minister, thank you for your answers. I hear your mobilization to minimize the number of redundancies. That is, of course, what needs to be done, at least. However, a two-pronged response must be provided. First of all, it must take the form of medium-term legislative work aimed at reforming and extending the Renault law. Second, proactive systems need to be developed. For example, the Walloon government's regional policy statement provided for the creation of an observatory to prevent this type of shock. At the same time, it is important for ecologists to see another economic model emerge, which innovates, invests, creates quality jobs – anchored in our home, in the circular economy – and respects our environment. It is such a project that we must be able to develop for the well-being of society and workers.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u11	Minister, thank you for your answer. Today, I cannot help but think of the workers in Caterpillar, ING or Carrefour. I have the impression that history is repeating itself, with the removal of these 720 jobs at GSK. After all these restructurings, we asked you to move forward with us to ban collective redundancies that are not justified by real economic needs. We also asked you to review the tightening of the pre-pension policy and, in particular, to reconsider your ban on pre-pensions under the age of 60. The PS has given priority to its proposal for a law to prohibit redundancies, so that it will be discussed in the Social Affairs Committee next Wednesday. I hope that the other parties will support us for the adoption of this text.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u12	Madam Minister, I hope that you will be able to avoid a social massacre through social mediation and social dialogue. It's true, GSK pays 0.1 % taxes. As with other companies undergoing restructuring, it is also the summit that is being served, while the people who need to be thanked, those who have worked hard, are being dumped. Vaccines can save lives, and that must be supported. But pharmaceutical companies should also be reminded of their social responsibility, rather than coldly dumping workers or organizing lotteries for sick babies.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u13	What fatalism, minister! We'll go with the social plan. We're just gonna take some information. Shouldn't a minister of employment do anything else in our country? What a double standard, when you see how the unemployed are controlled! These, to receive their small thousand euros per month, are checked. They must come to the ONEM and justify everything. On the other hand, such multinationals that paid 0.1% of taxes last year and received 85 million euros from the Walloon Region, these multinationals that are the largest assisted in the country are not subject to any control. That is clearly the problem! Minister, you must intervene! This multinational is armored with money and doesn't need to fire. As Minister of Employment, fight for employment and not for the profits of companies! Ban these multinationals from firing when they make so much money!
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u14	Minister, thank you for that answer. We obviously need to coordinate with the federated entities, especially Wallonia in this case. I hope that everyone will be anxious to ensure that jobs are preserved and that alternative proposals are put on the table. In this context, I understand that the social conciliator has already made some initial contacts yesterday, but I insist that he should have a sufficiently broad field of action to support the workers concerned, to help the trade union representatives to develop alternative proposals but also – you have not mentioned this – to accompany the subcontractors (independent or small and medium-sized enterprises) who, around GSK, are directly dependent on this large company and who will be hit with full force. Finally, with regard to the Renault law, five very concrete measures had been sent by Minister Peeters to the social partners. Speaking of which, I'm still hungry. Minister, may I ask you to reactivate these discussions, or we will lead them here in Parliament.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u15	Minister, thank you for that answer. I hear you're going to start this mission right now. This is obviously an important mission. If I may say so, about ten years ago, we had the same kind of trouble in Walloon Brabant but Walloon Brabant is a fertile soil for the pharmaceutical company. At the time, GSK had hired persons who had been dismissed by UCB. Today, UCB has just made a fairly significant investment announcement: more than 300 million euros will be invested in the coming months. UCB has already announced massive recruitments. It would therefore perhaps be interesting to make a task force at the level of the Walloon Brabant's living forces, specifically the pharmaceutical sector, to see if, from tomorrow, it is possible to find occupational reorientations for workers.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u16	Madam Secretary, good luck in the difficult discussions you are waiting for!
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u17	Minister Clarinval will answer a question addressed to the Prime Minister who, as has already been said, is absent.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u18	Mr President, Mr Minister, ladies and gentlemen, two serious daily newspapers, De Tijd and La Libre, tell us that the Federal Bureau of the Plan indicates a slight increase in growth prospects of 1.4% for 2020. Evidence that a government in day-to-day affairs is doing less harm than a full-fledged government, as was your government under the previous legislature. But the Bureau also raised another, more problematic point. Indeed, the budget deficit would worsen and amount to more than EUR 12 billion by 2020. How did we get there? We are told in these two daily newspapers that there is a reduction of more than EUR 3 billion in tax revenues, in personal and corporate taxes, as well as a decrease in the forecast of income from the household allowance. Do you confirm this information, Minister? Do you also confirm, on the basis of macroeconomic indicators, that the projected deficit for 2020 is indeed EUR 12.5 billion? You have all the elements that will make it clear to us. Minister, do you or do you not confirm this deficit of EUR 12.5 billion?
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u19	Mr President, Mr Laaouej, in order to answer your question clearly, we must distinguish between the facts established, officially recognised by independent bodies, and the extrapolations made by journalists or by other bodies based on these figures. What do the Federal Planning Office and independent agencies tell us today? First of all, Belgium, in a context of deteriorating global economic growth, behaves better than other countries. It has a form of resistance in terms of growth. At the European level, we are above average. These organizations then tell us that growth for 2020 will be revised upwards by 0.1% and will rise to 1.4%. It is good news, therefore, to be welcomed. Moreover, as seen in previous years, job creation continues to grow. Nearly 50,000 jobs will be created next year. That's what the Federal Office of the Plan says. In recent years, 370,000 jobs have been created. The Federal Office of the Plan continues by saying that purchasing power is increasing. It has increased by 2.5% last year and will increase by almost 2% next year. These are facts. This is said by independent bodies. On the budget, Mr.Laaouej, last week, I received official figures from BOSA confirming that the nominal deficit is forecast for 2019 at 1.85%, or $8.7 billion. These are the figures that I have now. Social security has not been underfunded. It is balanced through State funding. It is therefore wrong to say that it is in deficit. Those are the facts. Now I'm going to extrapolation. It appears that journalists, on the basis of figures from the Federal Planning Office, estimated that there were 12 billion deficits. To be brief, I would just like to say that this is not a figure from the Federal Planning Office. These are extrapolations. Nevertheless, Mr Laaouej, in order to clarify this information, I have formally requested that a Monitoring Committee be organised as soon as possible, ideally in March, in order to have official and independent figures on the deficit to explain this discrepancy.
ParlaMint-BE_2020-02-06-55-plenair-ip023x.u20	Minister, I'm going to tell you where these 12 billion budget deficits come from, which will have to be found by 2020. They come from the unjust and inefficient policy of the previous government, a policy of austerity that has suffocated the population socially and held back the revival of growth. All these gifts by billions unfunded to the big boss! That is the result of the bad policy that has been yours for the past four years! Can you imagine for a moment that we will accept that some people are thinking again, here in front of me, of sending the bill back to the population? I tell you clearly: we will need an analysis and a debate to make the truth about the figures because it is out of the question of sending the bill back to the public for a second time! This has lasted long enough, Minister!
