ParlaMint-BE_2020-03-19-55-plenair-ip031x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u2	Colleagues, given the exceptional circumstances, we will vote in three different rooms. Ladies and gentlemen, given the special situation, we will be voting in three different rooms today. Members whose names begin with letters A to K will vote in the Chamber. The members whose names begin with the letters A to K will vote in the hemisphere. Members whose names begin with the letters L to S are invited to vote in the Jacques Brel Hall. Members whose names begin with the letters L to S are invited to vote in the room Jacques Brel. Members whose names begin with the letters T to Z are invited to vote in the Père Damien room. Members whose names begin with the letters T to Z are invited to vote in the Chamber of Father Damian. At the entrance to each room are the nominative ballot papers. Members are invited for each vote to table their ballot papers in the ballot box and then leave the room. At the entrance of the halls, ballot letters are written by name. Members are asked to put the ballot paper in the ballot box by vote and then to leave the Chamber. I put this motion to the vote. I shall put this motion to the vote. Is anyone asking for the floor for an explanation of vote? Does anyone ask for an explanation of vote? Start of voting. Start of the vote. Members can now vote in the various rooms. Members can now vote in the different halls. I learn that the vote has been closed in the various rooms. I understand that the vote was closed in the various halls. Result of the vote. Result of the vote. (Vote/vote 1) Yes 82 Yes No 44 No. Abstentions 0 Abstentions Total 126 Total The motion of confidence was adopted. The motion of confidence has been adopted.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u3	At the request of the Deputy Prime Minister and Minister of Budget, I propose that you defer to a later date the bill to implement the savings measures relating to proprietary medicinal products under the Health Care 2020 budget, Nos. 1005/1 to 5. At the request of the Deputy Prime Minister and Minister for the Budget, I propose that the draft law implementing the savings measures for proprietary medicinal products under the 2020 health care budget, Nos 1005/1 to 5, be postponed to a later date.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u4	The general discussion is open. The general discussion is open. Here too, we have agreed that only those Members involved in this draft will be present in the Chamber. The rapporteur for this draft is Mr Christian Leysen and I shall give him the floor first.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u5	Mr President-in-Office of the Council, ladies and gentlemen, for the sixth time since the fall of the government at the end of 2018, this Parliament is considering provisional twelfths. For the fourth time, this happens after we went to the ballot box in May last year. The unprecedented crisis that threatens our public health puts the problems of political and budgetary stability in the dark. At the meetings of the Finance and Budget Committee on 11 and 16 March, the draft provisional appropriations for April, May and June were submitted to the Committee. At that time, the first exceptional measures that the National Security Council would issue as a result of the corona crisis were not yet known and 25 amendments were on the table, with a total cost of around EUR 1 billion. This was also done on the eve of the publication of the Monitoring Committee's report, which explained a further deterioration in the budget deficit: EUR 14.4 billion more expenditure than revenue in 2020. This approached the critical limit of 3% of gross domestic product. I shall confine myself here to the sitting of 16 March, where several Members withdrew most of their amendments. At that meeting, the Minister for the Budget proposed limiting himself to three amendments. Two amendments are of a technical nature, an amendment to correct a technical forgetfulness about the Godtschalck Foundation, a technical amendment by Mr Van der Donkt and other types of amendment aimed at correcting the decision taken in the Chamber on 9 December on the budget of the political parties which meant that it was reduced by EUR 600,000. The third amendment is a new amendment, No. 27, submitted by the government for the creation of an additional interdepartmental commission of EUR 1 billion to meet the challenges of the COVID-19 crisis without giving it full technical support. The Minister has promised that a working group will be set up to ensure that Parliament is proactively monitoring spending. The other amendments were either withdrawn, not approved or declared invalid. The draft law containing the three amendments was adopted by 15 votes in favour and 2 abstentions. So much for my report. My own intervention will come later?
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u6	Yeah, he'll be here soon. I'm trying to follow the normal order now. I come to the various groups that wish to intervene. I don't have everyone on my list. As usual, they don't sign up. Mr. Loones had asked me to inform him. Mr. Bertels is registered. Mr Gilkinet will take the floor for Ecolo-Green. I have Mr Ravyts for Flemish Interest. Anybody come in for MR? [[No, no, ……]] Mr. Matheï of CD&V is on my list. No one is registered for PVDA-PTB. For Open Vld I have Mr Leysen. And then there's Mrs. Fonck. Mr. Loones, may I begin with you?
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u7	Mr President, Minister for the Budget, the streets are getting quieter and quieter. A lot of people have to stay home to work, and the kids are at home too. Our seniors have to do without a visitor. However, if one looks just past that silence, then one hears the questions that come up. If I get sick, will I be taken care of? Will I be well received? Will my pension still be paid? Will the shelves in the shops still be replenished? What about my paycheck, what about the invoices? What about my company that has to close down? Why do I have to keep working while others have telework? People are worried, they're worried. Just in this respect, we, as politicians and policy makers, can play an important role. We can help provide security and show action. We shall be voting in this House on the provisional twelfths. With this we want to give maximum support to ensure that the machine keeps running. Pensions and benefits must be paid. There should also be a budget for hospitals, mouth masks and to purchase additional ventilation equipment. There must also be money for police, justice, security and so much more. That money is there, Mr President-in-Office of the Council. It will be a task of the government to ensure that that money is used in time and usefully. These provisional twelfths must at the same time do more than just provide certainty. We must all act together. The Flemish Government has already taken whole packages of measures, for example on additional support for entrepreneurs. We, too, must do that. These provisional twelfths will also do so because an additional budget of EUR 1 billion is foreseen to provide additional support for investment in health and our economy in the next 3 months. That is certainly necessary, but it will certainly not be enough. Therefore, ladies and gentlemen, I propose that a guarantee fund of at least EUR 70 billion be set up, similar to what other countries in the European Union are doing. This will be a real economic bazooka to give our companies breathing space and at the same time reduce the risks of the financial system. Giving certainty, showing strength, that is what we are doing with these provisional twelfths. That is also why the N-VA supports the provisional twelfths, because we want to take responsibility for managing this crisis. Unfortunately, the story doesn't end here. Unfortunately, in this country there are also powers at work that are abusing this crisis in order to form a devious government that has no support in Flanders. This is to the essence of crisis management, because in every crisis it is important that leadership is undisputed. That is not the case in this country today. In Belgium, the government lacks legitimacy. The leadership is not undisputed. That is why I would like to conclude with an appeal to the government. I would like to paraphrase the Prime Minister himself's policy statement. Legitimity is not proclaimed with a speech in Parliament on a Tuesday. It is not confirmed by a vote of confidence on a Thursday. Legitimity is built up, day after day, hour after hour. The budget is there. The money has been spent, but spending money and making debts can be done by anyone. Wise governance, making the right choices, spending taxpayers' money efficiently, that will be the challenge of the government and of all of us. This is my offer. Let us work together, Parliament and government, so that the money is spent in the most useful way.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u8	There are two people who would like to interrupt you, Mr Loones.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u9	I want you to take all the political positions you want. But in a democracy, the important thing is to have a majority. The government that submitted a request for confidence has just obtained the latter with 84 MPs out of 128, and therefore out of 150. A majority voted in favour of trust. I can understand that it does not like it, but the rule in democracy is to have a majority, which is the case since a majority of members want to mobilize themselves to defend what needs to be defended and to do what needs to be done. That you do not like it is one thing, but you cannot call into question the democratic majority that has expressed itself. Indeed, 84 out of 128 are a majority. I do not understand that this majority can be denied.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u10	Mr President, my speech will go in the same direction as that of Mr Piedboeuf. I would have liked you to remind Mr Loones, since he was not present in the Chamber, of the result of the vote that has just been put on the confidence to be given to the government, namely, as Mr Piedboeuf has just said, 84 votes in favour. Mr Loones wondered about the legitimacy of this government. In order to be legitimate, 76 votes were required. With 84 votes, we're way beyond that. It is a legitimacy that falls within certain limits, in other words, for six months. As the Prime Minister has said, she will again ask for confidence at the end of this period. There are also limits on the substance as the government is called upon to deal with this health crisis of the coronavirus and to ship routine business. I don't know what it takes for the N-VA to consider a government to be legitimate. To do this, does he have to do it at any cost? Mr Loones, it is a great democratic problem for me to hear you contest the legitimacy of this government.
ParlaMint-BE_2020-03-19-55-plenair-ip031x.u11	Mr Loones, I understand your disappointment, but it's a little fig after Easter. The government just got the trust. Let us now move on to the subject of the day.
