ParlaMint-BE_2020-10-29-55-plenair-ip066x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u2	The President [[in front of the assembly standing]] : Colleagues, as we paid tribute to Samuel Paty, brutally murdered last week, France was attacked in his heart this morning in Nice. Indeed, we learned with astonishment that a stabbing attack had taken place at around 9 a.m. this Thursday in and around the Basilica of Our Lady of the Assumption in Nice. According to available information, at least three people died, two women and one man, and several were injured. An investigation is under way for murder and attempted murder in connection with a terrorist enterprise. Other reports also come to us, referring to stabbing attacks in Avignon, but also at the French consulate in Saudi Arabia. Ladies and gentlemen, the clear aim of the perpetrators of attacks and violence is to destroy individual freedoms and democracy. We must strongly condemn this fanaticism that feeds terrorism. It is the very negation of humanity, this humanity imbued with differences and, therefore, with respect. It is therefore an elementary duty and an imperative of a moral nature that our Assembly again and again denounces the ideologies that contribute to so much suffering and crime. Nothing can weaken our determination to meet the challenges of violence and fundamentalism. We who want to continue to defend democracy must continue to oppose anything that induces hatred between people. These acts of terror are intended to attack the foundations of our civilisation: tolerance, the ideal of justice, the right to be different, freedom of expression. On behalf of the Chamber of Representatives, I have expressed my deepest condolences to my colleague from the French Assembly. I have informed him that the Belgian people are particularly sympathetic to the French people in these terrible circumstances.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u3	Madam President, ladies and gentlemen, the government shares the sympathy of the victims of the horrific attack in Nice and in other cities. In 2016, Nice was hit hard by extremist violence. I have also expressed our condolences and our support for President Macron and his government. Our thoughts go first of all to the relatives of the victims, their friends and family, but also to the entire French people, who, as you have just said, are facing a terrorist attack for the second time in a short time. Let me say quite clearly here today that we will never accept the use of violence in our society. It is a struggle to protect our most fundamental freedoms. Values that are dear to us all and on which we will never admit. Values that guarantee both freedom of expression and freedom of religion. In our Western society, these two values should not be opposed to each other. On the contrary, they must be able to coexist peacefully. Yes, they must even complement and strengthen themselves so that everyone can express his thoughts and live his faith in complete freedom and in a climate of peace. This is our society and we will defend it with all our strength. We will defend this open and tolerant society alongside France, a country that has taught us freedom, equality and fraternity. The Enlightenment has taught us that we respond to the conflict by words and not by violence, that from the shock of ideas the light comes forth. It's a battle we'll fight together. It is a battle that we will win so that, as the French President rightly said, fear changes sides.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u4	Thank you very much. Let us now respect a minute of silence.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u5	In accordance with the opinion of the Conference of Presidents of 28 October 2020, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 28 October 2020, you received an amended agenda for today's meeting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u6	I have received amendments to the bill (MM. Gilles Vanden Burre and Jean-Marc Delizée, Catherine Fonck, Evita Willaert and Marie-Colline Leroy, MM. Benoît Piedboeuf and Christophe Bombled and Mrs Florence Reuter) amending the Royal Decree of 20 July 1971 instituting a maternity insurance scheme for self-employed persons and assisting spouses, designed to take account of the first day of effective cessation of incapacity for work, No 1365/7. I have received amendments to the legislative proposal (Mr Gilles Vanden Burre and Mr Jean-Marc Delizée, Mrs Catherine Fonck, Mrs Evita Willaert and Mr Marie-Colline Leroy, Mr Benoît Piedboeuf and Mr Christophe Bombled and Mrs Florence Reuter) amending the Royal Decree of 20 July 1971 establishing benefit insurance and maternity insurance for the benefit of the self-employed and assisting spouses in order to enable the invalidity scheme to apply from the first day of effective cessation of activity for incapacity for work, No. 1365/7. In accordance with the opinion of the Conference of Presidents of 28 October 2020, I propose that these amendments be referred to the Committee on Social Affairs, Employment and Pensions. (art. 93, No. 1 of the Regulation) In accordance with the opinion of the Conference of Presidents of 28 October 2020, I propose that these amendments be sent to the Committee on Social Affairs, Employment and Pensions. (Art. 93, No. 1, of the Rules of Procedure) Discussion of the bill will continue in plenary, after consideration of the amendment in committee. The legislative proposal will be discussed in plenary today after discussion of the amendment in committee. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u7	Madam President, Prime Minister, the situation has become out of control. The avalanche doesn't seem to stop. And, as we know, the days that come will be even worse. We have arrived where we should never have arrived: having to choose who to treat. You must have heard the cry of distress and impotence of the chief doctors of several hospitals. Our hospitals – they say – are no longer able to treat patients. When the other countries decided to reconfinish at a level of cases of VOCID-19 three, four, or even five times lower than that of Belgium, what should be done? We're chipping. Let's try. We take a few measurements almost every day. Prime Minister, changes in measures have taken place seven times over the last ten days in a country of the size of a confetti for the virus. The decision-making lasagna with decisions in scattered order, different from one Region to another, not counting those taken at the level of the communes, creates the misunderstanding of the citizens and therefore everything except accession. Decision-making lasagna creates disorder, discredits measuring devices and, in doing so, contributes to the ineffectiveness of the fight against VOCID-19. Where's the pilot on the plane? It must be you! It's your job! We're going in the wall. You must take back your hand with strong, effective, respected and much more consistent measures. The longer you delay doing so, the longer the restrictions will last, with far greater health and economic consequences. There is an urgent need to provide support to caregivers: arm reinforcement, logistical support, financial support. A proper test must also be used to detect and isolate asymptomatic cases. They are weak links that participate, without knowing it, in the transmission of the virus. I would also like to appeal to Minister Vandenbroucke just now. The situation is too serious to procrastinate. Take your responsibilities!
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u8	Madam President, Prime Minister, as we all know today, the cacophony we have witnessed in recent days is only due to the refusal of a single party to see stronger measures implemented across the country. This cacophony not only has made us waste valuable time facing the situation in our hospitals and nursing homes, but has also caused the greatest confusion among our fellow citizens. How do you want them to act as a team today if the policies that lay down the rules they must abide by are not themselves capable of acting as a team? I repeat a simple and dramatic example: the bereaved families in Brussels do not know whether they can meet at fifteen or forty to say goodbye one last time to their deceased relatives, because your ministerial decree does not replace the regional decrees. He's adding to it. The partial confinement that you announced yesterday, Prime Minister, is therefore, with the exception of the famous curfew, only an inventory of the minimum threshold of measures which the Flemish Government has finally accepted, under the pressure of the Northern Democrats of the country, which I would like to thank warmly. As you said yesterday, every citizen has a role to play. Every day counts and every death is one too many deaths. Except that, as you have announced, you will only take drastic action if we see in the coming days that hospitalizations are no longer controlled. Prime Minister, the situation in our hospitals is already out of control. Your Minister of Health saw him with his own eyes yesterday in Liège. Today we are 14 days after the closure of the Horeca and there is an increasing number of hospitalizations. What more do you need to act? Why is France acting and not us? Why didn't you take the necessary measures yesterday, which are implored by the healthcare staff? Why wait for the concertation committee announced tomorrow? How will transfers of patients between hospitals and the provision of emergency care, other than VOCID, be insured in hospitals that are already saturated or that will be saturated in two or three days? Finally, what support are you going to provide in practice to the healthcare staff (...) ?
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u9	Madam President, ladies and gentlemen, these are confusing and unpleasant times. The virus of hatred has struck our French neighbors, and the corona virus is causing a lot of casualties all over the world, especially in our country. There are a lot of questions to ask about this hema, but I would like to confine myself to one question, in particular the question to the Prime Minister to choose fully for unity and for clarity. Our group would like to encourage you to do so, Prime Minister, and you can count on all the Greens at all levels, whatever their responsibilities, to support you in that. Flanders, Wallonia and Brussels have a problem. Flanders, Wallonia and Brussels color red. Flanders, Wallonia and Brussels may have made mistakes. The solution is called Belgium, the solution is called cooperation and unity of command. It is a pity that there has been some uncertainty about this in recent days, but I am very pleased, Prime Minister, that you have done everything you can to rectify it. I think we can no longer afford such misunderstandings or delays. In this sense, tomorrow's Consultative Committee must take that line very clearly. I would also like to address the fellow questioners who come after me, including colleagues from the N-VA, but also colleagues from Wallonia. We can differ on the future of this country, we can have a different view on the state reform, we can even have a different view on social security, but please let us share the same conviction and opinion on the approach to this crisis, in particular that the motto here at the top, l'Union Fait La Force/Share Makes Power, should not be a slogan, but the daily practice. Mr Prime Minister, that is why my question, in fact, is a call to you and also to the Prime Ministers and Ministers, to opt for coordination and to ensure the same measures, from Ostend to Arlen.
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u10	Madam President, Prime Minister, yesterday you sent a clear message to the Belgians. Our country is going into partial lockdown because the whole country is suffering from the corona virus. It is good that the measures that were already needed last week are now being implemented throughout the country. Ladies and gentlemen, it is also clear why we should do this. I hope you've seen the footage of Minister Vandenbroucke's visit to a Liège hospital. They do not need an explanation from experts to indicate how serious the situation is. Nobody wants that situation to go over to the other hospitals in the country, right? Mr Prime Minister, the question is whether we can still turn the tide. Let's face it, we lost a week. We are already asking far too much of our care staff. Already, people are not in danger of getting the care they need. Prime Minister, one thing is certain. You're not ready for your last press conference or consultative committee. More than ever, it is necessary for all governments in this country to stand in line and remain in line. We do not need four press conferences, colleagues. We only need one. If Angela Merkel can speak on behalf of 16 subgovernments in Germany, our Prime Minister can do this perfectly on behalf of five in our country. Prime Minister, I am glad that you did the same yesterday. One thing I've learned in the past few days: the virus wins by division. Of course, the situation may vary from region to region and it may be sensible to respond to it. Even then, it is very important that everyone is on the same page and remains on the same page. Prime Minister, what are you going to do to avoid the cacophony of the past few days in the future?
ParlaMint-BE_2020-10-29-55-plenair-ip066x.u11	Madam President, Prime Minister, this is a serious time. The numbers are alarming and all the lights are red. There are some of these podiums on which we would prefer never to be, and yet today we have the first place at European level in terms of contamination. And we must also report these far too many hospitalizations, more numerous than in March or April last. Just like intensive care and with it, its corollary, ever more deaths. It was unthinkable, and yet, this second wave is worse than the first; in addition to a medical staff at the end of the roll, also affected by the virus, and therefore unable, despite the best will in the world, to cope, to treat in the best conditions possible. Prime Minister, there is a growing number of calls to help health workers, both in the press and when you meet them. The emotion of Minister Vandenbroucke yesterday, when he visited our hospitals in Liège, is without appeal. We have to act. With one voice and one voice! With one voice, Prime Minister! With firmness, determination and simply responsibility. Yesterday, you took back your hand in trying to standardize at national level all the measures taken by the different levels of power. Tomorrow will be a real stress test, and we have no right to error. Mr Prime Minister, are new measures, and let us make it clear, new restrictions, on the agenda of tomorrow's Concertation Committee? Thank you for your answer.
