ParlaMint-BE_2020-12-03-55-plenair-ip073x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u2	The President [[in front of the assembly standing]]
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u3	Ladies and gentlemen, ladies and gentlemen, On November 22, he died in Ypres Martial Lahaye, honorary member of the Chamber. He was 75. Martial Lahaye was the son of Hilaire Lahaye, Liberal MP for the Ypres arrondissement from 1946 to 1961 and the grandson of Nestor Lahaye, Mayor of Poperinge. In addition to his profession as an insurer, Martial Lahaye became a full-blooded liberal in the PVV at the time. From 1976 to 1994 he was a city council member in his native city of Ypres. In December 1991, Martial Lahaye became a provincial senator for the PVV. From May 1995 to April 2003, he served as a member of the VLD for the district Furnes-Dixmude-Ostende-Ypres. Martial Lahaye was known as an assiduous parliamentarian, who made himself particularly useful, particularly in the National Defence Commission. As he was attached to Ypres and to the Westhoek, Martial Lahaye defended his city and his region at the federal level. Thus he put his shoulders under the files of the army barracks and the prison of Ypres, and worked for years for the extension of the A19 from Ypres to the coast. Ladies and gentlemen, ladies and gentlemen, With Martial Lahaye we lose a righteous politician, but also a simple and generous man, who always cared about everyone. On behalf of the Chamber, I have expressed our sincere condolences to his wife and his family.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u4	Madam President, the government agrees with the expressions of condolences to the family and friends of Martial Lahaye. I remember Martial very well. He was a warm and jovial man, someone very direct. That's the image we'll take from him. As the president pointed out, Martial had an unbridled desire for work and was a tractor of a lot of files, which were important to his area, but he didn't forget to enjoy life either. He was a real bon vivant, a real popular liberator. Even after his political career, his door was always open to people seeking help. I think that says everything about his character. It is not surprising that he had many friends with other parties, such as former governor Paul Breyne. In addition to his fine career at national level, he will keep up with us as someone with a huge local commitment to his region, to the Westhoek. He was someone with a real heart for his community. He was very involved in the associative life there, especially through the action of his wife, Katrien Bulens. My thoughts are being addressed to him right now. On behalf of the government, I wish her and the two sons who leave Martial all the strength.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u5	Let us now respect a minute of silence.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u6	In accordance with the opinion of the Conference of Presidents of 2 December 2020, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 2 December 2020, you received an amended agenda for today's meeting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u7	Ladies and gentlemen, before giving the floor to Mrs Rohonyi, I propose that we should be able to give each of the ministers ten minutes for the answers rather than the five traditional ones that I think are too short to be able to respond to all the inquiries, to the number of fourteen.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u8	Madam President, Prime Minister, "one team, 11 million Belgians", your message is strong! But it would be much more so if it were first observed by the members of your government. It is a fact that I had to draw up, a month ago, following the cacophony that surrounded the measures aimed at curbing the second wave of the epidemic. Unfortunately, today's finding has not changed, since just three days after saying that no measures would be relaxed, your majority partners called for a new Consultation Committee in mid-December. Prime Minister, we certainly do not need an umpteenth ego war or an umpteenth cacophony. What we need today is a government that decides according to science and advances behind a single man and not in order scattered with past or potentially future trophies. It's not only indecent, it's confusing. This gives rise to false hopes and, above all, it reduces the population's already so fragile adherence to measures, even though it is known to be indispensable. So much, I think that we need to stay strict on the issue of the social bubble for Christmas to preserve our elders, so much I think that we need to examine, on the basis of recent scientific studies, the question of the contact trades that are accustomed to observing strict health rules and that work by appointment. If you do not, you will have to provide additional support to support these jobs. In all cases, it is urgent to equip this team of 11 million inhabitants with a captain who gathers their support by a clear and rational speech and not by video clips or shock measures. Only then will the measures, even the most difficult ones, be accepted and implemented.
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u9	Prime Minister, Minister of Public Health, here we are! You announced the first vaccines for January 5. The light finally appears at the end of the tunnel. It feels good! We have not excelled in testing, tracing and mask management. So, please, Prime Minister, let's try to do a no-fault in the management of vaccination! We are in the leading European platoon and we must stay there. The vaccination plan represents a logistical challenge in terms of communication, but above all of trust between the population and us. This confidence is gained through transparency in contracts with pharmaceutical companies, in decision-making, in clinical studies, and in all statements of interest in the chain of command. We therefore clearly expect the government to be irreproachable in all these aspects. You laid the foundation for a strategy and set a very clear course, aiming at the vaccination of 70% of the population, that is, a target for the eradication of the virus. However, everyone must be aware that the road to achieving this remains to be defined and of course gives rise to concerns. I'll relay two of them to you. First, many parents are concerned about whether their child should be vaccinated. The strategy speaks of priority audiences. However, for both children and pregnant women, this is not clearly excluded - at least in the note of the vaccination strategy. Second, if the vaccine is not mandatory, it could nevertheless become a condition for working, travelling or participating in certain activities. Who will be responsible for the controls, and how?
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u10	Madam President, Ministers, people have made great efforts over the last year. Children suddenly couldn't see his love anymore or but occasionally to school, the younger couldn't see his love for weeks and the novice catering operator saw his dream go up in smoke. One of the worst things is that women and men didn't feel safe at home. So sacrifices have been made in recent months. Whoever thought that summer would be the end of this crisis has become wise because of damage and shame. The measures were lightened a little too quickly and we plunged into a more severe crisis than before. As much as we'd like to, without a vaccine, a return to normal life is impossible. Now, however, there is a view of a vaccine and therefore a way out of the deadlock. The temptation is therefore very great to think that we only have to wait a few weeks until everything can go back to normal. Of course it isn't. Minister, you put it very well in the Journal, they are difficult choices and we will have to divide up the scarcity. This also shows that a careful vaccination program is in good hands with you. I'm thinking of the young people who are physically healthy, but mentally under pressure. They're not at the top of the list, which makes sense. First, care workers, the elderly and the vulnerable. Minister, it would be good if you could explain very clearly why these choices were made. Prime Minister, it is time for a message of hope to the young people who (...)
ParlaMint-BE_2020-12-03-55-plenair-ip073x.u11	Madam President, Prime Minister, Minister, 2021 will be the year of vaccination. Every day we are flooded with news reports about vaccines, about whom it will be given first and what will ultimately be its effect. However, the key question is whether these vaccines will finally allow us to return to the old normal. Although 2021 will still be a year in which everyone will have to show sufficient caution, the announcement still provides some light in the darkness. Everyone is eagerly looking forward to the strategy to ensure that everyone can be vaccinated as soon as possible. We heard that the vulnerable groups will first be vaccinated, which also makes sense. Also the healthcare professions and the people who are active in the first line are the people we need to vaccinate as a priority. The practical organisation is in the hands of the communities and the regions and is undoubtedly a challenge. Until everyone has been vaccinated, it will be necessary to continue to respect the necessary preventive measures. This presents us with a number of challenges that I would like to ask you about. Is the practical organisation of the vaccination now on the verge of getting started very quickly? Are the communities and the regions ready? Who is being used to vaccinate? After all, it is also a question of sufficient male and female strength. There's also some hopeful news. The Great Corona study has shown that 78% of people are sure or likely to want to be vaccinated. However, one can also look at the reverse. That means we still have to convince one fifth of the population to be vaccinated. Well, that's not very small either. A great deal of information has already been provided online about the vaccines and I would like to ask that these efforts be continued.
