ParlaMint-BE_2020-04-02-55-plenair-ip034x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u2	Ladies and gentlemen, for a good understanding, I would like to inform you that this sitting, with oral questions on the agenda, will be attended by the questioners and group leaders. The rule is that there may be two Members per group in the hemisphere and each group determines who they are. No observation? [[No]] The agenda was approved. Are you sure you don't mind? [[No.]] The agenda has been adopted.
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u3	In accordance with the opinion of the Conference of Presidents of 2 April 2020 and at the request of the authors, I propose that you refer the following proposal to the Committee on Energy, the Environment and the Climate: the proposal for a law (Mrs Barbara Creemers, Séverine de Laveleye, Laurence Hmente, Tinne Van Der Straeten and Sarah Schlitz, Messrs Kristof Calvo, Georges Gilkinet and Dieter Van Besien, Mrs Zakia Khattabi and Mr Albert Vicaire) to prohibit the placing on the market of biocides and plant protection products containing active substances of the neonicotinoid family, No 975/1. In accordance with the opinion of the Conference of Presidents of 2 April 2020 and at the request of the proposers, I propose that you refer to the Committee on Energy, the Environment and Climate: the bill (Mrs Barbara Creemers, Mrs Séverine de Laveleye, Mr Laurence Hennuy, Mr Tinne Van Der Straeten and Mr Sarah Schlitz, Mr Kristof Calvo, Mr Georges Gilkinet and Mr Dieter Van Besien, Mrs Zakia Khattabi and Mr Albert Vicaire) introducing a ban on the marketing of biocidal products and plant protection products containing active substances of the neonicotinoid family, No. 975/1. This proposal had previously been sent to the Committee on Health and Equal Opportunities. This bill was previously sent to the Health and Equal Opportunities Committee. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u4	Mr President, Prime Minister, these are special times when the corona crisis has turned our entire social life upside down. In the meantime, care is being given to the people who need it and this by different actors in the field. The necessary measures are enforced by local authorities and by the security services. The people in logistics, education and nutrition are fully involved in ensuring that everything is done as well as possible. Fortunately, a lot of solidarity actions have emerged, which shows that we also have a warm society in Belgium. The focus is, of course, on the health of everyone. That's good, and it has to be. It is important not to forget the economy and its economic consequences. After all, the economic engine must continue to run. I have a number of short-term and long-term questions. In the short term, the government and several ministers have already taken many measures such as the right of bridging, the possibility of postponing taxes and so on. The Länder too have already put their money into the bag. Yesterday, for example, Flanders announced a number of measures. All this is intended to avoid an economic massacre and unnecessary bankruptcies, including the personal tragedies for both independent owners and employees. What is still on the table today is the demand for incentives for the working people and the demand for a combination of temporary unemployment and employment in certain sectors that are struggling and which lack helping hands, such as care, retail and agriculture and horticulture. As far as the long term is concerned, we absolutely must avoid a long recession and focus on investment (...)
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u5	You're gonna have to finish up. I would like to draw your attention to speaking time.
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u6	(...)
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u7	Ladies and gentlemen, I would like to take this opportunity once again to inform you that you have two minutes' speaking time and that a 15-second delay has been calculated.
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u8	Madam Prime Minister, the government's communication on how to deal with the corona crisis is a real mess. Ministers openly contradict each other and contradict their experts. At about 24 hours we were told four different versions about whether or not couples who do not live together should visit each other. While your Deputy Prime Minister De Croo announces on the radio that the Federal Research Centre Sciensano will re-examine the question of whether everyone should wear a mouth mask, Minister De Block does not hold that mouth masks help and that they give a false sense of security. In the Czech Republic, the government calls for mass mouth masks; in Austria, the store is no longer allowed in without a mouth mask; in Slovakia, and now Bulgaria too, masks are mandatory everywhere. In Belgium you can get a gas fine for it. Handing out PVs is clearly easier than handing out mouth masks. Madam Prime Minister, mouth masks do indeed help: infected people protect others. It is this government that creates a false sense of security. What hasn't been said in this crisis? Testing does not help, a quarantine after a flight from abroad was not necessary, closing the borders was also not necessary, and until today you still claim that mouth masks do not help. Madam Prime Minister, do you not think it is more fair to just admit that we do not have masks, that the matter was assessed too late and that we are now waiting for sufficient production? Is it true that the advice on the masks is being reviewed and that an answer is expected very soon, as your Deputy Prime Minister claims? I hope that you will be able to answer this question so that this sad mouth masquerade can finally be brought to an end?
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u9	Mr. President, Madam Prime Minister, every day our hearts are moved by the announcement of new deaths, the announcement of the number of people admitted to intensive care who are fighting the virus. Our admiration and appreciation for the health care staff who fight with them every day. Our gratitude is also enormous to those who provide basic services or who agree to remain confined to their homes to prevent the spread of the virus. We must live up to their efforts! Prime Minister, what is being implemented at this stage by the federal government is not enough. We are concerned about front-line health personnel in hospitals, as well as nurses at home. We are also thinking of all areas of assistance to people and especially to rest homes. We're worried about all the people they're in charge of. Madam Prime Minister, it is more than urgent to be able to test this staff in order to remove sick staff and prevent them from contaminating patients and residents, which would be catastrophic. It's been more than a week since additional testing capabilities are available, but not implemented. Private laboratories and universities are ready to carry out thousands of tests a day. They're only waiting for the authorities' green light. What are we waiting for? Prime Minister, it is essential to equip this staff. It would be unbearable to allow them even longer to meet patients without being properly equipped. What about the clearance and certification of the equipment? Stocks have arrived, are stored in hangars, for example at the airport of Bierset. Have the necessary means been identified to speed up these procedures? If I address you, Madam Prime Minister, on these specific issues, it is because we ask you to use your authority and your role as Prime Minister to speed up the response to these two urgent questions.
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u10	Madam Prime Minister, my questions concern the European approach. How do we get the necessary help in the right place as soon as possible? That question arises in our country, but it actually applies to the whole of Europe. The regions most affected are Italy and Spain. It's a well-known fact. Well, the European Union has already provided a fund for the corona virus, worth more than EUR 30 billion, but it has not come to the right place. In Hungary, for example, there are 580 infections. That country has received €5.6 billion of support. Spain receives less, but has more than 100,000 victims. Italy also gets less. That country does not even receive half of Hungary and has more than 110,000 victims. That's not right. That's not fair. We should all sue. Madam Prime Minister, a second disc of this European corona money will be distributed. The European Commission is aware that the parameters are not correct. It has just launched a new proposal to allow greater flexibility, so that the countries most in need of aid will actually receive it. Will Belgium also support this proposal, so that those countries that really need the aid receive it, and thus also respond to the comments of the N-VA? The corona fund is a first step. However, we all know that it is only a limited helpline and that much more will be needed. We are seeing debates on Eurobonds and on coronabonds. Quite a few politicians have been dreaming about this for years, like Guy Verhofstadt in the European Parliament. It should be a pity to see them abuse the current crisis in order to push through their ideological agenda. That would be particularly unfortunate, because we would not help Italy and because we cannot quickly find a solution with coronabonds. It takes one to three years to do that properly. I am not saying that; that is what the managing director of the European Stability Mechanism says. Madam Prime Minister, will Belgium opt for pragmatism at European level so that we can find a solution quickly? So will we work through the ESM, which we also want to strengthen for this purpose, so that the money quickly reaches the countries that need it and is effectively used for investments in medical and economic material?
ParlaMint-BE_2020-04-02-55-plenair-ip034x.u11	Minister, as you know, caregivers give themselves tirelessly to patients. Let me once again report on the situation which remains extremely difficult on the ground. I draw your attention to the shortage of protective equipment. Some caregivers are always forgotten. Pharmacists have still not received masks, and physiotherapists, almost not either. I would like to ask you about this, over and over again. The second armed arm, alongside barrier measures and containment, is mass screening. He's obviously vital. We need to answer two questions. Who carries the virus and can contaminate, and who has already been infected and is therefore immune? We're announcing 10,000 tests a day. This is a first step. But I would like to insist on you. To test a third of the population, it would take 300 days. I therefore insist that we should be able to expand all the testing possibilities. I would like to draw your attention to the royal decree that was issued by Minister De Block on March 17, which prohibits rapid testing. I think this order could be reviewed. This is all the more vital because, on the ground, there are still extremely delicate situations. The situation is very tense in nursing homes, particularly because patients with VOCID-19 leave the hospital and go to their homes or to nursing homes. In relation to this difficulty, and to the risk of contamination of other residents of nursing homes, could you, together with the federated entities, examine the possibility of intermediate structures between the hospital and the nursing home or home, to avoid this risk of contamination from other residents? Finally, I would like to refer to the aspect of post-confinement anticipation. Announcements of the resumption of certain activities have already been published. I hear the date of April 6 for the Recyparcs, that of May 3 for the Charleroi airport. Isn't that premature? Has there been any consultation on this matter in the National Security Council? Was this discussed? Finally, I also call for European coherence. Have you taken initiatives with neighbouring countries or more broadly with Europe, to take coordinated action and avoid the risk of rebound to the fullest?
