ParlaMint-BE_2020-11-26-55-plenair-ip072x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u2	Madam President, at the opening of this plenary session, I would like to inform colleagues that we have requested, in accordance with Rule 17 of our Rules of Procedure, an amendment to the agenda for next week's sitting to include the proposed law on IVG. You are aware that the opinions of the Council of State have come back to us. Since it was the plenary that had asked for them, it is logical that it should be the plenary that takes the matter in hand. In my view, the item will be discussed at the end of the meeting, in the form of a motion that we will develop. As the sequence follows quickly, I would like to encourage all progressive groups to reflect on the question of voting on this motion. Since motions have already been tabled, I am not going to invent words, but rather to repeat those - which are very relevant - of my colleague Ahmed Laaouej who told us in July (and I am on this subject): "Today we are going to have a truth vote. We will thus know if some of you have no ambiguity about this and if some of you – and I am thinking of you, Mr Piedboeuf, pointed out Mr Laaouej at the time – and in particular our colleagues in the Open VLD, since they explained – including in the media – that they had no problems on the substance of the case, will be able to commit here to the point being dealt with, if the opinion of the Council of State is given in due course. That's what I'm asking you." That is what my colleague Ahmed Laaouej said last July. In a way, I'm asking you the same thing today. No more, no less. The same motion was introduced. I count on that consistency. Seventy-six votes will be enough for us to have this item on the agenda for next week. Thank you for your attention, colleagues.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u3	We will have every opportunity to discuss this at the end of the agenda, Mr Hedebouw.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u4	Madam President, Prime Minister, our efforts are finally paying off. All indicators of the epidemic are down, except that the situation in hospitals remains critical. Caregivers, too, are literally exhausted. Despite this reality, many fellow citizens place a great deal of hope and expectations in the Concertation Committee that meets tomorrow. I am thinking in particular of traders who ask for a reopening as soon as possible, if not for 80% of them, it is the fear of bankruptcy. Otherwise, too, they will have to witness impotent images of Belgians who go to our neighbouring countries to shop there. There would be on the table of this Concertation Committee a concrete, reasonable track, which consists of reopening the shops but only by appointment. I invite you to support this proposal, Prime Minister, in any case if it obtains the green light of the experts. If we have a testing strategy today, but also a barometer, these tools will only be effective if the epidemiological situation is controlled, which is not yet the case. It is therefore necessary to provide the population with opportunities, while avoiding a third wave. I am thinking of the end-of-year celebrations, which will constitute a moment of high risk in terms of the spread of the virus, but also to vaccines. Today, we still don't know who will be able to get vaccinated, where and by whom. Nor do we know how these vaccines will be shipped and stored, and with what budget. Mr Prime Minister, can you tell us whether all Belgians, like the French, but also Germans, will be able to access a vaccine of the same quality by the end of December? If you still want them to act as a team, I think you owe them at least transparency. Thank you, Prime Minister.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u5	Madam President, Prime Minister, your government has decided, as soon as the vaccines are granted, to be vaccinated free of charge. That decision should be emphasized. It is an act of solidarity but also a demonstration of what health is seen as a good that must be accessible to all in our country. I am not part of the organizational arrangements here. That's your problem. It is a matter of logistics here and at European level. On the other hand, I will talk about the European and international levels. The Secretary-General of the United Nations, at the opening of the 75th General Assembly of the United Nations, said that the vaccine should be regarded as a public good, unpatented, accessible to all people in the world, thus confirming that health is a precious asset and that solidarity is a necessity to ensure that everyone can protect himself against this pandemic. There will probably also be discussions at European level. Meetings will be held shortly. I had the opportunity to talk to you about this during our last exchange in the Federal Committee for European Affairs. Prime Minister, the question is simple. What position are you going to defend in Europe at times, at this special council organised from 3 to 5 December at the United Nations level? We would indeed like our Government, and you in particular, to adhere to this solidarity supported by the Secretary-General of the United Nations.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u6	Prime Minister, many people are anxiously looking forward to tomorrow's press conference to announce the decisions of the Consultative Committee; many entrepreneurs are looking forward to that evaluation. Of course, evaluation of the existing measures is essential. The strict measures are effective, but the pressure on hospitals remains high. The pressure on care also remains high. We must remain attentive to this. At the same time, however, we must realise that it is a very difficult time for local traders. The water is on their lips. We all hear the poignant stories of self-employed people who are now drowning. The second closure period is really cutting in and they need perspective. Not only financially, but also mentally, it is very difficult. Our local merchants live for their cause; they work there with heart and soul. They are actually the glue in our society and provide the warmth that we all need. They carry their customers and staff at hand and their health is, of course, a priority for them. We can only admire how they have prepared themselves for the opening after the first closing period. They have shown an enormous sense of responsibility and, hopefully, the figures will allow for flexibility for the retail sector. No trader wants to endanger anyone, no trader wants to close his business for a third time. Therefore, clear guidelines are needed for the local middle classes and for the administrations. I am not just asking for attention to be paid to the call of entrepreneurs; I am also asking for the necessary attention to be paid to shopping in itself. We must prevent the shopping streets from being overwhelmed and we must do crowd control. It is very important that local authorities and entrepreneurs are clearly informed about the measures taken. Prime Minister, it is clear what concerns the merchants have. I hope you will take the questions of the local middlemen to the Consultation Committee. Will you use a clear framework for local authorities to ensure that new measures are taken in a safe manner?
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u7	Madam President, Prime Minister, political and syndical short-sightedness and lack of flexibility in the labour market have caused us to bully all the big players of e-commerce abroad. We're paying for this now. Today our roads are flooded by thousands of vans from post.nl to bring products here and bring the profits back to the Netherlands. It is almost symptomatic of the policy that has been pursued in this area. Companies like bol.com and Zalando are becoming wealthy, while our own traders lose 100 million euros a day and have to keep their doors closed. All our neighbouring countries are opening their shops now. In some countries, such as the Netherlands and Germany, they were never even closed, while there were far fewer victims to regret than here. Belgium is a small country, Prime Minister. Wherever we live, if we drive up to an hour, we are abroad to shop. If we don't follow, shop tourism across the border is the final death sting for our shopkeepers. I hope, Prime Minister, that tomorrow you will decide that non-essential shops may also open their doors again. A full opening, Prime Minister, with the necessary security measures and bubbles, but certainly not just by appointment. Apart from Germany, all our neighbouring countries have more infections per hundred thousand inhabitants than Belgium. In several of these neighbouring countries, the catering industry is even given hope and perspective for Christmas and the end-of-year celebrations. In the Netherlands, for example, as early as mid-December, in Germany and Great Britain for Christmas Days. If you decide tomorrow that the shops can be opened again, when exactly will that be? Before Saint Nicholas, or on December 14th, as you said? Will you also offer some perspective to the catering industry and to the event sector?
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u8	Madam President, Prime Minister, we have imposed heavy measures on the people, and that was necessary, but they also make themselves felt at the mental level. The end of the year parties are coming into view. It goes without saying that if we take tough measures, we must also offer people a perspective so that they can maintain them. Too far-reaching measures for the end-of-year parties risk being difficult to control and enforce. My first question is then what is the situation with regard to enforcement, because some unclear signals have been given. Can one invade houses? What are the possibilities? It is important that an answer is given. Secondly, given the difficult enforcement and the mental desire to see friends and family members on those days, too much stringency might lead to massive circumvention of the measures. That can't be the intention. What perspective can you offer? It is also the period of bargains. People want to buy gifts, perhaps more than usual now, to express their attachment to family members. The e-commerce runs like a train and especially like a truck on our roads. To what extent will you be able to offer perspective there? Mrs Houtmeyers already asked a question weeks ago about shopping by appointment and with customer counters in larger cases. There is no doubt that there are safe ways to ensure that good health measures take account of the business and, above all, the mental aspect of many small and medium-sized enterprises. Can you give them a perspective tomorrow on a little more pleasant holidays anyway?
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u9	Prime Minister, in view of the importance of the subject, we have agreed that you may exceed the speaking time traditionally allocated to you, that is to say five minutes, and allow you at least eight minutes.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u10	Ladies and gentlemen, thank you for your questions. Our country is still in covid phase 4 today. That's the highest level. This means that we are still deeply in the red with many indicators and, above all, with the sanitary indicators. We can see that the number of infections is dropping. It is important to point this out. We also see that the number of hospitalizations is falling. This shows that the measures, but above all the collective effort of the 11 million Belgians, whom I sometimes call team Belgium, are having an effect. A few weeks ago, unfortunately, we were at the top of the European map. That wasn't an enviable position. Today, we are in the middle of something, thanks to the collective adaptation of our behaviour. However, there is a big but. There's absolutely no reason to go into careless behavior right now. There's still a long way to go. We have to face that. There's still a lot of lights on red. First, we see that the occupancy rate in our hospitals and certainly in intensive care remains very high. The pressure in our hospitals is very high. The nursing staff is really out of breath and we know that the trajectory is going to be quite long. We see that the number of contaminations is decreasing. That is true, but it remains well beyond a threshold that would allow us to manage the situation in the medium and long term. Today we are well beyond this threshold. We also see that the positivity rate is now 14%. This means that of all the tests performed, 14% are positive, while all the specialists say that this positivity rate should fall to about 3% to be in a situation where the crisis could be better managed. Let me be clear, the road will be long. That sounds harsh, but unfortunately the reality is very harsh. Actually, we have one certainty. If we make the wrong decisions tomorrow, we will bear the consequences the day after tomorrow. Then we'll see that in the next few weeks, people die who shouldn't have died. Making the wrong decisions tomorrow could have dramatic consequences. I have listened carefully to the questions. Of course we are not blind to the fact that this is a particularly difficult period. This is a very difficult period for all of us. For our middle class, for our SMEs, it is particularly difficult for our traders to be forced to close their activities in the end of the year. But the last thing we want is to see the consequences of the efforts we have all made together in the last month and a half disappear in a few weeks because of a policy that would be unthinking. I hope that in our country, as in other countries, we have learned lessons from what we have seen in recent months. Unthought-out decisions can have very serious consequences. For the agenda of the Consultative Committee tomorrow, in my view, there are two major issues that need to be discussed. Firstly, an evaluation of the closure of non-essential shops. That was the deal, by the way. When we took the decision to close in October, we said that we would make an evaluation of it at the end of November. I notice a great deal of willingness from our merchants, from our shopkeepers to ensure the safety of everyone. That is a good thing. I can tell by everyone that safety is paramount. It will be an assignment for many, an assignment for the shopkeepers, but also an assignment for our local authorities to ensure that when there is an opening that can take place in a responsible and secure way. That will require a lot of organizational talent from the shopkeepers, but also from the local authorities. That is why we have been in close contact with our governors for a few days to see how the opening could take place. It will require a great deal of responsibility from all of us. Also from those who would go to the store, will ask the sense of responsibility. Let's be clear, safety is paramount. I am glad to hear that our merchants are also pushing security forward as a key point. The second issue on the agenda of tomorrow's consultation committee is the long-term approach. I think we need to realize that the winter months will be difficult. We all know that the winter season is more conducive to the spread of the virus. We're more inside and it's inside that the virus spreads most easily. So we need a navigation instrument to spend this winter period of a few months. This instrument must help us to establish maximum thresholds to respect and continue to develop a testing, tracing, etc. strategy. This instrument must be simple and fast. Mrs Rohonyi asked a specific question about vaccines. As you said, the vaccines will begin to be delivered at the end of December. Belgium has already secured at least 26 million doses today. In some cases, the dose should be injected twice. I think it is clear that there will be enough vaccines for all Belgians. Nevertheless, immunizing 11 million Belgians requires a certain period of production and vaccination. It's obvious. The message should not be conveyed that in December and the following weeks, the entire population will be vaccinated. This will not be the case, it will take several months, as in other European countries. I am consciously talking about the coming winter months. I understand that some people like to talk about the end-of-year parties because that is a concern that we all share, but the perspective that we have to take is that of the winter months. I wouldn't want us to lose the progress of the last four weeks for four days. We must not let the progress that has been made slip through our fingers. The corona study of the University of Ghent shows that the vast majority of Belgians understand that we will celebrate this Christmas period in a different way than the previous years. Christmas will look different. It'll be more intimate and with fewer people. Let us also remember that thousands of families will have an empty chair during this Christmas period, the empty chair of a person we had to lose in the past few months. I would very much like to see if we celebrate Christmas next year there will not be any more families unnecessarily empty seats because we will not be able to do what is necessary in the next few weeks. Let us take a long-term perspective and understand that this Christmas period will potentially be a particularly dangerous period. Let us make sure that next Christmas there is no more grief than there is already in thousands of families today. It will have to be more small-scale and more careful. Please let us show our solidarity because the Christmas period is a period of security and solidarity. We have to make the right decisions and I have the impression that all Belgians together understand that very well. Mr Flahaut, your question is important. As you said, we are making the vaccine available to everyone in Europe. In Belgium, it is made available free of charge. We do it because we think it's important for everyone to be vaccinated. I think it also applies to the rest of the world. It is clear that no one will be safe unless everyone is safe. And this does not apply only in Europe. This applies to the whole world at some point in time. We will examine, at European and international level, the measures necessary to ensure that everyone throughout the world has the opportunity to be vaccinated, also in countries with far less means and far less purchasing power than here. Belgium has always played a pioneering role in this field and will continue to do so. We will take the necessary steps to ensure that the hope that we Belgians place so much in this vaccine is shared by all in the world.
ParlaMint-BE_2020-11-26-55-plenair-ip072x.u11	Prime Minister, thank you for your answers, at least for the answers I have been able to get. As far as vaccines are concerned, I hope that all Belgians will have access to them. My question was whether all Belgians would have access to a vaccine of the same quality. Indeed, we hear about vaccines with an efficacy rate of 70%, and others with a rate of 95%. How are we going to sort among these vaccines and among the target audiences? That was really the subject of my question. All Belgians are legitimately asking the question today. As far as businesses are concerned, I can understand. Thank you for this call for prudence. Nevertheless, as you said, traders themselves are aware of their responsibility today, of the role they can play and of the alternatives to be offered. I still hope that tomorrow you can explore the tracks that are on the table. Among the tools that are at our disposal, there is an application, Coronalert. It's not used enough. I hope that tomorrow you will call again, so that this application will be properly downloaded by those who have not yet done so.
