ParlaMint-BE_2020-07-09-55-plenair-ip051x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u2	Proposal submitted by: Proposal tabled by: Hugues Bayet, Christophe Lacroix, André Flahaut.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u3	The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (567/10) The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (567/10) The discussion is open. The meeting's open. Our rapporteur is Mr Vicar who refers to his written report.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u4	Mr President, Mr Minister, ladies and gentlemen, I would like to begin my speech by thanking General Compernol, who will leave tomorrow for a well-deserved retirement. I would also like to congratulate his successor, Vice-Admiral Michef Hofman, with whom, I hope, our Assembly can continue to work in good intelligence. Indeed, there is work, and there will still be work within the Defence. In his last interview, General Compernol welcomed the fact that, under the previous legislature, major credit investments had been decided and said that it was now necessary to work on what he defined as the second priority of the Defence, namely "the recapitalization of its personnel". For the Socialist Group, this is not the second priority, but the first. It's the nerve of war. And we believe that the previous government has done things backwards to prepare for the future of Belgian Defence. Indeed, it is clear that without the personnel, without the women and men who make it up, the defence equipment as rutillating as it is no longer makes any sense. Without this necessary personnel, the military programming law is only a catalogue of vain wishes. For us, therefore, the staff is really the priority. While 41 per cent of workers will retire by 2025, it is a matter of launching a real human resource offensive without making a bad puncture. This situation will force the army, even in the process of being reduced, to recruit nearly 12,000 people by 2024, while the labour market is increasingly competitive, while the status of military has been challenged many times during the previous legislature. I am thinking in particular of the question of the retirement age which should be raised, which has not been done since the beginning of the 2000s, while the Belgian military has shown its usefulness and professionalism year after year. Now, all the visionaries are in red, whether they are recruitment, attrition or retirement. The human resources record left behind by the previous government is catastrophic. I am not saying that, but the hearings we conducted in committee on the basis of this text. This text had the merit of putting the issue of defence civilian and military personnel at the top of the agenda. For even if this is my first mandate, it must be noted that in this House we are talking much more often about military equipment than about human resources. And yet, we've seen the military put on all the sauces in recent years. The trend must therefore be reversed by proactive and progressive measures. That is the objective of this text, which has received broad and constructive support from my colleagues, with whom we have really been able to carry out an important task of amendment. I thank them for that. This text defines a series of concrete measures that will, I hope, be implemented without delay by the minister, in collaboration with the staff and the unions, while the negotiations are under way. This text therefore arrives at the best time. This adopted text will give the minister a clear mandate from our assembly. Indeed, we can only see, year after year, that the rate of attrition within the Defence remains high, while at the same time, the number of young people taking the step to engage in the army is low. These two phenomena significantly impede the evolution of our Defence towards a modern, young and dynamic army. In the long run, this could greatly compromise the strategic vision, the legitimate defence missions, but also the international operationality of our country. The greatest challenge will not be to achieve the goals of downsizing in this strategic vision, but to ensure that the military function, at all ranks, is sufficiently attractive in the future, so as not to fall short of this already very low human resources target. The aim of the text was therefore to define a strategic vision of human resources with several axes. One of the main thrusts, but of course not the only one, is to introduce new social incentives as well as to provide for an alignment of Defence salaries with those of the rest of the federal public service. That's normal, you'll tell me. But over the years, the wage gap has become huge and unjustified. Choosing Defence must of course continue to be a vocation, but it is up to us, as parliamentarians, to ensure that women and men who engage under our tricolor flag receive a fair salary, like other federal public offices. Account must also be taken of the special nature of the tenability of the military profession throughout their careers. Their social achievements cannot be constantly called into question. The aim is therefore to strengthen social dialogue by fully involving military trade unions. This is essential if we are to address the issue of aging in Defence and the retirements of many military personnel. A non-viable age pyramid in the medium and long term poses the risk that Defence will no longer have the military to carry out its regal missions and that it will one day be privatized. Such a possibility is obviously not possible for me and my group in a rule of law. The previous government had thus decided to remedy this shortage of staff by resorting to massive outsourcing, whether for guarding, building maintenance, etc., which also has and will have a significant cost and which is not a long-term solution, particularly for sensitive missions. I am thinking, among other things, of the medical and logistical support of our troops. The facts seem, in any case, to confirm my group's opposition to outsourcing. Moreover, I would like to point out that no evaluation has been carried out which could prove its effectiveness. Another aspect, given the diversity of functions found here, is that Defence must be a major player in training and personal development – as it has always been – for young people interested in a career within it. To do this, it also needs to work with regional employment agencies – whose colleagues will recognise that the hearing has made it possible to considerably strengthen the text. Indeed, Defence can be a social elevator and, above all, must remain so. Another essential aspect of this text is diversity. Defence must be rooted in our society and our living together. That is why the motion for a resolution calls for the encouragement and promotion of diversity within the army and for the priority to be given to combating all forms of discrimination, such as gender, origin and sexual orientation, through the establishment of a diversity plan and the launching of concrete actions. In conclusion, a comprehensive reflection must be carried out in different areas. I am thinking in particular of the question of the BDL status (Beperkte Duur/Limited duration) and access to the career framework, but also of the shortage of jobs and, in particular, of the technical profiles which are highly sought after. Similarly, the family life of the military must be facilitated and better balanced with their work. In addition, social and medical monitoring must also be improved. Of course, account must be taken of the employment areas of our country and, in particular, of the areas without a strong Defence presence, as is the case in Brussels or in Hainaut, the province from which I come. Indeed, a balanced geographical distribution of the different units seems central to us. A fundamental reflection must also be drawn up on military quarters, through their installation in areas without them. The text also calls for their sustainable modernisation. Having participated in a visit of some of them, we are all convinced of their state at the limit of unsanitaryness. Such an enterprise requires an investment plan, integrating geographic realities, so that this improvement will provide optimal living and working conditions for Defence civilian and military personnel. Finally, I hope that this text will, as in committee, be able to obtain your approval and demonstrate strong and lasting political support for a new vision of the proactive and modern human resources within Defence. In my view, the men and women who make up it certainly deserve no less. Thank you for your attention.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u5	Mr President, I would like to thank the colleagues in the PS for putting this motion for a resolution on the table, which aims to highlight a series of things that should lead the members of the Defence Committee with regard to the future of our defence, its construction, its evolution, the evolution of careers and the Earth component. There are many new challenges that await us, as many international issues are at stake. This has already been initiated with regard to career reform, particularly with regard to flexibility. It is no longer always possible to spend his entire career in the army and it must be possible to have some flexibility and to be able to value the achievements of education and then to consider a second career in the state or in the private sector. This is what the reform under the previous legislature was about, which needs to be further refined and better understood. Defence still needs new recruits and people who will continue to engage because the staff is rather aging. It will also be important to focus on communication tools to show the full attractiveness of Defence. For this to happen, the envisaged career must be attractive. There is, of course, also a need for financial attractiveness. We also need to know the issues that Defence will be facing in the next decade or two. It is within this framework that this resolution forms part of. Another point was demonstrated during the hearings we had in the Defence Committee. We heard from the unions who told us about their specific needs and expectations. It was important to meet them. Their future in the army had to be clarified. They also show some form of psychosocial assistance, as has been pointed out, which should be much better provided. It is also important to see how recruitment can be organized in a much more attractive way. It is with joy that we will support this resolution in the vote this evening. Thank you.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u6	Mr President, the PTB Group will support this resolution, which is being put to the vote today. Indeed, it responds to the demands of the military and trade union organizations. There's a real problem. Recruitment is really necessary. As my colleague said, more and more staff are old and need to be replaced by young people. But the job is not so attractive, neither in terms of working conditions nor in terms of wage conditions. We also have a diversity problem. The army must represent the entire population. This diversity is relatively small at present. A very important point for us is the question of the balance between private and professional life, especially for women. It is known that it is still women who bear the greatest burden of household tasks. However, we want to encourage women to engage in defence. I still note the problem of contracts that are not stable and therefore do not provide a certain degree of security, not to mention the current policy that we do not share, which is to increasingly outsource certain parts of Defence's work to private actors. We believe that this resolution, to the extent that it will materialize - and we will see to it - will address this issue. We are also very pleased that the amendment we tabled was also shared by the whole committee. This amendment has nothing to do with the fact that it proposes an increase in gross wages in the context of social consultation. Two aspects of our amendment are therefore important. On the one hand, social consultation because it is important to respect it and, on the other hand, the wage increase which must be achieved through gross wages. This not only increases the salaries of the military today, but will also help to improve the level of their pensions. We know that a lot of pensioners are obliged to work longer because the amount of their pension does not allow them to have a decent life. For us, this is a very important element and we are pleased that it has been supported by the whole committee. There is, however, a small flat. Unfortunately, at the very end of the debate, an amendment was proposed by the MR, who, in our view, mixed the genres with regard to the main purpose of the resolution. Indeed, this goal was to improve the situation in order to be able to hire staff, i.e. everything related to social issues. The MR has involved an amendment that says "continue to respect our international commitments to NATO and the European Union". For us, this debate is very important. It is not a scoop, the PTB does not support NATO's aggressive actions towards certain countries. It is thought that the ideal would have been to separate these two very different debates. That is why we have tabled an amendment today to cancel this MR amendment. On the whole, we are quite pleased that this resolution is being debated today and we will ensure that it is implemented.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u7	Mr President, ladies and gentlemen, in recent years, mainly in the previous legislature, there has been a focus on capacity and new investments for defence. For us, however, it is also very important that the defence personnel should be included in that story. In this sense, I would like to thank specifically the people of the PS who took the initiative for this resolution because it puts the personnel policy for Defence at the top of the agenda. In the coming years, we will have to work on the attractiveness of Defense as an employer anyway, so that boys and girls become interested in coming to Defense. Above all, it is important that we can keep them there because people have to want to keep working in the Defense Department. In this sense, the text before us today contains many positive elements. Over the past few weeks and months, there has been a lot of work on this text, with hearings and a substantive discussion. I am satisfied with the evolution of the text because we started with a document that had a lot of sharp edges, with some unnecessary sneaks at the policy in the previous administration period. Now there is a better balanced text for the vote. For example, there was talk of abolishing outsourcing and similar stories. That was taken out of here now, and that's a good thing for us. For this reason, we abstained in committee, but we intend to adopt this text today. I'll tell you why. On the one hand, it is important for us to have a Chamber-wide support to make it clear to the negotiators, whoever they may be, that the Defence Chamber is high on the agenda. On the other hand, and more importantly for us, we need to send a signal to everyone in the defense that politics is serious about it with Defence. That is why our group will support this text.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u8	Mr President, ladies and gentlemen, I am certainly not going to tell you anything new when I tell you that there is a personnel problem in the army. Last year, figures leaked to the Defense Department, for the time that something leaks there, about half of our military personnel will retire in the coming years. That turned out to be a very good alarm clock, because suddenly almost the entire politics was awake. How the hell are we gonna get nearly 14,000 recruits to join the army by the end of 2024? How will we make the job of professional military another attractive job to recruit that number of people? The proposal before us is, after years of devastatingly saving the defence industry, only fair, in the past legislature, possibly with the exception of the previous legislature, a good way to tackle the human resources problem at last. It is only regrettable that the proposal, in its original form, has continued to go a long way down the road. For example, as Mr Buysrogge said, outsourcing was kept to a minimum in the resolution, whereas there is actually no valid reason why non-military tasks should not be carried out by non-military personnel. A good example of this is an amendment tabled by the Flemish Interest, but which it did not achieve, on the status of patrol ships. We could perfectly give the patrol ships the status of naval aid ship and the military on board these ships could then deal with military tasks, because a cook on a Navy ship does not necessarily have to be a military one, I think. Let me give another good example of an innovative idea. Why can we not reward military, for example in the technical professions that are difficult to bind to Defence, on the basis of their capabilities and knowledge, on the basis of what they contribute to their service or unity, not entirely, but perhaps partly? Why can't we do that? It would be an opportunity to tie people to the Defense Department. At the beginning of the career, after all, we start on an equal footing with Defence and in the private sector, but after a number of years, there is a considerable difference between what people earn in the military and what people earn in the private sector. It was just an example of how we can make Defense more attractive. Mr President, I promised to be extremely brief, so I will conclude. The Flemish interest is critical of certain requests in this resolution, especially when they contradict certain requests made by the military themselves. I am thinking only of the status of naval rescue ships. Despite these arguments, we believe that the resolution is a very good way to tackle the army's human resource problem, and that is why the Flemish interest will support this motion for a resolution.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u9	I see that Mr Francken has arrived in the meantime, so he will have the floor at the end of the general discussion.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u10	Mr President, this motion for a resolution was introduced by the PS, for which we thank you. We have had good committee meetings, in which there was a good debate. With 50 amendments, this resolution has improved considerably. The Open Vld Group has given its approval in committee and will do so today. However, I would like to make two points which are important to us. The original request 4 as originally stated in the PS resolution was unacceptable to us. In it the outsourcing was abolished. Mr Creyelman already said that it should be possible for us and that it is even an example of efficiency that if other private sector organisations can do non-core tasks better than Defence itself, we should outsource those tasks and not do them ourselves. The amendment tabled by the MR Group has given rise to the removal of this. For the Open Vld it could go much further. The N-VA's proposal sought to delete Article 4. We voted for this together in committee, but that proposal did not succeed. However, it was important to amend that Article 4. That's what happened. The request 17 was incorporated into the proposal by means of an amendment. This is about the raise. First, we should look at what happens in other countries in the Defense Department. There is a need for benchmarking and consultation, but it is very unwise to give a kind of Christmas gift through a resolution. The amendment has been accepted, but fortunately it is only a resolution. We have voted against this particular point, but we will still approve it. An HR policy requires people, because human resources are about people. A number of colleagues have already indicated that there the shoe is wringing. The army is old. DOD wants to go to a younger and smaller army. A lot of new recruitments will have to take place. These recruitments take place in a highly competitive labour market. Not only the Defense will fish in the pond of interested in security departments, also the police need additional staff and fish in that pond. Then there are the private security organisations and the state security that fish in the same pond. That is why I think it is important, as the resolution states, to give not only recruitment but also positioning an important role. DOD needs to become a little more attractive and sexy as an employer. The challenge lies ahead, because without staff there is simply no HR policy. With Open Vld we will support this resolution in the vote in plenary.
ParlaMint-BE_2020-07-09-55-plenair-ip051x.u11	Mr President, the resolution before us today is a text that combines a lot of good intentions, a lot of good intentions, which must make the army a more interesting employer. If this text finds a broad majority here today, then I think it is also an important political signal, because then we, as politicians, show that we are reaching out to Defence to ensure that the army gets out of the crisis. In the coming years, we will replace half of our soldiers. Together with the materials that are coming, this means a great innovation. We are now at an important hinge moment. If we do not succeed in reversing the downward curve, then the function of transition manager should really be converted into crisis manager, even if they do not like to hear it from the Defense Department, and we must avoid that at all times. There are many good elements in this resolution to accommodate this, as has already been explained by the author, Mr Bayet. I think there are opportunities, too. Next Tuesday we can talk to the new CHOD in Parliament. I hope, therefore, that we will learn more about the results and proposals of the transition team. After that, politics and the Defense Department have to get to work. In addition, we will have to make choices. In this context, a number of cases have already been clarified. This is how the outsourcing was already discussed. In the current circumstances, I believe that it can be done, but we remain of the opinion that this should always be taken critically. For some tasks this may be a structural solution, but for others it does not seem appropriate to us. Today it is the politics that makes a move, but I think that as an employer, Defence will also have to change shape. A soldier anno 2020 looks at the army in a different way than a soldier 20 or 30 years ago. Soldiers are prepared to do foreign missions, but they also need a good balance with their family life. Soldiers are willing to keep exercises far from home and with little luxury, but they also like to fulfil their day job close to home. DOD's gonna have to deal with that. If half of the army is replaced by a renewed and rejuvenated army, which will probably be much more diverse than before, then there are opportunities to work with these new soldiers, but the defence summit will have to give clear signals. I can't ignore actuality. If we read in the newspaper today about the abuses surrounding paratraining in Marche-les-Ladies, then we see Defense on its smallest side. There too, transition is needed. Soldiers have to protect us, but the military top must protect the soldiers from abuse of power. I am convinced that 99% of soldiers are disgusted by this kind of situation. The problem, however, lies in the structure and the atmosphere that makes it difficult to talk about this. This change will also have to be made within the army to ensure that it is an employer where the soldiers feel at home. sp.a will support this text because we are in favour of a strong government and because we believe that, in addition to providing good social security and education, the government should also provide security for our citizens. I know that most people think primarily of fire and police, but for us the army can also play an important role in this, both at home and abroad, depending on the circumstances. We all know it won't be easy. Reference was made to the previous legislature, where a number of important points have indeed been made. Those buttons cost money and the payoffs start now. It's about huge budgets. We are in a crisis and there is likely to be an economic crisis. We shouldn't patronize, it won't be easy. On the contrary, it will be difficult, but that is why it is important that we give this signal today that we can do what our party considers to be very important, especially investment in staff and in buildings. We will support this signal and I look forward to working together on my party's behalf in the future on this issue and looking for solutions.
