ParlaMint-BE_2020-11-12-55-plenair-ip070x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u2	We must accept and swear the oath of the alternate who is to sit in place of Mr Jan Bertels, who resigned on 1 November 2020. We must proceed with the admission and swearing-in of the successor who is eligible to replace Mr Jan Bertels, who resigned on 1 November 2020. The alternate is Ms. Gitta Vanpeborgh, an alternate for the electoral district of the province of Antwerp. The successor who will replace him is Mrs.Gitta Vanpeborgh, successor to the constituency of the province of Antwerp. Gitta Vanpeborgh's credentials were validated in our June 20, 2019 session. Mrs Gitta Vanpeborgh's credentials were declared valid at our meeting of 20 June 2019. Since the supplementary verification, provided for in article 235 of the Electoral Code, relates only to the preservation of the conditions of eligibility, it appears that this verification, in the light of the documents obtained, has only a character of purely formality. Since the additional examination provided for in Article 235 of the Code of Choice refers exclusively to the maintenance of the eligibility requirements, in the light of the documents obtained, it is a mere formality in the present circumstances. I therefore propose that you proceed to the admission of this member. I therefore propose that this Member be admitted. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done. Je rappelle les termes du serment: "Je jure d'observer la Constitution" "I swear to comply with the Constitution" "Ich schwöre die Verfassung zu befolgen '. I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I ask Mrs. Gitta Vanpeborgh to take the constitutional oath. I ask Mrs Gitta Vanpeborgh to take the constitutional oath.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u3	Gitta Vanpeborgh will be a member of the Dutch language group. Ms Gitta Vanpeborgh will be part of the Dutch language group. We must accept and swear the oath of the alternate who is to sit in place of Ms Jessika Soors, who resigned on 11 November 2020. We must proceed with the admission and swearing-in of the successor who is eligible to replace Mrs Jessika Soors, who resigned on 11 November 2020. The alternate is Eva Platteau, an alternate from the electoral district of the Flemish province of Brabant. The successor who will replace her is Mrs Eva Platteau, successor to the constituency of the province of Flemish Brabant. Eva Platteau's credentials were validated in our June 20, 2019 session. Mrs Eva Platteau's credentials were declared valid at our meeting of 20 June 2019. Since the supplementary verification, provided for in article 235 of the Electoral Code, relates only to the preservation of the conditions of eligibility, it appears that this verification, in the light of the documents obtained, has only a character of purely formality. Since the additional examination provided for in Article 235 of the Code of Choice refers exclusively to the maintenance of the eligibility requirements, in the light of the documents obtained, it is a mere formality in the present circumstances. I therefore propose that you proceed to the admission of this member. I therefore propose that this Member be admitted. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done. I recall the terms of the oath: "I swear to observe the Constitution" "Ik zweer de Grondwet na te leven" "Ich schwöre die Verfassung zu befolgen '. I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I ask Mrs Eva Platteau to take the constitutional oath. I would ask Mrs Eva Platteau to take the constitutional oath.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u4	Ms. Eva Platteau will be a member of the Dutch language group. Mrs Eva Platteau will be part of the Dutch language group.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u5	Madam President, may I wish both new Members every success, especially since one of them is a city guest of mine? Mortsel therefore doubles the presence in this house. However, that is not the purpose of my speech, Madam President; I would like to raise a point of order. The government was proposed by the Prime Minister on Thursday 1 October 2020. One of the red lines was the new political culture, which he has a high priority. However, perhaps a separate interpretation will be given. After all, we are today Thursday 12 November 2020, which is six weeks later day by day. Rule 121a of the Rules of Procedure provides in paragraph 2 that the policy statements are to be discussed by the relevant committees within six weeks of the first plenary session following the appointment of the member of the government or members of the government. That means that the deadline will end today. However, a few ministers have not yet been able to submit their policy statement, for example on the important area of internal affairs. On Tuesday there was a call for this, but apparently with little result. Other policy statements were submitted in the course of the autumn holidays, which means that one useful day remained, in order to proceed to a full discussion within the time. De facto, with two exceptions, that process has never been completed. This means that the government, which has already avoided the thematic debates with ministers at the installation, failed to comply with the Rules of Procedure six weeks later. That is a mockery of the whole idea of the new political culture. That's also a contempt for our house. I would like to protest against this and ask the Prime Minister, who is here, to explain why his government does not comply with this regulatory obligation vis-à-vis the Chamber of Representatives, which remains the controlling power of the current government. I have the impression that he and his government are trying to get away from that control a little too easily.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u6	Madam President, I would like to endorse this. For the autumn holidays, I have already insisted at the Conference of Presidents that the policy papers should be submitted in good time so that we can have a proper look at them before they are discussed. What Mr De Roover is saying here in plenary, I mentioned and protested at the Conference last Tuesday. Almost all policy letters are being addressed too late. With a few exceptions, they will all be on the committee next week. The policy letters of the Ministers for the Interior and Mobility have not even been submitted yet. I therefore fully agree with this and repeat what I said at the Conference on Tuesday: non-compliance with the Rules of Procedure does not show respect for our house and is certainly not a model of new political culture, which the government claims to support.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u7	Madam President, I would also like to take advantage of the Prime Minister's presence to make it clear that we had insisted on meeting these deadlines. I would remind you that compliance with these deadlines is linked to the control that we can exercise over the political options presented. Here, several ministers did not even give back their "duty" in time. I would point out that, even when the notes were introduced, some of the discussions that were to take place this week were postponed because other topics were put on the agenda. I don't think that's right! There was a commitment: the Rules clearly provide for six weeks. Finally, we received the government's commitment last week to discuss these policy options. Now, we are in a way faced with the fact that we are postponing the debate, which is likely to be mixed with the budgetary debates. I therefore agree with the various remarks already made in the Conference of Presidents, but also in plenary last week, to obtain all these notes in time.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u8	Prime Minister, would you like to provide an answer?
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u9	Madam President, Mr De Roover, you say that when this government took office, we avoided the thematic debates. That is absolutely not the case. There was plenty of time for that. What I have seen is that the political groups have begun to hold a debate among themselves on certain issues. If I have been asked to do so, I have dealt with certain debates, but the time that was foreseen was almost entirely used up by debates between the groups, which has watered down the classic thematic debate. I am committed to putting these policy statements in order as soon as possible. The fact that the autumn vacation came in, followed by a week with a holiday in it, has created a certain difficulty in getting them all on the agenda. I am committed to ensuring that the resulting delay is eliminated. Strictly speaking, the policy statement is an individual document from the Minister, so you can always address the Minister directly, but I am fully aware that it is also my responsibility to ensure that this can be done in time.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u10	Mr Prime Minister, when the ministers sit silent for 17 hours at the government's presentation and you come here to say that they have not had the opportunity to react, that sounds rather bizarre. In 2014, with the previous government, every minister had the decency to interfere with the government statement in the debate. The excuse you're putting forward here is kind of bizarre. I believe that it has been known for some time that November 11th, Truce, falls on November 11th. The autumn holiday also falls on the weekend after All Saints and All Souls. I assume the government is aware of the fact that these holidays are on-going. I think you are putting forward a very bizarre excuse for what is a manifest denial of parliamentary prerogatives to know in good time what your ministers are doing. That's what this is about. This isn't a detail. There is still no policy statement on the Home Affairs area, let alone any discussion on it. I find the apology you are putting forward particularly faint. I expected you to have something better up your sleeve than that. I am glad, however, that you acknowledge that Parliament has been clearly and demonstrably ignored by your regulation in its rights. I very much regret that.
ParlaMint-BE_2020-11-12-55-plenair-ip070x.u11	Ladies and gentlemen, may I ask you, at the request of the Conference of Presidents, to respect the rules on timing? Rule 124 of the Rules of Procedure states that speaking time is limited to 2 minutes for the question, 2 minutes for the reply of the member of the committee and 1 minute for the reply of the questioner. The speaking time shall be limited to two minutes for the presentation of the question, two minutes for the Government's response, and one minute for the possible reply of the author of the question. I was asked to be stricter in the application of this rule. This will be the case from today. I ask everyone to be aware of this.
