ParlaMint-BE_2020-01-30-55-plenair-ip022x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u2	Mr President, Minister, due to the lax justice policy, this country has been known worldwide as an international haven for criminals, but since this week we have also been known as an international savings bank for terrorists. EUR 200,000: that is the amount that the Belgian State has to pay to date to ten children of IS-gangsters in the Syrian camp Al-Hol. A further 5,000 euros per child is added every day. The penalty payment imposed on you by the activist judge on 11 December 2019 does not even have an upper limit. An international terrorist career is apparently the guarantee in this country of a well-stocked savings book for the children. The hard-working citizen in this country, Madam Secretary, will not be able to collect what these IS children will be able to collect from their Belgian savings books at the age of 21. You can't explain something like that to a sensible person, can you? Especially not to the many citizens who live on and around the poverty line, who cannot even give their own children EUR 1 when they become 21 years old. I read that you didn't even appeal the verdict. However, according to the Minister of Justice, this is the custom in these matters. Why didn't you, Madam Secretary? What have you done to prevent the payment of EUR 50 000 per day at the expense of the taxpayer? Are you prepared to take initiatives to revise or terminate the treaties and conventions on which the judges rely to make such crazy judgments? Finally, Madam Minister, I would have liked to know what the OCAD report is about. After all, it is striking that we should not send illegal criminals back to war zones, but that we should send our own people there for the sake of those criminals.
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u3	Mr President, Madam Prime Minister, an activist judge in interim proceedings and two unscrupulous lawyers, following a judgment of 13 December 2019, managed to demand EUR 50,000 a day as a penalty payment, which taxpayers must pay to bring back ten children of war criminals to Belgium. Madam Prime Minister, according to your spokesman... [[Mr Dedecker's mobile phone rings]] (...): (...)
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u4	I'll be good, it's okay. Now let's get serious again. Madam Prime Minister, according to your spokesman, a mission has gone to Erbil to repatriate the children concerned. [[Mr Dedecker's phone rings again]]
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u5	Give me your phone.
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u6	Mr President, I am replying because my wife does not believe me to be good... Can I have a little more time now?
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u7	Mr Dedecker, I am not sure that this is not an educated number. You can take back your question.
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u8	Mr President, Madam Prime Minister, according to your spokesperson, a mission has gone to Erbil to ensure that the children concerned return here. However, the Kurdish representative states that they do not know anything about it. That's the first story. The second story is that they are not allowed to return if their parents are not allowed to return. That is why my question is as follows. What's the truth? Madam Prime Minister, as Mrs Pas has already said, you have refused to appeal. Now the lawyers themselves have also appealed to ask that the parents of those children, that is, those war criminals, should also be allowed to return. Madam Prime Minister, you know it's the soft law. According to the Committee on Children's Rights, Article 3, the principle of non-refoulement, and Article 8 of the ECHR, which provides that family reunification may be permitted. So we risk seeing those war criminals end up in Belgium. Madam Prime Minister, will you appeal that decision? Finally, has there been any payment? How will be paid? How will you check that these are really children of those war criminals?
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u9	Mr President, Madam Prime Minister, we have just heard two eloquence predecessors who accuse your government of having watched out for unemployment after the judgment handed down by the judge. I cannot imagine that you will not be able to respond to them in such a short time. I cannot imagine you coming here saying that you waited six weeks to be fined EUR 5,000 per day per child. That means that during the two minutes I asked this question, the amount was allocated by more than EUR 70. That's quite a speed. It's been four days. We're at 200,000 euros now. I cannot imagine that you will not be here to tell us that your government has indeed taken the necessary measures to comply with the judgment on the one hand and to avoid, on the other hand, any violation of the government's policy which says that we are not bringing mothers here. For the sake of clarity, the verdict that was mentioned did not oblige us to repatriate, it obliged our country to provide the necessary consular assistance and documents. I can imagine that you have been able to comply with that judgment, because, as has been said here, you have not appealed. One might first of all wonder why you did not do that, why you missed that opportunity. In my naivety, I thought that the government did not appeal because she knew she would wash that piggy, that she would be able to live up to the verdict without the bizarre consequence that we would have to pay the 5,000 euros per child a day penalty. I am particularly interested in your reply, which will undoubtedly make our reply unnecessary, because you will be able to reassure us and say that we are not obliged or will not be obliged to pay that penalty payment because you have taken the necessary measures to avoid it.
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u10	Mr President, the government and myself are very sensitive to the situation of the children who are the victims of circumstances for which they are in no way responsible. That is why we have a duty to help them. I would remind you of the decision taken by the government with full authority in 2018: return support is in principle granted to children under 10 years of age as far as possible and for children over 10 years of age, the files are dealt with on a case-by-case basis, in consultation with the intelligence and security services. Since then, several judicial decisions have been taken in this file, which is followed very closely. The first decision taken by the French-speaking court in the Brussels Court of First Instance ordered the Belgian State to repatriate three FTF women and their seven children by implementing the measures which the State considered most appropriate. The Belgian State appealed against that decision, which is contrary to the position adopted by the full government. The second decision taken by the Dutch-speaking court in the interim proceedings of the court of first instance of Brussels provides for the Belgian State to provide consular assistance to ten children in the Al-Hol camp and to provide them with the necessary documents enabling them to travel to Belgium under the guidance of Syria and to enter Belgium legally. The core met again on 17 and 24 January to implement that second decision. The intention is indeed to take the necessary measures to repatriate the children. In this context, in the week of 20 January, a Belgian consul went to Erbil in Iraq, where the threat level was set at three according to the OCAD, with transit tickets for the children. It was intended that the consul would go to the Iraqi-Syrian border to meet the children and the Syrian-Kurdish authority there. The Syrian Kurds refused to go with the children to the meeting point at the border and preferred to arrange a meeting on Syrian territory. I would remind you that Parliament has decided not to authorise the movement of Belgian military personnel on Syrian territory, making it even more difficult in the present circumstances to guarantee the safety of consular personnel. If the position of the Syrian-Kurdish authority is not changed, it has been decided to continue diplomatic efforts to find a solution to this problem for the children. In addition, the Minister for Foreign Affairs has planned a visit to the region in the near future in order, inter alia, to intensify efforts in this area. We are not the only ones facing this problem. Think of the failed attempt by the Swedish authorities to repatriate children. Finally, the State appealed against the decisions of the French-speaking Court of First Instance. Moreover, the State also brought an occasional appeal against the decision of the Dutch-speaking Court of First Instance on the periodic penalty payments. They were the subject of a letter of formal notice in the context of the Dutch decision. In any case, the State will try to prove to the court that everything is being done to repatriate the children.
ParlaMint-BE_2020-01-30-55-plenair-ip022x.u11	Madam Secretary, you say you're sensitive. Well, I'm also very sensitive to the victims and children of the victims of ISIS gangsters. Those children are indeed not responsible for the actions of their parents, but neither are we. We have no obligation to bring them here. I therefore totally disagree with the initial decision already made in 2017 to automatically bring children up to ten years of age here. German state security says for a reason that these are ticking time bombs. There are often traumatized and radicalised children. Madam Secretary, I wonder where that will end. If you bring these kids here, what's gonna stop other Syrians from doing the same thing? What is going to stop other Belgian Syrians from legally forcing them to come here? Where's that gonna end? It will be at the expense of the taxpayer anyway, because it will pay for it, either financially with periodic penalty payments or with an increased security risk.
