ParlaMint-BE_2020-09-17-55-plenair-ip055x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u2	The President [[in front of the assembly standing]] : It was with emotion that we learned of the death, on August 28, of our former colleague, Minister of State Antoinette Spaak. Born in Etterbeek, Antoinette Spaak, one of the most Brussels-based figures of our assembly, made his humanities at the Lycée de Saint-Gilles. During the war, the Spaak family remained in Belgium, while Antoinette's father, Paul-Henri Spaak, lived in London, where he held the Foreign Affairs portfolio in the Pierlot government. After the war, Antoinette Spaak studied law at the Université libre in Brussels, while also engaging in theatre and literature. In the early 1970s, she met Lucien Outers, co-founder of the F.D.F., who managed to convince her to run in the 1974 general election. Of course, politics was not 'terra incognita' for Antoinette Spaak. Politics had 'animated' every meal shared with his father and many friends. She had always 'bashed' in politics, but she never had it'vehed' or 'practised' herself. By taking the step in 1974 – that is, relatively late – Antoinette Spaak was quickly going to make a first name. The F.D.F. He was going to provide him with the ideal opportunity to defend Francophones and engage even more firmly in the federalist path. It was on March 10, 1974 that Antoinette Spaak entered our assembly where she will sit until July 19, 1994. Propelled in politics, Antoinette Spaak was to be elected president of his party as early as 1977. For about five years, this feminist was before the time part of the very select group of party presidents, which consisted almost exclusively of men. She was involved, among other things, in the major Community negotiations of that time. She deeply regretted the fact that the Egmont-Stuyvenberg Pact was eventually defeated because she felt that such a real opportunity had been lost to align Flemings and French speakers. Under its Presidency, her party was part of the Tindemans II government, the Vanden Boeynants II government and the Martens I government, and its party opposed later governments. Antoinette Spaak shared in the prosperity and adversity of her party and was driven by the idea that all citizens should be free to choose whatever community they want to belong to, wherever they live. That was for her truth, which she sometimes admitted to carry a certain degree of subjectivity, but the truth of her commitment, to which she has always remained faithful. Many saw Antoinette Spaak as the embodiment of an ideal. By her ability to explain things clearly and to keep concrete goals in mind, she enjoyed popularity in people with often very different backgrounds. She also had a very great listening capacity, which was greatly appreciated by her interlocutors. Elected to the European Parliament from 1979 to 1984 and from 1994 to 1999, Antoinette Spaak, whom the King had appointed as Minister of State in 1983, would put his energy and the strength of his convictions at the service of the European idea. It often deplored the weakening of Europe, as a result of a lack of ambition and a lack of will on the part of some European leaders. She had also been deeply saddened by the victory of the Brexit supporters. Antoinette Spaak also chaired the Council of the French Community of Belgium from 1988 to 1992 and sat briefly in the Brussels Parliament in 2009. With the disappearance of Antoinette Spaak, we lose a refined, elegant and truly appreciated colleague. She was open and modern in her way of seeing life, always enthusiastic, finding the right balance between strength and sweetness. On behalf of the House of Representatives, I sent a letter of condolences to his family.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u3	Mr President, let me add to what you have just said, without repeating its rather exceptional course that, like many of the elected representatives of this House, I was particularly touched to learn of Antoinette Spaak's disappearance on 28 August. Belgium has lost a state woman, and the word is not usurped. This great lady of politics was deeply respected and greatly appreciated beyond her own political formation, on both sides of the linguistic border, as so well demonstrated by the many expressions of sympathy for her. Personally, I had the great privilege of meeting her from the very beginning in politics, and from these few working meetings I hold an impressive personality, a direct and effective woman. Those of you who know her will also remember her sharp humour, her tenacious commitment. It combined the elegance of the verb and the firmness of convictions. As you have rightly said, Mr President, Antoinette Spaak has managed to make a name for himself, alongside a family name bearing an important heritage, almost without common measure in the history of our country. His seriousness and his work are not strangers to it. As a member of this Parliament but, above all, as the first woman to preside over a political party in Belgium, Antoinette Spaak has opened the political path for many women. We were then in the 1970s, that was half a century ago. It is particularly interesting to listen to Antoinette Spaak's words at the time in front of the cameras, to listen to these words with our contemporary ears. She then said: "As a newly elected woman in this assembly, I think it is important not to deal solely with women's issues." It seemed almost as if she mocked it, she who lived at a time when women had to deal often with issues that were considered more feminine, if they already managed to take their place in a largely man-controlled world. This almost insignificant phrase says something about the modernity of feminism that Antoinette Spaak embodied, a feminism that stands for absolute equality between men and women, on the basis that the competence of people is not determined by their gender, but by their intrinsic qualities. Yet she liked to point out that it was the feminine touch that changed certain customs in politics, made a certain mentality evolve. We will also retain Antoinette Spaak's deep commitment to the European project. Elected to the European Parliament from 1979 to 1984 and then, from 1994 to 1999, you recalled, Mr President, she shared, with another very great lady, Simone Veil, her friend, the same ambition for Europe. It saw in the European Union a great opportunity to establish cooperation, solidarity between countries which, years earlier, were tearing apart. This conviction must continue to guide us as a founding member and host country of many institutions. On behalf of the government, I extend my deepest condolences to his companion and accomplice, Viscount Étienne Davignon, his children, his family and all his relatives.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u4	Colleagues, with deep sadness we heard that our former colleague, Ilse Uyttersprot, died violently on 4 August 2020. Once again, we must deplore the death of a woman who was the victim of partner violence. She was 53 years old and left two sons. Our thoughts go first and foremost to her family and neighbors. Ilse Uyttersprot was a member of our assembly for CD&V from 2007 to 2010. She was an effective member of the committee responsible for the problems of trade and economic law. She followed the humanities at the Saint Vincent Institute in Gijzegem. After that she graduated in 1990 as a law degree at the University of Ghent. She began working as a lawyer at the Barie van Dendermonde and was a member of the cabinet of Secretary of State Reginald Moreels from 1996 to 1999. In 1999 she became regional secretary at UNIZO. From 1994 to 2000, she also sat on the Provincial Council of Eastern Flanders. The activities that Ilse Uyttersprot carried out in the city of Alost were an essential aspect of his political commitment. Ilse Uyttersprot was commune councillor for the CVP from 1989 and later became mayor in 2007. After the municipal elections of 2012, she became the first alderman in the college of burmese and aldermen. Actively, close to the people, always the heart on the tongue, we will remember Ilse Uyttersprot as a vibrant personality who was genuinely committed to the common good. On behalf of the Chamber, I have expressed my sincere condolences to the family.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u5	On August 4th, we discovered with dismay the death of Ilse Uyttersprot. Unbelief, shock, grief. The news of the death of Ilse Uyttersprot has touched us all deeply. There are no words for this terrible drama. In addition to a gruesome form of partner violence, which unfortunately women are still the biggest victims of, this is above all a human tragedy. It goes against the natural order of things. It's unnatural for a mother to bury her daughter. It's unnatural that two young sons lose their mommy. It's something that hits us, which shockes us, especially when it comes to a woman who was so close to the people. Ilse Uyttersprot, a committed citizen, was the daughter of Raymond Uyttersprot, who was mayor of the present district of Moorsel, and later also of Aalst. She graduated in law from the University of Ghent in 1990 and worked as a lawyer at the bar of Termonde until 1999. Between 1996 and 1999, she worked as a collaborator in the office of Secretary of State Réginald Moreels, where she was responsible for preparing general and legal files for the Council of Ministers. From 1994 to 2000, she also sits on the Provincial Council of East Flanders, you said. It was in January 2007 that Ilse Uyttersprot took over the destiny of the city of Alost. It will remain the mayor until 2012 before becoming an alderman. During her Mayoral term, she also served as a Member of Parliament in this assembly between June 2007 and June 2010. Everyone who knew her is full of praise for her charming personality. She was a woman with conviction and commitment, someone with great sense of humor and self-reliativering, also in very difficult moments. On behalf of the Belgian Government, I would like to express my deepest condolences to the children of Ilse Uyttersprot, her family and her friends. I would like to offer them our deepest sympathy and support in this terrible ordeal.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u6	In accordance with the opinion of the Conference of Presidents of 16 September 2020, you have received a draft agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 16 September 2020, you have received a draft agenda for today's meeting. Is there any comment on this? Are there any comments on this?
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u7	Mr President, you are asking whether there are any comments on today's agenda. On the basis of Rule 49 on disputes concerning the order of business, I would like to take the floor. You have just read out today's agenda, but I think there is something wrong with that under Rule 41 of the Rules of Procedure, which says: 'The government statements and communications are placed directly on the agenda of the plenary.' I should like to point out that Prime Minister Wilmès said that you were also present on 17 March 2020: "In addition, I will ask Parliament's confidence again in six months' time at the latest. As a result, we will have the framework of current affairs..." Two days later, during the debate, she stressed the following: "In addition, I'll come back at the latest in six months to ask for your trust again." That was not a detail, but a statement from the government following the inquisition debate we had at the time. That has not fallen into deaf ears, as several of my fellow group chairmen have referred to it. It was even an important element for them to give the government the confidence at the time. Mr Calvo used the word 'temporarily', Mr Verherstraeten spoke of'six months', etc. The most important speech at the time was made by a fellow group chairman who has now become party chairman, whom I quote: 'It is also clear that Mrs Sophie Wilmès, Prime Minister, has pointed out that the current situation is valid for six months. Then we will again judge what needs to be done. Our group will give the government the confidence for six months." If I read Mrs Wilmès's words correctly, she said on 17 March last that she would make a government statement in which she would ask for confidence within six months at the latest. She could have done that before, but today is the last day of that six-month period. In applying Article 41, I therefore believe that we can now expect a government statement to be made, with attached a question of strengthening or confirming confidence in its team. Mr President, as guardian of this institution too, I would ask you to apply that article and take the initiative to amend the agenda accordingly.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u8	Mr De Roover, you have not been able to attend a few meetings of the Conference of Presidents. I can only tell you that there are two ways of meeting the commitment made by the Prime Minister here. The first possibility is the one you describe. This means that the government itself is coming to Parliament and making a communication. The second possibility is that Parliament itself, in favour of this possibility, has chosen Mrs Pas pieced together on the subject you have just raised. Parliament has therefore taken the initiative, through the interplay of Mrs Pas, to hold a debate on this subject. The Prime Minister and the Government naturally undertook to take part in the debate at the Conference of Presidents and to answer the questions. Perhaps it may seem somewhat annoying that Mrs Pas cut you off. In any event, at the Conference of Presidents, we agreed with all the group leaders that everyone would subscribe to these questions in the debate that follows after Mrs Pas's interplay. Everyone agreed to that. You are now making a slight reduction in that debate. You have also submitted an interplay in this regard. You have even put forward a question asking me whether it is also related to the same subject. So you will have the floor in the course of the debate, like all the other groups. The government has committed itself to answering the questions. For the rest, I can only remind you that the agenda was established by consensus in the Conference of Presidents. I do not want to go into this further because otherwise you are wronging all the fellow group leaders who do respect the loyalty that exists in the Conference of Presidents on this matter.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u9	Mr President, I am surprised at your answer. You are President of the entire Parliament. It is not your job to keep the government from its commitments. The interpretation you give to the words of March 17th is very creative. I do not understand why the Prime Minister said on 17 March that if no one takes the initiative for an interplay, then I will ask for confidence. Moreover, an interplay is not the same as the question of trust. Force the words of March 17th. That's a moral compulsion. I was very surprised that the Prime Minister did not comply with that, but I am also surprised that you do not wish to apply Article 41 yourself. You say that there is an agreement on the agenda, but the government has until the very last minute the right, we had expected them to use that right, to say: right, it is 17 September today, which is six months after 17 March. So today, before midnight, she gets that confidence back, or she offers her resignation. Of course, that could be the case. On 31 August she said in De Standaard: "I will not return to my commitment. I will not take advantage of the trust that has been placed in me. For me, such a given word is important." I read the whole article. It did not say: I will wait for Mrs Pas to take an initiative.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u10	I am taking the floor now, because we will have that debate. All questions can be asked. The Prime Minister will answer that. Parliament itself has chosen the path of interplay. After the interplay all kinds of motions can be brought forward. Parliament is completely free to do so. I now consider that debate to be over.
ParlaMint-BE_2020-09-17-55-plenair-ip055x.u11	(...)
