ParlaMint-BE_2020-03-26-55-plenair-ip033x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u2	I assume that there are no comments on the draft agenda that you have received. Are you sure you don't mind? [[No.]] No observation? [[No]] Then the agenda is accepted.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u3	In accordance with the opinion of the Conference of Presidents of 26 March 2020, I propose that you take into account and refer to the committee responsible: the proposal for a law (Ms Meryame Kitir) amending the Income Tax Code 1992 with a view to reducing the rate of personal tax applicable to temporary unemployment benefits from 1 March 2020, No 1114/1.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u4	I also propose that you take into account and refer to the committee responsible: the bill (MM. Egbert Lachaert, Kristof Calvo, Peter De Roover and François De Smet, Catherine Fonck, Georges Gilkinet, Meryame Kitir and MM. Ahmed Laaouej, Benoît Piedboeuf and Servais Verherstraeten) authorizing the King to grant a state guarantee for certain loans in the fight against the consequences of coronavirus and amending the Act of 25 April 2014 relating to the status and control of credit institutions and stock exchange companies, No. 1108/1. I also propose that you consider and send to the committee responsible: the bill (Mr Egbert Lachaert, Mr Kristof Calvo, Peter De Roover and François De Smet, Mrs Catherine Fonck, Mr Georges Gilkinet, Mr Mme Meryame Kitrir and Mr Ahmed Laaouej, Mr Benoît Piedboeuf and Mr Servais Verherstraeten) authorising the King to provide a State guarantee for certain credits in the fight against the effects of the coronavirus and amending the law of 25 April 2014 on the statute and supervision of credit institutions and stock exchange companies, No. 1108/1. The Committee on Finance and the Budget is therefore given an exceptional opportunity, and I would like to stress that this is an exceptional opportunity to meet at 2.30 p.m., in parallel with this plenary session. I also assume that this demonstrates the urgency attached to this proposal. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u5	Ladies and gentlemen, this is about the vote that may take place today on the proposal for special powers. I would stress that the granting of special powers is an exceptional thing in a parliamentary democracy. It is therefore important for Parliament to be able to set up an effective control committee to check whether the decisions taken by the government do fit within the framework of powers conferred on the government. One can't do without the other. On the one hand, the urgency requires that these special powers be granted, on the other hand, an adequate parliamentary body as a counterweight is necessary. Hence the proposal to set up a standing committee with 17 members, of course with a limited duration. I would ask you to pass on the names of your Commissioners for that committee to the Registry so that the committee can be set up at the end of the plenary session. I also assume that this committee will meet next week. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u6	The Prime Minister, Mrs Wilmès, is present, but she also has European commitments in the course of this afternoon.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u7	I suggest everyone just sit on their couch, both the questioners and the members of the government. You will also notice that I have set myself a little higher than usual on a Thursday afternoon. That has to do with security considerations, Mr Lachaert.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u8	Mrs Wilmès, Madam Prime Minister, as much as I would like, the Flemish interest does not share in the praise you are being given for your approach to the corona crisis. In fact, I think it is inappropriate for some Members in the hemisphere to be used as applause machines. Praise is misplaced because there are 220 deaths on the counter today, 6,000 infections and 10% of them on intensive care. Now we need leaders worthy of leadership, leaders worthy of words and deeds, but your words are not worth much, Mrs Wilmès. You promised in this hemisphere that anyone who would cooperate in measures to contain the corona virus would be invited to discuss the powers of attorney, but you'd rather do so behind closed doors, with 10 parties, not with 11. You prefer to keep playing political games. How heartless can you be? Is it so difficult to imagine that we of Flemish Interest also have relatives who are on the frontline to dive the corona virus? Is it so hard to imagine that we also have parents and grandparents who are now sitting alone somewhere and may be infected? Your words are not only worthless, but your deeds are worthless. While the medical staff begged for mouth masks, you communicated that mouth masks do not make sense, so much later to order mouth masks, although not with the preferred Turkish Open Vld friend. While the people asked for the borders to be controlled, you communicated that there was absolutely no point in controlling borders, that it should be done quickly a few days later, albeit by the police and not by the army, which was trained to do so. While specialists beg to test the population for contagion by corona, you communicate that tests are not necessary and do not make sense. Madam Prime Minister, for the Flemish interest, testing makes sense. So my question is quite clear: when will you work on more tests so that we can test whether or not the population has corona, because today there are a lot of people at home who do not even know if they are infected.
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u9	Madam Prime Minister, Ministers, ladies and gentlemen, I believe that Belgium, many specialists believe that this crisis is also being tackled in a good way. This crisis is unseen. It is a global crisis that affects all continents and has enormous consequences in terms of public health and the economy. The numbers today: 1,200 additional infections at 24 hours. That's a double. So we have not yet reached the end of this story. It will call for our common solidarity to combat this epidemic and enable our health care system to do so. After that, we also need to look at the socio-economic impact this will have. I don't think people get out of this by throwing all kinds of political reproaches at each other. I think only humility is in place here, humbly working, every day, on what we can do. That's what the ministers do. I also think that we should show solidarity at different levels. The people who lose their jobs today must be compensated and helped. The people who have to stop their business must be helped to bridge that. However, solidarity also means that anyone who can do his best to help and ensure that our economy can continue to work, is also supported and helped. I am thinking of the people at the cash register in the supermarket, the people in the care sector, the paramedics, the people in the logistics. In this respect, a good balance must be struck between all the measures that we are well-intentioned to support people and to continue to support and help the people who work. My question to the government and to the Prime Minister is how can we ensure that there is a just balance between the two? How do we ensure that our solidarity system is maintained, and that it is not abused and that it feels fair to those in our country who are doing all they can to maintain our economy and the essential tasks?
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u10	Mr President, Madam Prime Minister, today the state is subsidising around 3 million people. There are currently 1,075 million temporary unemployed and 391 000 classic unemployed. This number grows every day. The fear of the virus and the fact that it is sometimes more rewarding to be temporarily unemployed than to work puts pressure on certain vital sectors of the economy. The food industry is complaining. If we know that the average net monthly wage is EUR 1,600, which is EUR 3,500 gross, but that is another debate, then it is clear that these people can often earn more by not going to work today. In South West Flanders there is already a shortage of 15,000 farm workers. The food industry is extremely important. Mr President, I have seen that you have divided the questions by minister, but I would like to ask the second part of my question anyway. What will you do with the control? You have used fine words with regard to the banks and the 50 billion guarantees that would have been given. We are one week away and we are already seeing the opposite. Contrary to your fine words that the guarantees would continue, we see that the credit insurance companies are reducing the guarantees today. I have examples of this. That is a very serious threat to our economy. Madam Prime Minister, I have the following questions. They are fine words, but what control will you exercise over these powerful institutions? What will you do to keep our economy running?
ParlaMint-BE_2020-03-26-55-plenair-ip033x.u11	Mr President, Madam Prime Minister, there is much to be said about crisis management in recent weeks. But there is much more urgency: we have to fight for the VOCID-19 speed. I have four strong requests that I want to relay. The first request is for rapid, massive screening. Test, isolate, test contacts, isolate positive people. This will, of course, be essential when we get out of confinement, but it is already so today. Indeed, people are particularly fragile and, without wanting to do so, become vectors of the virus. This is particularly the case for patients, residents in nursing homes and caregivers at home, in nursing homes and in any type of institution. Asymptomatic soldiers are being tested, which I can understand. But I find it shocking that caregivers who are at the front can only be tested if they have severe symptoms. The second request is to build up much faster than you do from the stock of equipment. This is not only about masks, but also about gloves, protective clothing, medicines. It's not five to six million masks we need, it's hundreds of millions. Last week, I begged you, Madam Prime Minister, not to forget any carers on the occasion of the distribution of the masks. The reality is quite different. Even today, so-called home nurses with 99 per cent reliable lists have been left behind. Physiotherapists, pharmacists, psychiatric hospitals, caregivers are still not on the mask lists. Prime Minister, check these elements and, above all, don't forget any caregivers! The third demand is to anticipate at European level in order to avoid uncoordinated containment exits and the risk of a rebound of the epidemic. The fourth request relates to the socio-economic plan. A whole series of measures have been taken at this level and we support them. But they need to be refined taking into account information from the ground. We have sent you numerous requests in this regard. There are situations today that are not covered and yet should be covered.
