ParlaMint-BE_2020-10-02-55-plenair-ip060x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u2	The discussion of the government statement is resumed. The discussion of the Government's statement is resumed. We shall continue with the list of speakers in the general discussion. That means that I can now give the floor. The government is represented by Mr Egbert Lachaert.
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u3	Mr President, Prime Minister, Deputy Prime Minister, we are at last here and, sixteen months after the elections, we can discuss an agreement of government which we hope will give us confidence in tomorrow. Finally, parties in our country take responsibility for forming a coalition together. There have been several parties in the last year who have tried to form a coalition, but the results of the elections have not been easy. We had to deal with various ideologies and programmes that were sometimes very far apart. It's not easy to put that together. There has been a long wait for an agreement between the largest party in Flanders and the largest party in the South of the country. Up to four times an attempt has been made, but unfortunately in vain. And then we have to take responsibility and do what we can, because the situation in our country is serious. Not only our country, but also the rest of the world is currently facing the most serious health crisis since the Second World War: a crisis that causes human victims. More than ten thousand people have died in our country. Every day people end up in the hospital, people lose their jobs and companies go bankrupt. It is our duty as politicians to take our responsibility and build bridges between parties and ideologies that might otherwise not find each other easy, to take back the political leadership of this country. The political crisis in our country is extremely serious. Since the departure of the N-VA from the Swedish coalition in December 2018, we have not had a government that had a majority in the Chamber of Representatives. That's almost two years. For the past two years, people on television have seen a policy that is undecided, that is inconsistent and does not take the lead in the country. That's gonna end now. There's hope again. Parties have worked together to create something that works. You see the cohesion in a team that wants to move forward, with a prime minister who wants to move forward and four ideologies who want to help each other and with respect want to take this country back into their hands. The standstill must be over and we must move forward. It's been asking a lot of us. There have been statements in the past year that have not made it any easier. Between the Flemish Interest and the N-VA stood a Chinese Wall. That Chinese Wall disappeared when last year the negotiations on a Flemish coalition began. Ecolo-Groen would never be in one room with the N-VA. Until the parties last summer by Bart De Wever and Paul Magnette were invited to negotiate. The Green Family then negotiated a government agreement with the N-VA. It is understandable that all these walls and harsh statements must perish at some point, so that we can take responsibility together. [[Applause]] That's not the applause I expected, but thanks anyway. We have found seven parties who want to support each other and are willing to build bridges between four different ideologies to regain confidence. Seven parties willing to step over their own shadow in the public interest. This team is not just going to focus on managing the crisis. It will be very important in the coming years to communicate clearly about the pandemic, to have clear action plans, to clarify how we can avoid a second lockdown in our country. It would not be possible for our people to handle them mentally, socially and economically. That will be the first challenge of this team. In the coalition agreement, therefore, much attention has been paid to the way in which we are going to combat the pandemic and continue the work of the previous government. However, the aim of this team goes beyond managing the current crisis. Indeed, our country is not functioning well and needs structural adjustments. I agree with the opposition that not everything here works perfectly, that the structure of our country is too complex and that we must do something about it. What I do not agree with, however, is that this must necessarily lead to this country being pulled apart and split up. That is the spirit of this coalition agreement. There are things that can go to the region and the region's debt can indeed be strengthened. I am even in favour of greater fiscal autonomy for the regions. We are working on a state reform to strengthen the regions by 2024, but there are also issues to strengthen the federation. Look, for example, at the management of the crisis, at the various health ministers that count our country and at the coordination that has so far been lacking. Then you might say that it would be easier to regulate everything at Flemish level or at Walloon level. What does that help us in Brussels, where a million people live and hundreds of thousands of commuters come together every day? Then three contact tracing systems that don't communicate with each other are useless. Then there is a need for unity of command, in which the federal level can be strengthened. In times of crisis, the federal government must play its role. A state reform must therefore be able to ensure that the federal level is strong in coherence and is able to function properly.
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u4	Mr Lachaert, the slogans are flying around. It is always good to make it more concrete. You are making a plea here to reunite powers, to take away powers from Flanders and to bring them to the Belgian level. That often stays with slogans. In the past, we once asked: what does that mean? Alexander De Croo, as Minister, said that we should re-federalise energy policy. I noticed at the time that's kind of special. At that time, Bart Tommelein was responsible for energy in the Flemish government. So I asked him, "Do you not trust Bart Tommelein?" Would you prefer Mrs Marghem, then competent in the federal government, to conduct energy policy? Since then, I have never heard of that example again. Since then, I haven't heard the Open Vld say that energy needs to be refederalised. Then there was the latest example. Your colleague Tim Vandenput's opinion paper on mobility in the Knack last week. Again the question to you, Mr Lachaert: do you really think that Lydia Peeters, Open Vld Minister in the Flemish Government, is doing so badly that you want to take away her authority and give it to Mr Gilkinet, Minister for Mobility in this federal government? Is that what Open Vld stands for? Secondly, these powers are currently Flemish. This means that we can rule on this by a Flemish centre-right majority. We should not compromise on this with the PS, and we should not do so with Ecolo. We just do that among ourselves, with a majority, a center-right majority. Do you really think it is necessary to remove powers from Flanders and bring them to Belgium, where you will have to negotiate with the PS and Ecolo? Do you find that so funny, when we can just do that among ourselves, on the center right? Would you prefer a compromise with the Socialists? I think that's a little special.
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u5	Thank you, Mr Loones, for your intervention. I'll start with your first question. You're starting to focus on people. You give examples and quotes that can be given from all kinds of people. I can give you quotes from colleague Van Quickenborne who certainly has a Flemish reflex and who are more in your direction. In our party, there are individual opinions on this. That's not wrong either. That is why we are liberals and people have different opinions. But my party's line is efficiency. That's all that matters. It's not about taking away powers, it's about an efficient state.
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u6	Mr Lachaert, I understand that you are talking about the fact that this country has lived in indecision for two years. You say that once again there is more hope and that there is a coherent team. If I look at the Committee on Economic and Monetary Affairs alone, I ask myself special questions. When I see how in the past year the members of the various parties in many legislative proposals were opposite each other and fought against each other, and it was again and again: is the legislative proposal coming through, yes or no? That they now suddenly make their ideology, their opinion, disappear into the background and suddenly become big friends and support everything for each other. I find that very strange. On the other hand, you have always fought purple-green yourself. This should not really be your preferred coalition if I read and listen to the various interviews you have given in recent months. Now you say there's hope again. I think there is very little hope for Flanders. But I think I understand why you made the turn. In the end, there was only one case that was very important. That was Alexander De Croo's prime ministership. I guess the rest was less on the count. For the rest, Mr Lachaert, I am very surprised. You're a liberal party defending our economy. All I can see is that we now have a Minister of Economy, a Secretary of State for Relance, a Minister for Small and Medium-sized Enterprises and a Secretary of State for Consumer Protection. I call that a Mexican army. How are you going to ensure that all these ministers will work efficiently and not shoot a bazooka to end up hitting a mosquito? Moreover, I would like to point out that three of these ministers are Walloon ministers, while Flanders is responsible for 80% of exports and 70% of taxes. Are you convinced that the Flemish entrepreneur will be sufficiently heard in that government?
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u7	Mr President, I saw other people coming in. I don't know if I'll answer all the comments immediately?
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u8	Mr Lachaert, I would like to say briefly that you did not actually answer Mr Loones' question and I understand why. In the past, especially at the time of the civilian manifestos, the Open Vld was a party with a huge Flemish reflex. A party that saw that efficiency can only be achieved if we also opt for more Flemish autonomy. But then the N-VA came and all the parties had to reprofile themselves a bit. From an urge to diversify towards the N-VA, you have chosen to turn from a Flemish-minded reflex to a chauvinistic belgicism. However, you know as well as I do that nothing organized at the Belgian level will be more efficient than at the Flemish level. You could say: we have to look beyond our noses. But let's just look at the current situation. Which parliament works in the most efficient way: the Federal Parliament, the Chamber or the Flemish Parliament? I am talking about all areas, both organizational in terms of digitisation and how people work there. Which government works most efficiently, not only today but for the last ten to twenty years? Is that the Flemish government, which you are now part of, or is that the federal government? I'm curious to hear your answer. The formation of government was also a very good example of this. We just talked about it. What form of government is usually the most efficient: the Flemish or the federal? What exactly is efficiency in that respect?
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u9	In the distance, I see someone else with the hand up.
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u10	Mr President, I would like to come back to the fact that Mr Lachaert points out that it is important to have a plan in case of an epidemic or another disaster. That is something that we have indeed often pointed out. We have done so in January, in February, in March and in April and May. In June and July, we then made a resolution asking the government to urgently address either the revision of the existing pandemic plan or the preparation of a new pandemic plan. We asked for urgency even a week or two ago. Now we see that the issue is very prominently included in the government programme. All the parties that now form the government did not consider it necessary to give urgency to our proposal. So I wonder: is that an idea that has arisen in the last two weeks, or why didn't it seem important at the time?
ParlaMint-BE_2020-10-02-55-plenair-ip060x.u11	Colleagues, I'm trying to sum up a number of things. Firstly, Mr Van Lommel, you point out that there are different ideological beliefs in the federal Parliament. I know that, too. It is also true that there have been many major discussions with very different views in various socio-economic committees such as the Social Affairs and Economic Committees in the last year. It is also true that there have sometimes been votes in which I have asked questions. That is democracy, Mr Van Lommel. I know it's a difficult concept with different opinions. After elections, people gain seats according to the country's representation. After that one has to play the game according to the existing rules. We have a Choosing Code and a Constitution. If one can form a government, one has succeeded in bringing together different opinions and forming a majority in Parliament. That's what we did. We have done so, and we have defended our ideology in it, along with others. We have reached a reasonable compromise that can make this country work again. You are talking about the question of who is competent for what. Okay, there's someone in charge of Economics and someone in Social Services. That's normal. Those people are gonna have to work together. You also know that the government is a collegial body. Decisions shall be taken together and shall take account of each other. In this constellation, this coalition, it is primordial that everyone takes into account each other's sensitivities. That's been the key from the beginning of the formation. The preformation mission is to build confidence by taking into account each other's sensitivities. You know where our sensitivities lie. Mr Van Langenhove also pointed out: our economy, taxation, the labour market. These are matters which are very important to me and which we have also explained to our coalition partners from the beginning. As for the green family, climate ambitions and energy are important chapters to take into account and also mobility. For the socialist family, the main concerns were poverty, pensions, purchasing power. For the CD&V we also know that, in addition to some typical DNA themes, there were many institutional questions that also go in your direction. One has the choice, either constantly hurting each other and harassing each other, as happened in those committees for a year, or working together and moving the symbols aside. It will then be possible, on the basis of common sense, to reform this country in the long term in the cases where it is agreed. That's what this team wants to do, and I'll give it my support. We can, of course, continue to park the same theme on our own point of view, but then there will never be a government and one can never go on. Mr Loones asked: why do you not stick to the Swedish coalition? But, Mr Loones, I would have liked to remain with the Swedish coalition. I would have loved to have done that. But who pulled the plug on the Swedish coalition that got her punished in the election? You, no one else. You had your chance. You have achieved a lot of votes over the last ten to twenty years, but at some point you have to make the evaluation of exactly what you are doing with it. What are you doing with the votes you get in the Federal Parliament and what progress have you made?
