ParlaMint-BE_2020-05-20-55-plenair-ip041x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u2	Mr President, Madam Prime Minister, the country is currently suffering from a health crisis with dramatic consequences. A health crisis that gradually turns into a social crisis; many workers are suffering every day in all sectors, some of which are more affected than others. We'll talk earlier about the nursing staff, nurses and nurses. The country also suffers economically. This is evidenced by the number of companies threatened with bankruptcy, some already announcing that they will have to file the balance sheet. This means that to the millions of temporary unemployed as a result of this crisis, we will soon have to add an even greater number of people who will lose their jobs. We don't have to wait, we have to act. We need a plan for economic recovery and social recovery, because we must be able to give hope to all our citizens, whether they are workers, beneficiaries, entrepreneurs or traders, whether they are public servants or employed in the private sector. A recovery plan is needed to give hope to the people and the country! Prime Minister, we have proposals and put them on the table. The message I'm sending you is clear. Parliamentarians are at your disposal to meet with you and act immediately to revive the economy and to define a new direction that is both socially just and economically effective. That is what we are asking you, Madam Prime Minister!
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u3	Madam Prime Minister, Chancellor Merkel and President Macron proposed a plan of no less than EUR 500 billion last week. France and Germany want to finance a corona repair fund through joint European loans. Minister De Croo, to whom I had actually addressed my question, has already expressed himself very enthusiastically about these plans, and that worries me, because every time he opens his mouth in the European Union, it costs the Fleming money. This proposal is a new step in the debate on the new multiannual financial framework, but it is also worrying. Last week, all the Flemish parties in the European Parliament, except the Flemish Interest, voted in favour of a resolution demanding more own resources in the form of debt and more tax revenue for the European Union. That only shows that it is going in the wrong direction. The fear of the Netherlands, Austria, Denmark and Sweden is therefore quite right: the joint European loans open the door to a transfer union from the richer North to the poorer South. We are on our way to a total Belgicisation of the European Union. Paul Magnette has already stated that, as far as he is concerned, the flow of subsidies should not become a one-off, but a structural one, as we are used to in Belgium. Madam Prime Minister, negotiations with the Member States will begin shortly. My question is what mandate the current minority government will negotiate there. Will the temporary government commit this country for years and for billions without any parliamentary debate? My next question is whether you have any idea of the cost. Flanders is already the largest net contributor to the European Union. Belgium is number seven. The distribution key is not yet established, but according to some sources it would be 4 to 5 % for Belgium. That's 20 to 25 billion, Madam Prime Minister. How many billions will you commit to there?
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u4	Madam Prime Minister, when one changes one's mind, it is often regarded as something negative in politics, although it can be something very positive. It doesn't have to mean loss of face, it can also be a sign of insight and courage. During this period, German Chancellor Angela Merkel shows that kind of insight and courage. In recent years, during the financial crisis and its resolution, it has strongly opposed greater solidarity in the European Union. Today, however, during the biggest crisis in the history of the European Union, it sounds completely different. Together with the French President, she stated last week that France and Germany chose Europe. The German Chancellor is therefore vulnerable and dares to give in, against nationalists and populists, despite the beating and rattle that the nation state alone no longer has a future. Madam Prime Minister, Germany and France should opt for Europe and Belgium should do the same. That's my first question. Macron and Merkel choose for relance and Belgium must also choose for it. We are experiencing a health crisis and there is another social crisis, just like an economic crisis, which seems to be taking a long time. As far as we are concerned, the revival of the economy must also be a reinvention of the economy. In this new economy, medical equipment must be produced here again and workers who lose their jobs must be able to work in the sectors of the future. We need to embrace the Green Deal at European level as a solution instead of seeing it as a problem. I hope that we will finally be able to join the 20 countries that proclaim that they can deliver on the Green Deal. This too is indeed part of the plan of Merkel and Macron, accelerating the greening and the (...) of our economy. Madam Prime Minister, I hope you will be very clear in that regard. Do not be distracted by the previous statement, be distracted by nationalists and populists. But follow Angela Merkel (...)
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u5	Madam Prime Minister, exactly two weeks ago I asked you when the second-timers would be allowed to return to their residence, in the Ardennes or on the coast. You didn't answer at all at the time. Meanwhile, something has happened and the virologist-politicologist Marc Van Ranst has already said three times, on 3 April, 6 May and 12 May, that there is no problem for the second stayers to sicken their quarantine in their second stay. This was also supported by virologist Herman Goossens, who says the sea air is better than the office air. Even the president of GEES, Mrs Erika Vlieghe, does not think it is a medical problem. Belgian hospitals are no longer overloaded. By the way, you have undermined enforcement by saying that a family may come to the coast to visit a mother-in-law, but not to see if the crane leaks in an apartment. On Monday evening you also had a visit from Flemish Prime Minister Jan Jambon. Both he and Minister of Tourism Zuhal Demir insist on a quick opening of the second residences. When will you put the light on green for the second stay? When will you give hope to the catering industry? In Italy and Spain, hotels and restaurants are partly open. In the Netherlands, hotels and restaurants may be partially open on 1 June. France will follow on 2 June. Germany will follow on 3 June. I would like to have a ruling on this. Our catering industry is one of the most bleeding economic sectors, with a loss of EUR 47 million a day and extremely high unemployment. I would like you to set a date so that the catering industry can hope to get back to work.
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u6	Madam Prime Minister, some companies and shops have been restarted. However, it is not because the companies and shops are reopened that they are also running at full speed. Their turnover is still one third lower than before the crisis. Other sectors should not even reopen and still have no future prospects if they are allowed to reopen. I am thinking of the cultural sector, I am thinking of the catering sector and I am thinking of the tourism sector. Many fear that they will not survive the current crisis. In fact, the National Bank of Belgium predicts that a lot of companies will go bankrupt and a lot of employees will be fired. One in four hospitality stores are even afraid of having to close down. In the cultural sector, even half of them live with that fear. Madam Prime Minister, measures were quickly taken at the beginning of the crisis to support people and businesses. I am thinking of technical unemployment, the bridging credit, the delay in payment and the bank guarantee. Today, however, it has become clear that this is not enough and that more is needed. What we need to do today is to invest. We must invest to save our businesses, we must invest to save our jobs and we must invest to save purchasing power. Madam Prime Minister, when are you coming out with your relance plan? How will you ensure a sector-oriented approach? One sector has been hit harder than the other.
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u7	Mr President, Madam Prime Minister, this is finally great and good news from the European Union! I am thinking here of the reunion between Mrs Merkel and Mr Macron and of their initiative to try to revive the European economy. The solidarity recovery plan proposed by the two leaders is important, even if things are not won in advance. Some European countries have already shown up to make rather negative remarks or comments on this plan. In any event, this plan deserves support because it is very important from an economic point of view, but also from a political point of view. Today, we expect a demonstration, at European level, of solidarity, of a community of destinies of Europeans who help each other according to their ability to contribute and their needs in terms of reviving particular sectors of the European economy. We expect Belgium to stand in favour of those who are enthusiastic about this initiative. So far, our country has been silent. I would therefore like to know Belgium's position on this recovery plan. Prime Minister, what could be the positive effects of this plan on our economy? What could be Belgium's contribution to this plan and in what form? What can be his future? Have you come into contact with countries that may be sceptical, but which should be able to adhere to this plan that many Europeans are eagerly waiting for?
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u8	Mr President, Madam Prime Minister, this Monday France and Germany made the joint proposal for a European recovery plan. Paris and Berlin proposed that the European Commission should be indebted to the tune of EUR 500 billion and then contribute this money through the Community budget to the states, regions and sectors most affected by the VOCID-19 pandemic. This Franco-German proposal will be presented to the Twenty-Seven and will undoubtedly be discussed. The European Commission has already stated that a balance must be struck between this Franco-German proposal and the demands of other States. This agreement between the French President and the German Chancellor shows that within the European Union it is possible to reconcile visions in the name of the common good. Several Member States, including Spain and Italy, welcomed this proposal, with Italy even wishing to increase the budget envelope. However, one issue remains outstanding. The granting of financial aid for recovery is a matter of debate. Some States such as Croatia are in favour of subsidies. Others, such as Austria, Denmark and the Netherlands, advocate the granting of loans. Madam Prime Minister, a Franco-German agreement most often provides a basis for discussion within the Twenty-Seven. Do you think this proposal will convince more reluctant Member States? If so, does Belgium intend to take bilateral initiatives to convince it of its merits? This proposal mentions a EUR 500 billion loan on financial markets by the European Commission. How do you think these means will be granted? What criteria will they allow these funds to be allocated? Does Belgium defend the principle of subsidy or the principle of granting loans?
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u9	Mr President, Prime Minister, day after day we see the figures coming out at 11 a.m. and we can all see that they are moving in the right direction. We can only be satisfied with this, when we think of all the human suffering that was associated with the very high figures we saw before. As these figures improve, the call for more activities to be restarted sounds increasingly louder, in addition to the things already announced by the previous National Security Council. An evaluation exercise was built in to assess the impact of each measure. That moment is coming right now. However, a number of difficult issues remain on the agenda. By what time can clarity be provided in this respect? I know that some people do not think that the second-timers are such a sympathetic group, but it is of course a group that does have a certain ownership right on a good. Those people are asking for clarity. When would they be able to return to their second residence? That seems to be something that needs to be made clear in the foreseeable future. I saw you make statements on this yesterday. Can you confirm whether good news can be expected in the short term? Furthermore, our group would like to put forward two priorities for the following relaxations. The first concerns the schools. I know that this is a competence of the Communities, but you are the President of the National Security Council, so I ask you to take this with you. The conditions for reopening primary schools and kindergarten classes are very draconian. If the figures are to evolve favourably, it must be possible to send all school years to June. If we can organise childcare up to 20 kindergartens, it should also be possible to reopen kindergartens. Do you see a perspective there and will you discuss it from the federal level with the colleagues of the Communities? Finally, I think we are all looking forward to a start-up of the catering industry. Everyone's asking for support. It's about small businesses. They need help. What path can they be offered if these figures continue to evolve favourably? Is it June 8th or can it be sooner? What are the prospects?
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u10	Madam Prime Minister, "If I could wish for one thing, it's a little more money, because our food is running out." That testimony of the thirteen-year-old Dylan in Karrewiet is painfully revealing the current state of affairs in many vulnerable families. There are thousands of Dylans in our country. They were there before corona and the virus did not reduce their poverty, quite the contrary. Many people lose a large part of their income and struggle to keep their finances above water and the corona crisis pushes people even deeper into poverty. New arms are also emerging: people with an interim job or with a precarious employment status who lose their jobs; people who did have a job and just got the ends tied together, but who are now not getting around with their temporary unemployment benefits; students who, thanks to their student job, could continue their studies, but can no longer do so because their jobs are lost. If we do not want these people to drown, we urgently need to help them, because every day we delay aid is a day too much. Since April, the OCMW's have also been flooded with applications. In some municipalities, applications for a living wage have increased by 25% or more. Food aid applications are also increasing. While those vulnerable families are getting their hands on how to get food on the table, they also need to ensure that they have enough laptops to get their children to take lessons online. However, this often does not work for them, and so children are at risk of falling behind in learning or even falling completely. They're harrowing scenes. At the same time we see a lot of beautiful initiatives in the field: municipal authorities and associations that do food distribution and collect craft packages and laptops. The government has released EUR 3 million for the food banks and EUR 15 million for the OMCWs, but these are drops on a hot plate. Madam Prime Minister, poverty is also economic.
ParlaMint-BE_2020-05-20-55-plenair-ip041x.u11	You're gonna have to finish up.
