ParlaMint-BE_2020-07-15-55-plenair-ip053x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u2	The general discussion is open. The general discussion is open.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u3	Mr President, I refer to the written report.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u4	The second rapporteur, Mr Piedboeuf, also referred to the written report.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u5	Mr President, Minister, ladies and gentlemen, our group will abstain in the vote on this draft law for the same reason as we indicated in committee. It is indeed about the transposition of the Fifth Money Laundering Directive. We have, however, made the point again that the design of art dealers and art galleries is a very sudden and rapid adaptation. This legislation does not allow them to adapt effectively to the new directives. For football we follow the same reasoning. The draft law now establishes its entry into force in July 2021. Nevertheless, we have made it clear that once there is a European approach, an adjustment will have to be made again. Our group is in favour of more structural work and a structural solution, which was also the opinion of the Pro League. After all, it had delivered a negative opinion on the draft. Our group will abstain. Of course, we are in favour of measures to be taken in the context of money laundering and terrorist financing. However, we believe that the interested parties for whom the scheme is new should be given time to adapt to the new legislation. After all, it is not because something has been mentioned for a year, that it must also be immediately applicable. Many of the legislative proposals and draft laws discussed here could be applicable.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u6	Mr President, ladies and gentlemen, thieves love darkness. If thieves want to break in, they'll usually wait for the darkness to fall before entering a home. The same applies to criminals who want to finance money laundering or terrorism. They also use some kind of darkness. That darkness is called anonymity in the financial sector. Criminals use anonymous ways to launder money or finance terrorism. The current transposition of the Fifth Anti-Money Laundering Directive combats this anonymity. This conversion provides for a number of tightenings: the registry of the final beneficiaries, the so-called UBO registry; monitoring of virtual currencies, such as bitcoins; lowering the limit of anonymous prepaid payment cards and exchanging information with high-risk third countries. Anonymity in the financial sector will be less and less in our country thanks to this transformation. That is a good thing. It was absolutely necessary to amend the Fourth Anti-Money Laundering Directive. After the adoption of this directive, the terrorist attack on Charlie Hebdo's offices took place in Paris. After that, a whole series of Islamic attacks followed, including in our country. We will discuss the future of the airport in the next section. On 22 March 2016, the terrible attack took place there. We must not forget that. And then there was the unveiling of the Panama Papers. In addition to legal tax avoidance, there was also tax fraud and illegal activities, such as circumventing trade sanctions or dealing with bribery, including by prominent persons. The European Commission therefore called for the accelerated revision of the Fourth Anti-Money Laundering Directive as a response to the islam terror on European soil and the financial trade and walk revealed by the Panama Papers. Every year our society misses billions because terrorists and criminals spend money illegally or unclearly. The Islamic attacks within and outside the European Union make it clear once again that our country, as well as the other European Member States, must make every effort to prevent and combat terrorism in all policy areas. Islamic organisations and individual Muslim terrorists need money to maintain their networks, recruit, supply and commit the ultimate acts of terrorism. A strong contribution can therefore be made to the fight against Islam terror by cutting off access to sources of funding and making it difficult to use the funds involved unnoticed. We of Flemish Interest are opposed to this kind of extortion, such as money laundering and terrorist financing. This significantly improves the fourth anti-money laundering directive. We will therefore support this bill.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u7	Mr President, this draft is indeed the transposition of the fifth directive, and we are going a little further than the fourth directive, which has now been transposed into the anti-money laundering law as we know it. A number of additional entities are subject, including persons providing advice on taxes, as well as art dealers. Over the last two years, discussions have been held on how this can enter into force for them. By transposing the fifth directive, we are ensuring that both vigilance and the proper exchange of information on money laundering and the fight against terrorism are activated. I'd like to highlight one more element. This is an element introduced by an amendment with Mr Vandenbroucke, Mr Vanbesien and Mr Gilkinet. It's about the football brokers and the football clubs. This was originally not provided for in the Fifth Directive, but there is a possibility of adding additional entities. We have chosen to introduce the football clubs from 1A and 1B, but also the football brokers as obliged persons. We have done so in good and close consultation with the FPS Economy, which becomes the supervisory authority, but we have also set a long adjustment period. We have given time until July next year, and possibly another six months, so that the football clubs have the opportunity to work out a workable system together with the FPS Economy. That system should clarify when to report if certain acts are suspected. Then we do not talk at all about every act in a football club, but about the big sponsor deals and transfer amounts. The result is that the football clubs can and will eventually be fit and clean. The Pro League will also welcome this, because at the moment there are sometimes problems with certain clubs from 1A and B, where the licensing committee makes decisions because it is run by football brokers, after which the BAS destroys those decisions. Also important is that suspicious transactions in that world will have to be reported. We believe that this amendment and its inclusion in this transposition are very reasonable, because we have opted for the transitional arrangements and for proper and close consultation with the actors in the field. It is also necessary, because it is clear that, as reported by Europe last year, football clubs and real estate agents are in the danger zone and are susceptible to money that can be laundered or possibly used for terrorism. The start came from the football world itself after the report of the experts of the Pro League, who themselves suggested that it would be beneficial and good that the clubs were subject to the rules of the anti-money laundering law. That fact, the support of the Pro League, as well as a number of scandals in the football world, but also the support of the population, which, together with the moment when the fifth directive was transposed, gave us two options. Either we could decide to put our heads in the sand and turn our backs on the problems of football brokers and football clubs on money laundering and wait for action to be taken elsewhere. In other words, and we have done so, we took action and put the provisions of football clubs and football brokers into the transposed directive. In this way we are a bit forerunner, but with respect for the football clubs and the people who are active in them. After all, there will be one to one and a half years to work out a system together with the FPS Economy in which the football clubs are at the wheel. I would therefore like to end with an appeal to the football clubs and the Pro League to see this as an opportunity to be a precursor and to work out, together with the FPS Economy, a system to which the other clubs and leagues in Europe can later take an example.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u8	Mr President, our group will approve this bill, also because we have had the opportunity to make an important addition. I would like to thank Mr Matheï, Mr Vanbesien and Mr Gilkinet for their support for my amendment to extend preventive anti-money laundering legislation to professional football and football brokers. Colleagues, it is already from October 2018 that the federal prosecutor has started the Operation Clean Hands. With 200 detectives, 56 researches were started in Belgian football. According to the federal court, this happened partly because of the fact that money laundering structures exist in Belgian football, which was confirmed by the investigation. In December 2019, the general meeting of the Pro League sent out a press release stating that it unanimously gave the management power of attorney to ensure far-reaching transparency measures. The general meeting of the Pro League also stated very explicitly that the possibility of falling under the scope of preventive anti-money laundering legislation was one of the options to ensure the necessary transparency. In all honesty, I do not understand that the N-VA colleagues are using the so-called advice of the Pro League to make reservations about the passage that we have added to the draft law. This passage has been further developed in good cooperation with the cabinet of Minister Muylle and the FPS Economy, the future supervisor. The N-VA is hiding behind the so-called advice of the Pro League, which contained two arguments that made me fall fairly off my chair in the light of the press release that was once sent out. The first argument was not to move too fast. A study had to be carried out on the position of Belgian football in comparison with professional football in other competing countries. As if the application of preventive legislation designed to protect football against abuse by money laundering could be a competitive disadvantage. I find that incomprehensible. A second argument from the so-called opinion was that if the professional football were to be placed under preventive anti-money laundering legislation and there would be no mention of other sports, this would be discrimination. Colleagues, the federal parquet did not launch an investigation into the swimming or basketball clubs of this country in October 2018. It is indeed in the professional football that all the judicial investigations are going on. It is indeed the professional football explicitly mentioned by the European Commission as a sector vulnerable to money laundering. So I do not understand why, seven months after a press release, the Pro-League proposes this option, almost two years after the start of a judicial investigation, is issuing an opinion in which they want to wait. There is therefore another group here that supports this and refers to possible European initiatives that we have no guarantee that will come. I am a little less friendly than Mr Matheï, but I think this addition to the draft law is absolutely necessary. We do that in a very reasonable way. We are indeed using a one-year period, renewable with an extra six months, to work it all out. For football brokers, there is no time limit, because we are aware of the need for a cooperation agreement with the communities. But I do not understand that there are any doubts today about the need to protect professional football from abuse. We're not taking anything. We are using legislation that has already proved its worth in other sectors. Then there is the question of whether this is necessary. I honestly don't understand. I'm very worried, colleagues. I am going a little further than the scope of this bill. I am very concerned about another dossier on which we have been working for several months with Mr Matheï and Mr Vanbesien, among others. It concerns the situation of the parafiscal favor regime enjoyed by the Belgian professional football system, amounting to EUR 150 million per year. I still believed and hope that we will work constructively with a number of political groups on this issue, in order to respond to the social call for that mechanism and regime to be adapted and made more equitable. Mrs Depoorter, I really hope that your group, which is also part of that working group, will not be sitting there as the ventriloquist of the Pro League, in order to slow things down. After all, I am concerned by your speech. You may have reservations about the technical development of amendments, for example. However, by expressing your support for the Pro League's advice, which actually states that it is going to stick its head in the sand, I am concerned. Mrs Depoorter, I hope you will be able to reassure us this evening, by indicating that the N-VA is still willing to work constructively together, to adapt the tax and parafiscal favor regime for professional football.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u9	Mr President, I would like to take the floor for a personal statement.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u10	Mr Vandenbroucke, Mrs Depoorter wishes to interrupt you for a personal fact.
ParlaMint-BE_2020-07-15-55-plenair-ip053x.u11	Mr Vandenbroucke, your speech is touching. Your concern is really touching, knowing that we are part of the working group and knowing that we asked you during the committee to withdraw the amendment so that it could be examined thoroughly, structural measures could be taken and minimum wages could be scaled up. That is not what you are referring to. You have scaled up the miracle cure in this bill. Now you will solve all the problems. Mr Vandenbroucke, please let us be serious. Let us do the work in the working group and do not let us do symbolic politics here. In that case, we shall move forward.
