ParlaMint-BE_2020-04-16-55-plenair-ip036x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u2	Mr De Roover has asked me to organise a topical debate on this subject. I have not been able to consult the Conference of Presidents on this matter, which the Rules of Procedure would require. I propose that the N-VA Group, after the government's response, should be able to intervene for two minutes. Is everyone okay with that? [[Assent]]
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u3	Mr President, Madam Prime Minister, I honestly do not understand this chaos. Many people are doing their utmost in this crisis. I think in the first place of the many heroes who give the best of themselves every day and of all those who make the effort to follow the rules. I would also like to thank them for that. However, what they need to be able to keep up is strong leadership with good, clear communication and guidelines. Only in this way can we ensure that as few people as possible die. The worst thing today is that one cannot say goodbye to one's loved ones. The residential care centres are currently the most vulnerable places. One resident on five test positive, the mortality rates are higher than in the hospitals and the care staff lacks hands and equipment. At such a time, you decide to allow visitors again in the rest homes. However, your words were not yet cold, or there was already a lot of criticism from the political parties that were at your table, from the virologists and the experts, and above all from the sector itself, which absolutely does not like this. Madam Prime Minister, if you are to make a decision, then that decision must be clear, well-conversed and have a unified communication. Now there's none of this. It's completely unclear. What I find most sad is all those umbrellas that are opening right now. One minister states that he thought there was consultation with the sector, the other says he was unaware. Another tweet is how happy he is with this decision, while his own chairman on Twitter reports that the rest homes are not ready. And you say it's not an obligation. All these political games have no message for people today. I'm sure I don't have to remind you that this is about human lives. Madam Prime Minister, I have only one question. It is quite clear that this communication has not been consulted with the sector. Are you withdrawing the decision you communicated yesterday, or not?
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u4	Mr. Speaker, Madam Prime Minister, I know that I have been with you for a little while for several weeks now that each of your decisions is heavily weighed and I fully understand the dilemmas inherent in these difficult times. Continued containment until 3 May, everyone will agree, is absolutely necessary. On the other hand, there are two elements in yesterday's decision of the National Security Council which, in our view, are problematic. The first concerns home visits. I understand, of course, the social and humanitarian aspect of this decision. I know that many elderly people suffer terribly from loneliness, but since yesterday, many doctors have been sounding alarms. There is no guarantee that a visitor who has not had symptoms for fourteen days may not have contracted the virus for one, two, three days or even a week. Even taking into account the necessary balance between physical and psychological health, the risk here still seems enormous. Shouldn't the Prime Minister allow these visits only under certain conditions, for example, when residents and staff have been tested negative? Can we also provide for a testing period, for example, for the direct parents of these residents? The second category of people we are really worried about is artists, especially stage artists. Yesterday's announcements ruined the few hopes that could remain for summer festivals. As you know, the cultural sector, just after that of Horeca, is the sector most severely affected by this crisis. And now, I have to admit, the federal government isn't quite on the date yet. Yes, artists will be able to benefit from unemployment as a result of force majeure, but there are still concerns about implementation. Can you guarantee that the confinement period that began on March 13, 2020 will in itself constitute a case of force majeure with regard to the unemployment regulation and that clear instructions will be given to ONEM to this effect? Finally, even if the period of validation of the contracts necessary to preserve the status of artist is extended by a period equivalent to that of the crisis, as Mrs Muylle said last week, this simple postponement cannot suffice to relieve a sector where stage dates take months to be determined. May I ask you that for this particular sector, all means be used to ensure that artists enjoying the status retain all their rights and that those who do not enjoy them are not forgotten?
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u5	Mr President, Madam Prime Minister, I heard you on the radio this morning, just after I got out of bed. You rightly pointed out that, in a crisis such as the current crisis, we must work step by step. First we have to discuss it. It's better to decide than to communicate. Let us not create false hope, but a perspective. I admit that you usually stand for that approach in difficult circumstances. Unfortunately, this is not the case for the difficult dossier of the residential care centres. The other questioners rightly point out that people in residential care centres are experiencing a crisis. Today they are faced with a shortage of medical equipment. They are still surrounded by the virus and yet suddenly and without consultation they are confronted with the decision that visit would be possible again. That would have been a decision of the National Security Council, but almost immediately after that decision becomes unclear. Ministers of the same party contradict each other. I understand that in the present circumstances it is not obvious to hold a meeting. However, it is still possible to call each other. So I don't understand that contradiction. Ministers claim that they were not aware of the decision. Prime Minister Jan Jambon seems to be having a very difficult time steering his team. Apparently, there really is a problem with internal communication. However, all the people in the residential care centres do not have a message about this. It is right to ask for a perspective for those involved in the prevailing difficult circumstances. It's terrible not to be able to say goodbye. It's terrible not being able to hug or visit each other. Madam Prime Minister, ambiguity is not a perspective. Yesterday the promise was made that visits would be possible again. Today that turns out to be a false promise. Visits that can lead to the spread of the virus are not a good perspective at all, not for the people themselves, not for the workers and not for our society. I would therefore ask you to clarify this matter. You are not responsible for everything, but you have to be clear: either you call the National Security Council together again or you have a clear line here in Parliament. That is what we need in the current crisis.
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u6	Mr President, Prime Minister, one day 417 coronados fell in this country. That's another sad record. The total number of corona deaths is 4.857. In relation to the number of inhabitants, only Spain is doing even worse today. The worst place around the world beckons. Unfortunately, that does not provide for the necessary vigorous leadership. No, in Belgium this leads to a discussion of the method of counting used, as if the figures were more important than lowering them. Every week I ask you for clear communication here, but it's getting more and more chaotic. What a mess. Almost all the decisions of the National Security Council had been leaked in advance. There is still no exit strategy. All we know is that wearing mouth masks, which you considered to be totally useless until recently, will play an important role in this. I hope you can at least explain what you mean by that. As always, press conferences of yours raise more questions than answers, especially that one message that visitors are now allowed to visit in rest homes. Within seven minutes, the ministers began to publicly contradict each other, because there was no consultation whatsoever with the sector itself. The result is that all domes call for your decision to be ignored. How can you make such a decision and communicate without any consultation with that sector? What a lack of respect for the sector and the staff who are already struggling today. I ask you to be clear, to announce plans when consultations are held, when they are prepared, when they are effective, and to let you know where your exit plan is.
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u7	Madam Prime Minister, my question is not about residential care centres, which is a very sensitive debate. Although it is a regional debate, you will undoubtedly also give answers on yesterday's communication and the implementation of it by the regions. Everyone is, of course, concerned about the figures we see every day. As long as they do not fall, it remains very difficult to talk about the way out of this crisis. However, if we ask our people to persevere, you asked yesterday for perseverance, what we will need, as a population, to cope with this crisis, then it is very important that people also have hope and perspective, that they know what they are ultimately doing: what we are doing now, we are doing to take care of those who are ill and to ensure that there is sufficient hospital capacity, and it seems to be possible to do so. There is also the prospect that we will then have a functioning economy to maintain our health care system, which is very competitive, and to maintain our prosperity. As far as the latter is concerned, I would like to ask for further information about yesterday's press conference. I understand that you want to be careful, but you announced a National Security Council in the course of next week, on which more clarity is to be expected. What my group and I expect from it is an extended exit scenario, taking into account the possible evolutions of the pandemic. This means that at that moment we will be able to give a clear perspective to everyone. I know that you, together with the sectors, intend to roll out a plan by next week, but it is very important that you give all companies and small self-employed people sufficient time to prepare for the next phase. It is therefore important that next week there should be clarity, hope and perspective for all those who want to restart economic activity so that they can prepare themselves for it. Will you be able to clarify this, as you announced, next week, in consultation with all sectors, Madam Prime Minister?
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u8	Madam Prime Minister, since 13 March no visitors have been allowed in the residential care centres. This means that people have not been able to see their parents and grandparents for more than a month. That's long and weighs a lot of people. We are, of course, social beings, especially elderly people who need contact. The tragedy is that despite the one-month sacrifice, COVID-19 was still caught in those care centres, because people were allowed to work there who were sick, because people had to work there who had sick partners and because the staff were on their gums. They often do double shifts and do their utmost. The staff say that applause is not enough, that tests are needed, that sufficient protective equipment is needed and that guidance is needed. Week after week, questions are being asked here in Parliament and promises are being made, but in the field, as many people say to us, it is chaos. This morning I heard Minister De Block on the radio in the Morning. She said there: "When such a proposal comes from the National Security Council, it is assumed that it has been submitted. Such a decision should be preceded by a chain of consultations. It's the government that should be organizing something like that. Apparently, that didn't happen." If a participant in the National Security Council states that she does not know and that she assumes that a decision has been taken in consultation, I wonder what we are doing. Normally, the National Security Council itself should know what was being discussed. That is why I have a very simple question, which I think is very important. Did anyone at that meeting of the National Security Council ask if the measure had been consulted with the sector? Has anyone, of all the people present at the National Security Council, asked for that? Did you ask? Did Mr Jambon ask that? Did Mr Di Rupo ask that? Has anyone asked about the position of the unions in this, of the people on the ground? It is a very simple question, but I do think it is important, because such important decisions must be preceded by genuine consultation.
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u9	Madam Secretary, I think you've been taught by Donald Trump. If you don't like the truth, it's fake news. If the statistics become too negative, you want to modify them. I'm declaring myself, ma'am. You knew that there were no mouth masks in stock, because you were Minister of the Budget when 63 million mouth masks were destroyed in 2015 and 2018 to make way for an asylum centre. When you had to order mouth masks, ma'am, you made a masquerade out of them, including false orders. You were not even able to attach a proper manual to a test kit, because you do not know the difference between an ear stick and a nose or throat wiper. A month ago, Madam Secretary, your government was of the opinion that mouth masks were neither useful nor necessary. Yesterday there was the meeting of the National Security Council and all the mothers in this country apparently have to sew the sewing machine to make mouth masks. You can find it ridicul, ma'am, but the worst thing that happened yesterday is that two virologists, our confidants, Johan Neyts and Marc Van Ranst, have said quite clearly that they had to lie on behalf of the government about the usefulness of mouth masks, which were not needed in the past. Now they're necessary. I'm sorry about that. As far as statistics are concerned, Mr Pas has already pointed out that we are number two in the world: we count 50 times more deaths than the Greeks, and if we know which health care is there, we should be a little ashamed. Now we say that we will change those statistics. The same virologists whose names I will no longer mention say that 100 percent of the people who die in the residential care centers are added to the normal deaths. Ma'am, that's not correct. I'm active in a municipality with four retirement homes, four residential care centers. Let me hold wood: there is no corona contamination at our house. Twelve deaths are normally added to this. If you start lying about the statistics, I'm sorry. If you decide today that (...)
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u10	Mr President, Madam Prime Minister, as far as I am concerned, I can only welcome the decisions announced yesterday following the meeting of the National Security Council, in particular the measure relating to the extension of confinement until 3 May. This decision was expected; it is necessary. I welcome these measures all the more because they are accompanied by a few positive provisions allowing the citizens to have a perspective, to say that we are going to do this, that we are on the right path, but that we must maintain the effort and the rigour. The message was important! In any case, they will bring some air to our fellow citizens and allow them to cope with this extremely difficult situation. I would like to go back to the measure relating primarily to our elders, to all those people who have been isolated for several weeks now. This measure is intended to allow a relative to visit a family member who resides in a nursing home. I stress that this is one close friend, always the same and in compliance with very strict conditions. Madam Prime Minister, as mayor, I am going a lot to the field and I welcome this measure, which I would like to stress is not an obligation, but an opportunity that is being offered. Indeed, on numerous occasions, I have been arrested by families and heads of nursing homes who reported not only the physical but also the mental degradation of their residents. When you reach a certain age, you can no longer be confined 24 hours a day in your room; loneliness becomes unbearable. It was therefore fundamental to consider the purely human element, since in the end this aspect is part of the physical health of our elders. Madam Prime Minister, can you confirm that this decision has indeed been taken in consultation with the federated entities which are competent in these matters, that strict conditions will indeed be put in place to allow one and only one relative to visit his or her isolated parent, and that it is up to the nursing homes to assess whether or not they are capable of organising these visits?
ParlaMint-BE_2020-04-16-55-plenair-ip036x.u11	Madam Prime Minister, you made very good decisions last week in the enlarged core, in the National Security Council. I am thinking of curbing the bankruptcy of entrepreneurs in difficulty. I am thinking of giving students and temporary unemployed people the chance to earn a living and thus support our economy. I am thinking of the garden centers and the DIY business that can finally be opened. Good decisions! We're behind that. We also support the fact that the inhabitants of a place of rest can receive a visit so that they feel better. Provided, of course, that this does not jeopardise the safety and health of staff and residents. That is a good decision, Madam Prime Minister, but not at the right time and not in the right way. Because if we want a decision to be respected, if we want a decision to be implemented, then it will require support and consultation. That's not just the responsibility of the federal government. That is also the responsibility of the regional government, which was at the table. That is also the responsibility of the prime ministers who will have to consult with their trade ministers on this matter. What is desirable must also be possible. What is desirable today may not be possible, but let us work on it, together with all those responsible and therefore first and foremost those in the field, so that it can be done tomorrow or perhaps the day after tomorrow. That seems important to me. Can we learn from this, Madam Prime Minister? How do we make decisions enforceable and possible? How do we involve the field of work in the implementation of the decision taken yesterday? In particular, what lessons do we learn from this in preparation for the next National Security Council, so that the important decisions to be taken there can be supported, with consultation, with the agreement of the workers, employers and all the actors involved?
