ParlaMint-BE_2020-07-15-55-plenair-ip052x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u2	In accordance with the opinion of the Conference of Presidents of 15 July 2020, you have received a proposal to amend the agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 15 July 2020, you received a proposal to amend the agenda for today's sitting. Is there any comment on this? Are there any comments on this?
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u3	Mr. Ahmed Laaouej's motion reads as follows: "Proposal to amend the draft agenda of the plenary session of 15 July 2020 in accordance with Rule 17, 3 of the Rules of Procedure of the House of Representatives tabled by Mr. Ahmed Laaouej. The House proposes to amend the draft agenda for the plenary sitting on 15 July to add the first item to the proposed law amending various legislative provisions with a view to making the conditions for the voluntary termination of pregnancy introduced by Eliane Tilliaux et al. more flexible. The opinion of the Council of State requested for the second time on amendments tabled in plenary session was received by the House on Friday, 3 July. The Council of State noted the technical and legal nature of most of them. As for the two amendments considered, they were considered to be within the freedom of the legislator. As a reminder, this bill, which was started in October 2019 in the Justice Committee, has already been placed twice on the agenda of a plenary session (16 March 2020 and 2 July) and has already been the subject of three opinions of the Council of State (EC opinion 66.881 of 02.03.20/EC opinion 67.122 22.06.20/EC opinion 67.732 of 10.07.20). Therefore, in accordance with Rule 17.3 of the Rules of Procedure, it is proposed to include Mrs Tillieux's proposal in item 1 on the agenda of the sitting on 15 July. Ahmed Laaouej' Mr Ahmed Laaouej's motion reads as follows: Proposal by Mr Ahmed Laaouej to amend the draft agenda of the plenary session of 15 July 2020 in accordance with Rule 17 (3) of the Rules of Procedure of the Chamber of Representatives. The House proposes to amend the draft agenda of the plenary session on 15 July and to amend Mrs Eliane Tillieux's bill amending various legal provisions in order to ease the conditions for voluntary termination of pregnancy. the first item to be added to the agenda. The Council of State's opinion, which was requested for the second time for amendments tabled at the plenary session, was received by the Chamber on Friday 3 July. The Council of State has stressed the technical and legislative nature of most of these amendments. The two amendments in question are considered to be amendments which are subject to the freedom of the legislator. We recall that this bill, which was discussed in the Justice Committee in October 2019, has already been on the agenda of a plenary session twice (16 March 2020 and 2 July). and that the Council of State has already issued three opinions on it (CoS opinion 66.881 of 02.03.2020/CSR opinion 67.122 of 22.06.2020/CSR opinion 67.732 of 10.07.2020). Therefore, pursuant to Rule 17 (3) of the Rules of Procedure, it is proposed that Mrs Tillieux's bill be entered as the first item on the agenda of the plenary session on 15 July. Ahmed Laaouej" Mr. Laaouej, you have tabled a motion to amend the Order of the Day which the House approved on Thursday, July 9. I give you the floor, while making it clear – as I have already reminded you this morning – that as the proposer of the motion, of course you have the right to speak and the groups – yours included – can speak for ten minutes.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u4	Mr President, ladies and gentlemen, my group has sent you a motion to amend the agenda in order to re-incorporate the proposed law amending the conditions for voluntary termination of pregnancy (IVG) in our country. First of all, I am pleased to have taken the initiative last week to table a first motion, when we did not yet have the opinion of the Council of State, but which provided that, if the Council of State gave an opinion on time, we could first obtain an inscription on the agenda of today's plenary meeting. This motion was not adopted – for lack of a majority – but nevertheless made it possible to take note of the statements made by several groups which agreed to play the game of democracy and which undertook that the item should be placed on the agenda of one of our plenary meetings if the opinion of the Council of State was to be delivered on time. Today, you will be able to put into practice your comments and commitments from last week. I am speaking in particular to the Liberal groups and do not rely too much on those who have so far done their utmost to prevent the vote and debate in plenary on this bill. We have not been able, in the Conference of Presidents, where the agenda is set, to reach a consensus on the modification of the agenda of our plenary meeting in order to include this item on the agenda of our work. Some have tried a last manoeuvre in proposing that this item be placed on the agenda of tomorrow, but it would have been naive for us to do so, considering that it would have allowed them to take further procedural action, to refer the item back to committee or to opt for other tricks to prevent us from debating and adopting before the holidays this bill, which enshrines and strengthens not only the rights but also women's freedom of choice in our country. For this reason, we are putting forward a motion to put this item on the agenda as early as Wednesday, as the first item on the agenda, so that we can discuss this vital issue calmly and democratically. Of course, I am not naive, and I once again expect procedural abuses and offensive attitudes against our democratic parliamentary life. The press talked about it. Some did not deny this when the question was explicitly put to them: today we could still be subject to amendments with requests for referral to the Council of State. So I'm going to tell you and I'm going to address you again at this stage, on the conditional. If this is indeed in your intentions, I will ask you a simple question: are you not ashamed to do so? Are you not ashamed to confiscate a democratic debate in this way? Are you not ashamed to ask the Council of State for a fourth time, which is far from parliamentary practice in our country? At some point, we vote in favour, we vote against or we abstain but we vote! This moment has come a long time ago. Don't you also be ashamed to brace the functioning of our institutions, our parliamentary institution, but also the Council of State, which is not wrong with the opinion it gave when we read, not between the lines, but when we know how to read the general economy of an opinion of the Council of State. It's time to get you back together! Perhaps I appeal to the CD&V, which even at the time of Wilfried Martens, had not used us to confiscating the parliamentary debate. My colleague Liliane Tillieux will return. As for the N-VA, I do not have much illusions: we know that it is, in this chamber, the anti-chamber of the Vlaams Belang and that, therefore, having to rely on the far right to refuse a debate which concerns the individual freedoms of our fellow citizens is deplorable and shameful from a democratic point of view. Dear Chair, ladies and gentlemen, these are the reasons for this motion.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u5	With regard to Mr Laaouej's motion, I shall give the floor in turn to the groups that are asking for it, in the order of strength. Mr De Roover, you have the floor. There is ten minutes of speaking time per group.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u6	Mr President, we are facing a very heavy agenda, so I will not exhaust that ten minutes. I have just heard the words of Mr Laaouej. They were particularly hopeful towards the end with a view to forming a federal government, but that is another matter. We are going to vote against the proposal to amend that bill today. The last few days and weeks have shown that we are trying to reverse the normal course of events, in particular that we shall proceed to a vote in Parliament after a full and mature social debate has taken place: we want to proceed first to a vote, after which the social debate will rise to the question of what the hell we have done. Let us be honest: until two weeks ago, the content of this very important piece of legislation, whether one is a supporter or an opponent, no one will deny it. The fascinating debates that have taken place in the committee have actually not been echoed outside this bubble. It was only after, among other things, our group and our party fed the social debate that people began to think about things outside this house, but also that they realized how much the agenda weighs. This information has also shown that it is not a debate for or against abortion, as the proponents of the proposal would like to propose the matter caricatureally. A lot of concerns have emerged from the social debate. At least as important is that a number of colleagues in the hemisphere have started to think again. I quote a number of colleagues, including those who have expressed themselves publicly. Do we know enough of all 150 Members of Parliament to support what is being proposed here? It goes without saying that a vote must be taken at some point, but this must certainly be done with food and contact with the broad social field, as well as with professionals, on such an important matter. Hendrik Cammu, a recognised supporter of the right to abortion that has been a part of the first initiatives in this area, says: "I do not know any Flemish gynecologists who are waiting for this legislative change." This has also been demonstrated in the hearings, which are very much to be referred to, although they dealt with a different proposal in the previous legislature. However, we would like to refer to that, not to actually listen to what was said at those hearings. Only the word "hearing" is put forward. Hendrik Cammu, a recognised supporter of the right to abortion, also gives us a political argument that does play a part for us. I quote: "The new bill has no majority in Flanders. It would be nice to find a majority for ethical discourse in both parts of the country. Then the rules should not point at each other later." I think that a sensitive matter such as this really requires time so that a broad debate can be held both in the public and in the Chamber. It is now too early to conclude this debate with a vote. We shall therefore vote against Mr Laaouej's proposal.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u7	Mr President, today the Ecolo-Groen Group will support putting the item on the agenda via the motion. It's his normal way. We support this text, which has attracted a large parliamentary majority. Today is an important day. Parliament has the opportunity to adopt a progressive, modern law that responds to the experiences of as many women as possible and to the expectations of field professionals who practice IVG. Contraception, rules, endometriosis, IVG, childbirth: women assume and bear this mental, physical and financial burden for our society as a whole. One in three women in the world has been forced to abort or will be forced to abort once in their lives. Six out of ten women who used IVG were on contraceptives in the previous month. Today, we face a law that is congruent with the realities of the ground, which responds to realities. It is an opportunity to get out of an ostrich policy and to really listen to the needs of these people. This must, of course, be part of broader policies on prevention, reimbursement and broad access to contraception. We talked a lot about it yesterday and we'll talk about it later. This will be done by breaking all the taboos around these topics that primarily affect women and, ladies and gentlemen, by voting this law. Women paid a heavy price for this crisis. We've already talked about it. They sewn the masks and allowed our hospitals and caregivers to function, being exposed on the front line, keeping the children, experiencing domestic violence. They do not deserve contempt and small political games. Today, the debate is mature. Those who say otherwise should not have heard everything that has been said and debated for months here in Parliament. We had five commissions. During the previous parliamentary term, we heard 20 experts. There have been hours and hours of debate, and three opinions of the Council of State which state, still recently, that the legislator is free to decide. The various opinions have already been expressed and discussed. I think no one will change their mind by receiving an umpteenth anti-IVG email in their mailbox during the summer. In fact, today, Parliament is the right body to vote on this text. It will allow this parliamentary majority to speak and opposing opinions to be expressed. That is where the heart of democracy lies. This Parliament is legitimate, yes. And it is not for party presidents, who are mostly men, to decide what women do with their bodies. The political bargaining on this subject is a real shame! We can't agree on everything. Disagreements must be expressed, but they must speak today through a vote. Thank you.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u8	Mr President, I am no longer surprised what I am hearing. Of course, many things have already been heard since the beginning of this debate on an extremely sensitive social issue, an ethical debate that concerns everyone, men, women and families. Whatever the convictions, this debate does not leave indifferent. What I would like to say today is that if we ask to include this item at the beginning of our parliamentary sittings at the end of the session, it is precisely because the debate is ripe. It is time, here and now, to be able to discuss it calmly, like any political debate that respects itself. We need a little time for that. We're always told that we're trying to rush. No! In fact, we don't want haste. We want to hold this debate in a momentum that is not at 02:00 or 03:00 in the morning, when more than half of the members are no longer present in the room or are no longer awake behind the screen. No, we want this important theme to come from the outset. It has been three times since this subject came back to the plenary. We believe that, in comparison with matters which have just been adopted in committee, there may be some precedence. Even if it is not written as it is in the Rules of Procedure, it still seems that a text that has already been submitted to us three times would require that we now be able to position ourselves. For or against. It is the freedom of parliamentarians in their soul and conscience. But at the very least this debate must take place and we must be able to vote. I would also like to go back in time. This law on voluntary termination of pregnancy has been in existence for 30 years. It dates back to 1990. I have a team of young collaborators; some are not that old. Thirty years, it's been a while. In Belgium, abortion has been legal and practiced for 30 years. So there is some experience. People in the field have told us that we need to adapt the law because society is changing and because we have learned from practice. On this basis, it seems to me that it is the work of parliamentarians to come before you, to bring texts and to try to make improvements to the daily lives of our citizens, and in particular of citizens. Thirty years ago, the then government referred the debate to Parliament. It is true that 30 years ago, the CVP and the CSP had a different weight in our assembly than the current CD&V and CDH. They represented 30 per cent of the election results, for 12 per cent today. There was also much stronger and greater pressure from the Church at the time than now, as well as from the Royal Palace. Our society has changed! Although, at the PS, we fought at the time the ideas of Wilfried Martens, who did not correspond to our convictions, we recognize that at the time we respected the institutions. Some people would do well to draw inspiration from it. The government agreement in May 1988 called for a hand in Parliament. They had not been blackmailed, nor a government matter. So why aren't we even here? Why this blackmail, which is scandalous in relation to the situation, to the evolution of society, and in terms of respect for our institutions and the Council of State, and more generally the citizens, who are also our voters. I hear we wouldn't have had enough debate. This debate began in the previous legislature. There were auditions, as Sarah Schlitz explained. From the beginning of this Parliament in October, we resumed this debate in committee, with a first and then a second passage. We have had ample opportunity to express our views on the subject. I hear, outside Parliament, that there is no echo! I don't know if we live in the same world, but it seems to me that, in the press, almost every day, we talk about it: in the media, in the JT, during debates, even literary shows... everywhere, it's about IVG. Even in France, texts were tabled to prevent that during the period of VOCID, a more difficult health period, women would have less access to abortion. There was still this debate! This provoked reactions in Belgium from journalists who called us to find out where we were with this law. There is this debate in our country! I've been sitting here for a year now and we've been talking about it for a year. To hear that is not the case is to go too far. It is disrespectful of the people and people who work in this Parliament. In terms of debate, it seems to me that this debate should take place in committee. Since when, Mrs Van Peel, have you tabled amendments in committee? There was no debate in committee because there was no tabling of amendments. The first amendments tabled came in March, not in committee but here in plenary session! This is proof that there was some form of confiscation of the debate. And today we hear that we do not want to vote! We do not want a vote today in plenary! Democracy requires a vote!
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u9	Mrs Tillieux, you may continue to fantasize about debates that have not taken place and hearings on proposals other than the proposal before you today. You write that the press in French-speaking Belgium writes every day about abortion, that the debate has been there for years. I'm not ruling that out. You have a large majority on the French-speaking side. It's different in Flanders. Fortunately, in Flanders there are also journalists who have also looked at the hearings to which you have all referred. The authors always say that there has been a debate and that they have not stopped hearings. The gynecologists who will have to perform it have asked to be heard. A letter has arrived in committee. You turned all that down. In Flanders, journalists look at this and articles have been published. However, you have not read it, because we live in another country. You don't have to convince me of that. The conclusion was simple. Firstly, these hearings were about a completely different proposal. Secondly, out of the twenty experts who have been heard, only four spoke about the deadline and they were not all in favour of an extension to 18 weeks. All these other cases, and especially the criminal provisions, have never been dealt with in those hearings. So stop telling that lie every time. Mrs Merckx, you are right: one person has started to do so. Mrs Tillieux, you say that the debate has not been conducted by me. The tens of thousands of questions that this proposal raises in all possible areas, both ethically, humanly and legally, should I indeed re-examine all of them here if the debate continues in plenary. Why? What was your way of debating this proposal in committee? Colleagues will be able to confirm that. When critical questions came, you looked a little mean, you started talking about women's rights and people who are supposedly against abortion, but you didn't give any answers. You do not have an answer. That's not a debate. You want to push through your own will at all costs, and in particular you do not want to enter into the debate because you know that you cannot win the debate on a bad proposal. It's as simple as that.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u10	That was a personal fact. Madame Tillieux is moving on now. We're still talking about the procedure. Mrs Van Peel, you spoke about the substance of the matter. If you want the Chamber to discuss the substance of the matter, the subject must be placed on the agenda. That is Mrs Tillieux's question. Let us exhaust the procedure for adding the item on the agenda as soon as possible, so that the Chamber can give its opinion on it. Then, if necessary, the substance of the case.
ParlaMint-BE_2020-07-15-55-plenair-ip052x.u11	I know that there is a temptation to come back to other things each time and make us look like liars. This is one trick like another. In fact, Mrs Van Peel, when did you table these amendments in committee? Answer me! When did you table these amendments in committee? Mr President, the truth has its rights! When did you table these amendments in committee? You don't answer because they were never tabled in committee. The first time was in plenary. In fact, you don't want to debate. You just want to block the debate. This has been your course from the beginning. It is true that the hearings focused only on decriminalization. That was the reason for the debate at the time. That's right! However, according to ten of the experts who have been heard – this is not nothing – it is urgent to respond to the situation of women who are being sent to the Netherlands today. There is therefore a need. It is true that these women are few in number compared to the overall volume and represent only a few percent. But do we have to leave them as they are? How do you respond to these women who have exceeded the 12-week deadline? Today, you answer them by saying that nothing is being done here, that if they want to undergo an intervention, they must go elsewhere, in the Netherlands for example, and if they do not, well, it will pass what has to happen. As far as we are concerned, we want to shoulder our responsibilities. That is why we want the vote to take place. We want a clear position on this issue. Mr President, it has been three times that the Council of State has taken a position. This time, he did not stand on seven of the nine amendments that were tabled, considering that he had already delivered an opinion, that he had already voted on these matters. For the other two, he said that it belonged to the legislator's free choice. In any case, it is amendments that are really flabbust! This completely dishonors the functioning of our Parliament. This is unacceptable! I say that this is unacceptable on behalf of all women who are waiting for solutions today!
