ParlaMint-BE_2020-10-02-55-plenair-ip059x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u2	The discussion of the government statement is resumed. The discussion of the Government's statement is resumed. Mrs Pas has the floor.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u3	Mr President, ladies and gentlemen, classical music has often brought disaster and misery to the Flemish people. Think of the performance of the operetta "De Stomme van Portici" on August 25, 1830. And now it's the turn of Vivaldi, the composer of the four seasons. I just hope we didn't leave with this team for a three-year winter season. Actually, it's an incredible dishonor for that violin virtuoso Antonio Vivaldi to name this thing after him. Prime Minister De Croo, you mentioned in your government statement about respect, democracy and trust. Respect. Perhaps you could call on your ministers to attend sometime. I think it is respect for the opposition to at least be present in the discussion of the government statement. Respect for the electorate, let that be the biggest loss of this government today. This Vivaldi coalition has no respect for the voters. The so-called positive Vivaldi project is a left-wing, francophone tax project that runs counter to the signal given by the electorate almost 500 days ago. Many Flemish voters are disappointed. They feel like Mr Calvo today: betrayed and pushed aside. In Flanders, your government also has no democratic legitimacy. Either way, this government has no majority in Flanders. It does not represent the Flemings, not electoral, but also, and above all, not as far as that right-wing stream in Flanders is concerned. There is no other country where the two largest parties of the country are set aside. Those two largest parties in the country did not sit at the table, even though they together get more than three times as many votes as the largest party at the government table. And then you're talking about democracy in your government statement. I also know that you are not doing anything illegal by putting aside those two large parties, which made nearly 2 million votes. Belgium simply doesn't have a winner takes it all system. But be aware that if you want to restore confidence in politics, as you said in your government statement, you will not do so by putting a loser take all system into practice, as is happening today. Seven dwarves now form a leprechaun government, seven. And the miserable preferred voices of the many excellences illustrate that. With the exception of one federally elected member of the federal government, I have to leave them all behind in the number of preferred votes. Most ministers and secretaries of state have raised fewer people than there were at the Heysel last week at our protest event. I'm gonna take one out. Don't take it personally. It is representative of almost everyone else in your government and he is not yet present, but Sammy Mahdi got 6 779 preferred votes. Leprechaun Plop had 1 200 more on that same list, so it's actually worse than a leprechaun government. Several ministers and secretaries of state do not even represent a single vote, zero. Why choose people when so many noble unknown non-elected are in the government? Participation is holding-up on democracy, which you mentioned in your government statement: respect, democracy and trust. Do you expect to restore confidence in politics by breaking election promises, by doing the opposite of everything you say? During your party's presidential election, less than six months ago, Lachaert also called for fiscal autonomy for the region. With him as chairman of Open Vld, there would be no nuclear exit in 2025. Before the summer, Prime Minister, you argued for purple-yellow, otherwise, and I quote, otherwise you will never get a stable government. You said that I do not like a purple-green one, even if you should not be offered the prime ministership of such a government on a dish. Because I quote: Open Vld did not do well in the elections. We are the seventh party in Parliament. You have to respect democracy. At the time, you were talking about democracy and respect. As prime minister without force, you're the mop of your government, end of quote. And now look at the same man who, during the previous legislature, could not show himself as Minister of Development Cooperation abroad without promising money, who is now our prime minister. What Lachaert and you have done, Minister, involuntarily reminds me of the joke of American comedian Groucho Marx of the Marx Brothers: these are my principles, but if you don't like them, I have others. In the United States that was a joke, but in this country they call it statesmanship and taking responsibility. Last summer you wanted to form a sober government with ten ministers. Yesterday, no less than twenty excellencies took the oath, twenty. I even wonder if at the MR, apart from the father, the son and the younger brother, there might be a second cousin somewhere who's shy about a job. Now's the time, I'd say. Create 20 posts and then fill them out by family members. If Belgium were Hungary, Prime Minister, the European Union would have gone to trial for a long time. There are seven days a week, the government and the rainbow have seven colors. There are seven seas, seven main sins, seven continents, seven works of mercy, and now there is one unique thing. There is now also a country with seven vice prime ministers, seven megakabinets to fill. I wonder if that is your interpretation of boosting employment. I wonder if it was members' congresses that went on for the past week, or if they were rather job fairs. When it comes to the post, apparently there are no political families. Even the so undividable binding group of Ecolo-Green has two vice-premiers. Very binding, all of you. Do you think that with the appointment of such a Mexican army to ministers and Secretary of State, you respect the citizens in corona crisis? Is that how you intend to restore confidence in politics, Prime Minister? I'll come back to the number seven. Do you think it is normal for the seventh party in a country to deliver the prime minister of that country? In many countries there are not even so many parties. The election results are not taken into account in government formation in this country. That has nothing to do with each other here. This doesn't count. Here are other decisive arguments. Fils à daddy, that is not a statutory condition for premiership in this country, but it does help. And what's also a plus to becoming Prime Minister is a good family relationship with the royal family. Since yesterday we have, by the way, all cheered, with Delphine and her children two more princesses and a prince added. I certainly hope that we are not going to have to pay backwards, because then the gap in the budget will never be closed again. From the posts to the talk, namely the coalition agreement. In your declaration, Prime Minister, you have called for a policy that is not too harsh and that is not too much to be broken down. Now, I've been through those 83 pages very carefully and carefully, but it's really not easy not to tear it down. I'm going to do my best to start with two positive points. The first positive point for your government is that you set the bar so low and that the expectations of the citizens of this country are so low that you can only do it better than expectations. It can only be easy. And if I may make another positive point, it is the courtesy, correctness and courtesy with which you, as we have been the Vice Prime Minister, have been engaged in the debate for years. A friendly good day and elementary courtesy, which is already a breach of style with your predecessor, Prime Minister. You will remember the many images in Parliament, and now it is even completely absent. But when I interviewed Wilmès, she would always be watching her cell phone or turning around, as long as she didn't have to look at us. Actually, Prime Minister, that reminds me of bulls in bullfighting. Do you know any banderillas? Those are of those decorated sticks, about an arm length. And if the torero, the bullfighter, stabs one in the neck of a bull, that beast can't put his head up from the pain. That's too much pain shoots to even look up. It must be that our verbal pricks were very painful in the past legislature because your predecessor showed exactly the same symptoms. But it is certainly positive, constructive that you at least have the courtesy to conduct the debate properly, just as you are used to it from us. The coalition agreement is vague and woolly and almost everything is being put on the long track. It's vagueness trump card. In order to form a government in Belgium, you have to write a very vague text that is multi-interpretable, because all government parties must be able to interpret it differently, otherwise you will not get an agreement. We are already euphoric because of an agreement, we are happy because there is an agreement rather than what the content of that agreement is, you can go either way. In addition to wooliness and vagueness, there are still many platitudes. One example: there will be an active and transversal policy on diversity and equal opportunities. I really don't know what to imagine. Hopefully that will be clear soon. But your coalition agreement is also full of contradictions. You cannot blame the opposition for looking for contradictions, because you yourself wrote them in black and white in your coalition agreement. Thus there are supposed to be no new taxes, but a third of the new revenues will come from new taxes. Another example: the coalition agreement provides for a fight against tobacco consumption, and the goal of a smoke-free generation is enshrined in the coalition agreement. But in that budget table that we have received from you, the revenue from VAT and excise duties on tobacco is on the increase. How these revenues will be increased is a mystery to me, because they are already taxed at the rate of 21%. But I hope that will be clear soon. Your coalition agreement is still full of uncertainties. What is certain and what many Flemings, especially the savers, are wondering is how you see the contribution of those who have the greatest carrying capacity. That too is very multi-interpretable. For your party, for the MR, that's not power tax. But according to PS chairman Magnette, it is indeed a capital charge. Mr Laaouesh has just confirmed, at the request of my good colleague Wouter Vermeersch, that there is indeed a need to think towards a capital tax. Minister Gilkinet mentioned a millionaire tax intended to finance health care. What is it now, are we getting any clarity about it? Your coalition agreement, Prime Minister, is like those Vivaldi parties themselves with spit and spider thread. Only one thing binds you: fear, a crippling fear of the electorate, a panic fear of a ballot, a sacred fear of democracy, which you were so full of in your declaration of government. In Belgium, it has now come to the point where a party that wants elections is called undemocratic and those who absolutely do not want elections, who have no message at all from the electorate, that they are referred to as democratic. In your coalition agreement there is something for each party, but something for the electorate or something for the future, that is very far-fetched. As far as the search for mouth masks was under the responsibility of Maggie De Block. My fellow Members will discuss these different issues in greater depth during the round of the theme. But I'd like to give you some chalk lines anyway. In general, the coalition chord is coloured like the color code of this country regarding corona red. There are some good social measures in it, and I will allow you to dedicate them to a great deal. The principle of 1 500 euro minimum pension. You know that we are certainly in favour of this, but that must of course go hand in hand with a reform of the system. The number of kilometres on the counter must be taken into account for everyone, and that is more correct than just taking into account the age of the car. Moreover, the retirement age with this government remains 67 years, despite all the electoral promises. And, of course, we must also provide the means to finance everything. Minister Vandenbroucke, the bomb or better bomba of Conner. With him in the government, that can't go wrong. He will undoubtedly insist on urgency with his colleague responsible for pensions. Because I remember that in 2004 he wrote together with Vande Lanotte in an open letter that 2004 should be the pivotal year in the pension reform. Sixteen years ago, he wrote that there was no time to lose. That was right after the last purple-green government. The necessary reform is still not in place today. The frequent consultation with the social partners is a good thing in itself. Provided that it finally comes to a decision, because in the previous government it was unfortunately too often used as a cemetery if one did not get out of the government. Expenditure is there, but reforms are still awaited. What is certain is that the invoice will go to the ordinary Flemish citizen and taxpayer. The dismantling of alternative forms of remuneration: is this about commercial cars, as Minister De Sutter has already confirmed on the radio? The fact that the vast majority of commercial vehicles in this country are located in Flanders will probably not be strange. I would also have liked to have been made clear in Minister Gilkinet's plans whether it is true that this government is also planning to tax their income. I should like to congratulate Mr Green on his excellent work today. The passages in the government agreement on energy and climate seem to have been taken completely out of your program. Even almost all the legislative proposals and resolutions on mobility are literally reflected in the points of the coalition agreement. Only the hunger of power was so great that you could not push your breaking point, the core exit, with certainty. Nice work. Instead of burning your program ritual. Because that was the condition that Open Vld-President Lachaert demanded in order to be able to join the liberals. And now he has achieved the opposite, because I have not yet found many liberals in the coalition agreement. Do not forget, ladies and gentlemen, Ecolo-Groen, that CO2 taxes are passed on in the final products of a company and that it is therefore the consumer who would pay for this. Also be aware, ladies and gentlemen of Ecolo-Groen, that your government bike is in the administrative mud. And that brings me to the Community part of the coalition agreement. Allow me to address this important section to the CD&V. In Michel I's government statement, I addressed the N-VA on this issue. Those who remain, who then followed the debates, will probably remember that. At that time, and not just me, I was very disappointed at the Community standstill which has been unseen since the 1960s. Of course, I denounced that in my intervention. It was sensitive, because I was interrupted by the chairman of the N-VA group. Those who were there will remember the context: if the so-called socio-economic recovery government were to smoke out the French-speaking people and thus increase their Community appetite. In the meantime, they would structurally put the budget in order. That's what it was, if I'm not mistaken. The only people who are now being smoked are the Flemings: their expectations have not been met. On the contrary, they were saddled with higher invoices and in the meantime, that billions flow continues to increase towards Wallonia and Brussels. The transfers are confirmed in the coalition agreement today. But do you remember that the great consolation prize at the time was that the PS wasn't in the government? We would see something in 2019, that great state reform would come, and literally the N-VA group chairman interrupted me as follows: "Mrs. Pas, I do not think you are fully aware of what is happening in this Parliament. We are experiencing a historical event: after 26 years the PS is in opposition," it sounded euphoric. I wonder, ladies and gentlemen, if you remember what my answer was back then. Do you remember, Mr. De Roover?
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u4	(...)
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u5	It was another group chairman, but you were wrong. You can take the report from that meeting. I predicted two things to your group: firstly, that after the 2019 elections, the PS would be back in that federal government, and secondly, that five years of Community stagnation was the reason to become a ten-year Community standstill, and unfortunately I was right. You laughed at that answer because I did not understand the great strategy behind it, but you, who say that you are playing a few classes higher in substance, will have to explain that strategy to me again.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u6	Mr De Roover wishes to interrupt you.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u7	Mr President, the facts are what they are and you have shown them correctly here. We were in the government then, and that is what I understand now. You know why, of course, and that is a bizarre observation. But politics can be very bizarre. The crowbar of the Flemings has been weakened by the victory of the Flemish Interest. I don't blame you for winning the election. That is, of course, your objective and I wish you every success in it. But I see what the result is, namely that so many tens of thousands of Flemish voices have become useless. I regret that. But that does not alter the fact that, of course, you follow your own political logic, and you have that right.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u8	Mr De Roover, it is not about interpretations. It's about determinations. At that time, you were sent to the electorate with great Community promises. You have won a great victory and because of the small Flemish interest the pressure has dropped and the call of power has been too great for you to work on it. It is because of the election victory that the Community theme is once again on the agenda today. Because your Community standstill has completely wiped out the support base itself. But now we have a Community part to play in this coalition agreement. I am therefore logically addressing the CD&V, because they have some regionalisations in their programme and because it is also thanks to them that there is at least something Community in this coalition agreement. Mr Verherstraeten, if I am mistaken, but CD&V is also in favour of regionalisation of health care as a homogeneous package of competences, as in 1999, as a fourth of the five resolutions in the Flemish Parliament, almost all Flemish parties were in favour of it. But that was never carried out. I read in interviews that Minister Geens made it clear that he was also in favour of homogeneous jurisdictional packages at Flemish level on justice, that that would improve the functioning and especially your party advanced it as one of the two breakpoints for government accession: the elaboration and partial realization of the state reform. My expectations were high. Because you weren't alone in that. When Egbert Lachaert was still fighting for the presidency of Open Vld, he openly advocated fiscal autonomy for the regions. Yes, there are more Communitys in the coalition agreement than at the time of the Michel government. Instead of just one paragraph, we now get five and a half pages. It is true what Mr De Roover said just now in his speech. It is short and it is not ambitious, but it is certainly longer and more ambitious than what was stated in the previous coalition agreement. If the CD&V is still concerned that as an unnecessary party in this Vivaldi coalition it would not have left its mark on this coalition agreement, then I can say that you can sleep on both ears. This chapter also breathes CD&V. It's all ambiguity, a big spread. It's full of them on the one hand, on the other. On the one hand, there is a desire to homogenise powers towards the Länder. On the other hand, federal asymmetric federalism is being pulled out of the hat in order to retain federal powers which should go to the Länder in the context of homogenisation. On the one hand, the transfer of health care to the Länder is put forward. At least part of it. So the fragmentation is not over. On the other hand, the coalition agreement contains numerous federal policy choices in this area, even with a horizon up to 2030. So that complete defederalisation is far from coming. On the one hand, it is said that the powers of the Länder will be respected. On the other hand, in hidden terms, there is re-federalisation under the code word efficiency and strengthening the impact of the federal level. Meanwhile, it has already been proved abundantly that the federal level cannot work efficiently. But we'll see what comes of that. On the one hand, a state reform is envisaged, but on the other hand, there is no guarantee that it will be effective. There is no clear direction as to what exactly it is about and where it will go. Mr De Roover has just mentioned the importance of this Community part. It was a corpse you can't reheat. An insult to the public that this problem is not being addressed. I've been listening very carefully, haven't I, colleague? That's exactly what you're saying. It could have come from my 2015 intervention perfectly. When you were talking about the appropriate way of passionate opposition, I even thought for a moment that it was about me, with a pun as we are used to yours. But I am certainly glad that this Community appetizer has come back. It's all vagueness.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u9	Mr Pas, I thank you for your intellectual honesty, making a comparison between the government agreement of the previous government and the government agreement of the current government on the Community part. You say that there is much more in the Community part of this coalition agreement, that a direction has been agreed in the area of health care, that procedures have been agreed for what we are all going to do about this legislature. And you are right to point out that there are references to it on the left and right, not in that institutional chapter but in other chapters. But with two clear lines: one, respect for each other's powers, two, working well together. You are talking about the one hand and the other. On the one hand, to strengthen the autonomy of the regions. I hope that many Flemish nationalists, many democratic Flemish nationalists, will support that. On the other hand, you refer to the efficiency and effectiveness of the federal government as strengthening. What the hell is against the fact that a federal government is also efficient and powerful? We are responsible for people's pensions. We are responsible for their safety. We are responsible for collecting their taxes, so that they can be redistributed in a fair way. What the hell is against this happening efficiently and forcefully?
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u10	Mr President, Mr Verherstraeten, I wish you every success if you think that a federal government, which has been experiencing for decades that it is working anything but efficiently, could still work efficiently... But don't be naive. You know perfectly well that this wording is the rewording of how it was formulated in the pre-formative note as "refederalisation'. Because make no mistake, all your other government parties interpret this differently. That was the point I wanted to make. With this state reform, as described in this coalition agreement, it can go all the way. The lines are not defined at all, which direction it should go, refederalise or regionalise. It is a completely unclear story on the one hand and on the other. That was the point I wanted to make. Thank you for making that clear. Mr Verherstraeten, there is no timing, there is no guarantee that this state reform will be implemented at all. The only thing that is clear, which is also literally stated in your coalition agreement, is that the billions flow through the transfers along the social security system, interpersonal solidarity, as it stands, is maintained in its entirety. Colleagues, in the text of the coalition agreement, the words'states','regions' and 'community' are often used 125 times in the context of cooperation. So that's one and a half times a page. Those homogeneous sets of powers seem to me to be far away in this period of government. By comparison, the words "language law" or "language obligation" did not have any hit, which are not even found in the text, and to "dotations" and "protocolary role of the royal family" I could not even use the search function. I already know the result. The government agreement states that pending proposals on abortion are referred to the Committee on Justice for further study and also that an independent committee would conduct a study of practice and legislation to work constructively afterwards, and I quote from your government agreement, in order to reach a consensus between the parties that are part of the government and not to proceed to a vote in anticipation. In other words, CD&V, you can't leave the government. Then there will soon be a consensus between the remaining government parties to implement that inhuman and unacceptable extension of the abortion period. You can't go anywhere. What will you be able to do in this government? It is incomprehensible that a party that is arithmetically superfluous for this purple-green construction, which, by the way, has been storming for eight years against a purple-green government for eight years, purple, purple, is not for nothing a suffocation phenomenon now in a re-release of purple-green, a re-release without a Flemish majority, is willing to degrade to the spare wheel of that purple-green vehicle, to a playball, to a totally irrelevant, to a mop. You're a hostage and you've been taken hostage and CD&V reminds me of Harry Van Oers. Harry Van Oers was an inspector-general of the Belgian prison system in 1993 and he spontaneously offered himself as a hostage to prevent innocent victims of an armed escape attempt by three gangsters, Philippe Lacroix and the cultural enthusiasts Rami and Murat Kaplan. I remember those very spectacular images when I was 12 years old. Van Oers was taken as a hostage from a sas in the Brussels prison of Saint-Gilles. But you, CD&V, you volunteered to be a hostage. After 27 years it happens again in this country, although this time it is not a heroic act but a cowardly act. Harry Van Oers survived that hostage situation, I'm not at all sure about the CD&V. Colleagues, I will continue with the coalition agreement. I will continue with the lack of a Flemish majority, because you have already heard a quote about the broken promises and statements made by our Prime Minister, but to close the Community section I would like to add three more quotes about the Flemish majority, the lack of Flemish majority in this government. Your party proved to attach importance to a Flemish majority in the federal government. A Flemish minority government, that will not pass. We will fight that on land, at sea and in the air, from De Panne to Opgrimbie. Words of Yves Leterme. A Flemish majority remains an important condition for us. Not my words, but Joachim Coens's. A Flemish majority is always and extremely important. Not my words, Mr Verherstraeten's. You were right then. Too bad you're getting back to that now. Colleagues, in the Prime Minister's statement of government, migration received two sentences. Two sentences. This shows the gap between the village street and the Wetstraat. It'll live with the population. They also signalled with the elections the need for a different migration policy, but unfortunately the competent Secretary of State has already announced that there will be no trend break with the past. He also announces a migration code like his predecessor. He also announces a firm return policy like his predecessor. But the latter is very remarkable, as the implementation of that announcement of that firm return policy is immediately undermined by the government agreement itself. It will be a story on the one hand and on the other. Because if the government is serious about raising the return figures, it would have done well to read the recent report by the Bossuyt Commission. There were comprehensive, objective lists of the shortcomings of the return policy and recommendations to make it more efficient and effective. But obviously it didn't happen. For your government immediately excludes two important and necessary instruments that allow for an efficient return policy. First of all, there is no provision for a possibility of residence and I know that CD&V would like that. In any case, they have already shown that. The Bossuyt Committee also considers that an essential element, but we have just heard the clear answer from Mr Calvo. It's not in the coalition agreement. So it won't be voted by the government parties. Secondly, it is announced that families with children will no longer be allowed in closed return centres pending their forced return. This sends out the signal that no family with children will ever be deported and that anyone who arrives in this country with children can stay. This will not only have an impact on return policy, but it will also have an unmistakable effect and make this country even more attractive to illegal migration from all corners of the world. As was the case in the Swedish Government, I fear that even Asylum and Migration will become a department, with a fast-talking secretary of state in the media becoming very well known, but the figures still point to more migration. What is not in the coalition agreement is significant. There is no real ambition to reduce immigration rates, not even illegal immigration. However, that is the express wish of the Flemish voters, not only in the election results of May last year, but also in almost every poll. The opposite seems to be the case. While nowhere is the intention proposed to stop this illegal influx, the government even wants to open up additional legal migration channels. That is certainly not the turnaround the electorate voted for on 26 May. In the area of justice and security, too, what is not mentioned in the coalition agreement is more significant. Security and justice were given six sentences in your government statement. I would much rather have heard, Prime Minister, that you had announced the abolition of conditional release, the abolition of class justice. But the payoff law remains untouched. A merger of the Brussels police zones. It is clear that Conner's content bomba does not live in Brussels, because that merger is not going to happen. No hard work on crime. The starting point for the new criminal law is that prison will only become the ultimate remedium. That too is not the turnaround that voters voted for on 26 May 2019. Do you think that voter chose discrimination tests by the social inspection? Do you think that the voter's signal was to increase the hunt for the racism ghost? I can tell you that. That is one of the few clear passages throughout the coalition agreement. The fight for diversity and against all forms of discrimination is given particular attention.The government also strengthens measures to combat disinformation and the spread of fake news. The seven mini-partys are therefore very similar when it comes to threatening freedom of expression. Christ, who in his time made the stupid talk, in Belgium they want to silence the speakers. If the message does not appeal to the regime, then they are shooting at that messenger, then they are throwing him off social media or perhaps they are going to prosecute him. I am not under any illusions. Belgium has never been a democracy worthy of that name. Liberalism and freedom is a long way to go under Alexander De Croo. Black times are coming for that freedom of speech. Prime Minister, you mentioned in your government statement how symbolic it is to discuss a federal government statement here in the European Parliament today. And you also stated here yesterday that this government is heading in a clear European direction. So don't worry about the gender diversity in your government. I know you listen blindly to two women: to von der Leyen and to Lagarde. You are on a clear European course. You even quoted Jean Monnet, one of the founding fathers of that European Union. We fully support the beautiful ideals underlying more passionate European cooperation. But the present European Union has nothing to do with the European ideal that would bring security, peace and prosperity to our continent. It has been a while, but I have read Monnet's memoirs, and I have not seen any evidence of a commitment to the undemocratic, super-centralised EU state that imposes on EU citizens a migration policy and climate policy for which they have not chosen but have to pay. I know that many of you are either not hindered by any knowledge of the facts, or deliberately want to give us the label 'anti-European'. That is easy, as there are no substantive arguments to be put forward, but nothing is less true. It is precisely out of love for Europe that we are such an EU-critical party. The European Union wants to impose on European citizens that Europe should be equal to that European Union or not without that European Union. Europe and the European Union are therefore all too often and deliberately confused by the urophils. But that's two completely different things. Europe is the cradle of our Western culture, the cradle of democracy, of classical freedoms. Culturally, Europe is a very diverse continent. A Dane is not a Greek, a Fleming is not a Waal. It is precisely because of the diversity between peoples, thanks to this unique diversity, the European wealth of cultures, peoples, traditions such as Saint Nicholas and Black Piet, that Europe has been able to become strong. "Diversity is strength," you said yesterday in your government statement. This diversity is indeed strong. This beautiful European patchwork, which has grown over the centuries, is a thousand times more valuable and livable than the artificial unitary sausage Verhofstadt and co have in mind. Europe is a beautiful continent. Europe is far too dear to allow it to sink into the swamp of regulation and to allow it to expand indefinitely until nothing remains of it. Prime Minister, you mentioned this European Parliament in your declaration of government, if I am not mistaken, the beating heart of democracy. It looked like an application for a European top job for the umpteenth Belgian Prime Minister, but I have to say: Yves Leterme, Michel, Verhofstadt and co. But labeling this hemisphere as the beating heart of democracy... Prime Minister, the European Union is an anti-democratic moloch. If legislation is adopted in Hungary or Poland which the European Union does not like, action cannot be taken quickly enough. But apparently these fundamental values, such as freedom of expression on which the European Union is built, are being applied very selectively. It is clear that they are very selective with the moral touch. This European Union remains deafeningly silent when it comes to political prisoners in Catalonia. In an EU Member State, Spain, people are being put in prison for years simply because they are trying to implement what was democratically elected in 2015. The execution of electoral promises is clearly not commonplace in this establishment. It is indeed a very symbolic place for today's debate, because here too, keeping promises is not a custom. Colleagues, on Sunday we saw a car caravan of concerned citizens who came to the Heysel from all over Flanders in their spare time to remind the political class of their electoral promises, to ask for respect for the will of the electorate. Yesterday we saw a procession of bricoleurs and marchandeurs who went over a promenade of broken election promises to the king to receive a minister's portfolio and drag their voters on a Belgian street with no end. And tomorrow, tomorrow, you're probably going to give confidence to the Vivaldi coalition that doesn't even trust itself. Then you will give the mandate to seven parties to continue muddling at the expense of the Flemings. The reckoning follows. Your French-speaking clients will not pay the bill. They don't have that habit here. I'm going to finish, and I'm going to give you, ladies and gentlemen, I've started with Vivaldi, I'm going to end with Vivaldi, and I'm going to give you what the end of Vivaldi looked like, according to the composer's biography. He died on 28 July 1741 in Vienna, sick, destitute and completely ignored by the public. And what would happen to Mozart only half a century later, in the same city, happened to once-rich Antonio Vivaldi. He was buried in a nameless grave, like a dog down the well. This Vivaldi coalition does not gain the confidence of the Flemish Interest.
ParlaMint-BE_2020-10-02-55-plenair-ip059x.u11	Thank you, Mr. President. You know, Mozart also died in a public grave. We still talk about it every day and his work will never disappear. I love Mozart. I also like Vivaldi as a musician. I'm sure I'll love him as a government. Mr Prime Minister, Mr President, ladies and gentlemen, if we are gathered in this exceptional forum, it is that we are still fighting against coronavirus. We must remain vigilant, careful, supportive and attentive to the most fragile. Sophie Wilmès' government had been tasked to focus on this task. Many measures have been taken to care for the sick, support care services and facilitate front-line work. Maybe it wasn't all perfect. Our society is complicated and the virus was not known. Little by little, the contours are being identified, but our officials were there on the ground. Rapid and drastic measures have been taken to save our economy, support businesses, independents and SMEs. These efforts must be and will be continued by our new executive, as you recalled yesterday, Prime Minister. In this spirit, one of the first priorities will be to focus on our health care services. The crisis highlighted the need for sufficient and better-valued health workers. The first line is the keystone of our health management. Efforts have already been made and must be continued. We need structural improvement in the health sector. Recurrent budgets have been set up to ensure better remuneration, reduced workload and more permanent training. Resources will also be made available for mental health care. Hospital funding must be simpler and more transparent. It must operate within the framework of networks. In order to generate resources, we need to pay particular attention to controlling the budget allocated to medicines through effective use taking into account the needs of the population, of course, by empowering prescribers and increasing the share of medicines at better prices and biosimilars. With regard to crisis management, it is gratifying to see the appointment of a reference person appointed for one year in order to coordinate optimally the actions of the federal state and the federated entities. Good coordination and improvement of the effectiveness of our state must be a strength for the government's action. In addition to health security, the government agreement has a focus on security in general to meet the demands of the judiciary, which calls for refinancing for staff, computerization and buildings, as we all know. Attention will also be paid to improving access to justice for the most vulnerable litigants. To allow judges to be in sufficient numbers in decent premises, with adequate information technology means, to communicate internally only for the benefit of the accused, is the minimum necessary to be able to carry out an effective judicial mission. Modernity, accessibility and efficiency are the mainstays of the proposed reforms of the Criminal Code, criminal procedure and the enforcement of sentences. Although long-term, this work is indispensable, because it touches on the very foundation of our society and of what is called the rule of law. We need rapid sanctions through accelerated procedures, the enforcement of all sentences and the severity of repeat offenders.
