ParlaMint-BE_2020-06-18-55-plenair-ip045x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u2	Mr President, ladies and gentlemen, Prime Minister, it is a very high cliché that our country is known for chocolate and beer. But the connoisseurs know better. We are a country that makes a difference in one sector worldwide. It is a sector in which we are all equal, regardless of whether we are Fleming, Brusselser or Waal. It is a sector with 80,000 jobs and with a lot of creative companies and freelance. That's the event business. Unfortunately, this sector does not have its own minister and is forgotten too often. Madam Prime Minister, our group wants to be the voice of all those involved. It is true that the government has taken measures to support the sector, such as the 100 percent deductibility recently decided and appreciated by the sector. However, more than support, the sector also needs perspective to be able to re-turn sales, do business and serve customers. We are also realistic. No one expects major concerts to be held by 2020. The people involved don't ask that either. Madam Prime Minister, why, when large shops are allowed to receive hundreds of customers at the same time, should trade fairs not be organised, provided that they can continue safely? The industry itself has not been idle and has developed an event matrix that can determine whether organizers can continue a small street party or a big event. The matrix has been discussed several times at the Consultation Committee, in the GEES and in the various working groups. However, you also realise that it is now time to decide. After all, an event or a scholarship is not organised on one-two-three. Madam Prime Minister, that's why I have two questions for you. Firstly, when will the National Security Council give the green light to the sector? Secondly, I hear that some are suggesting that a maximum number of participants per event be set. We do not think that is a good thing. We didn't do that in the hospitality industry either. It's much better to work with customization. Do you agree to that statement?
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u3	Madam Prime Minister, the serious health crisis we are experiencing is turning into a profound economic and social crisis. Priority is given to the most fragile economic structures. I am thinking of our SMEs and self-employed people who, moreover, provide jobs anchored in our home - not delocalised. Many areas were forced to close during confinement. As a result of the gradual breakdown, some can reopen - I am thinking of the Horeca, the local shops - but others are still at a standstill. I am of course thinking of the cultural sector, of the event sector - which is very active in this period - and of the foremen, the travelling merchants, who are also at a standstill and who, beyond the economic dimension, bring conviviality to our cities, our villages and our neighbourhoods and the joy of living, which we all need and all today. Can you give us some prospects for reopening? Will they be given by the next National Security Council (NSC)? If so, when will it take place? Another challenge facing environmentalists is cascading bankruptcies. A recent study by Graydon shows that 40% of SMEs in Brussels are in great difficulty. Most of them, however, were healthy before the crisis. Every effort must be made to combat this phenomenon. Today, the moratorium on bankruptcy has come to an end and we regret that your government has not extended it. It seemed important to us to do so in order to give a breath of oxygen to all these SMEs that are going to resume business by meeting their creditors. Why not extend this moratorium, if only in a short and time-limited manner? (...)
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u4	Madam Prime Minister, besides the representative of the people, I am also a city council member in the municipality of Boom. Tomorrowland is of course the most famous festival in our municipality, but dozens of other smaller events continue in De Schorre. In recent weeks and months there has been a ban on mass demonstrations because of the corona measures. We thought of these 400 festivals in the first place, but there are 40,000 other smaller events in our country every year. It is incomprehensible to ban these even longer, especially when we see that similar sectors could be restarted with similar measures. What's different than walking through a large furniture store on a Saturday with hundreds of people on a predetermined route? What is different from visiting a trade fair? What is different from going to a big restaurant where distance rules are used? What is the difference between listening to a speaker or an artist at the same location? Today, with its action at the Heysel, the event sector has rightly sought press attention. Our country is not only home to the most famous festivals, but also numerous companies in this sector. They often emerged in the scenes of the small festivals on the beer bowls, but they grew into world players. Why are they world players? It's not about the material they use, it's about the talent, the people, the passion and the will to work hard. That talent has been at home for three months now and threatens to be home in the coming months. I think that the first and most important objective should be to give them a fresh perspective. Madam Prime Minister, is the government engaging with the event sector? Will the government further elaborate the rules and arrangements for the smaller events so that the summer is not completely lost after all? Is the government considering setting up a specific emergency fund for this sector? Investigates the government how we can speed up the process in consultation with the sector and the FOD WASO (...)
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u5	Madam Prime Minister, everyone involved in the organisation of sport, culture, tourism, congresses and fairs begs for a real restart or yet clarity about dates and protocols. They have united and they have done a good job together with all the authorities involved. They realized the COVID Event Risk Model that brings uniformity to the COVID-safe organisation of sports, culture and other events. The sector proposes to use this model as a mandatory advisory model so that all events and concerts can be tested. The talks of the whole sector with various ministerial cabinets and, finally, with the GEES have brought him to the COVID Event Risk Model. The 80,000 people who are active in this sector today are begging for the application of that system, mandatory for all events. The sector will ensure that anyone who organises something will use the model free of charge and easily and have access to a clear, generic event protocol and associated sector protocols. Together they want to provide a national helpdesk for governments, organizers and individual questions. The COVID Event Risk Model is already included in the professional arts sector guide and as a protocol for sports events and sports competitions. Madam Prime Minister, can the next National Security Council approve the COVID Event Risk Model? Can he also record the dates on which both indoor and outdoor admissions can be increased gradually in July, August and September, preferably without a maximum number?
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u6	Mr President, as I have pointed out on several occasions, the exit is a never-seen, complex and gradual exercise where a balance has to be struck between the desire and the need to be able to live a normal life again on the one hand and the health requirements on the other. Unfortunately, some sectors cannot reboot at the same time as others due to the nature of their activity. Some perspectives have already been given today, including for the event sector. I am thinking, for example, of the performances with audiences that will be possible from 1 July with up to 200 people or of the meetings, such as fairs and village festivals, which will take place again from 1 August. However, mass events remain prohibited until 31 August, as we said from the outset. We are aware that between events limited to 200 people and mass events there are a whole series of events for which clear prospects still need to be given. It is in this context that ministers, experts and industry are currently working on a security matrix, the Event Risk Model, which will enable event organisers to assess whether or not an event should take place and under what circumstances. This matrix will be put online as soon as possible, but indeed still needs to be discussed in the National Security Council. At the same time, yesterday, the Concerted Committee met again. We often meet in order to organise the recovery of the still confined sectors. Further meetings are obviously scheduled in the coming days. The relevant ministers are also responsible for drafting protocols with the sectors concerned in order to ensure a safe resumption, and these protocols, as in each case, will have to be validated by the GEES. This very morning, Minister Ducrame met with representatives of the Alliance of Belgian Event Federations to work with them on a containment exit protocol that includes all the necessary dimensions: safe reception of customers, staff who work in the necessary hygiene and safety conditions, guidelines vis-à-vis the organizers. I can see that this situation is difficult for many people who are still waiting. Events always or often require an organization that spans several weeks or months in advance. However, I would remind you that we must remain vigilant about the virus and its evolution. Health must remain a priority. And it is true that it is very difficult today to anticipate already what this health situation will be in two or three months' time. In order to support the sector, I would point out that many measures have already been taken within the framework of the social and economic protection plan. And, as you know, last Friday the Council of Ministers restricted itself to the political formations that gave confidence to the government - this is a distinction that must now be made - has met to agree on a series of additional support measures, including the 100% deduction measure that you mentioned. There was also a request on the course. It is true that there is a maximum course in July to 200. The matrix will help us assess whether a course is still possible. The discussion, I have to say, is still ongoing. Things have not yet been determined and the final decision will be made as it has always been made since the beginning, i.e. on the basis of a detailed opinion of the EGE as to whether or not to maintain a course for August or September, for example, but also taking into account the imperatives of the ground, always with the preservation of the health of our fellow citizens. I repeat that this remains the top priority.
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u7	Thank you for your reply, Madam Prime Minister. As you know, almost all economic sectors have started today. The reboot goes safely and well. The figures are also good, but it is now also time to give a perspective to the event sector. You're hinting at the next National Security Council. That's a good perspective. We are all talking about relance, but if there is one sector that is capable of launching that relance, then it is the event sector. It is a sector with 80,000 people and 9 billion euros turnover. In the trade fair sector, every euro that is spent means 7 euros extra for the economy. You must realise that the sector has already lost two seasons today, spring and summer. They look forward to a good autumn. I hope you can get them that good autumn with the National Security Council. It's about professional people. Crowdcontrol is hun corebusiness. They're the best in the world. So we must also give them the confidence. Go, go, go for the event sector, Madam Prime Minister.
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u8	Thank you, Prime Minister, for your answers on the resumption of activities. It is indeed important that there be a resumption of life in all its economic aspects – I mentioned it in my question – and on the rest, on life in general. This is a priority for us with, of course, the health aspects. On the other hand, with regard to the proposal for a moratorium on bankruptcies, which I asked you to comment on, you did not reply. I don't understand. This moratorium was extinguished yesterday, June 17. The question is very important to us because we are talking about potential bankruptcies. I do not understand that we were left unanswered because only your government can extend it because it is a royal order. We are seeking a solution. A text is on the table which was discussed yesterday by your political group but which will not be voted on until September on legitimate Council of State issues. It is not clear that this debate is not taking place and that you are not extending this moratorium. However, this is a demand from all the players (UCM, SNI, etc.) of the self-employed and small and medium-sized enterprises. I would have appreciated an answer from you on this.
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u9	Madam Prime Minister, thank you for the answer. However, I regret that we cannot offer a little more perspective to a sector with 80,000 employees and self-employed people. That perspective is so important, not only for professionals in the sector, but also for the many suppliers and volunteers. The perspective is particularly fundamental for the preservation of talent in this sector, human capital. The talent that we have, we really need to be able to preserve. We know that events have a long lead time. An average of three months of preparation is really no exception. We are now on the eve of summer, the high season of events, which is already de facto lost. This sector is not a production company, we cannot build stock that we can sell later. Every day without events is a lost day. The turnover loss is already many billions. I am fully aware that we still have a lot of re-launch measures to take in the long term, but I think that the sector is particularly looking forward to the next National Security Council, which should give them hope. I hope we can give it to you.
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u10	Madam Prime Minister, thank you for your answer. COVID Event Risk Model, that is the word we will have to remember in the coming weeks and months. That is the way in which we will organise not only commercial fairs, but in which the entire cultural sector will be able to work with 500 festivals and thousands of small events from amateur organisations and so on. They're all gonna do that together. I understand that you will be doing this in the next few days and hopefully we will know your decision on this at the next National Security Council.
ParlaMint-BE_2020-06-18-55-plenair-ip045x.u11	Mr Vermeersch's question was a deliberation. We discussed this in detail in the European Affairs Advisory Committee. Mr Vermeersch's group could not be present at the time, but apparently he is based on new elements. The Prime Minister agreed that this question could be asked.
