ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u2	Ladies and gentlemen, ladies and gentlemen, on 17 November in Leuven Willy Kuijpers, former Member of the Chamber, died. He was 83. As a young teacher, Willy Kuijpers ended up in the Flemish movement through the youth movement and the cores for the promotion of the generally civilized Dutch movement. He committed himself to the Volksunie in local politics, and was elected city council member in Herent in 1970, a mandate he held until 2016 for forty-six years! The Court of Justice of the European Communities held that the Court of Justice of the From 1983 to 1988 he was mayor in Herent, and from 1995 to 2012. Willy Kuijpers sat in the House on the benches of Volksunie for the district of Leuven from November 1971 to June 1984. In this Assembly, he has been most prominent in the fields of education and development cooperation. Characteristic of Willy Kuijpers' political commitment was a combination of militant Flemishism and social movement, of popular nationalism and commitment to political and general-social emancipation. It was that conjunction that led him to travel around the world from the 1970s to act for peoples and minorities such as the Basques in Spain, the Eritreans in Ethiopia, the Kurds in Iraq and the Kosovars in Yugoslavia. Elected to the European Parliament from 1984 to 1989, Willy Kuijpers was one of the authors of the voluminous report on the languages and cultures of regional and ethnic minorities in Europe. He served in the Senate from 1989 to 1995, and from 1995 to 1997 he completed his national political career as a member of the first Flemish Parliament elected by direct suffrage. Ladies and gentlemen, ladies and gentlemen, with Willy Kuijpers we are losing a warm, united and socially motivated politician who was popular on both sides of the political spectrum. But we also lose in him an ever modest and generous man, who did not hesitate to receive refugee children and other people in need in his own home. Willy Kuijpers really offered everyone his listening ear and his actual commitment. To his family and loved ones, we offer our deepest condolences.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u3	Madam President, ladies and gentlemen, today we salute the memory of a man who has marked his community and all those who have met him, a deeply popular man who has accompanied the Flemish movement in recent decades. It is very difficult to comprehend Willy Kuijers' life in a number of sentences. Willy Kuijers was a hard worker, a convinced Fleming and European, pacifist, non-conformist and progressive. He was a man of and for the people, widely respected in Parliament and far beyond. The number of anecdotes about Willy Kuijpers' special life cannot be counted. They will leave a lasting impression of commitment, humour and social reflex. On behalf of the government as a whole, we would like to extend our deepest condolences to Willy Kuijpers' family, political friends and relatives.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u4	Ladies and gentlemen, may I ask you to observe a moment's silence?
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u5	Madam President, Minister, this morning we learned that Belfius, our bank to all, our public bank, would close fourteen branches of its network in 2021. This is an announcement that comes two days after ING's announcement, which will close sixty-two agencies next year. No less than 40% of banking agencies have closed in ten years! This is a problem for many citizens who increasingly have to take the car and drive many kilometres to access basic banking services. Mr Minister, I therefore want to question you about what I call "bank desertification", which is a major problem for our citizens. This is a problem for older people and those who do not have digital skills. This is a problem for those who see their financial autonomy greatly diminished. I also want to talk about employment. Despite a profit of €6.2 billion in 2018, the banking sector is undergoing ongoing restructuring. In this sector, nearly 12,000 workers have lost their jobs in ten years. My questions, Minister, are then the following, knowing that the disappearance of agencies poses a major question to support the real economy. ING and Belfius indicated that they would close agencies but that no job losses were foreseen. Do you confirm this? Which agencies are involved? More broadly, what actions will be taken by this government, to which you belong, to remind banks, and in particular our public bank, of their societal responsibility to offer citizens, the real economy, traders, self-employed and SMEs a true supporting role?
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u6	Madam President, honourable Member, thank you for your question. Indeed, ING announced the day before yesterday the closure of sixty-two branches of its own network in 2021. Today, as you have said, it is Belfius who intends to close fourteen of the five hundred non-ante-five agencies she still owns in Belgium. According to the contacts I have had with the management of the two banking agencies, no loss of employment should occur since the various employees of these agencies will be offered transfers to other agencies or to other functions and other roles within the respective banks. Banks have all opted for a growing digitalisation of their services. It was an important phenomenon before the crisis of the coronavirus and it accelerated during this crisis. In my view, this is an irreversible phenomenon, but one that should be accompanied. Indeed, as you mentioned, if the digitalization of our economy has benefits, its negative consequences such as the digital divide must be at the centre of our attention. For my part, I believe that Belfius, as a bank wholly owned by the State, by the public authorities, must be exemplary on this subject. The shareholder of Belfius must put the issue of the digital divide on the board table and bring concrete solutions. Important steps must be taken to ensure that everyone has access to banking services. To say that Belfius didn't do anything would be wrong. Indeed, it is worth mentioning an interesting initiative by some banks, including Belfius, in the face of the sharp decline in bank distributors throughout the country, particularly in rural areas. As you know, these banks are currently working on the implementation of a new network of ATMs, a common network, via the Batopin structure, to ensure better coverage of banking services throughout the country. This initiative is important, but it is not sufficient. Care must be taken – the government will do so – to ensure that banks guarantee universal banking services to all their customers, especially the most vulnerable, those who are far away or who do not have control over digitalisation processes. This will be a priority for me and for the government in 2021.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u7	Mr Minister, thank you for your answer and thank you, above all, for reminding you of a very important point. Banks have a societal responsibility: the responsibility to support the real economy and to provide a quality service, accessible to every citizen. That's true for all banks. But this is especially true of ours, our public bank. I have heard here your call for the ownership of Belfius, which is wholly owned by the Belgian State, to make the bank exemplary on the subject. That's an important statement from you. You are also announcing a priority project for 2021. We will support you in your action. I think digitalization, automation and digitization of services is a plus. But until now, the digitisation of banking services is the destruction of jobs, it is the weakening of consumers, and it is to deprive consumers of the imprescriptible right, in my view, to be able to pay in cash. We will therefore be there to support you in your work within this government.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u8	Mr Minister, it is the Brexit week: next Sunday is the new deadline and today we are already seeing concrete consequences with traffic jams in Calais and the stuck port of Zeebrugge. It is a fact that the Brexit will have a huge economic impact on our country. The only question that remains is: how big will the consequences be? That will depend on whether there will be a deal, yes or no. What has the government done already? Minister Verlinden has said that we are operationally ready, but we are still seeing long traffic jams. By the way, we see that transmigrants are taking advantage of that to climb the lorries, but I understand that one more question will be asked about this this afternoon. We do not see in the budget any federal economic support measures. What's your plan? After all, it didn't come unexpectedly. What could partly alleviate the significant economic consequences is a good deal or a free trade agreement with the United Kingdom. But while this is becoming increasingly clear, Walloon Prime Minister Di Rupo considers it necessary to declare that he is prepared to block the free trade agreement. That is the position of the Walloon Prime Minister. Minister, what is the federal government's position on good free trade agreements?
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u9	Mrs Van Bossuyt, thank you for your question, because it is indeed the week.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u10	In preparation for a no-dealbrexit, the law adopted on 6 March 2020 provides for a number of measures allowing companies hard hit by the Brexit to temporarily reduce the volume of work without redundancies. This is an extensive form of temporary unemployment for economic reasons, a specific form of time credit and a temporary collective adjustment of working time. On Tuesday, 8 December 2020, an amendment to the law was adopted in committee, allowing the King to determine the date of entry into force and the end date for the proposed support measures. This will enable a political choice to be made when the emergency measures come into force. The FPS Economy has established a Brexit portal as a central gateway to all relevant information. There are also well-known checklists for companies, the Brexit Impact Scan and the recommendations of the European Commission before the end of the transitional period. Additional staff have also been recruited to monitor the market. There is also a contact centre for the companies. I will conclude with the role of the European level. Firstly, it will be important to start the process for the European contingency plan if there is no progress in the negotiations this week. Secondly, it is important to discuss the Brexit Adjustment Reserve (BAR) quickly. The BAR funds should go to the most affected Member States and take into account the situation of our SMEs. The Bar will undoubtedly play a greater role in the case of a no-dealbrexit.
ParlaMint-BE_2020-12-10-definitief-55-plenair-ip074x.u11	Thank you, Minister, for the answer. I hear you mention all kinds of measures here, but we find nothing of them in the budget, as is the case with the government. Next week we will have the budget talks and I look forward to seeing where you will find the efforts. At the moment when we are faced with the concrete importance of such free trade agreements, we hear Walloon Prime Minister Di Rupo saying that he wants to block the agreement. You didn't go into that, and I'm sorry about that. We have a very open economy and one job on three depends on exports. What the hell does Mr Di Rupo want with this? Is it perhaps just another round of pestering Flanders, all the more so since Flanders accounts for 82% of Belgian imports and exports? In the delivery of weapons to Saudi Arabia, he apparently sees no problem. Minister, I sincerely hope that the federal government will recognise the importance of good free trade agreements. They are important for our economy and prosperity.
