ParlaMint-BE_2020-03-05-55-plenair-ip026x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u2	Good afternoon, ladies and gentlemen, two topical debates are taking place today. Everyone is aware of Rule 125 of the Rules of Procedure, of course, but perhaps I will summarize it. The questioners will, as always, have two minutes. According to the Rules of Procedure, the Ministers then have five minutes to reply, but I suggest that we be flexible in this because there are many questions to ask. For the reply you will have two minutes. Attention, the groups which have not tabled a question may speak for two minutes, either immediately after the authors or at the replies.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u3	Madam President, Madam Prime Minister, what is currently happening at the border between Greece and Turkey is a shame for European values. Four years ago, in March 2016, the European Union was able to stop the migration crisis in the summer of 2015 at the price of an agreement that already shook our values. But what have we done for four years? We've settled down. We have concluded outsourcing agreements with countries such as Turkey but also with Libyan militias and, above all, as Europeans, we have failed to revise the Dublin Regulation. And here we are in this situation: on the one hand, we have Turkey, which here takes on a role as a smuggler of human beings, encouraging migrants to cross a border. I think it's a first! We're being blackmailed absolutely heinous. On the other hand, there are countries like Greece that are objectively overwhelmed, whose inhabitants are at the end and whose, according to the images, some Coast Guards carry out illegal refoulements. Prime Minister, I have one real question. I'm not just putting it to you, I'm putting it to all of us. Which Europe do we want? Do we want, for the future, a Europe that continues to outsource its borders, its migration issues completely and to pay, sometimes very expensive, Libyan militias or a third State to manage migration in our place? Or do we finally want a Europe that takes on migration and the question of migration, which confronts it, which manages it and eventually controls it but does not see it as a threat that should be preserved but as an opportunity? At the same time, Madam Prime Minister, do you condemn Turkey's action? Do you condemn the possible action, to be confirmed, of the Greek Coast Guard? Would this not be the time to take an initiative to try to finally resurrect the Dublin agreements and ensure that there is a regulation that manages to distribute migrants in a fair and balanced manner, rather than leaving them all in Italy and Greece. It is our values that are at stake.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u4	Madam President, Madam Prime Minister, if I were to tell you that I gave the keys to my house to a burglar and that I am paying him now not to break into my house, you might rightly have declared me crazy. Yet that is exactly what CD&V, Open Vld and N-VA did in 2016, when they made a blackmail deal with Erdogan. They gave him the keys to our European external borders and then paid him many billions of euros not to abuse those keys. Erdogan is, of course, a whole lot smarter than you, establishment politicians. The Turks have a leader who, unlike you, knows what realpolitik is. Erdogan knew from the beginning that he could easily blackmail Europe with the deal and now, when it suits him best, of course he does so. Thousands and potentially many millions, especially male migrants of military age, are being spurned and pampered by Erdogan's propaganda to illegally cross the Greek border by force and to flood and destabilise our continent. Yet you, Madam Prime Minister, and Charles Michel, former Prime Minister and now even President of the EU, continue to regard Erdogan as our ally. I wonder if you realize who our true ally is, Madam Prime Minister. Do you know this flag? [[Mr Van Langenhove shows a Greek flag]] Do you know these people? It's the Greeks, and they're guarding our border, too. They also guard our future. [[Tumult]] So my question is very simple, Madam Prime Minister. Do you realize who our true ally is? It's not Erdogan, Madam Prime Minister. They are our fellow Europeans, the Greek people.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u5	Excuse me, Mr Van Langenhove, as you know, it is not allowed to open a flag in Parliament, so you can put it under your seat.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u6	As a newcomer, of course, I couldn't know that.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u7	I think your group will have told you that.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u8	Madam Prime Minister, before I turn to my actual question, I suggest that we give the debate on people on the run a certain dignity and let it go back to what it deserves, rather than using it as propaganda for its own political agendas. Madam Prime Minister, an estimated 24,000 refugees have been gathered at the Turkish-Greek border, people who have been fleeing for years in extremely difficult conditions and who have now become a playground of an extremely cynical game between Turkey and Europe. The Group of the European People's Party (Christian Democrats) and European Democrats fully understand the difficult situation in Greece. There is complete chaos on the Turkish-Greek border. The situation in the camps on the Greek islands is degrading. There was no other way. We gave Erdogan a crowbar to blackmail Europe. Greece is now the first victim of this. The Group of the European People's Party (Christian Democrats) and European Democrats cannot understand the attitude of Greece, an attitude of violence. There's been tear gas fired, including children. In the meantime, there have been deaths. Pushbacks are happening. This is contrary to international law. In the meantime, everyone knows the statue of the Greek Coast Guard who almost capsized a boat. Greece is responsible, but we are all responsible. Every European country has a responsibility here, because Europe is abandoning Greece. Madam Prime Minister, will Belgium contribute to additional humanitarian aid at the Turkish-Greek border? I am thinking in particular of the most vulnerable people such as families with children. How do you see European assistance to Greece? Is Belgium prepared to send staff to support Greece in the processing of asylum applications? Is Belgium in favour of a temporary European distribution mechanism to resolve the situation on the Greek islands?
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u9	Madam Secretary, Madam Prime Minister, the war in Syria obliges thousands of people to flee and leave everything behind. Since Turkey is a neighbouring country, many refugees end up there. That is why a deal was made between Turkey and Europe in 2016 to see how the refugees could be received. This would prevent them from having to venture a dangerous crossing across the Mediterranean. In short, the European external borders closed, Turkey received money for better reception of refugees, and Europe also had to do its part and give people who had the right to asylum access and to distribute the refugees fairly. Today there is no more deal with Turkey and Erdogan decides to drop the refugees off at the Greek border. Flemish interest only requires resources to stop those people and certainly not resources for emergency aid to those people. That's hypocritical. Flemish Interest goes on coffee at Assad bombing its own people. We should not therefore be surprised if these people have to flee. Flemish Interest goes on coffee at Orban which boycotts every reasonable solution in Europe for its own political gain. We should not therefore be surprised if there is chaos at the borders. I suggest that you go on coffee again with one clear message: stop bombing your own people and take responsibility for people in need, so that they no longer have to flee and there is no chaos at our external borders. The Turkey deal has worked, the number of people on the run has fallen and the number of deaths has fallen. But now there is nothing, the war has escalated and there are no more agreements between Europe and Turkey. Aid in the regions has fallen. Madam Minister, what will you do within Europe to make new agreements with Turkey so that the refugees can receive proper protection in the region?
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u10	Madam President, Madam Prime Minister, the situation is too dramatic to be able to show in this House. Since 1 March, the situation has been dramatic at the borders of Turkey and Greece. The images revolt us especially when they show gunfire against children and families. So far, Europe has been inconsistent and has not provided a balanced response. Europe has merely provided additional resources to Frontex to protect its borders. It is therefore a purely security approach that is being put in place and that does not meet the challenges of the tragedy. In 2015, the deal that was made with Mr Erdogan was unacceptable, a bargain where money was given to him to keep our migrants. Today, the question is how to get out of this infernal cycle and respond to the humanitarian emergency. Belgium can play a leading role in a European approach to implementing sustainable and balanced solutions to human problems. Is a meeting of the Heads of State and Government planned after the on-the-spot visits of the Presidents of the Council, the Commission and the European Parliament to explain what could be done and, above all, suggest things? This would enable us to actively participate in the search for solutions. Is there not a risk that tomorrow, Mr Erdogan will apply or request the application of Article 5 of the North Atlantic Treaty, which would lead us to a very dangerous infernal and warrior process? Humanitarian and defence issues are linked. Today it is important to put everyone around the table, including Russia, in order to find a lasting solution to these kinds of problems.
ParlaMint-BE_2020-03-05-55-plenair-ip026x.u11	Madam President, Minister, I hear the talk here about refugee policy for personal gain. I advise you, not just the people from the right or the left or the welfare huggers, to take a boat in Ayvalik. I don't know if you know that. It's next to Izmir. You can rent or buy a boat there. There are about thirty to forty thousand traffickers in Turkey alone. If you do the 16 km transfer, I advise you to do it once, I have done it myself, then you arrive in Lesbos. Then it is noted that 90% of refugees are not Syrians, first of all. Most of them are Afghans, Ghanaians and Moroccans, among others. So one will find out who the victim is. Those are the people who live there. I really have to deal with it. Lesbos is a tourist island. On the whole of the tourist island there is no more tourism, no more potatoes or no more oranges, because they are stolen. That is the situation today. This is not about one side or another, but about Europe's cowardice. This is about the fact that we already pay EUR 38 billion a year for the refugee problem with Europe. I am not talking about migration, which costs us EUR 10 billion a year in our country or 2.2 % of our GNP. I'm asking for a little common sense. How can we give EUR 6 billion to a Turkish villain with Europe? Your memory may be small. Remember Kobani where he had the people killed. In 2016 we fought against ISIS, but Europe looked away when the YPG and the Kurds were attacked. Now the Turkish villain in Idlib is going to wage war himself on Syria's territory, they are going to transfer those refugees to the other side and say to Europe: pay! When are we gonna stop paying that Turkish villain? When do we take responsibility with Frontex? (...)
