ParlaMint-BE_2020-10-15-55-plenair-ip064x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u2	Prime Minister, the corona figures are rising at a furious pace. The question is no longer whether there will be a second wave, but how high it will be. We must now do what is necessary to avoid a real lockdown and keep the schools open. You have all our support for that. You also have our support to continue to support those sectors that are most affected, such as the catering industry and the cultural sector. Colleagues, we often say that corona affects everyone, but that is not true. Corona hits some people harder. People in poverty are five times more likely to die from corona. It is people who are in financial difficulties, who have health problems, who cannot pay the bills, who often live close to each other. People who are already hard hit by life are more affected by corona. In addition, groups of people keep the country running. Often they cannot work at home or it is difficult to keep distance at work. I am referring to our cleaning women, our caretakers in day care, our bus drivers and, of course, not least, our caregivers. Colleagues, when a company threatens to go under, we take emergency measures. We have taken emergency measures to preserve jobs, and that is quite right. Many measures are already being taken to save people's lives, but if certain people become more ill and are also more likely to die, then the government must also take emergency measures for them. The government wants to do a lot to fight poverty, with unseen social efforts. However, people get sick today and end up in the hospital tomorrow. What urgent emergency measures will the government take to better protect the people most affected by the pandemic?
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u3	Prime Minister, let us dare a lucid diagnosis. The gallop virus. Caregivers are under maximum pressure and do their utmost to save lives. Hospitals are beginning to deprogram the care of non-VOCID-19 patients, which is a disaster. People who need to be tested wait three days to be tested, and three more days to get the result. People who should be tested are not. People who should be contacted to be protected are not. That's not right! Every day, a new additional decision adds one layer to the other layers. We left the bubble, went to bars, then to curfews, to problems of sport, drinkers, universities, and then, sometimes, we change again. In short, it goes all the way, and it is the best way not to get citizens' support. Tomorrow there is a consultation committee. Let me make a triple request. First, stop the sausageing of advertisements. Coordinate all decisions even if they are not all the same in each Region. This contributes to citizens' acceptance. Secondly, should we go further? The question is on all press sites. I would like to ask you first to ensure that the measures that are decided are actually implemented. Take the example of telework. It has been highly recommended for weeks. We don't know its effectiveness. Clearly, when you see the number of people on public transport, it is far from being applied whenever possible. It is probably time to switch to mandatory telework whenever possible. You also need to make sure that the measurements make sense. To do this, we must really target the places where there is the greatest risk of transmission of the virus. I come to my third request. And I know I've been rubbing the same thing for weeks, but I'll keep doing it. One of the only real weapons we have is testing, tracing to alert and isolating to protect. It's saturated, overflowing. It's late. On paper, it's okay. In practice, not at all! [[...]]
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u4	Madam President, Prime Minister, ladies and gentlemen, in the absence of collective immunity, we must recognize that this virus is a school of collective humility for all of us. Quite ironically, one of the problems in the fight against this virus is that we live in democracy. We cannot - obviously, it is happy - put a police officer in every bar, in every restaurant, let alone in every school or family. Combating such a virus, in democracy, obliges us to convince, to communicate, to federate, to win the battle of accession. Now, this accession battle, Prime Minister, we have been losing it for a few weeks now. We are losing it because the outgoing government, just before handing over its apron, has sent a message perceived as a relaxation, of which we see today how wrong it is. We have lost it because for weeks we have been witnessing disorderly measures that do not convince, such as partial curfews in the province at the heart of the night, restrictions in cafes on the one hand, in sports clubs on the other. In short, we lose it because what has been done in the last few weeks does not seem strong enough to be perceived as effective and not coherent enough to be perceived as credible. Finally, we lose it because we do not have a consistent approach to outbreaks of contamination. Some are subject to binding measures, such as bars and families; others are not subject to a clear protocol, such as businesses. To win such a battle in a democracy, the measures must be implemented, and therefore seen as necessary and justified. It is time to gather the scattered messages and give them a sense of urgency, because the snowball in front of us is becoming avalanche. Prime Minister, you and your government still have real credit in public opinion today. Will you have the political courage to take strong, coherent, logical steps, but above all to be able to explain them convincingly as soon as possible? If so, which ones? Thank you.
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u5	Madam President, Prime Minister, just now, with the dark days ahead of us, uncertainty is increasing. These aren't easy times. The corona virus has shaken our society dramatically and everyone feels vulnerable today. Unfortunately for some people that vulnerability is not new. Yesterday, the Socialist Mutualities confirmed what we all knew, they are like older, poorer people who are hit hardest. Poor makes sick and sick makes poor. Corona also makes poverty more visible. Because of the crisis, people in poverty have even less access to health care. The number of people who need to call on the food bank is increasing. Child poverty figures were already worrying and rising before the crisis. I can go on like this for a while. Corona forces us to see that what the government did is not enough. Inequality will only be greater after this crisis. Corona is now asking for an emergency hold, but the consequences of corona require structural solutions. The distance from a doctor cannot be reduced in a few weeks. The distance to healthy nutrition cannot be reduced in a few weeks. Addressing child poverty requires a thorough and thought-out policy. The political choices made by this government can and will make a huge difference for people in poverty. Prime Minister, Saturday is the Day against Poverty. What measures will you and your government take to support people in poverty, especially now, in these difficult and difficult times? Do you agree with the sp.a that we should work on structural solutions to structural poverty?
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u6	Madam President, Prime Minister, the situation is very serious given the number of viruses affecting our society today. I would like to emphasise the formidable solidarity that exists among the people, within the families, within the care, with the workers, with certain employers. Solidarity to fight together so that we can defeat this virus. My problem, Prime Minister, is that when you announce measures, you always talk about the responsibility of the citizens, the responsibility of the individuals. But when are you actually talking about the responsibility of politics for the decisions you have to take? I would like to mention two themes: the time needed to obtain a test result and the loss of purchasing power for workers who are sick today because of corona. This cannot continue in this way, Prime Minister! First, as far as testing is concerned, there are many testimonies from people who say they had to wait three or four days before obtaining the result of their test. It's not serious! During these three or four days, people are forced to continue to circulate without knowing the results of their test. Mr Philippe De Backer, a member of your party, had announced in great pomp that 630,000 tests would be carried out a week. Do you remember? How many tests are carried out today per week? Three hundred thousand. It's not serious! At Sciensano, 50% of the test results did not return within 24 hours. It's not serious! In Asia, whether in South Korea or China, 7.5 million tests are performed in three days. And Belgium, one of the richest countries in the world, which has an incredible scientific capacity, is unable to guarantee results in 24 hours. That's bullshit! This is the second important point, namely the loss of purchasing power for quarantine workers. Do you know how many workers lose in the event of quarantine? Does anyone in the room have any idea? They lose 30% of their purchasing power, just because we think we've been in contact with highly contaminated people. Why is this loss of purchasing power maintained? Workers must be entitled to 100 per cent of their wages. Otherwise, people will be pushed to continue working when they should be in quarantine. I would like to have an answer from you, Prime Minister.
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u7	Madam President, Prime Minister, I will be direct. I'm getting it on my hips. We're in the second wave now. We should have learned so much after eight months of corona crisis. We have a lot of data, but it's so little done with it. As for the 90,000 tests promised a day by the end of September, it's October and we're only halfway there. There's no sign of saliva tests and quick tests. However, they are widely used abroad, but not with us. Since March, the Netherlands has been testing the waste water to locate hotbeds, which is not happening to us. We saw weeks ago that the number of infections was rising in Wallonia and Brussels, while too little was being tested. We had that data, but nothing was done about it. However, we have long known that nothing is more important than testing, testing and testing. And now the labs can't even handle the situation. It's so bad that our elders, our most vulnerable from tomorrow, apparently can't be tested anymore. How is that possible? And then the most important thing. We still don't know where we're getting the infections, which is crucial to a targeted policy. How is that possible? These are all matters that our group has been raising in this Parliament for months, but where we did not get any or half answers. Prime Minister, I have two questions for you. We are able to detect super-dispersors and detect hotbeds, but when will we now use that data to graft the policy on them? When will the test capacity be ready?
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u8	The coronavirus is killing wounds in our society. We've been in a health crisis since March. That's seven months now. Seven months in which we have drastically reduced our social contacts, in which we can speak from a distance and in which we can only cuddle with our limited bubble. We need to distance ourselves from each other so we don't give that virus a chance. However, we also see that a lot of people are getting emotionally and mentally heavy. With winter in front of the door and the dark days in prospect, it is already a difficult and often lonely period for people. The combination with the coronavirus has a huge impact on mental well-being. Now that many events do not continue, cafés are only limited open, there is little room for social contacts. People who are alone are now completely isolated. On top of that, many people feel the fear and uncertainty that the health crisis and the economic crisis bring. Who can see that in the increasing number of calls that the helplines, such as the Suicide Line, are getting. I can see that as mayor, too. A lot of people crave a conversation and want to vent their hearts. Mental health care is, of course, largely a Community competence. It is therefore important that the policy levels in these times of crisis reinforce each other in order to guide as many people as possible who are confronted today with feelings of anxiety, depression and loneliness. Many initiatives are already being taken at regional level. For example, Flanders quite rightly attracts more resources and Mrs De Block also took the initiative in the past to have not only adults, but also children accompanied by first-line psychologists and to pay back online consultations. The government agreement also makes EUR 200 million extra available for mental health care, which can of course be used in this area. Mr. Prime Minister, will you join the Consultation Committee tomorrow...
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u9	Madam President, Prime Minister, ladies and gentlemen, action has been taken for exactly seven months. Of course, they were necessary. They have had an impact on the economy, on people. They have also given rise to accompanying, supporting measures for entrepreneurs, workers and many actors. During this first wave, many people were affected, sometimes in a close manner, by the disease in their families but also at their income level. Today, the spread figures for VOCID-19 are worrying. Steps have been taken to limit contacts. Others may be taken in the near future. Some sectors, such as events, horeca, artists, cultural technicians, see this difficult period economically and humanly prolonged. And that worries me! However, this news comes at the same time as an important date: 17 October. This Saturday is World Day for Combating Poverty and Refusal of Poverty. This is an opportunity to recall that the crisis of VOCID-19 has had a specific and very important impact on people living in poverty. This timing chance should invite us to consider support measures for those who have stopped their activities, those who risk slipping into poverty, but also for those who are already living in poverty. It can be assumed that the additional VOCID measures that will be taken will be strong. The most fragile accompanying measures must be equally so. Prime Minister, how will this support be integrated into your reflection on the possible future rules that you would have to take? Are specific measures envisaged for people living in poverty? I invite you, in any case, to pay the utmost attention to these audiences.
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u10	Mrs Cornet, thank you and I ask for a special applause for your Mayden speech. [[Applause]]
ParlaMint-BE_2020-10-15-55-plenair-ip064x.u11	Prime Minister, you have eight minutes to respond. I give you the floor.
