ParlaMint-BE_2020-05-28-55-plenair-ip042x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u2	Colleagues, let's start with Question Time. We agreed at the Conference of Presidents that Members who ask questions should also take their place at the front of one of the two puppets. Several groups had pointed out that ministers responded in the first place, while MEPs remained in place. One may continue to do so, but anyone who prefers it may also come forward to ask his question. It'll make sure everything goes clean.
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u3	Mr President, Madam Prime Minister, ladies and gentlemen, this Wednesday the President of the European Commission presented a plan to relaunch an unprecedented effort of EUR 750 billion, which is still to be approved by the 27 Member States at the summit on 19 June. The logic of this plan is revolutionary: it finally goes beyond national selfishness, since it is indeed a question of helping the countries whose economy suffered most during this crisis of several months, and of avoiding at all costs the recession. A full European solidarity that has almost federal accents that do good today. We must agree, Europe is this time at the time that history gives it. But will Belgium be? At a time when Europe has been experiencing its most serious economic crisis in more than 50 years, everyone is taking this step: there is no alternative but to save our businesses, our self-employed, our non-market sector in order to avoid a social tragedy which, in any case, will also have a severe impact on our finances. From left to right, I have heard in recent days, like everyone else, various recovery plans bloom and all have one thing in common: they advocate a massive influx of liquidity into our economy, as quickly as possible. Madam Prime Minister, it has been mentioned for Belgium that a sum of EUR 5.48 billion has been obtained. Do you have any details? Do you find that this amount is fair and equitable? Can you tell us about the investment sectors that would be involved? Are these all the companies affected by the crisis or are there requirements – Horeca, culture, those close to the economic or ecological and digital transition? How will other levels of power – regions, communities, as well as common – be affected? Are you going to concert them? Finally, does this European financial manna not oblige us, does it not commit us, as soon as possible, to finally form a majority government of full exercise to manage this revival in the most democratic and effective way possible?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u4	Madam Prime Minister, it is sometimes in difficult times that the most important and significant political decisions are made - those that make history. We ecologists consider the European Commission's proposal yesterday for a €750 billion post-coronavirus recovery plan to be a remarkable milestone in the construction of Europe for several reasons. First of all, this plan responds to the needs of massive public investment in the economy. Most of it will be financed in a sense of mutualisation of debts – that is, solidarity of the strongest states towards the most fragile states – as well as the development of own funds in the European Union, through an announced contribution from digital companies and the most polluting industries. It also preserves the means of ecological transition enshrined in the European Commission's Green Deal. Of course, everything has yet to be realized. We obviously still have questions about the amounts committed – will they be sufficient? – to the conditionality of the aids, to the temptation that will persist in some to pursue as before, instead of preparing tomorrow. At least, however, the European Commission has expressed a clear choice: to turn its back on the ravens, the frugals, these selfish countries guided by a narrow vision and which hinder the choices indispensable for the European future in terms of solidarity and ecological transition. We expect from our country and your Government, Mrs Wilmès, a clear signal of support for this Commission proposal, a signal of commitment to a more united European Union in the management of the post-pandemic and also greener, acting more firmly towards a redeployment of our economy that is more resilient and respectful of the Paris climate agreements. Madam Prime Minister, what will Belgium respond to the European Commission's proposal? Instead of following the narrow logic of the Radical countries, will ours be one of the generous, united and visionary states that will build the Europe of tomorrow?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u5	Mr President, Prime Minister, Voka wants us not to take a holiday this summer and to postpone the great holiday. Prime Minister Jan Jambon had already tried to postpone Mother's Day. Now Voka is trying to postpone the whole big vacation. That's revolting for three reasons. First of all, people really need a vacation. It has been a difficult time for everyone: for the people affected by COVID-19 or such cases in their families, for the people who have continued to work during that difficult period, being still two thirds of the workers, but also for the people forced into lockdown, often with two or three extra kids in the house, a load of extra home and school tasks to look after, with less income and more tension. Secondly, many people have, of course, already booked a holiday at the time when the schools will be closed, when they can go on holiday with their partner and not at another time. Thirdly, it is also important for the catering and tourism sectors that summer holidays should be allowed to continue. Tens of thousands of jobs depend on that. Madam Prime Minister, it is also particularly inappropriate for Voka to abuse the current crisis to warm up old and worn-out ideas. Colleagues, COVID-19 is not a microwave for old and bad proposals. Working days of 10 or 11 hours, night work and less social security contributions in the middle of the current crisis are old proposals. COVID-19 is not a microwave oven. That is why my question to you is very simple. Madam Prime Minister, can you guarantee that the postponement of the holiday in the coming weeks will not be on the agenda of the super-core? Can you guarantee that the corona crisis will not be abused to push forward the extension of working hours?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u6	Mr President, Madam Prime Minister, I will ask you a question that I asked last week, and I hope to get an answer to it this time. It's about the catering business. You know the sector is on its gums. My question is simple. When can the cafés open the doors? When can we sit on a terrace? The overall loss amounts to approximately €47 million per day. In total, we are already at EUR 4 billion in damage and 55,000 jobs are under threat. However, for the sake of fairness, I must say that the opposite is also true. The opposite would even benefit the taxpayer, because there are many things that benefit from the large nuisance premium and the additional premium of EUR 160 per day. We are the only country in Europe that has not set a date. The Netherlands will open on 1 June, France on 2 June, Germany on 3 June and we will continue to play around. I heard the Minister of the Interior this week who said it would be before 8 June. I heard the GEES were gonna make a decision last night. Apparently that didn't happen, because there's nothing in the press. Also our virologists speak with a split tongue. If 50 people are allowed to go to youth camp today and 30 people are allowed to sit on a terrace at a wedding reception, isn't it perfectly normal to have 10, 15 or 20 people on a terrace? I hope that I will receive an answer and that you will give me a date on which the hospitality business may or may not reopen. We must give these people hope, because the sector is completely on its gums and the summer is coming.
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u7	I give the floor to the new leader of the Open Vld group, Mr Van Quickenborne. May I congratulate you on your designation in one of the most beautiful functions in this hemisphere?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u8	Mr President, thank you for your congratulations. Madam Prime Minister, it has taken too long, but at last Europe is back. After months of hesitation and delay, we have a real Delors moment on our continent today. We are in the biggest crisis since the Second World War and our economy and prosperity are at stake. However, we have a simple choice, each for himself or all together. We cannot afford countries such as Spain and Italy to go down and drag other countries along, because our economies are inextricably linked. The package that the Commission is now putting on the table is a game changer, and our party is convinced of it. This bazooka will be able to restore the economy. Madam Prime Minister, our country must not hesitate, we must fully support this plan. We must do this on principle, because we belong to the founding fathers of Europe, but also because our country lives on export. Our companies make money from Europe and a strong European economy also means many Belgian jobs. However, I would also like to warn colleagues on the left. Mr Gilkinet, this package is not a blank cheque, it is subject to conditions. It refers explicitly to the European Semester and to the reforms needed in terms of productivity, labour market and pensions. Countries seeking support will therefore have to prove that they are making their economies more productive, smarter and greener. Madam Prime Minister, my question is very simple. Is our country 100% behind this plan? What steps should be taken now?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u9	Madam Prime Minister, is the citizens' Europe waking up? Is Europe emerging from this nightmare of austerity and selfishness? Has the European Commission finally decided to go to the bedside of the women and men who have been and are still being bruised by the devastation of the VOCID-19? Not displeased by frugals, eurosceptics and other austerity fanas, Europe finally seems to be moving forward and, above all, learning from the recession that followed the 2008-2009 crisis. It's about time! It was time, when Europe was facing the greatest health and economic crisis in its history. It was time to give back hope to our citizens and air to our states. It was time to help our socio-economic fabric. It was time to support the public services and our social security, which once again proved their indispensable character despite the blows inflicted on the right. Yesterday, the President of the European Commission presented her recovery plan, an envelope of €750 billion. This plan would be based on the future European budget 2021-2027. My group has been asking for changes in European software for years, but we have always been told that this is impossible. It seems that this would have changed today. But it's not all won. We have just heard it, unanimity is required. The supporters of selfishness and the "less Europe" are already standing up, including in this assembly. Madam Prime Minister, what is the Belgian position on this recovery plan proposed by the Commission? More specifically, what are our red lines with regard to the Multiannual Financial Framework? Do you know more about the negotiating agenda when time is running out? What would be the consequences of this plan for our country? What amounts would be envisaged and what forms would they take?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u10	Mr President, Prime Minister, the European Commission's recovery plan is about the future and the unity of the European Union. The invisible virus has cost hundreds of thousands of lives, across borders, infected our economies and threatened to destroy the European Union. The European Commission's plan is the much-needed injection that we, as a Member State, but also as a European Union, need to be economically viable again. We are at a crossroads in European history. It is up to us to decide whether we are going to be on the side of the populists and the crooks, or whether we are going to be on the side of responsibility and solidarity? We choose the latter. The European Commission's recovery fund is united, responsible and daring: solidarity, because the desires and burdens are shared with a mix of grants and gifts, responsible, because it links the gifts and loans with the European Semester and productivity, but also with the important Green Deal, which our party attaches great importance to, and dares to, because the European Commission wants to repay the loans with new European taxes. It is very important that these taxes are fair: the polluters will pay, but also tax-evasive companies will pay via a digitalaks, which our party was already in favour of. It is therefore in our own best interest that there should be no inequality on the European continent, with some countries lagging behind. An open economy like Belgium needs a strong internal market. If everyone keeps up their own efforts, there will soon be no more beans, and that is why I have the following questions, Madam Prime Minister. What are your views on the European Recovery Fund? How will the resources be distributed? Do you have a look at the criteria yet? What are your views on the new European taxes, turnover taxes on multinational companies, the digitals and the carbon tax?
ParlaMint-BE_2020-05-28-55-plenair-ip042x.u11	Mr President, Prime Minister, ladies and gentlemen, I am glad that I live on the European continent today and not in the United States. In the United States, Twitter must be enabled to counter and fact-check Mr Trump's nationalism and populism. There is hopeful news on our European continent, with hopefully a new chapter for the European Union: EUR 750 billion of hope and perspective, not only for our economy, but also for our citizens and therefore for our compatriots. Colleagues, as ecologists, we like Europe. In recent years, this has often been a hate-love relationship: believing in cooperation, believing in the strength of solidarity, but often critical of the substantive choices made, for example, after 2008, after the financial crisis, in Brussels and Strasbourg. I hope that a real new chapter has finally arrived, a Europe that is not only for the market and currency, but also for people and the environment. I would like to support 100% of the quasi-consensus in this hemisphere to support the European Commission's plan passionately, assertively and openly. Belgium needs Europe, but Europe also needs Belgium. I told you last week, Madam Prime Minister: I think we are sometimes too reluctant, too 'ifs' and'mars', and too little clarity. I understand that the complexity of our country, with the attitude of the Flemish Government, sometimes hinders you. I would really like to ask you, like Mr Van Quickenborne, and Mr Van Hoof, like the Socialist colleagues, to be quite clear on this point. My question is relatively simple. Yes, we need a full government to draw up a national investment plan, for example, to make a Belgian green deal, but today and the next few hours, days and weeks it is decided whether the Commission's plan will be approved or not. My only question to you, Prime Minister: will Belgium be an ally to that plan? Will you stand on the barricade for that? Will you dare raise your voice for that?
