ParlaMint-BE_2020-10-02-55-plenair-ip058x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u2	By letter dated 1 October 2020, the sp.a. group informed me of the appointment of Ms Melissa Depraetere as group chair. By letter dated 1 October 2020, the sp.a. group informed me of the appointment of Mrs Melissa Depraetere as the group leader.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u3	By letter dated 1 October 2020, the Ecolo-Groen Group informed me of the appointment of Gilles Vanden Burre as Group President. By letter dated 1 October 2020, the Ecolo Green Group informed me of the appointment of Mr Gilles Vanden Burre as group chairman.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u4	The next item is the discussion of the Government's statement. The next item is the debate on the government statement. Ladies and gentlemen, we have made good agreements at the Conference of Presidents on the allocation of speaking time. Speaking time is 'globalised', so each group is free to allocate speaking time among several speakers. Each group is free to allocate its speaking time among different speakers. Moreover, you are not obliged to intervene in the thematic discussions. I repeat, speaking time is global. The time used in the general discussion can no longer be used in the thematic discussion. You know that the members of the government can intervene at any time to clarify certain matters, that is their right. Following the general discussion, the Prime Minister is expected to reply and, if necessary, replies may be given. Colleagues, there is a right of interruption. There's a right to interrupt. The Rules of Procedure provide that interruptions are permitted provided that they are addressed to the speaker on the speaker's seat. They can last up to two minutes. So we're not gonna interrupt each other in order, in the wild, to debit certain things. The speaker shall be interrupted only on matters on which he shall address himself. Wat ik nu gezegd heb klinkt logisch, it seems quite logical, but in practice it often happens differently. Right of interruption, vis-à-vis the speaker, on the subject he is developing. We are following the order of the political groups, in accordance with the Döhdondt system. Mr De Roover of the N-VA Group will be the first to speak.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u5	Mr President, ladies and gentlemen, may I begin by congratulating the government? It's about time. I think we can at least agree on that. I do not know how much agreement we will find today, but that it is high time, perhaps, that will not be contested. Prime Minister, Ministers, Secretary of State, let us hope that your passage in that chair will be of great benefit to our people. You will understand that I am going to put a few questions to that effect right away. That is what this debate is for. I'll start with a formula of a silly joke. What do Tom Dumoulin, Michael Matthews, Racing Genk and Alexander De Croo have in common? That's the number seven. In the Tour of France, that means you've been driving a disappointing round. At a world championship, you're not gonna tell that at home. Racing Genk in the Jupiler League had hoped for better and perhaps you too in the election, because you finished seventh. That's not the highest scaffold in sport. But politics is a separate branch of sport. It has brought you suddenly, with a strong end spurt, where you stand now. Is that a scandal? Mwah. I quote someone, namely yourself, a quote you expected: without N-VA and PS you will never get a stable government. I don't like a purple-green government. And on the question of whether it would make a difference if you could become Prime Minister, you replied on 31 August: Open Vld did not do well in the elections. We are the seventh party in Parliament. You have to respect democracy, you said. As Prime Minister without power, you are the mop of the government. I am glad to quote you, because I would not dare to put it that way myself. It would be criticised. 'Cause here you are now. You're the numero uno. You made your maiden speech in this place yesterday. The space was historic, it occurred to me that your government announcement was less so. When Mr Verherstraeten made an attempt at some point to create some enthusiasm by starting applause, you responded: Mr Verherstraeten, you must do your best. In all honesty, if a speech does not produce much applause, then it is the speaker who should do better. Maybe you've been in the wrong direction... In any case, the greatest enthusiasm, if I may use that word, has led you to the sentence: "This government will do everything in its power to overcome this crisis." Yes, the bar is very low, of course, because I can assume that no one in the Chamber will try to stop you from doing so. In short, I didn't have the impression that the desire jumped off yesterday. I understand that, too. Anyone who has the courage to plow the coalition agreement will share that lack of enthusiasm. Yeah, roaring announcements, a smooth marketing story, talk, and I'll give you that, I'm sure, a trigger for pretty pictures. The government statement seems to have been turned by the positivo word generator, but it hardly ever becomes concrete. Fortunately, because you are the most green government in history, fortunately hot air does not cause extra emissions. The excess paper, however, is, because your purple-green team has separated a coalition agreement that is purple-green... I don't know, it's mostly noticed by more or less fifty shades of gray. In this sense, the coalition chord has become a work of art, because it contains a lot of flou artistique. Can I give you an example of that flou artistique? I quote from that government agreement: "The exemption from employers' contributions for the recruitment of the first employee will be extended after 2020. That's concrete. In the course of 2021, an evaluation of the system will be carried out in consultation with the social partners, which could lead to an adjustment. What's that? Do the negotiations within your government still have to follow to know where to go? Anything can do, coffee can, jerry can, anything can do. I would like to give you one more on the flight bill, which is an important matter for those involved. You devote a sentence to that, I exaggerate: two. We are implementing a solution to the noise and legal uncertainty facing Brussels National Airport. The government is working out a draft balanced flight law. End of quote. I didn't expect you to write: "The government is working out a draft of unbalanced flight law." That would have surprised me. I think you're actually saying, "We don't know yet." We'll see. But we'll think about it someday. The pension split, for those interested in the theme, what does the government say about that? The principle of the pension split will be studied. It is particularly reassuring that you will devote study work to this. The level of ambition is not always very high, I must say. Let me quote again: 'The Central Council for Business will shortly deliver a study'........................................................................................................................................................................................ The government calls on the sectoral social partners to launch a debate on the remuneration package on this basis. So there will be a study and then you will ask the social partners to start a debate on this. I suspect you will succeed. I think you'll be able to keep that promise. I note that that is easy nowadays, in Word one can look up that which appears in your coalition agreement 10 times the word "if applicable," 55 times the word "investigate" and 61 times the word "invaluate." I have the impression you're not running a government. You're running a study firm. And I look forward to the tons of paper that will follow from that. People with a bad character, and I am not, will also recognize the input of the CD&V, because five times we read in your coalition agreement on the other hand, on the other hand. For example, when distributing envelopes, it should also be borne in mind that strong and effective social security is based on a healthy mix of solidarity and insurance. This requires, on the one hand, a serious minimum level of social security that allows us to combat poverty. On the other hand, the insurance aspect of our benefits is today affected by low replacement rates which are disproportionate to their contributions for many income groups. That's just a determination. That's an introduction to a presentation. That doesn't really have anything to do with a coalition agreement, I think. What's with all the fuss? Of course, there's a lot of disagreement in there. You spent the last 20 hours together to finalize the lyrics. Who thought that they were looking for the last agreements, which must now establish that you have probably spent 20 hours in the process of questioning: what hollow wordings can we elegantly hide the contradictions from those who are limited to a superficial reading? Forty-five times as many as sixty-one times as many as one, but the word "reform" in the socio-economic sense occurs once. One time we find the word "reform." Sixty-one times the word "evaluate." I hope you are not going to evaluate that one reform sixty-one time. Besides, the one time it's about parental leave. Your agreement gives the impression of a strong commitment to innovation. Also on political renewal. It's a separate chapter. And I think you want to convey the atmosphere that this is a politically innovative project, which will send out the positivometer again. Now, the first notable innovation, and in it you are less blurry, is the fact that your government counts seven vice prime ministers. Maybe that's a record. Moreover, it is interesting to note that the belgicism of Ecolo-Green is even a very superficial layer. They are fraternally linked in one group, they are always talking about unity and so on, but when vice-premiers have to be appointed, they choose confederalism. I must say that was almost the most pleasant finding in the entire coalition agreement. I congratulate them on this insight. Your government, also in the context of political renewal, has one more minister, one more Secretary of State and three more Deputy Prime Ministers compared to the Swedish Government. You remember, because you were part of it, that the Swedish Government has been careful to reduce its budgets for Cabinets and Governments by 2.3 million. I may assume that I have written to you for that, but I expect an answer to that, but that will probably take some time to go on and that your government, which has been pumped up in terms of its functions, will not allow itself to go to the same extent as the budgets for the Cabinets, and that you will also reduce the budget, in line with the trend of the Swedish Government.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u6	Mr De Roover, Mr Hedebouw would like to ask you a question.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u7	Mr President, Mr De Roover, I hear you talking about too many ministers, too many secretaries of state, spending too much money, but I think that Mr Jambon had proposed to double the number of ministers. Do you remember, ladies and gentlemen? Mr Jambon had actually proposed one French-speaking minister and one Flemish minister for each competence. So the N-VA today, who had included in her program to double the budgets, is now whining about those two Secretary of State. Allez, un peu de consequence, Monsieur De Roover.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u8	Do you know the difference, Mr Hedebouw, between a debate here and a pamphlet in people's mailboxes? I'll give you a rebuttal. Contrary to what you are saying, it has not been proposed at any time that the government is going to take action against fake news, I think you are going to be a little compromised to appoint more ministers in the federal government. In fact, I will tell you that the day our confederal change takes place is going to be greatly reduced, as you will no doubt know but do not wish to tell us here. If you want fewer political staff, you will join our efforts towards confederalism. I'm glad you came to that understanding, too. More important than what I have just mentioned is another break with the Swedish Government, and that is a fundamental break in which I would like to dwell for a moment. The Swedish Government has taken steps to restore the primacy of politics, and it should have done so more quickly. You'll get back to me. In your coalition agreement, you announce experiments in the form of new civic participation. We have nothing against that, that's good. In the meantime, however, you respect and I have quoted you, so I would not say it myself, not the ultimate form of civic participation, namely democracy as expressed in the ballot box. While you have the symbolism of European voting rights from the age of sixteen, and so on, such things will naturally stand out, and we will find no less than forty times the word'social consultation' in your coalition agreement. Yes, you are pumping employers and employees back into the decision-making process at the expense of Parliament, of course. What does that mean in practice? Those who make a choice in the ballot box but are not employers or members of a trade union, you say, forty times, do not interfere with the decision-making process. Wait for what is happening in those dark chambers, and we will also wait as a government for what is happening there, and we will also expect Parliament to wait for it to hear what is happening in those private chambers of social dialogue. Do we want to abolish social dialogue? No. However, the way in which you once again catapult that prominently in the decision-making process is remarkable. I read in the media the determination of economists that you are back in line with the purple use to distribute pennies as a binder for the coalition. In particular, your budgetary ambition is characterised by a blurring vagueness. It is probably not a coincidence that, for example, you do not have a Minister for the Budget, but a Secretary of State. Anyone who can teach the metier in that department and I wish her every success in doing so. Because the question of who pays the bill is, of course, a question of what you are making a big turn around. Four to eight billion will cost your journey, the experts say. We have the planned reduction of deficits. We have the new policy. Of course, that's not a bummer. An initial series of smaller taxes is announced. Of course, they won't settle the score. This digital valuation, for example, if necessary in 2023 on its own. If you can do that in a European context, I think we can all look at it. But beware, if you push modernity forward so much, you will not turn this country into a desert for the digital sector. Anyway, we're gonna see what that brings. However, I would like to go back to the question of who is going to pay the bill. Then, of course, we have the most hallucinating sentence from your coalition agreement. I have to quote it here: "No new taxes will be introduced except in the context of budgetary discussions which respect the agreed balances (income, expenditure & miscellaneous) and respect for people who work, enterprise and save." You stole the last one from the N-VA, but you didn't steal the first one. So you say that there will be no new taxes on page 43, and on page 45, that is not very far, you say that the budgetary effort will be made according to the following key: a third in expenditure, a third in revenue and a third in miscellaneous expenditure. Those miscellaneous want to be quite often hidden taxes, but again, we will see what you put on the table before we can talk about it in concrete terms. But a third income? Yes, of course it is difficult to say, two pages earlier, that we are not actually going to introduce new taxes. Of course you're gonna do that. Tell me that. 6.4 billion if we talk about reducing the deficit, and 3.2 billion new policies, then we will soon be close to 10 billion. Yes, 3.2 billion in new taxes, 3.2 billion in other diverse revenues. I have to tell you that together with a lot of working, saving and active people, I am holding my heart to how you are going to implement that.
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u9	Mr President, Mr De Roover, you know that phrase very well, of course. You also know very well how a budget is made. The previous Minister of Finance, a good Minister of Finance, was your party, Mr Van Overtveldt. He was present at every budget debate and you also defended the Swedish Government's policy until you decided at some point, for reasons that are still difficult to explain to me, that you simply wanted to torpedo it. I think that around the whole of Belgium still did not understand why you insisted on torpedoing that policy. But since the Minister of Finance was part of your party, could you perhaps indicate to me in the three budgets made in the Swedish Government, which part of that budget came from revenue? Was that 0 % or was that another number?
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u10	First of all, it seems that the government is working in collegiality. If you felt you should ignore a party on what you thought was a non-binding theme, then it was you who played with fire. Because if it's non-binding, why can't you have a basic respect for a loyal coalition partner? That's the question I'm asking myself until today. But to answer your other question: it is actually the left-hand side that you are answering. I hear constantly saying, until today, that Johan Van Overtveldt's tax shift is not covered. That's what they call it. Do you know what that means? Yes, you know what that means. That means that as a government we have returned more to the companies and to the people than we have taken from them. That's what we call a tax reduction. That is the answer to your question. And you are regularly reminded of this by the left, at least in your previous position. Maybe now they're getting more tolerant of what you're putting here today. So yes, that's where you've been, and you've been involved in that, by the way, an important reduction. Because of course it's about the pluses and the minuses. It's about the pluses and the minuses, and that's the word "taxshift." There is no reason, by definition, to make no changes to the distribution of taxes. We do not need to be fixed in the current distribution of the various taxes. But the end result has to be the government, let me put it this way, indeed revenue costs. That's what happened at the tax shift. This tax issue now: no tax reduction is announced in your entire document. None, zero. So any euro tax that you will bring in more will in any case be a tax increase. And what about the abilities, and what are his abilities? 'Cause of course, that sounds great, everyone will say to themselves that he's less wealthy and it's the others who have to pay. Your fresh new government actually responds to that as if it were a wild henhouse. Is it true that Deputy Prime Minister Gilkinet's claim that rent income will also be taxed? Can the Flemings hear that, because they are particularly interested in that? 'We are going to ask for a contribution', says Mr Van Quickenborne, who has moved a bit towards the centre over the past few days, if I may put it that way. These are silillin phrases that are of course very much behind, in which many people with a visa waiver wait until you will implement it, because one third of them you have promised will be spent through taxes. So, what about the power tax and who are they? And what about the rent income? Can you guarantee here, Prime Minister? This is an important debate, you are taking the first steps, you are only making a first impression once that, for example, rental income will not be taxed? I take it this is an answer?
ParlaMint-BE_2020-10-02-55-plenair-ip058x.u11	Mr De Roover, the Prime Minister can answer or he can replicate at the end. It is the government's choice to ask for the floor or not.
