ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u2	The general discussion was resumed. The general discussion has resumed. You are asking for the floor, Mr De Roover?
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u3	Mr President, you should also give me the floor. I can no longer put my question to Mr Verherstraeten. He's not here, but that opportunity might come up later. The chair's changed. The tent has passed into your competent hands, Mr President. I am not addressing you, but 'the President's Institute'. I want to express my displeasure. After the President clearly fell out of her role yesterday with regard to Mr Francken, I do not appreciate the fact that I did not get the floor this morning for a manifest personal fact. I wish that would be done. I would like to ask the Presidency, in this respect, never to give rise to any appearance of partiality.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u4	Am I to understand that you are no longer asking for the floor, Mr De Roover? Mr Verherstraeten has arrived.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u5	He breathes around my neck, even during breaks, but let the debate take place with Mr Matheï. Then we'll follow the events further.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u6	You have the floor for your group in the general discussion, Mr Matheï.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u7	Mr President, Secretary of State, ladies and gentlemen, over the last few weeks we have seen a lot of policy papers passed and we have had substantive debates with both fronts and opponents. Ideas were suggested. Ministers and Secretary of State came to defend their policies and they have shown a great deal of ambition to make our country more inclusive, more sustainable, more prosperous. There is a great 'but', because in the context of these ambitions we are faced with the reality of the past few months and actually the past one and a half years. The current situation may make us forget, but we have been without a full majority government for almost 500 days. Corona has also been added, and at the moment also the troubles around Brexit. In this reality, the current government has been formed with seven parties with separate opinions, their own views. Nevertheless, what we have heard in recent weeks and today shows that clear choices are being made for the future of our country. This can only be done if there is good cooperation, if those parties look for what binds them and not what separates them, if we go for good and clear cooperation. The common thread in the debates, which always plays in the background, is of course corona and in particular the fight against corona. That is a battle that we must all fight together in different areas. Firstly, there is the fight against the virus, for those who are facing the medical consequences and for those who are doing everything they can to give them the necessary care. This requires measures already taken by the government and measures relating to vaccines to combat the virus. For those people, those who are confronted with corona and the people in care, the government must be there. In addition to the health struggle, there are, of course, effects for ordinary people, people who are financially faced with a number of consequences, because they have to close their shops, because they are faced with temporary unemployment. This brings with it financial concerns that play a major role. It goes beyond financial concerns, because we feel mental concerns are also emerging everywhere. It may be a single, older person in the residential care centre, who cannot have the normal visit as he would like, or a family whose parents are dependent on temporary unemployment, or the little girl who has had a risk contact and therefore sees all her hobbies disappear at once and is sad about it. Those may be small cases, but they are things that have an impact. For this kind of concern the government must be there. A final consequence of the corona crisis, the economic aspect, is of course very important. That also weighs into the future of what I'm going to tell you. In this respect, a great deal of efforts have already been made by the government to cope with the first shocks, to ensure that those who had difficulty in undertaking can be drawn through the crisis. But also the next phase, reconstruction, is now on the table. A number of measures have already been taken to this end, and there is still a great deal to be done. For those entrepreneurs and the self-employed, too, the government must be there. In other words, corona has put everything on focus, has created a different focus. This means that the current government has the primary task of fighting the corona crisis, with attention to health, the economy and psychosocial well-being. These attention and measures, of course, cost money, a lot of billions. We have also learned from the feedback and reports from the Court of Auditors and from Europe that we need to go for the measures that are needed and that are as temporary as possible, but we also need to think about investing in the future. That's part of the relance to get the economy back on track. With the first task, in particular tackling the corona crisis, the current government is busy day in and day out. But in recent weeks we have also seen that the various ministers and secretaries of state are also taking further steps. These are steps in the coalition agreement which are essential for the future of our country and, consequently, for its inhabitants. Getting people to work, increasing purchasing power, raising pensions, the sustainability story, safety, all these issues have been addressed in detail. Finally, there is the horizon in the longer term, because we must also bear in mind this. The government also has the necessary attention. We have heard this in recent weeks, for example in the long-term thinking on mobility, the fiscal aspect and a fiscal reform, which is necessary and presents many challenges.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u8	Mr Matheï, Mr Vermeersch would like to interrupt you for a moment.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u9	Mr President, Mr Matheï, you are talking about the long term. You say this government is preparing the long term. In the CD&V programme, I read: "We must keep the budget in balance if we are to meet the cost of ageing." So CD&V specifically wanted to look at the long term, finance the ageing population. We have heard the Members of Ecolo and PS here today. They said quite clearly, contrary to what is in your programme and contrary to what you are now saying, that budgetary discipline must be brought to fruition. That is the end of budgetary discipline, and they believe that it should be omitted. For the Walloon parties that dominate this government, the discipline of the budget is something that should be left out. Your colleague Bogaert, who used to be on the Finance Committee, was always the great advocate of that budget in balance. I would remind you of what I said today, that these budgetary plans are irresponsible and effectively lead us to the column of the weakest and most guilty countries in Europe. What long term do you see? What is CD&V's position on budgetary discipline, which is clearly omitted here? Which CD&V is speaking now?
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u10	Mr President, Mr Matheï, you spoke just now about the fiscal part and about the efforts that CD&V wants to make, after all, you are providing the Minister of Finance with a view to simplifying, reforming and making equitable taxation. Of course, you are also very sensitive about this. After all, the Christian Democrats have values in their banner that should be the cement of society: charity, mercy. Solidarity is part of this, I believe. The fiscal chapter of the CD&V party programme states: "A fair tax system means that everyone with their sources of income contributes and that the strongest shoulders bear the heaviest burdens." Mr Matheï, if you think that the strongest should bear the heaviest burdens, how is it that the biggest fortunes are left out of the securities tax 2.0.............................................................................................................................................................................. Let us take a look at the site of the richest Belgians, of wealthiest families, kept up by a journalist. Will those 1 to 2 % of most well-off families, who earn their wealth through direct participation in companies and registered shares, be effectively taken into account by that security tax? Yes or no? After all, we also hear a lot of voices from Christian civil society in favour of a true and real contribution from those strongest shoulders, think of the Christian workers' movement or Marc Leemans, chairman of the ACV. During Rerum Novarum, he called for a once and for all capital tax of 1 % above EUR 1 million, 2 % above 2 million and 3 % above 3 million. We are very familiar with this, because we have already made the proposal of this structural capital tax ourselves in the form of a millionaire tax. Mr Matheï, can you tell me how you will effectively use these securities tax 2.0 to appeal to the most powerful people in order for them to finally make a contribution, including in these corona times? When will you demonstrate this Christian virtue of mercy and solidarity by calling on the top powers to re-activate a very small part of their wealth in the many social needs that exist today, to strengthen our social protection, a real strengthening of the minimum pension of EUR 1,500 net and a real increase in benefits up to the European poverty line? We can do that by reactivating a small part of those highest abilities. That is not even of a sensitive order for them, but it will mean a world of difference for all those people who are struggling now, for all the self-employed who are now fighting to get by, for all those people who are working and are still at risk of falling out of the boat. We need that tax operation. How do you expect to achieve that with that securityless securities account tax 2.0? Will you really work on a structural capital tax, a real contribution from the strongest shoulders?
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip077x.u11	Ladies and gentlemen, thank you for your quick questions, because some of what you are asking is still being discussed during my speech, but I would certainly like to say a few words about it now. Mr Vermeersch, we are indeed in favour of a realistic budget, a budget in which we have an eye for the future. The same is true of our electoral programme, namely that our electoral programme, like all the others, was drawn up for the coronapandemic, which means that the content of the electoral programme must be combined with a certain realism. I'm gonna go deeper into that later. In our realism, in the long term, we are still striving for a balance, for a further reduction in the deficit. I am also pleased that fair taxation has been cited, because that is indeed an important part of our programme. Contrary to what you're trying to make out, our vision of fair taxes is not just limited to some kind of securities account tax. For us, this is a global package. Soon I will go into the tax section in detail, including what is in that package over the next few years, which is in the programme. A piece of it is indeed a securities account tax that places people with a certain amount on a securities account. People who do not have that amount will have to pay an extra tax; that is in the package. However, it is much broader for us. In a few moments, I'll come to smaller things, like the sportsmen. I believe, however, that the great global tax exercise, embedded in the government agreement, on the design of a new tax structure and architecture, can also bring interesting things into play. We may be able to broaden the taxable basis to ensure that labour costs go down. All these things are on the table, and we have been trying to get them into the coalition agreement. Of course, they need to be further developed. I was talking about all kinds of issues that need to be addressed, first and foremost the corona crisis, but also other issues in the longer term. Of course, these ambitions also include figures. During hearings in the Finance Committee, we heard from the Court of Auditors and Europe that the current situation is very uncertain, especially because of corona. This budget is based on the outlook available in September and October. A month later, however, we heard other figures from the European Commission and yesterday the National Bank came up with better figures. This shows that the situation is uncertain. Some translate that as sinterklaa politics or count themselves rich, but the situation is that there is uncertainty in the field.
