year,term,context
1998,nature,that the advertising in its gives rise to these values
1998,nature,have an impact on the and extent of crime is
1998,nature,develop our knowledge of the we are harvesting and to
1998,nature,rejected by the directorate for management the rejection of the
1998,nature,bureaucrats are opposed to playwrights against culture town against country
1998,nature,in 1996 the directorate for management has classified the oter
1998,nature,out by the directorate for management in the last few
1998,nature,be modest the directorate for management considers that the otter
1998,nature,population development the directorate of management and the swedish state
1998,nature,document of the directorate of management and their swedish counterpart
1998,nature,going through the whole pristine option a which is the
1998,nature,under hadselsfjorden the directorate of management the riksantikvaren the county
1998,nature,interference the peculiar coastal alpine the cultural heritage of the
1998,nature,should take care of the and the environment in the
1998,nature,views from the landowners and protection and outdoors interest groups
1998,nature,area under the laws of it will have an effect
1998,nature,particular interest in the environment protection and outdoors or business
1998,nature,comments on the state s oversight and the emphasis on
1998,nature,allow re disposals of irreversible after a thorough review of
1998,nature,process between the law on protection and the law on
1998,nature,it is of such a that the problems that the
1999,nature,opinions of the directorate for management which have given a
1999,nature,of the halden reactor bellona and youth and even sv
1999,nature,spectrum processes and organisational forms s resilience becomes a limiting
1999,nature,federation for the protection of is therefore not correct based
1999,nature,union for the protection of and is an interpretation that
1999,nature,interpretation that the federation of and nature protection but not
1999,nature,the federation of nature and protection but not the sintef
1999,nature,union for the protection of in its press releases to
1999,nature,the fishing capacity like the conservation association and the questioner
1999,nature,lnf area so called agricultural and open air area this
1999,nature,believe that projects of the planned in fyresdal could contribute
1999,nature,advance party depending on the of the matter it is
1999,nature,stressing the so called multifunctional of agriculture in the agricultural
1999,nature,firstly it is in the of the matter that it
1999,nature,has asked the directorate for management to review the legislation
1999,nature,is a process under the conservation act it is precisely
1999,nature,only be used where the of the crimes is such
1999,nature,a negative development in the of crime the methods of
1999,nature,course be of such a that their knowledge must be
1999,nature,away with questions of this there is no need for
1999,nature,to prevent events of that the question of action against
1999,nature,up by the directorate for management and the riksantikvaren inter
1999,nature,directorate for the proposals of management will be further considered
1999,nature,proposals of the directorate for management i have also stressed
1999,nature,letter from the directorate of management to the ministry of
1999,nature,multicultural environment with a fantastic right outside the living room
1999,nature,disadvantages on the part of in relation to most european
1999,nature,of a particularly noise preventive extensive international work is being
1999,nature,in planning processes under the conservation act the aim is
